title,artist,lyrics
"Pare","Zezé Di Camargo & Luciano","Pare
Até quando
Você quer mandar
E mudar minha vida?

Pare
Meus desejos
E suas vontades
Estão divididas

Solidão está matando a gente
Sufocando a nossa paixão
Então, pare
Liberta o meu coração

Se fosse uma ou duas vezes
Eu não ligaria
Ciúme e alguns defeitos
Todo mundo tem

Mas quando o amor machuca
E passa da conta
Fica como eu, querendo
Ficar sem ninguém

Se fosse falta de carinho
Eu entenderia
Mas todos os meus pensamentos
Foram pra você

Sozinho eu vi chegar a noite
Vi raiar o dia
Ir embora a alegria
Que eu tinha de viver

Um grande amor
Não faz assim
Você se esconde de você
Dentro de mim

Não é amor
Tente entender
De uma vez
Que eu não fui feito pra você"
"Tá Tudo Bem","Ivete Sangalo","Chegou e me levou como uma onda
Pintou e conquistou meu coração
Não consigo esquecer, aquele beijo na beira do mar,não
Sem o teu calor eu fico tonta
Não consigo suportar a solidão
Sou jardim sem flor, lua sem amor, não tem graça não
Esquece o que ficou pra trás
Deixa o que passou pra lá e vem, correndo pros meus braços
Falar de amor é fácil, difícil é enganar o coração

Liga pra mim, diga que vem
Faz um carinho, sou seu neném
Fala baixinho, no meu ouvidinho, tá tudo bem, tá tudo bem
Liga pra mim, diga que vem
Faz um carinho, sou seu neném
Fala baixinho, no meu ouvidinho, tá tudo bem, tá tudo bem

Chegou e me levou como uma onda
Pintou e conquistou meu coração
Não consigo esquecer, aquele beijo na beira do mar,não
Sem o seu calor eu fico tonta
Não consigo suportar a solidão
Sou jardim sem flor, lua sem amor, não tem graça não
Esquece o que ficou pra trás
Deixa o que passou pra lá e vem, correndo pros meus braços
Falar de amor é fácil, difícil é enganar o coração

Liga pra mim, diga que vem
Faz um carinho, sou seu neném
Fala baixinho, no meu ouvidinho, tá tudo bem, tá tudo bem
Liga pra mim, diga que vem
Faz um carinho, sou seu neném
Fala baixinho, no meu ouvidinho, tá tudo bem, tá tudo bem"
"Depois","Pato Fu","Não foi dessa vez
Mas pode ter certeza
Mal posso esperar
Pra fugir da tristeza

Amanhã talvez
Vai ser um carnaval
Vão falar de mim
Pro bem ou pro mal

Tomo um café
E um guaraná pra me animar
Mas ficou tão tarde
Que é melhor deixar pra lá (ah, ah, ah)

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Juntei passos, palavras
Não era bem o momento
Finge não querer nada
Tem hora que não me aguento

Tomo um café
E um guaraná pra me animar
Mas ficou tão tarde
Que é melhor deixar pra lá (ah, ah, ah)

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Prometo, juro, garanto
Vou resolver tudo isso
Assim que tiver coragem
E mais nenhum compromisso

Tomo um café
E um guaraná pra me animar
Mas ficou tão tarde
Que é melhor deixar pra lá (ah, ah, ah)

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso em nós dois
Deixo tudo pra depois
Quando penso em nós três
Fica pra outra vez

Quando penso"
"Farol das estrelas","Soweto","Os teus olhos refletem nos meus
O farol das estrelas
Te procuro no azul dos meus sonhos
Para não perdê-la
Nossa cama é um porto de amor
Onde espero feliz pra revê-la
Toda linda e cheia de luz
Com o teu corpo de estrela

É tão bonito o amor que a gente faz
Tem tanta cor, tem tanta paz
Nos braços da estrela cadente
Como adolescente eu me dei
Se o brilho da nossa verdade
Durar para a eternidade
A estrela da felicidade encontrei

A primeira vez que eu te beijei
No céu da Cidade de Neon
Pulei nos teus braços, me joguei
Voei, voei
Voei de prazer no céu de anil
Contigo ao meu lado eu vou voar
Em qualquer lugar desse Brasil
Te amar, te amar

Os teus olhos refletem nos meus
O farol das estrelas
Te procuro no azul dos meus sonhos
Para não perdê-la
Nossa cama é um porto de amor
Onde espero feliz pra revê-la
Toda linda e cheia de luz
Com o teu corpo de estrela

É tão bonito o amor que a gente faz
Tem tanta cor, tem tanta paz
Nos braços da estrela cadente
Como adolescente eu me dei
Se o brilho da nossa verdade
Durar para a eternidade
A estrela da felicidade encontrei

A primeira vez que eu te beijei
No céu da Cidade de Neon
Pulei nos teus braços, me joguei
Voei, voei
Voei de prazer no céu de anil
Contigo ao meu lado eu vou voar
Em qualquer lugar desse Brasil
Te amar, te amar

A primeira vez que eu te beijei (que eu te beijei)
No céu da Cidade de Neon
Pulei nos teus braços, me joguei
Voei, voei
Voei de prazer no céu de anil (no céu de anil)
Contigo ao meu lado eu vou voar
Em qualquer lugar desse Brasil
Te amar, te amar

A primeira vez que eu te beijei (que eu te beijei)
No céu da Cidade de Neon (de Neon)
Pulei nos teus braços, me joguei
Voei, voei"
"120… 150… 200 Km, Por Hora","Leonardo","As coisas estão passando mais depressa
O ponteiro marca 120
O tempo diminui
As árvores passam como vultos

A vida passa, o tempo passa
Estou a 130, as imagens se confundem
Estou fugindo de mim mesmo
Fugindo do passado
Do meu mundo assombrado
De tristeza, de incerteza
Estou a 140, fugindo de você

Eu vou voando pela vida sem querer chegar
Nada vai mudar meu rumo, nem me fazer voltar
Vivo fugindo sem destino algum
Sigo caminhos que me levam a lugar nenhum
O ponteiro marca 150
Tudo passa ainda mais depressa
O amor, a felicidade, o vento afasta uma lágrima
Começa a rolar no meu rosto

Estou a 160, vou acender os faróis, já é noite
Agora são as luzes que passam por mim
Sinto um vazio imenso
Estou só na escuridão, a 180
Estou fugindo de você

Eu vou sem saber pra onde, nem quando vou parar
Não, não deixo marcas no caminho pra não saber voltar
Às vezes eu sinto que o mundo se esqueceu de mim
Não, não sei por quanto tempo ainda, eu vou viver assim

O ponteiro agora marca 190
Por um momento tive a sensação de ter você a meu lado
O banco está vazio, estou só, a 200 por hora
Vou parar de pensar em você e vou prestar atenção na estrada

Vou sem saber pra onde, nem quando vou parar
Não, não deixo marcas no caminho pra não saber voltar
Às vezes, às vezes sinto que o mundo se esqueceu de mim
Não, não sei por quanto tempo ainda, eu vou viver assim!"
"Quando a gente ama","Os Travessos","Não sei o que é que falta pra esse amor dar certo
Será que eu errei em te agradar demais?
Eu acho que você não gosta muito disso
Alguém que só te ama não te satisfaz

Amar como eu te amo até que eu não queria
Mas o que eu vou fazer se não tem solução?
Brincar com quem te gosta assim é covardia
Faz bem só pro seu ego e mal pro coração
(Faz bem só pro seu ego e mal pro meu coração)

Laia laia laia, laia laia laia

Parece que às vezes vivo de mentiras
Atrás de ilusões que não tem nada a ver
Mas sei que sou teu chão, o teu porto seguro
Eu vejo tudo isso e você não vê
(Você não vê)

Eu não ligo pro que os outros falam
Me arrependo só do que não fiz
Nesses casos de amor o coração é quem diz

Eu aceito todas suas crises
E finjo que acredito no que você diz
Pois quando a gente ama eu sou feliz, feliz
Quando a gente ama eu sou
(Quando a gente ama eu sou feliz)

Não sei o que é que falta pra esse amor dar certo
Será que eu errei em te agradar demais?
Eu acho que você não gosta muito disso
Alguém que só te ama não te satisfaz

Amar como eu te amo até que eu não queria
Mas o que eu vou fazer se não tem solução?
Brincar com quem te gosta assim é covardia
Faz bem só pro seu ego e mal pro coração
(Faz bem só pro seu ego e mal pro meu coração)

Laia laia laia, laia laia laia
Laia laia laia, laia laia laia

Parece que às vezes vivo de mentiras
Atrás de ilusões que não tem nada a ver
Mas sei que sou teu chão, o teu porto seguro
Eu vejo tudo isso e você não vê
(Você não vê)

Eu não ligo pro que os outros falam
Me arrependo só do que não fiz
Nesses casos de amor o coração é quem diz

Eu aceito todas suas crises
E finjo que acredito no que você diz
Pois quando a gente ama eu sou o homem mais feliz
Pois quando a gente ama eu sou feliz, feliz

Laia laia laia, laia laia laia
Eu sou o homem mais feliz
Laia laia laia, laia laia laia
Quando a gente ama

Laia laia laia, laia laia laia
Eu sou o homem mais feliz
Laia laia laia, laia laia laia
Quando a gente ama

Laia laia laia, laia laia laia
Eu sou o homem mais feliz
Laia laia laia, laia laia laia
Quando a gente ama"
"Anna Júlia","Los Hermanos","Quem te vê passar assim por mim
Não sabe o que é sofrer
Ter que ver você, assim, sempre tão linda
Contemplar o Sol do teu olhar, perder você no ar
Na certeza de um amor
Me achar um nada
Pois sem ter teu carinho
Eu me sinto sozinho
Eu me afogo em solidão

Oh, Anna Júlia
Oh, Anna Júlia

Nunca acreditei na ilusão de ter você pra mim
Me atormenta a previsão do nosso destino
Eu passando o dia a te esperar
Você sem me notar
Quando tudo tiver fim, você vai estar com um cara
Um alguém sem carinho
Será sempre um espinho
Dentro do meu coração

Oh, Anna Júlia
Oh, Anna Júlia

Sei que você já não quer o meu amor
Sei que você já não gosta de mim
Eu sei que eu não sou quem você sempre sonhou
Mas vou reconquistar o seu amor todo pra mim

Oh, Anna Júlia
Oh, Anna Júlia
Oh, Anna Júlia
Oh, Anna Júlia, Júlia, Júlia"
"Indecisão","Netinho","Não dá pra viver sem você pois a solidão já machucou demais

Quando o coração tem algo a lhe dizer é melhor deixar rolarvoltar atrás
Você pode não perceber que meu sentimento é puro e verdadeiro

Mas agora diz o que eu posso fazer pra você se entregar de corpointeiro
Sempre quis ter um amor amigo não ter mais que esconder segredo
Acabar com todo esse castigo que não cansa de ferir meu peito
Sua indecisão não faz sentido pois só vivo pra lhe dar prazer
Amar é mais que um bom motivo pra gente se entender
Meu bem diz que me ama
Vem ficar comigo a noite inteira (Diz que me ama)

Curte essa paixão tão verdadeira (Diz que me ama)
Infeliz de quem não sabe amar

Meu bem diz que me ama

Abre o coração, diz a verdade (Diz que me ama)

Tudo em busca de felicidade (Diz que me ama)
O que é bom pra mim, bom pra você"
"Ela é demais","Rick e Renner","Ela tem um jeito lindo
De me olhar nos olhos
Me despertando sonhos
Loucuras de amor

Ela tem um jeito doce
De tocar meu corpo
Que me deixa louco
Um louco sonhador

Ela sabe me prender como ninguém
Tem seus mistérios
Sabe se fazer como ninguém
Meu caso sério

Uma deusa, uma louca, uma feiticeira
Ela é demais
Quando beija minha boca e se entrega inteira
Meu Deus, ela é demais

Uma deusa, uma louca, uma feiticeira
Ela é demais
Quando beija minha boca e se entrega inteira
Meu Deus, ela é demais

Ela tem um brilho forte
Brilha feito estrela
Ah, eu adoro vê-la
Fazendo aquele amor

Que me enlouquece, me embriaga
Me envolve inteiro
E me faz prisioneiro
Um louco sonhador

Ela sabe me prender como ninguém
Tem seus mistérios
Sabe se fazer como ninguém
Meu caso sério

Uma deusa, uma louca, uma feiticeira
Ela é demais
Quando beija minha boca e se entrega inteira
Meu Deus, ela é demais

Uma deusa, uma louca, uma feiticeira
Ela é demais
Quando beija minha boca e se entrega inteira
Meu Deus, ela é demais

Uma deusa, uma louca, uma feiticeira
Ela é demais
Quando beija minha boca e se entrega inteira
Meu Deus, ela é demais

Uma deusa, uma louca, uma feiticeira
Ela é demais
Quando beija minha boca e se entrega inteira
Meu Deus, ela é demais"
"Mel na minha boca","Grupo Desejos","Olha a gente tem que conversar
Eu não consigo mais ficar assim
Esse jogo de emoção e sedução
Vai acabar fazendo a gente enlouquecer
Olha a gente tem que decidir
Ou vai em frente ou pára de uma vez
Você fica insinuando que me quer
Depois me diz que não tem nada a ver
Esse jeito de me olhar
Desperta fantasias e me faz sonhar
Gosta de me provocar
Mas tira o corpo fora e me deixa na saudade
Sem você não sei o que fazer
E bota mel na minha boca e me diz que não
E gosta de atiçar o fogo do meu coração
E fica só jogando charme mas na hora h
Sempre arranja uma desculpa e fala que não dá
Não dá, não dá
Sempre arranja uma desculpa e fala que não dá"
"Quando você me beija","Art Popular","Um beijo durante aquele amor
E meu coração estava lá
Na verdade este passado
Nunca vai me libertar...

Muita gente não se envolve
Só por medo de sofrer
Mas no caso desse acaso
Só quem vive prá entender...

Entender o que é o amor
Eu não sei te explicar
Quando você me beija
Você me beija, você me beija...

À noite a nossa estrela
Faz você brilhar
Em todas avenidas
Vou te reencontrar
Como a história
De um pobre e a princesa
Mas eu quero que seja
Eu quero que seja...

Nossos sonhos de amor
Nosso gesto de amor
Que me balança
E me desperta
Sempre, sempre mais
Quando você me beija
Você me beija
Quando você me beija
Você me beija...(2x)

À noite a nossa estrela
Faz você brilhar
Em todas avenidas
Vou te reencontrar
Como a história
De um pobre e a princesa
Mas eu quero que seja
Eu quero que seja...

Nossos sonhos de amor
Nosso gesto de amor
Que me balança
E me desperta
Sempre, sempre mais
Quando você me beija
Você me beija
Quando você me beija
Você me beija...(2x)"
"Eternamente","Sem Compromisso","Não sei como explicar
O que eu estou sentindo
Por você
Só sei lhe dizer
Que é tão lindo

Vou deixar rolar
Vou fechar os olhos
E esquecer
Que na lei do amor
Existem ilusões e desamor

Vou acreditar
Esse caminho vou seguir
Mas só que eu não quero
Me ferir

O teu meigo olhar
Me pegou de longe então sorri
Parece que nós temos
A missão do amor
Para cumprir meu bem
Vou acreditar
Vou fazer tudo por você
Perece que eu já
Me apaixonei

Eu acho que na outra vida
Eu já te amava
Por que
É tão grande o meu querer?
Ter você na minha vida
Não é tudo
Tudo é ter você
Eternamente"
