title,artist,lyrics
"Recado","Maysa","Você errou quando olhou pra mim,
Uma esperança fez nascer em mim.
Depois levou pra tão longe de nós,
Seu olhar no meu, a sua voz.

Você deixou, sem querer deixar,
Uma saudade enorme em seu lugar.
Depois nós dois, cada qual a mercê do seu destino.
Você sem mim, eu sem você!

Saudade, meu moleque de recado,
Não diga que me encontro nesse estado!

Você deixou, sem querer deixar,
Uma saudade enorme em seu lugar.
Depois nós dois, cada qual a mercê do seu destino.
Você sem mim, eu sem você!

Saudade, meu moleque de recado,
Não diga que me encontro nesse estado!

Você deixou, sem querer deixar,
Uma saudade enorme em seu lugar.
Depois nós dois, cada qual a mercê do seu destino.
Você sem mim, eu sem você!"
"Por Uma Noite Ainda","Orlando Dias","Tu me dissestes
Que te esperasse
Que em breve tu virias
E tu voltarias para o meu amor

Por quanto tempo
Eu já nem sei
Alegre te esperei
Guardando pra teus lábios
Todo meu calor

Como não vinhas
Me entristecia
Quanto mais te esperava
Quanto mais eu sentia
Que te perdia
A ilusão é tão linda
Que mesmo a mim me enganando
Eu te esperei, eu te esperei
Por uma noite ainda

Eu te esperei então
Mais uma noite em vão
Trazendo em meu rosto
O amargo desgosto
Da desilusão!"
"Piston De Gafieira","Silvio Caldas","Na gafieira segue o baile calmamente
com muita gente dando volta no salão
Tudo vai bem, mas eis porém que de repente
Um pé subiu e alguém de cara foi ao chão
Não é que o Doca, um crioulo comportado
Ficou tarado quando viu a Dagmar
Toda soltinha dentro de um vestido saco
tendo ao lado um cara fraco
e foi tirá-la pra dançar
O moço era faixa preta simplesmente
e fez o Doca rebolar sem bambolê
A porta fecha enquanto o duro vai não vai
quem está fora não entra
quem está dentro não sai
Mas a orquestra sempre toma providência
tocando alto pra polícia não manjar
e nessa altura, como parte da rotina
o piston tira a surdina e põe as coisas no lugar."
"Eu Sei Que Vou Te Amar","Elza Laranjeira","Eu sei que vou te amar
Por toda a minha vida eu vou te amar
Em cada despedida eu vou te amar
Desesperadamente, eu sei que vou te amar

E cada verso meu
Será pra te dizer
Que eu sei que vou te amar
Por toda minha vida

Eu sei que vou chorar
A cada ausência tua eu vou chorar
Mas cada volta tua há de apagar
O que esta ausência tua me causou

Eu sei que vou sofrer
A eterna desventura de viver
A espera de viver ao lado teu
Por toda a minha vida"
"Se Eu Pudesse","Orlando Dias","Se eu pudesse novamente
Em teus braços
Ter tua boca novamente
Para beijar
Tuas mãos em minhas mãos
Nervosamente
Teus lábios entre abertos
A sussurrar
Quando eu me lembro que outro vive
De teu beijo
Quando eu me lembro que tua boca
Me beijou
Daria tudo para matar
O meu desejo
Daria tudo para voltar
O que passou

Volta meu amor, volta por favor
Volta que este alguém
Não te esqueceu
Volta meu amor, volta por favor
Volta que o lugar ainda é teu"
"A Felicidade","Zezé Gonzaga","Tristeza não tem fim
Felicidade, sim

A felicidade é como a pluma
Que o vento vai levando pelo ar
Voa tão leve mas tem a vida breve
Precisa que haja vento sem parar

A felicidade do pobre parece
A grande ilusão do carnaval
A gente trabalha o ano inteiro
Por um momento de sonho
Pra fazer fantasia
De príncipe, de rei, de jardineira
E tudo se acabar na quarta-feira

Tristeza não tem fim
Felicidade, sim

A felicidade é como a gota
De orvalho numa pétala de flor
Brilha tranquila, depois de leve oscila
E cai como uma lágrima de amor

A minha felicidade está sonhando
Nos olhos da minha namorada
É como esta noite passando, passando
Em busca da madrugada
Falem baixo por favor
Pra que ela acorde alegre como o dia
Oferecendo beijos de amor

Tristeza não tem fim"
"Prece Ao Sol","Nelson Gonçalves","Ô, Sol
Tu que és o rei dos astros
Tu que tens tanta luz
Iluminas o mar e a montanha

Ô, Sol
A Lua não me deu ouvidos
Não quis matar a saudade
Esta sombra que me acompanha

Ô, Sol
Sei que todas as manhãs
Tu beijas o rosto dela

Ô, Sol
Por favor, diz a essa mulher
Pra não pensar mais em mim
E eu não pensarei mais nela"
"Fim De Estrada","Carlos Galhardo","Estou chegando ao fim da minha estrada
Sem nada pra deixar quando partir
No mundo quem não segue em linha reta
Não vive a vida, vegeta, joga um calço no porvir

Cansei de andar aos trancos e barrancos
E quero finalmente descansar
E antes que despontem os meus cabelos brancos
Eu vou a minha vida transformar

Para isso é necessário que você diga que sim
Para isso é necessário que você goste de mim
Eu deponho em suas mãos
Este resto de destino
Pois estando nos seus braços
Eu me sinto pequenino"
"Brigas Nunca Mais","Marlene","Chegou, sorriu, venceu,
Depois chorou,
Então fui eu quem consolou,
Sua tristeza,
Na certeza de que o amor,
Tem dessas fases, más,
E é bom para fazer as pazes, mas.

Depois fui eu,
Quem dele precisou,
E ele então me socorreu,
E o nosso amor mostrou,
Que veio pra ficar,
Mais uma vez por toda vida,
Bom é mesmo amar em paz !
Brigas, nunca mais !

Depois fui eu,
Quem dele precisou,
E ele então, me socorreu,
E o nosso amor mostrou,
Que veio pra ficar,
Mais uma vez por toda vida,
Bom é mesmo amar em paz !
Brigas, nunca mais !"
"Chiclete Com Banana","Jackson do Pandeiro","Eu só boto bebop no meu samba quando Tio Sam tocar um tamborim
Quando ele pegar no pandeiro e no zabumba
Quando ele aprender que o samba não é rumba
Aí eu vou misturar Miami com Copacabana
Chiclete eu misturo com banana
E o meu samba vai ficar assim

Tururururururi-bop-bebop-bebop
Tururururururi-bop-bebop-bebop
Tururururururi-bop-bebop-bebop
Eu quero ver a confusão

Bop-bebop-bebop
Tururururururi-bop-bebop-bebop
Tururururururi-bop-bebop-bebop
Olha aí, o samba-rock, meu irmão

É, mas em compensação
Eu quero ver um boogie-woogie de pandeiro e violão
Eu quero ver o Tio Sam de frigideira
Numa batucada brasileira

Eu só boto bebop no meu samba quando Tio Sam tocar um tamborim
Quando ele pegar no pandeiro e no zabumba
Quando ele aprender que o samba não é rumba
Aí eu vou misturar Miami com Copacabana
Chiclete eu misturo com banana
E o meu samba vai ficar assim

Tururururururi-bop-bebop-bebop
Tururururururi-bop-bebop-bebop
Tururururururi-bop-bebop-bebop
É, eu quero ver a confusão

Bop-bebop-bebop
Tururururururi-bop-bebop-bebop
Tururururururi-bop-bebop-bebop
Olha o samba-rock, meu irmão

É, mas em compensação
Eu quero ver um boogie-woogie de pandeiro e violão
Eu quero ver o Tio Sam de frigideira
Numa batucada brasileira"
"Revolta","Nelson Gonçalves","Hoje tão longe dos teus lábios sedutores
Sem o carinho dos teus beijos, meu amor
Não tenho horas de sossego em minha vida
Sou mais um barco que não tem navegador

Vivo perdido no passado dos teus beijos
Sinto o fantasma dos teus lábios junto aos meus
Beijo outras bocas pra fugir da tua boca
E sinto ainda o sabor dos beijos teus

O desespero me tirou a consciência
E no delírio que me envolve esta paixão
Eu vou tramando no meu cérebro nervoso
Uma maneira de magoar teu coração

É meu consolo acreditar que estás sofrendo
Em tua vida de prazeres e de louca
Beijando bocas como eu, mas com saudade
Dos beijos que roubei da tua boca

Vivo perdido no passado dos teus beijos
Sinto o fantasma dos teus lábios junto aos meus
Beijo outras bocas pra fugir da tua boca
E sinto ainda o sabor dos beijos teus

O desespero me tirou a consciência
E no delírio que me envolve esta paixão
Eu vou tramando no meu cérebro nervoso
Uma maneira de magoar teu coração

É meu consolo acreditar que estás sofrendo
Em tua vida de prazeres e de louca
Beijando bocas como eu, mas com saudade
Dos beijos que roubei da tua boca"
"De Conversa Em Conversa","Isaurinha Garcia","oi de conversa em conversa

você vai arranjando um modo de brigar
oi de palavra em palavra você está querendo
é nos separar

parece até que o destino uniu-se com você
só pra me maltratar
cada dia que passa é mais uma tormenta
que eu deixei passar

nosso viver não adianta
é melhor juntarmos nossos trapos

arrume tudo que é seu
que vou separando os meus farrapos
vivendo dessa maneira continuar é besteira

não adianta não, não, não

o que passou é poeira

deixa de asneira que eu não sou limão

não sou limão, eu não!"
"Sem Ninguém Por Mim","Duo Glacial","Quem lembra o meu passado
Vê que estou mudado
Nunca fui assim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim

Sem ninguém por mim
Sem ninguém por mim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim

Ai, meu coração te chama
Estou caído na lama
Sem poder me levantar
Ai, perdi tudo que eu tinha
Que vida triste a minha
Só me resta chorar
Só me resta chorar

Quem lembra o meu passado
Vê que estou mudado
Nunca fui assim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim

Sem ninguém por mim
Sem ninguém por mim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim

Ai, meu coração te chama
Estou caído na lama
Sem poder me levantar
Ai, perdi tudo que eu tinha
Que vida triste a minha
Só me resta chorar
Só me resta chorar"
"Bim Bom","Joao Gilberto","Bim bom bim bim bom bom
Bim bom bim bim bom bim bom
Bim bom bim bim bom bom
Bim bom bim bim bom bim bim

É só isso o meu baião
E não tem mais nada, não
O meu coração pediu assim, só

Bim bom bim bim bom bom
Bim bom bim bim bom bim bom
Bim bom bim bim bom bom
Bim bom bim bim bom bim bim

É só isso o meu baião
E não tem mais nada, não
O meu coração pediu assim, só

Bim bom bim bim bom bom
Bim bom bim bim bom bom
Só tem bom bim bom bim bim"
"Fiz A Cama Na Varanda","Inezita Barroso","Fiz a cama na varanda me deitei pensando em ti
Deu um vento na roseira ai meus cuidados
Que do sono me esqueci

Menina, minha menina
Ai não faças assim como eu
Que vivo morta de pena
Porque ninguém me escolheu

Fiz a cama na varanda me esqueci do cobertor
Deu um vento na roseira ai meus cuidados
Me cobriu toda de flor

Lá detrás daquele morro tem um pé de amor perfeito
Eu vivo louca à procura, ai meus cuidados
De um pobre amor sem defeitos"
"Eu Sei Que Vou Te Amar","Osny Silva","Eu sei que vou te amar
Por toda a minha vida, eu vou te amar
Em cada despedida, vou te amar
Desesperadamente
Eu sei que vou te amar
E cada verso meu será
Pra te dizer
Que sei que vou te amar
Por toda a minha vida
Eu sei que vou chorar
A cada ausência tua, vou chorar
Mas cada volta tua há de apagar
O que essa tua ausência me causou
Eu sei que vou sofrer
A eterna desventura de viver
À espera de viver ao lado teu
Por toda a minha vida"
"Colcha De Retalhos","Cascatinha E Inhana","Aquela colcha de retalhos que tu fizeste
Juntando pedaço em pedaço foi costurada
Serviu para o nosso abrigo em nossa pobreza
Aquela colcha de retalhos está bem guardada

Agora na vida rica que estás vivendo
Terás como agasalho colcha de cetim
Mas quando chegar o frio no teu corpo enfermo
Tu hás de lembrar da colcha e também de mim

Eu sei que hoje não te lembra dos dias amargos
Que junto de mim fizeste um lindo trabalho
E nessa tua vida alegre tens o que queres
Eu sei que esqueceste agora a colcha de retalhos

Agora na vida rica que estás vivendo
Terás como agasalho colcha de cetim
Mas quando chegar o frio no teu corpo enfermo
Tu hás de lembrar da colcha e também de mim"
"De Degrau Em Degrau","Osny Silva","Que mais te posso dar
Que mais queres de mim
De mim nada mais há
Já tudo é teu!
Saudades são de ti
Ciúmes também são
E até pra eu chorar me dás razão

Ternura, amor e ódio, tudo é teu
Desprezo e esperança, tudo é teu
E os meus sonhos mortos pelo teu desdém
Ai de mim são teus também
São teus também!

Que mais te posso dar
Que mais queres de mim
Eu só tenho de ti
Mentiras tuas
Se tu ainda queres mais
Dos restos aí vão
Só tenho pra te dar
O meu perdão"
"Errei, Erramos","Orlando Silva","Eu na verdade
Indiretamente sou culpado
Da tua infelicidade
Mas se eu for condenado
A tua consciência será meu advogado
Mas evidentemente
Eu devia ser encarcerado
Nas grades do teu coração
Porque sou um criminoso
És também, nota bem
Estás na mesma infração

Venho ao tribunal da minha consciência
Como réu confesso pedir clemência
O meu erro é bem humano
É um crime que não evitamos
Este princípio alguém jamais destrói
Errei, erramos

Mas evidentemente
Eu devia ser encarcerado
Nas grades do teu coração
Porque sou um criminoso
És também, nota bem
Estás na mesma infração

O meu erro é bem humano
É um crime que não evitamos
Este princípio alguém jamais destrói
Errei, erramos"
"Manhã De Carnaval","João Gilberto","Manhã, tão bonita manhã
Na vida, uma nova canção
Cantando só teus olhos
Teu riso, tuas mãos
Pois há de haver um dia
Em que virás

Das cordas do meu violão
Que só teu amor procurou
Vem uma voz
Falar dos beijos perdidos
Nos lábios teus

Canta o meu coração
Alegria voltou
Tão feliz na manhã deste amor"
"Solidão","Dolores Duran","Ai, a solidão vai acabar comigo
Ai, eu já nem sei o que faço e o que digo
Vivendo na esperança de encontrar
Um dia um amor sem sofrimento
Vivendo para o sonho de esperar
Alguém que ponha fim ao meu tormento

Eu quero qualquer coisa verdadeira
Um amor, uma saudade,
Uma lágrima, um amigo
Ai, a solidão vai acabar comigo"
"Esquina Do Pecado","Marlene","Eu conheço uma rua
Que tem uma esquina
Que nem mesmo a Lua
De noite ilumina
E a cavalaria lá nunca se vê
É lá que eu queria encontrar com você

Eu conheço uma rua
Que tem uma esquina
Que nem mesmo a Lua
De noite ilumina
E a cavalaria lá nunca se vê
É lá que eu queria encontrar com você

E contam que a esquina
Teve antigamente
Um poste comprido
E um lampião
Que foi removido
Para o bem da gente
E felicidade geral da nação

Eu conheço uma rua
Que tem uma esquina
Que nem mesmo a Lua
De noite ilumina
E a cavalaria lá nunca se vê
É lá que eu queria encontrar com você

Pertinho da esquina
Tem uma palmeira
Que cheia de raiva
Só sabe chorar
Porque sempre o grande
Daquela palmeira
Os nossos segredos não vai revelar

Eu conheço uma rua
Que tem uma esquina
Que nem mesmo a Lua
De noite ilumina
E a cavalaria lá nunca se vê
É lá que eu queria encontrar com você

Naquela esquina
Tem um velho muro
Que sabe de coisas
De arrepiar
Mas ele não conta
O que vê no escuro
Porque a censura não deixa passar

E a cavalaria lá nunca se vê
É lá que eu queria encontrar com você
É lá que eu queria encontrar com você"
"Vendedor De Caranguejo","Gordurinha","Caranguejo Uçá
Caranguejo Uçá
Apanho ele na lama
E trago no meu caçuá
Tem caranguejo
Tem gordo guaiamum
Cada corda de dez

Eu dou mais um
Eu dou mais um
Eu dou mais um
Cada corda de dez
Eu dou mais um
Eu perdi a mocidade
Com os pés sujos de lama
Eu fiquei analfabeto

Mas meus filho criou fama
Pelo gosto dos menino
Pelo gosto da mulher
Eu já ia descansar
Não sujava mais os pé
Os bichinho tão criado
Satisfiz o meu desejo
Eu podia descansar
Mas continuo vendendo caranguejo"
"Quem É","Hebe Camargo","Quem é?
Sou eu!

Quem é
Que lhe cobre de beijos
Satisfaz seus desejos
E que muito lhe quer?

Quem é
Que esforços não mede
Quando você lhe pede
Uma coisa qualquer?

Quem é
Que de você tem ciúmes?
Quem é
Que lhe ouve os queixumes?

Quem é
Que lhe cobre de beijos
Satisfaz seus desejos
E que muito lhe quer?"
"Estrada Do Sol","Sylvia Telles","É de manhã, vem o sol
Mas os pingos da chuva
Que ontem caiu
Ainda estão a brilhar
Ainda estão a dançar
Ao vento alegre
Que me traz esta canção

Quero que você me dê a mão
Vamos sair por aí sem pensar
No que foi que sonhei
Que chorei, que sofri
Pois a nossa manhã
Já me fez esquecer
Me dê a mão vamos sair
Pra ver o sol"
"Por um beijo de amor","Francisco Egydio","Por um beijo de amor
Te darei minha vida
Te darei minha vida
Nada mais tem valor

Toda gente verá
Que seremos felizes
Que seremos felizes
Com um beijo de amor

Eu te amo tanto
Amor que não termina
O meu destino
Quer só tu sempre tu

Por um beijo de amor
Te darei minha vida
Que alegria infinita
Ao sentir teu calor
Por um beijo de amor"
"Erros De Gramática","Marlene","Só não achou a chave do piano
Para não tocar o que o sambista fez
Os versos rasgou argumentando
Quanto erro há aqui de português

Se um deles falava de saudade
A concordância fez-se no meu coração
Que crime cometeu, eu sei quem mais sofreu
Quem mais sofreu, foi a minha canção

Se ele juntasse os pedacinhos novamente
Naquela parte de piano que rasgou
Ele teria certamente
A dedicatória que meu coração ditou

Se os versos fiz com pouca prática
A melodia fiz com muita dor
Não se corrige em erros de gramática
Quando se fala de amor"
"Fim De Caso","Dolores Duran","Eu desconfio que o nosso caso está na hora de acabar
Há um adeus em cada gesto, em cada olhar
Mas nós não temos é coragem de falar
Nós já tivemos a nossa fase de carinho apaixonado
De fazer versos, de viver sempre abraçados
Naquela base do só vou se você for
Mas, de repente, fomos ficando cada dia mais sozinhos
Embora juntos cada qual tem seu caminho
E já não temos nem vontade de brigar
Tenho pensado, e Deus permita que eu esteja errada
Mas eu estou, eu estou desconfiada
Que o nosso caso está na hora de acabar."
