title,artist,lyrics
"Dançando Lambada","Kaoma","Morena cintura de mola
Seu jeitinho me faz relaxar
Esquecer essa coisa faceira
Desse jeito não sei que será
Felizmente morena, você
Na lambada me faz delirar

Dançando lambada, hê!
Dançando lambada, lá!
Dançando lambada, hê!
Dançando lambada!

Dançando lambada, hê!
Dançando lambada, lá!
Dançando lambada, hê!
Dançando lambada!

Com jeltinho neguinha me diz
Bem juntinho escorregando dá
De tantos desejos aflitos
Sua pele lisa, meu corpo roçar

Dançando lambada, hê!
Dançando lambada, lá!
Dançando lambada, hê!
Dançando lambada!

Dançando lambada, hê!
Dançando lambada, lá!
Dançando lambada, hê!
Dançando lambada!

Morena cintura de mola
Seu jeitinho me faz relaxar
Esquecer essa coisa faceira
Desse jeito não sei que será
Felizmente morena, você
Na lambada me faz delirar

Dançando lambada, hê!
Dançando lambada, lá!
Dançando lambada, hê!
Dançando lambada!

Dançando lambada, hê!
Dançando lambada, lá!
Dançando lambada, hê!
Dançando lambada!

Com jeitinho neguinha me diz
Bem juntinho escorregando dá
De tantos desejos aflitos
Sua pele lisa, meu corpo a rocar

Dançando lambada, hê!
Dançando lambada, lá!
Dançando lambada, hê!
Dançando lambada!

Dançando lambada, hê!
Dançando lambada, lá!
Dançando lambada, hê!
Dançando lambada"
"Feira de Acari","MC Batata","Numa loja na cidade eu fui comprar um fogão
Mas me assustei com o preço e fiquei sem solução
Eu queria o fogão, quando ia desistir
Um amigo me indicou a Feira de Acari

Ele disse que na feira, pelo preço de um bujão
Eu comprava a geladeira, as panelas e o fogão
Tudo isso tu encontra numa rua logo ali
É molinho de achar, é lá na feira de Acari

É, sim, lá em Acari
É, sim, lá em Acari
É, sim, lá em Acari
É, sim, lá em Acari

Lá existe um barraqueiro que atende por Mané
Ele vende muita coisa, sempre tem o que tu quer
A barraca é muito grande, nela você sempre passa
Com merreca paga as pilhas e o rádio vai de graça

Tinha uma promoção na barraca do Mané
Se alguém comprasse tudo, ele dava a sua mulher
Tudo isso tu encontra numa rua logo ali
É molinho de achar, é lá na feira de Acari

É, sim, lá em Acari
É, sim, lá em Acari
É, sim, lá em Acari
É, sim, lá em Acari

Já levei o meu avô pra mostrar que eu não minto
Ele foi no troca troca da barraca do Jacinto
Meu avô trocou as calças, meu avô trocou o cinto
Meu avô trocou cueca e trocou até um pinto

Quando eu voltar na feira, meu avô quer ir de novo
Ele está tão satisfeito que já quer trocar o ovo
Tudo isso tu encontra numa rua logo ali
É molinho de achar, é lá na feira de Acari

É, sim, lá em Acari
É, sim, lá em Acari
É, sim, lá em Acari
É, sim, lá em Acari

Preste muita atenção no que agora eu vou falar
Se você quer transação, Acari cê vai achar
Se levar algum dinheiro, maloca a merreca
Põe no bolso, no sapato e o resto na cueca

Porque lá tem gente boa e malandro adoidado
Já venderam prum otário o morro do Corcovado
Tudo isso tu encontra numa rua logo ali
É molinho de achar, é lá na feira de Acari

É, sim, lá em Acari
É, sim, lá em Acari
É, sim, lá em Acari
É, sim, lá em Acari"
"Adocica","Beto Barbosa","Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi
Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi

Tá que tá que tá ficando
Ficando muito legal
Nosso namoro é veneno
Veneno do bem e do mal

Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi
Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi

Lua luanda encanta
Os meus caminhos sem fim
Quero ter você pra sempre
Sempre pertinho de mim, oi

Bate feliz o meu coração
Quando vê você (bis)

Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi
Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi

Morena doce gostoso
Magia do meu prazer
Me faz de gato e sapato
Me dá, me dá mais prazer

Morena doce gostoso
Magia do meu prazer
Me faz de gato e sapato
Me dá, me dá mais prazer

Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi
Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi

Bate feliz o meu coração
Quando vê você
Bate feliz o meu coração
Quando vê você

Adocica, meu amor, adocica
Adocica, meu amor, a minha vida, oi"
"Pais e Filhos","Legião Urbana","Estátuas, e cofres, e paredes pintadas
Ninguém sabe o que aconteceu
Hum, ela se jogou da janela do quinto andar
Nada é fácil de entender

Dorme agora
Hum, hum
É só o vento lá fora

Quero colo
Vou fugir de casa
Posso dormir aqui com vocês?
Estou com medo
Tive um pesadelo
Só vou voltar depois das três

Meu filho vai ter nome de santo
Quero o nome mais bonito

É preciso amar
As pessoas como se não houvesse amanhã
Porque se você parar pra pensar
Na verdade, não há

Me diz por que que o céu é azul
Explica a grande fúria do mundo

São meus filhos que tomam conta de mim
Eu moro com a minha mãe, mas meu pai vem me visitar
Eu moro na rua, não tenho ninguém
Eu moro em qualquer lugar
Já morei em tanta casa que nem me lembro mais
Eu moro com meus pais

É preciso amar
As pessoas como se não houvesse amanhã
Porque se você parar pra pensar
Na verdade, não há

Sou uma gota d'água
Sou um grão de areia
Você me diz que seus pais não o entendem
Mas você não entende seus pais

Você culpa seus pais por tudo
Isso é um absurdo
São crianças como você
O que você vai ser
Quando você crescer?"
"Sobre o tempo","Nenhum de Nós","Os homens trocam as famílias
As filhas, filhas de suas filhas
E tudo aquilo que não podem entender
Os homens criam os seus filhos
Verdadeiros ou adotivos
Criam coisas que não deviam conceber

O tempo passa e nem tudo fica
A obra inteira de uma vida
O que se move e
O que nunca vai se mover

O tempo passa e nem tudo fica
A obra inteira de uma vida
O que se move e
O que nunca vai se mover
Se mover

O passado está escrito
Nas colunas de um edifício
Ou na geleira
Onde um mamute foi morrer
O tempo engana aqueles que pensam
Que sabem demais que juram que pensam
Existem também aqueles que juram
Sem saber

O tempo passa e nem tudo fica
A obra inteira de uma vida
O que se move e
O que nunca vai se mover

O tempo passa e nem tudo fica
A obra inteira de uma vida
O que se move e
O que nunca vai se mover
Se mover

O tempo passa e nem tudo fica
A obra inteira de uma vida
O que se move e
O que nunca vai se mover

O tempo passa e nem tudo fica
A obra inteira de uma vida
O que se move e
O que nunca vai se mover
Se mover"
"Um violeiro toca","Almir Sater","Quando uma estrela cai no escurão da noite
E um violeiro toca suas mágoas
Então os zóio dos bichos vão ficando iluminados
Rebrilham neles estrelas de um sertão enluarado

Quando o amor termina, perdido numa esquina
E um violeiro toca sua sina
Então os zóio dos bichos vão ficando entristecidos
Rebrilham neles lembranças dos amores esquecidos

Quando o amor começa, nossa alegria chama
E um violeiro toca em nossa cama
Então os zóio dos bichos, são os olhos de quem ama
Pois a natureza é isso, sem medo, nem dó, nem drama

Tudo é sertão, tudo é paixão, se o violeiro toca
A viola, o violeiro e o amor se tocam
Tudo é sertão, tudo é paixão, se o violeiro toca
A viola, o violeiro e o amor se tocam

Quando o amor começa, nossa alegria chama
E um violeiro toca em nossa cama
Então os zóio dos bichos, são os olhos de quem ama
Pois a natureza é isso, sem medo, nem dó, nem drama

Tudo é sertão, tudo é paixão, se o violeiro toca
A viola, o violeiro e o amor se tocam
Tudo é sertão, tudo é paixão, se o violeiro toca
A viola, o violeiro e o amor se tocam"
"Não Diga Adeus","The Fevers","Não vou deixar você partir assim
Meu coração quer mais
O que fazer com esse amor em mim?
Pra que rimar com nunca mais?

Quem escreveu essa canção de amor
Sentiu no peito a mesma dor
Parece que foi feita pra nós dois
Nessas palavras que eu guardei

Don't wanna say goodbye
Em qualquer parte é triste um adeus
Pra que traduzir a solidão?
Não vá embora!
Vamos ficar juntos!
Together todos os segundos
Nós somos como Sol e Lua
Não diga goodbye

Quem escreveu essa canção de amor
Sentiu no peito a mesma dor
Parece que foi feita pra nós dois
Nessas palavras que eu guardei

Don't wanna say goodbye
Em qualquer parte é triste um adeus
Pra que traduzir a solidão?
Não vá embora!
Vamos ficar juntos!
Together todos os segundos
Nós somos como Sol e Lua

Don't wanna say goodbye
Em qualquer parte é triste um adeus
Pra que traduzir a solidão?
Não vá embora!
Vamos ficar juntos!
Together todos os segundos
Nós somos como Sol e Lua
Não diga goodbye
Não diga goodbye, goodbye, oh

Don't wanna say goodbye
Em qualquer parte é triste um adeus
Pra que traduzir a solidão?
Não vá embora!
Vamos ficar juntos!
Together todos os segundos
Nós somos como Sol e Lua

Don't wanna say goodbye
Em qualquer parte é triste um adeus
Pra que traduzir a solidão?
Não vá embora!
Vamos ficar juntos!
Together todos os segundos
Nós somos como Sol e Lua"
"Quem é você","Sandra de Sá","Quem é você que chora em silêncio
Quem é você que vem de tão longe
Cansado de amar, cansado de tanta espera
De um pouco de paz nas guerras do amor

Quem te vê, não vê a tua história
Quem é você, eu sei
Sei que te amarei como amei um dia
Sei que não deixei de te amar
Eu sei quem é você
Nunca me esqueci
Nunca me cansei de esperar
Pelo teu amor
Só não sabia que seria agora

Quem diz adeus
Não sabe que o tempo
Transforma em sim
O não do silêncio
Que a força do amor
É feita de movimento
E amar é um só
Eterno momento
Hoje eu sei
Que todos os caminhos que caminhei
São teus
Sei que te amarei como amei um dia
Sei que não deixei de te amar
Eu sei quem é você
Nunca me esqueci
Nunca me cansei de esperar
Pelo teu amor
Só não sabia que seria agora

Quem te vê, não vê a tua história
Quem é você, eu sei
Sei que te amarei como amei um dia
Sei que não deixei de te amar
Eu sei quem é você
Nunca me esqueci
Nunca me cansei de esperar
Pelo teu amor
Só não sabia que seria agora

Eu sei quem é você
Nunca me esqueci
Nunca me cansei de esperar
Pelo teu amor
Só não sabia que seria agora"
"Toda pra você","Gloria Estefan","Sempre assim, só nós dois
Sem deixar pra depois
Esse amor nunca é igual
Cada vez, mais coisa e tal

O tempo não perdoa e a noite vai
eu te quero até o fim
E nunca é demais
Isso é tão bom pra mim
Assim eu fico em paz
E que mais eu vou querer
Sou toda pra você

Sempre assim sem pensar
Outra vez me entregar
Respirar teu calor
Flutuar no teu amor

Teu corpo me estremece de prazer
Faz o mundo desabar
Me faz enlouquecer
Não dá mais pra controlar
O jogo é pra valer
E que mais eu vou querer
Sou toda pra você

Quero te amar pra sempre ser feliz
Sente o coração que sempre diz
Não dá mais pra voltar atrás, nunca mais

Sempre assim sem pensar
Outra vez me entregar
Respirar teu calor
Flutuar no teu amor

Teu corpo me estremece de prazer
Faz o mundo desabar
Me faz enlouquecer
Não dá mais pra controlar
O jogo é pra valer

E o que mais eu vou querer
Sou toda pra você, oh, não não
Sou toda pra você, minha vida
não,não, não
Sou toda pra você, minha vida
Sou toda pra você"
"Não acredito","Lulu Santos","Eu achei que o amor fosse mole
Algo assim feito requeijão
Mas a verdade dura
Me derrubou no chão
Desde então eu sofro feito um cão

Mas agora eu sei
E eu não acredito
Me cansei de ter ilusão
Hoje eu sei
Só acredito no que já está na minha mão

Eu achei que a vida fosse bela
Bela como as damas D'Avignon
Mas nesse tempo feio
Quase nada é bom
Existe bem mais gente sem que com

Mas agora eu sei
E eu não acredito
Me cansei de ter ilusão
Hoje eu sei
Só acredito no que já está na minha mão

Mas com esse tempo feio
Quase nada é bom
Existe bem mais gente sem que com

Mas agora eu sei
E eu não acredito
Me cansei de ter ilusão
Hoje eu sei
Só acredito no que já está na minha mão"
"A mais bonita","Chico Buarque","Não, solidão, hoje não quero me retocar
Nesse salão de tristeza onde as outras penteiam mágoas
Deixo que as águas invadam meu rosto
Gosto de me ver chorar
Finjo que estão me vendo
Eu preciso me mostrar

Bonita
Pra que os olhos do meu bem
Não olhem mais ninguém
Quando eu me revelar
Da forma mais bonita
Pra saber como levar todos
Os desejos que ele tem
Ao me ver passar
Bonita
Hoje eu arrasei
Na casa de espelhos
Espalho os meus rostos
E finjo que finjo que finjo
Que não sei"
"Não Aprendi A Dizer Adeus","Juliano Cezar","Não aprendi dizer adeus
Não sei se vou me acostumar
Olhando assim nos olhos seus
Sei que vai ficar nos meus
A marca desse olhar

Não tenho nada pra dizer
Só o silêncio vai falar por mim
Eu sei guardar a minha dor
E apesar de tanto amor
Vai ser melhor assim

Não aprendi dizer adeus
Mas tenho que aceitar
Que amores vêm e vão
São aves de verão
Se tens que me deixar
Que seja então feliz

Não aprendi dizer adeus
Mas deixo você ir
Sem lágrimas no olhar
Se o adeus me machucar
O inverno vai passar
E apaga a cicatriz

Não tenho nada pra dizer
Só o silêncio vai falar por mim
Eu sei guardar a minha dor
E apesar de tanto amor
Vai ser melhor assim

Não aprendi dizer adeus
Mas tenho que aceitar
Que amores vêm e vão
São aves de verão
Se tens que me deixar
Que seja então feliz

Não aprendi dizer adeus
Mas deixo você ir
Sem lágrimas no olhar
Se o adeus me machucar
O inverno vai passar
E apaga a cicatriz

Não aprendi dizer adeus
Mas tenho que aceitar
Que amores vêm e vão
São aves de verão
Se tens que me deixar"
"Sonho Encantado","Yahoo","Cai a chuva no fim do dia
Molhando meus sonhos
Em silêncio enxugo
Os meus olhos

Teu sorriso no meu espelho
Parece tão sério
Tento desvendar
O teu mistério

Sigo os teus passos
Feito um cão feroz
Te procuro só pra ouvir
A tua voz

Me leva contigo
Me leva em teus braços
Me leva contigo
Até o fim da estrada
Até o nascer do sol

Quero ser teu maior desejo
Teu sonho encantado
Penso em ter você
Sempre ao meu lado

Meu brinquedo mais bonito
Será que um dia
Vamos juntos rumo
Ao infinito?

Sigo os teus passos
Feito um cão feroz
Te procuro só pra ouvir
A tua voz

Me leva contigo
Me leva em teus braços
Me leva contigo
Até o fim da estrada
Até o nascer do sol

Me leva contigo
Me leva em teus braços
Me leva contigo
Até o fim da estrada
Até o nascer do sol"
