title,artist,lyrics
"Zen","Anitta","Uhhh uhhh uhhhh uhhhh

Olha, cê me faz tão bem
Só de olhar teus olhos, baby, eu fico zen
Coração acelerado a mais de cem
Juro que eu não quero mais ninguém
Você me faz tão bem

Olha, cê me faz tão bem
Só de olhar teus olhos, baby, eu fico zen
Coração acelerado a mais de cem
Juro que eu não quero mais ninguém
Você me faz tão bem

Olha, baby, eu não tô mais na idade
Se quiser ir embora fique à vontade
Esperava um pouco de maturidade em você
Olha, tenta me levar a sério
Esse nosso lance já não tem mistério
Eu já te falei que tudo o que eu mais quero é você

Então
Tenta não me provocar
Que eu prometo, não vou complicar
Feito nuvem solta pelo ar
É assim que eu vou te levar
Porque

Olha, cê me faz tão bem
Só de olhar teus olhos, baby, eu fico zen
Coração acelerado a mais de cem
Juro que eu não quero mais ninguém
Você me faz tão bem

Olha, baby, eu não tô mais na idade
Se quiser ir embora fique à vontade
Esperava um pouco de maturidade em você

Olha, tenta me levar a sério
Esse nosso lance já não tem mistério
Eu já te falei que tudo o que eu mais quero é você

Então
Tenta não me provocar
Que eu prometo, não vou complicar
Feito nuvem solta pelo ar
É assim que eu vou te levar

Porque
Olha, cê me faz tão bem
Só de olhar teus olhos, baby, eu fico zen
Coração acelerado a mais de cem
Juro que eu não quero mais ninguém
Você me faz tão bem

Olha, cê me faz tão bem
Só de olhar teus olhos, baby, eu fico zen
Coração acelerado a mais de cem
Juro que eu não quero mais ninguém
Você me faz tão bem

Uhhh uhhh uhhhh uhhhh"
"Fui Fiel","Gusttavo Lima","Foi bonito, foi, foi intenso
Foi verdadeiro, mas sincero
Sei que fui capaz, fiz até demais
Te quis do teu jeito

Te amei, te mostrei que o meu amor
Foi o mais profundo
Me doei, me entreguei, fui fiel
Chorei, chorei

Hoje eu acordei, me veio a falta de você
Saudade de você, saudade de você
Lembrei que me acordava de manhã só pra dizer
Bom dia, meu bebê! Te amo, meu bebê!

Hoje eu acordei, me veio a falta de você
Saudade de você, saudade de você
Lembrei que me acordava de manhã só pra dizer
Bom dia, meu bebê! Te amo, meu bebê!

Foi bonito, foi, foi intenso
Foi verdadeiro, mais sincero
Sei que fui capaz, fiz até demais
Te quis do teu jeito

Te amei, te mostrei que o meu amor
Foi o mais profundo
Me doei, me entreguei, fui fiel
Chorei, chorei

Hoje eu acordei, me veio a falta de você
Saudade de você, saudade de você
Lembrei que me acordava de manhã só pra dizer
Bom dia, meu bebê! Te amo, meu bebê!

Hoje eu acordei, me veio a falta de você
Saudade de você, saudade de você
Lembrei que me acordava de manhã só pra dizer
Bom dia, meu bebê! Te amo, meu bebê!

Hoje eu acordei, me veio a falta de você
Saudade de você, saudade de você
Lembrei que me acordava de manhã só pra dizer
Bom dia, meu bebê! Te amo, meu bebê!

Hoje eu acordei, me veio a falta de você
Saudade de você, saudade de você
Lembrei que me acordava de manhã só pra dizer
Bom dia, meu bebê! Te amo, meu bebê!"
"Cê que Sabe","Cristiano Araújo","(Amor, tenho uma coisa pra te contar)

O que temos pra hoje é saudade
Mas qual de nós vai procurar
Um pretexto, um motivo pra voltar
Foi ontem, mas eu já sinto vontade
Das bocas juntas e o calor
Do nosso lugarzinho de amor

Já é tarde, tá frio, é noite, eu sozinho
Minhas mãos tão comichando pra ligar
Final 15-04 pra falar

Oh-oh, cê que sabe, amor
Se a gente fica junto ou dá um tempo
Mesmo assim eu te espero, eu te espero
Oh-oh, cê que sabe, amor
Nossa relação tem tudo pra dar certo
Nós já estamos tão perto, tão perto, coração

Já é tarde, tá frio, é noite, eu sozinho
Minhas mãos tão comichando pra ligar
Final 15-04 pra falar

Oh-oh, cê que sabe, amor
Se a gente fica junto ou dá um tempo
Mesmo assim eu te espero, eu te espero
Oh-oh, cê que sabe, amor
Nossa relação tem tudo pra dar certo
Nós já estamos tão perto, tão perto

Oh-oh, cê que sabe, amor
Se a gente fica junto ou dá um tempo
Ooh, eu te espero
Oh-oh, cê que sabe, amor
Nossa relação tem tudo pra dar certo
Nós já estamos tão perto, tão perto, coração

Nossa relação tem tudo pra dar certo
Nós já estamos tão perto, tão perto
O que temos pra hoje é saudade"
"Coração Apertado","Thaeme & Thiago","Hoje eu não tô afim de sair
Sem você não sei me divertir
Mas eu fico pensando
E se eu não for

Eu tô vendo as horas passar
E aqui dentro tudo faz lembrar
Tem seu cheiro
Grudado no meu cobertor

E já é madrugada
Já bate o desespero
Não vou ficar em casa
Pra ver se eu te esqueço

Vai que a gente se encontra de novo
Numa balada no meio do povo
Eu meio travado
Coração apertado

Ô ô ô ô

Se der um sorriso não vou resistir
Sua boca dizendo te quero pra mim
Que me esperou
Que tava com saudade amor

Hoje eu não tô afim de sair
Sem você não sei me divertir
Mas eu fico pensando
E se eu não for

Eu tô vendo as horas passar
E aqui dentro tudo faz lembrar
Tem seu cheiro
Grudado no meu cobertor

E já é madrugada
Já bate o desespero
Não vou ficar em casa
Pra ver se eu te esqueço

Vai que a gente se encontra de novo
Numa balada no meio do povo
Eu meio travado
Coração apertado

Ô ô ô ô

Se der um sorriso não vou resistir
Sua boca dizendo te quero pra mim
Que me esperou
Que tava com saudade amor

Vai que a gente se encontra de novo
Numa balada no meio do povo
Eu meio travado
Coração apertado

Ô ô ô ô

Se der um sorriso não vou resistir
Sua boca dizendo te quero pra mim
Que me esperou
Que tava com saudade amor

Vai que a gente se encontra de novo
Numa balada no meio do povo
Eu meio travado
Coração apertado

Ô ô ô ô

Se der um sorriso não vou resistir
Sua boca dizendo te quero pra mim
Que me esperou
Que tava com saudade amor"
"Até Você Voltar","Henrique e Juliano","Aqui sentado nessa mesa, só o copo de cerveja é minha companhia
E essa casa está tão cheia e parece vazia sem você comigo
E hoje está fazendo um ano, aqui no meu calendário ainda está marcando
O dia e o mês, foi a primeira vez
E o que me prometeu? Será que se esqueceu?

De todos nossos planos, nossos filhos, nosso apartamento
Da nossa Lua de mel, do nosso casamento
Como pude acreditar nesse seu juramento?
E agora estou sozinho outra vez

De copo sempre cheio, coração vazio
Tô me tornando um cara solitário e frio
Vai ser difícil eu me apaixonar de novo
E a culpa é sua
Antes embriagado do que iludido
Acreditar no amor já não faz mais sentido
Eu vou continuar nessa vida bandida
Até você voltar

De todos nossos planos, nossos filhos, nosso apartamento
Da nossa Lua de mel, do nosso casamento
Como pude acreditar nesse seu juramento?
E agora estou sozinho outra vez

De copo sempre cheio, coração vazio
Tô me tornando um cara solitário e frio
Vai ser difícil eu me apaixonar de novo
E a culpa é sua
Antes embriagado do que iludido
Acreditar no amor já não faz mais sentido
Eu vou continuar nessa vida bandida
Até você voltar

De copo sempre cheio, coração vazio
Tô me tornando um cara solitário e frio
Vai ser difícil eu me apaixonar de novo
E a culpa é sua
Antes embriagado do que iludido
Acreditar no amor já não faz mais sentido
Eu vou continuar nessa vida bandida
Até você voltar
Até você voltar"
"Calma","Jorge & Mateus","Não chore mais, sorria, amor
Eu trouxe o fim da sua dor
Não chore nunca mais, amor

Eu sou o sol cercando a chuva
Do seu olhar sou eu quem cuida
E te peço, por favor
Não chore nunca mais, amor

Calma, a sua insegurança não te leva a nada
Eu quero ser seu homem, te fazer amada
Amar, amar você até você se amar e me amar

Calma, a sua insegurança não te leva a nada
Eu quero ser seu homem, te fazer amada
Amar, amar você até você se amar e me amar
Calma!

Eu sou o sol cercando a chuva
Do seu olhar sou eu quem cuida
E te peço, por favor
Não chore nunca mais, amor

Calma, a sua insegurança não te leva a nada
Eu quero ser seu homem, te fazer amada
Amar, amar você até você se amar e me amar

Calma, a sua insegurança não te leva a nada
Eu quero ser seu homem, te fazer amada
Amar, amar você até você se amar e me amar
Calma!"
"Ressentimento","Jads & Jadson","Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Ô, ressentimento
Como pude ter suportado tanto tempo
Provando todo dia a sua ingratidão
Com medo das suas ameaças de separação

Ressentimento, você brincando e eu pensando em casamento
Agora tô com outra e você tá sabendo
Tá louca, desorientada, querendo tomar veneno

Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Ô, ressentimento
Como pude ter suportado tanto tempo
Provando todo dia a sua ingratidão
Com medo das suas ameaças de separação

Ressentimento, você brincando e eu pensando em casamento
Agora tô com outra e você tá sabendo
Tá louca, desorientada, querendo tomar veneno

Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Agora tô judiando, tô
Agora tô maltratando, tô
Quero te ver sofrer o que me viu sofrendo
Quero te ver beber o que me viu bebendo

Ô, ressentimento"
"Logo Eu","Jorge & Mateus","Eu te vi e já te quis
Me vi tão feliz
Um amor que pra mim era sonho
Surpreendente provar
Do que eu só ouvi falar
E você resolveu me mostrar

Logo eu que nem pensava
Eu não imaginava te merecer
E agora sou o dono desse amor
Eu nem quero saber por que
Eu só preciso viver
O resto dessa vida com você

Te vi e já te quis
Me vi tão feliz
Um amor que pra mim era sonho
Surpreendente provar
Do que eu só ouvi falar
E você resolveu me mostrar

Logo eu que nem pensava
Eu não imaginava te merecer
E agora sou o dono desse amor
Eu nem quero saber por que
Eu só preciso viver
O resto dessa vida com você

Eu que nem pensava
Eu não imaginava te merecer
E agora sou o dono desse amor
Eu nem quero saber por que
Eu só preciso viver
O resto dessa vida com você

O resto dessa vida com você

Logo eu que nem pensava
Eu não imaginava te merecer
E agora sou o dono desse amor
Eu nem quero saber por que
Eu só preciso viver
O resto dessa vida com você"
"Na Linha do Tempo","Victor & Leo","Eu te dei o ouro do Sol, a prata da Lua
Te dei as estrelas pra desenhar o teu céu
Na linha do tempo, o destino escreveu
Com letras douradas, você e eu

Há quanto tempo eu esperava encontrar alguém assim
Que se encaixasse bem nos planos que um dia fiz pra mim
Você e eu

Vou dizer
Que nessas frases tem um pouco de nós dois
Que não deixamos o agora pra depois
Quando te vejo eu me sinto tão completo por onde eu vou

E nesses traços vou tentando descrever
Que mil palavras é tão pouco pra dizer
Que um sentimento muda tudo, muda o mundo
Isso é o amor

Na linha do tempo, o destino escreveu
Com letras douradas, você e eu

Há quanto tempo eu esperava encontrar alguém assim
Que se encaixasse bem nos planos que um dia fiz pra mim
Você e eu

Vou dizer
Que nessas frases tem um pouco de nós dois
Que não deixamos o agora pra depois
Quando te vejo eu me sinto tão completo por onde eu vou

E nesses traços vou tentando descrever
Que mil palavras é tão pouco pra dizer
Que um sentimento muda tudo, muda o mundo
Isso é o amor

Que nessas frases tem um pouco de nós dois
Que não deixamos o agora pra depois
Quando te vejo eu me sinto tão completo por onde eu vou

E nesses traços vou tentando descrever
Que mil palavras é tão pouco pra dizer
Que um sentimento muda tudo, muda o mundo
Isso é o amor

Isso é o amor (isso é o amor)
Amor"
"Ele Não Vai Mudar","João Neto & Frederico","Por quê?
Será que é tão difícil perceber que você está sofrendo?
Você está sempre se esforçando e ele não tá vendo
Que ainda alimenta esperança que ele vai mudar
Ele não vai mudar

Lembra de quantas vezes ficou esperando ele pro jantar?
Nas conversas vazias que já tá cansada de escutar?
Pra que se enganar? Ele não vai mudar, ele não vai mudar

Esquece esse cara
Enxuga às lágrimas que a vida continua
Você é perfeita
Quem perdeu foi ele, a culpa não é sua
Se entregou inteira
Pra ganhar em troca amor pela metade
Você amou sozinha

Esquece esse cara
Ele não merece nem mais uma chance
Porque, na verdade
Sua felicidade é o mais importante
Antes que seja tarde e a ligação acabe
Eu preciso te falar
Ele nunca vai mudar"
"Blá Blá Blá","Anitta","Vou rebolar só porque você não gosta
Se não quiser me olhar, vira de costas
Você vai ter que aturar
Porque eu vim pra te provocar
E para de falar blá blá blá

Você achou que não tinha nada a perder
Que eu fosse boba assim pra obedecer
Até que teu beijo é bom
Mas vê se abaixa o tom
Você não manda em mim
O jogo é assim

Eu avisei que não ia mais te dar moral
A fila andou e você foi pro final
Até que teu beijo é bom
Mas vê se abaixa o tom
Você não manda em mim
O jogo é

Até que você faz bem
Mas eu sou de ninguém
Sabe o que aconteceu
Você perdeu

Vou rebolar só porque você não gosta
Se não quiser me olhar, vira de costas
Você vai ter que aturar
Porque eu vim pra te provocar
E para de falar blá blá blá

Você achou que não tinha nada a perder
Que eu fosse boba assim pra obedecer
Até que teu beijo é bom
Mas vê se abaixa o tom
Você não manda em mim
O jogo é assim

Eu avisei que não ia mais te dar moral
A fila andou e você foi pro final
Até que teu beijo é bom
Mas vê se abaixa o tom
Você não manda em mim
O jogo é

Até que você faz bem
Mas eu sou de ninguém
Sabe o que aconteceu
Você perdeu

Vou rebolar só porque você não gosta
Se não quiser me olhar, vira de costas
Você vai ter que aturar
Porque eu vim pra te provocar
E para de falar blá blá blá

Vou rebolar só porque
Se não quiser me olhar
Você vai ter que aturar
Porque eu vim pra te provocar
E para de falar blá blá blá"
"Tudo que você quiser","Luan Santana","Oh, oh
Oh, oh

Tem dias que eu acordo pensando em você
Em fração de segundo, vejo o mundo desabar
Aí que cai a ficha que eu não vou te ver
Será que esse vazio um dia vai me abandonar?

Tem gente que tem cheiro de rosa, de avelã
Tem o perfume doce de toda manhã
Você tem tudo
Você tem muito

Muito mais que um dia eu sonhei pra mim
Tem a pureza de um anjo querubim
Eu trocaria tudo pra te ter aqui

Eu troco minha paz por um beijo seu
Eu troco meu destino pra viver o seu
Eu troco minha cama pra dormir na sua
Eu troco mil estrelas pra te dar a Lua
E tudo que você quiser
E se você quiser, te dou meu sobrenome

Oh, oh
Oh, oh

Tem gente que tem cheiro de rosa, de avelã
Tem o perfume doce de toda manhã
Você tem tudo
Você tem muito

Muito mais que um dia eu sonhei pra mim
Tem a pureza de um anjo querubim
Eu trocaria tudo pra te ter aqui

Eu troco minha paz por um beijo seu
Eu troco meu destino pra viver o seu
Eu troco minha cama pra dormir na sua
Eu troco mil estrelas pra te dar a Lua
E tudo que você quiser
E se você quiser, te dou meu sobrenome

Eu troco minha paz por um beijo seu
Eu troco meu destino pra viver o seu
Eu troco minha cama pra dormir na sua
Eu troco mil estrelas pra te dar a Lua
E tudo que você quiser
E se você quiser, te dou meu sobrenome

Oh, oh
Oh, oh"
"Quem É","Paula Fernandes","Distorções, medos e juras
Pesadelos e agruras
Desafios que a vida me impôs
Me perdendo em incertezas
Consumindo a minha mente
A plenitude que existia entre nós dois

Foi corroendo feito traça
Da madeira fez fumaça
Destruindo feito fogo no capim
Me disse adeus e nunca mais olhou pra trás
Evaporou o seu amor dentro de mim

Quem é que vai me amar naquelas noites
Devolver aquilo tudo que era meu ?
Perdi a graça
Quem é que vai trazer de volta o meu sorriso
O doce daqueles beijos que eram meus ?
E você me prometeu"
"Pega Eu e Leva Pra Você","Leonardo","Quem quiser um coração
Cheio de amor e paixão
Tenho pra dar e vender
Pega eu e leva pra você
Pega eu e leva pra você

Se você tá sem ninguém
E tá procurando alguém
Que te ame e dê prazer
Pega eu e leva pra você
Pega eu e leva pra você

Quero ser sua metade
A sua felicidade
Sou o seu amanhecer
Pega eu e leva pra você
Pega eu e leva pra você

Estou contando as horas
Pra gente se ver
Quando você chegar eu quero te dizer
Pega eu e leva pra você
Pega eu e leva pra você

Pega eu e leva pra você
Pega eu e leva pra você"
"Liga Lá em Casa","Leonardo","Liga lá em casa
Fala que hoje eu não vou voltar
Fala que num motel eu vou pousar
Que é muito tarde, a chuva desabou

Hoje eu não tenho hora pra voltar pra casa
Hoje tô daquele tipo, querendo beber
Hoje vou sair pra rua e não sei pra onde
Hoje eu não tô pra ninguém, eu só quero você

Vou inventar uma viagem pra ficar com ela
Tô morrendo de saudade querendo te ver
Só não desligo o celular pra não dar na cara
Sei que vão saber que eu estou na farra
Mas se alguém ligar eu não posso atender

Liga lá em casa
Fala que hoje eu não vou voltar
Fala que num motel eu vou pousar
É muito tarde, a chuva desabou

Liga lá em casa
Conte uma história, fale uma mentira
Fala que eu fiquei sem gasolina
Que estou de fogo e meu carro quebrou"
"Recaídas","Henrique e Juliano","Você pode ficar com quem você quiser
Não tem nada a ver
Eu não mando em você
Mas ainda choro
E quando alguém comenta não quero saber

Me preocupo e apesar dos pesares
Eu sempre quero te ver bem
E ainda vou além
Em uma relação
Sei que não vai ser fácil amar outro alguém

E hoje mesmo separados
Sinto que o seu corpo ainda é meu
Às vezes me escondo
E faço de tudo pra ninguém notar que eu
Vivo e morro por ti
Têm semanas que às vezes sofro e vêm as recaídas

Às vezes eu queria ter o poder
De poder te apagar da memória
E nessa fraqueza ter força
Pra fazer com que essa nossa história
Não passe de passado e fique da porta pra fora

Se eu pudesse te apagar da minha mente
Apagaria agora
Mas toda vez que eu me lembro de nós dois
Meu coração sempre chora e é sempre a mesma história"
"Gaveta","Fernando & Sorocaba","Quando a praia se esquecer do mar
E o mar desistir das ondas
As ondas vão se acalmar
E aos poucos vão deixar a prancha
Nesse dia eu vou te esquecer

Quando a prancha esquecer dos pés
E os pés não deixarem pegadas
Pegadas não serão vestígios
De alguém que cruzou nossa estrada
Nesse dia eu vou te esquecer

Tá duvidando, é? Cuidado
Que eu te esqueço e você cai do cavalo
Tá se achando, é? Aproveita
Que um dia eu te esqueço na gaveta
Que um dia eu te esqueço na gaveta

Quando a lua se esquecer do sol
O sol não der chance pra sombra
E a sombra deixar o coqueiro
Bem onde a rede balança
Nesse dia eu vou te esquecer

Quando a rede se esquecer da bola
A bola que o goleiro não alcança
O grito esquecer do gol
E o gol parar bem na garganta
Nesse dia eu vou te esquecer

Tá duvidando, é? Cuidado
Que eu te esqueço e você cai do cavalo
Tá se achando, é? Aproveita
Que um dia eu te esqueço na gaveta
Que um dia eu te esqueço na gaveta

Tá duvidando, é? Cuidado
Que eu te esqueço e você cai do cavalo
Tá se achando, é? Aproveita
Que um dia eu te esqueço na gaveta
Na gaveta

Quando a praia se esquecer do mar
E o mar desistir das ondas"
"Mármore","Fernando & Sorocaba","De todas as meninas
Você era a mais bonita
E todos os rapazes
Já sonharam com você

E até umas garotas
Já olharam pra sua boca
E quiseram se perder

Com todas as flores que você já ganhou
Encheríamos o Morumbi
E chegaria até à Lua, a lista com os que você disse não
E o que dizem por aí

É que seu coração é de mármore
É que seu coração é de mármore
É que seu coração é de mármore
É que seu coração é de mármore

E eu, eu tive que pagar pra ver
E não é que deu certo!
No primeiro olhar você disse sim

A igreja estava linda
A cidade inteira estava ali
Pra ver um final feliz

Um garotinho entrou correndo e subiu no altar
Entregou um bilhete que dizia assim:
Desculpa, é que o meu coração é de mármore

É que meu coração é de mármore
É que meu coração é de mármore
É que meu coração é de mármore
É que meu coração é de mármore"
"Na Batida","Anitta","Não dá mole, vem pra cá
Não tem hora pra acabar
O clima tá esquentando
Eu só vim avisar

Se pensou que ia desistir
Nem precisa se iludir
Não sou daquelas que pedem pra parar
Pra parar

Na batida
É que eu fico sem pensar
Para a pista
Vem que aqui é o meu lugar

Na batida
Nem adianta tentar
Aqui é o meu lugar
Aqui é o meu lugar

E depois que começar não se arrepende
E depois que me atiçar não adianta mais
Quando me atiçar não adianta mais
Quando eu me mexer vai ver quem vai perder

Depois que começar não se arrepende
E depois que me atiçar não adianta mais
Quando me atiçar não adianta mais
Quando eu me mexer vai ver quem vai perder

Não dá mole, vem pra cá
Não tem hora pra acabar
O clima tá esquentando
Eu só vim avisar

Se pensou que ia desistir
Nem precisa se iludir
Não sou daquelas que pedem pra parar
Pra parar

Na batida
É que eu fico sem pensar
Para a pista
Vem que aqui é o meu lugar

Na batida
Nem adianta tentar
Aqui é o meu lugar
Aqui é o meu lugar

E depois que começar não se arrepende
E depois que me atiçar não adianta mais
Quando me atiçar não adianta mais
Quando eu me mexer vai ver quem vai perder

Depois que começar não se arrepende
E depois que me atiçar não adianta mais
Quando me atiçar não adianta mais
Quando eu me mexer vai ver quem vai perder"
