title,artist,lyrics
"Homem de Família","Gusttavo Lima","Te olhei, você me olhou
Agora minha vida acredita
Nunca acreditei em amor a primeira vista

Até você aparecer do nada
E arrancar minha cachaça com o seu beijo de batom
Até você aparecer do nada
E quem diria que do carro agora até tirei o meu som

E quem me viu, se visse hoje não acreditaria
Que o cachaceiro virou homem de família
Troquei a noite pelo dia

E quem me viu, se visse hoje não acreditaria
Troquei o bar, agora é só sorveteria
Só eu e ela quem diria
Que o cachaceiro virou homem de família

Até você aparecer do nada
E arrancar minha cachaça com o seu beijo de batom
Até você aparecer do nada
E quem diria que do carro agora até tirei o meu som

E quem me viu, se visse hoje não acreditaria
Que o cachaceiro virou homem de família
Troquei a noite pelo dia

E quem me viu, se visse hoje não acreditaria
Deixei o bar, agora é só sorveteria
Só eu e ela quem diria
Que o cachaceiro virou homem de família

Acreditaria, que o cachaceiro virou homem de família
Troquei a noite pelo dia

E quem me viu, se visse hoje não acreditaria
Troquei o bar, agora é só sorveteria
Só eu e ela quem diria
Que o cachaceiro virou homem de família

Só eu e ela quem diria
Que o cachaceiro virou homem de família, de família"
"Sonha comigo","Zé Neto e Cristiano","Independente do que eu te disser agora
Independente de tentar mudar a história
Mas eu vou arriscar
Posso te perder, mas não vou deixar de falar

Seu amor foi sempre muito mais
Do que eu sonhei pra mim
Sempre mais do que eu mereci
Pensa direito antes de dormir

E sonha comigo
Sonha comigo
Sonha comigo
Tô esperando você acordar

E sonha comigo
Sonha comigo
E quando acordar
Cê vai me perdoar

Seu amor foi sempre muito mais
Do que eu sonhei pra mim
Sempre mais do que eu mereci
Pensa direito antes de dormir

E sonha comigo
Sonha comigo
Sonha comigo
Tô esperando você acordar

E sonha comigo
Sonha comigo
E quando acordar
Cê vai me perdoar

E sonha comigo
Sonha comigo
E quando acordar
Cê vai me perdoar

E sonha comigo
Sonha comigo"
"Cancun","Thiaguinho","E se daqui pra frente
A gente prometesse não brigar
E sendo diferente
Pegar um tempo livre e viajar

Nenhum de nós pode atender o celular
Se alguém ligar a gente finge que não vê
Vou espalhar pro mundo que eu vou casar
E todo mundo vai saber quem é você
É só pedir pra qualquer um eternizar
Fotografando esse momento de lazer

Já reservei um lugarzinho em frente ao mar
Juntei uma grana, me apertei isso é comum
Mas não é hora de parar pra reclamar (ohhhh, ohhh)
Porque a passagem tá comprada pra Cancun

Pode se arrumar
Não precisa muita coisa porque a gente vai ficar sem roupa
1, 2, 3 e já, me diz se vai ou se não vai nesse avião

Se insinuar
Que vai negar não vou deixar você falar
E vou correndo pra beijar a sua boca
Eu quero ficar
A noite inteira coladinho com você fazendo amor
Quando o sol brilhar vou te servir café na cama
E dobrar o cobertor
Pode acreditar daqui pra frente a felicidade
Não tem hora pra acabar"
"Coração Machucado","Wesley Safadão","Não tô a fim de relacionamento sério
Porque já estou vindo de um bem complicado
Esse lance de amar por enquanto eu não quero
Meu coração ainda está tão machucado

Mas isso não quer dizer que a gente não fique
Em uma balada no fim de semana
Depois de uns beijos e doses de uísque
A gente se entregue e acabe na cama

É porque quando alguém quebra a cara no amor
Fica tão assustado com a dor
Feito animal ferido com medo

Por isso tente me entender
Não é que eu não queira você
Só estou dando um tempo que é pra não errar outra vez
Não quero outra pessoa pra fazer o que ela me fez, entenda

Por enquanto vamos deixar tudo do jeito que tá
A gente se encontra pra depois se amar
Ainda não posso ser teu por inteiro

Por enquanto vamos ficar quieto em cima do muro
O tempo é quem vai dizer nosso futuro
Se vai ser pra sempre ou só passageiro

Por enquanto vamos deixar tudo do jeito que tá
A gente se encontra pra depois amar
Ainda não posso ser teu por inteiro

Por enquanto vamos ficar quieto em cima do muro
O tempo é quem vai dizer nosso futuro
Se vai ser pra sempre ou só passageiro"
"Chocolate Quente","Michel Teló","Volta aqui
Antes de sair, me dá um beijo
Onde você vai assim tão cedo?
O dia nem amanheceu direito

Vem aqui
É feriado, volte a dormir comigo
Eu adoro quando abre esse sorriso
Como se dissesse: Amor, eu deixo tudo pra depois
Hoje vai ser só nós dois

Quero ficar com você
Falando dos planos da gente
Enquanto isso eu faço um chocolate quente
Aproveitar que o inverno chegou
Pra estrear o nosso cobertor

E quando o dia acabar
Não quero sair dos seus braços
Ficar pra sempre aqui
Eu te convenço fácil
Não adianta tentar resistir
O amor chegou pra você e pra mim
Fica pra sempre aqui

Volta aqui
Antes de sair, me dá um beijo
Onde você vai assim tão cedo?
O dia nem amanheceu direito

Vem aqui
É feriado, volte a dormir comigo
Eu adoro quando abre esse sorriso
Como se dissesse: Amor, eu deixo tudo pra depois
Hoje vai ser só nós dois

Quero ficar com você
Falando dos planos da gente
Enquanto isso eu faço um chocolate quente
Aproveitar que o inverno chegou
Pra estrear o nosso cobertor

E quando o dia acabar
Não quero sair dos seus braços
Ficar pra sempre aqui
Eu te convenço fácil
Não adianta tentar resistir
O amor chegou pra você e pra mim
Fica pra sempre aqui

Fica pra sempre aqui"
"Vamo Que Vamo","Thiaguinho","No lelele no lelele no lelele
No lelele no lelele no lelele

Vamo que vamo que vamo que vamo
Que hoje é dia de curtir com os parça
Tem o dia certo da semana que ela nao embassa
Vamo que vamo que vamo que vamo
Que a feijuca ja ta na medida
To ficando louco que esse clima ainda é tardezinha

Se tem batucada, conversa fiada
Chama que eu ja vou, cola que eu ja to
Até acabar
Sou da madrugada sem hora marcada
Vou ficar aqui, tras mais uma aí
Que eu sou inimigo do fim

Não tem jeito eu sou assim
Amo minha rapaziada
Junta o gelo e o pagodin
Não da outra é só risada
Ja mandaram te dizer
Só esta faltando voce
Nossa vibe voce não vai esquecer.

No lelele no lelele no lelele
No lelele no lelele no lelele"
"Quando O Mel É Bom","Simone & Simaria","Quando o mel é bom, a abelha sempre volta
Olha você me ligando e passando mensagens
Se não ligasse, eu iria ligar
Mas esperei a tua reação
A verdade é que a noite passada
Ficou tatuada em meu coração

Você fez de um jeito gostoso
O teu cheiro ficou em meu corpo
E em minha boca o teu gosto
O gosto do mel
O cheiro da rosa, ai ai ai
Tuas mão tocando o meu corpo inteiro
Os teus dedos adentrando
O meu cabelo, ai ai ai, ai ai ai

Pensei que cê fosse embora
Eu não tive resposta
Mas quando o mel é bom
A abelha sempre volta
Quê que isso menino?
Você veio do céu
E o nosso romance
Vai além de um quarto de motel

Tava esperando um sinal
Uma mensagem e uma resposta
Mas quando o mel é bom
Quando o mel é bom
Quando o mel é bom
A abelha sempre volta

Mas esperei a tua reação
A verdade é que a noite passada
Ficou tatuada em meu coração

Você fez de um jeito gostoso
O teu cheiro ficou em meu corpo
E em minha boca o teu gosto
O gosto do mel
O cheiro da rosa, ai ai ai
Tuas mão tocando o meu corpo inteiro
Os teus dedos adentrando
O meu cabelo, ai ai ai, ai ai ai

Pensei que cê fosse embora
Eu fiquei sem resposta
Mas quando o mel é bom
A abelha sempre volta
Quê que isso menino?
Você veio do céu
E o nosso romance vai
Além de um quarto de motel

Tava esperando um sinal
Uma mensagem e uma resposta
Mas quando o mel é bom
Quando o mel é bom
Quando o mel é bom
A abelha sempre volta"
"Não Tem Pra Ninguém","Michel Teló","Esse sorriso no seu rosto não me engana
Eu já to decidido te deixar
Não vou olhar pra trás
Hoje eu acordei não te querendo
E nem to sofrendo mais

Agora já tem outra na minha cama
Já tem outra no meu pensamento
Eu não me arrependo de ter te trocado
Por um novo sentimento
Eu não me arrependo não

Ela tem o que você não tem
Ela faz o que você não fez
Seu beijo é o melhor que tem
Sem ela eu não fico bem
O amor que ela faz, não tem pra ninguém
O amor que ela faz, não tem pra ninguém...

Ela tem o que você não tem
Ela faz o que você não fez
Seu beijo é o melhor que tem
Sem ela eu não fico bem
O amor que ela faz, não tem pra ninguém
O amor que ela faz, não tem pra ninguém

Agora já tem outra na minha cama
Já tem outra no meu pensamento
Eu não me arrependo de ter te trocado
Por um novo sentimento
Eu não me arrependo não

Ela tem o que você não tem
Ela faz o que você não fez
Seu beijo é o melhor que tem
Sem ela eu não fico bem
O amor que ela faz, não tem pra ninguém
O amor que ela faz, não tem pra ninguém

Ela tem o que você não tem
Ela faz o que você não fez
Seu beijo é o melhor que tem
Sem ela eu não fico bem
O amor que ela faz, não tem pra ninguém
O amor que ela faz, não tem pra ninguém
O amor que ela faz, não tem pra ninguém
O amor que ela faz, não tem pra ninguém"
"Eu, Você, o Mar e Ela","Luan Santana","Ser romântico às vezes ajuda
Mas se fecho os olhos, te imagino nua
Talvez pareça uma cena de Hollywood
Se tá pensando isso, por favor não se ilude

Eu só quero uma noite de amor
Como as outras, só mais uma que passou

Mas foi só a porta fechar
Pra mudar minha cabeça
A sua boca vale o preço
Pra perder o sossego que eu tinha

A lua até beijou o mar
Pra não ficar de vela
Os quatro perdidos de amor
Eu, você, o mar e ela
Eu, você, o mar e ela

Ser romântico às vezes ajuda
Mas se fecho os olhos, te imagino nua
Talvez pareça uma cena de Hollywood
Se tá pensando isso, por favor não se ilude

Eu só quero uma noite de amor
Como as outras, só mais uma que passou

Mas foi só a porta fechar
Pra mudar minha cabeça
A sua boca vale o preço
Pra perder o sossego que eu tinha

A lua até beijou o mar
Pra não ficar de vela
Os quatro perdidos de amor
Eu, você, o mar e ela
Eu, você, o mar e ela

Mas foi só a porta fechar
Pra mudar minha cabeça
A sua boca vale o preço
Pra perder o sossego que eu tinha

A lua até beijou o mar
Pra não ficar de vela
Os quatro perdidos de amor
Eu, você, o mar e ela
O mar e ela
Eu, você, o mar e ela"
"Pergunte ao Dono do Bar","Leonardo","Pergunte ao dono do bar quem é louco por ela
Só fala o nome dela
Quem bebe e chora por ela

Eu aposto a minha vida e tudo o que tenho juntado
Como não tem um cara mais apaixonado
Que não esquece de você nem um segundo
Eu duvido alguém te amar do tanto que eu te amo
Na solidão, é seu nome que chamo
Você virou minha cabeça e meu juízo

Ela não vem e fico bebendo
Garçom me servindo
Coração doendo
Eu bato na mesa, grito o nome dela
Afogado em tristeza

Pergunte ao dono do bar quem sofre por ela
Quem vira a noite sem ela
Quem morre de amor por ela
Pergunte ao dono do bar quem é louco por ela
Só fala o nome dela
Quem bebe e chora por ela"
"Cantada","Luan Santana","Pela luz do sol que me ilumina
Não existe nada mais que me fascina
Que te ver chegar

Com a pele bronzeada e a boca vermelha
E esse sorrisão de orelha a orelha
Vai me faltando o ar

Se esse sorriso for pra mim
Eu sou o cara que tem mais sorte no mundo
Azar de quem perdeu, agora sou eu

Quem vai te queimar no meu fogo?
E amanhã vai ter de novo

E às 9 da manhã, quando você acordar
E se perguntar: Como foi? Como é?

A gente só saiu pra jantar e foi ficando
É que a gente só saiu pra jantar e foi ficando
A gente saiu e ficou pro café
(É que a gente só saiu pra jantar e ficou pro café)

Pela luz do sol que me ilumina
Não existe nada mais que me fascina
Que te ver chegar

Com a pele bronzeada e a boca vermelha
E esse sorrisão de orelha a orelha
Vai me faltando o ar

Se esse sorriso for pra mim
Eu sou o cara que tem mais sorte no mundo
Azar de quem perdeu, agora sou eu

Quem vai te queimar no meu fogo?
E amanhã vai ter de novo

E às 9 da manhã, quando você acordar
E se perguntar: Como foi? Como é?

A gente só saiu pra jantar e foi ficando
É que a gente só saiu pra jantar e ficou pro café

E às 9 da manhã, quando você acordar
E se perguntar: Como foi? Como é?

A gente só saiu pra jantar e foi ficando
É que a gente só saiu pra jantar e foi ficando
A gente saiu e ficou pro café

Pela luz do sol que me ilumina
Não existe nada mais que me fascina
Que te ver chegar"
"Eu Sei De Cor","Marília Mendonça","É
Já tá ficando chato, né?
A encheção de saco, pois é
Prepara, que eu já tô me preparando
Enquanto cê tá indo, eu tô voltando

E todo esse caminho eu sei de cor
Se eu não me engano, agora vai me deixar só
O segundo passo é não me atender
O terceiro é se arrepender
Se o que dói em mim doesse em você

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
Vai tentar abrir a porta desse amor
Quando eu tiver jogado a chave fora

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
E quando se der conta, já passou
Quando olhar pra trás, já fui embora

E todo esse caminho, eu sei de cor
Se eu não me engano, agora vai me deixar só
O segundo passo é não me atender
O terceiro é se arrepender
Se o que dói em mim doesse em você

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
Vai tentar abrir a porta desse amor
Quando eu tiver jogado a chave fora

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
E quando se der conta, já passou
Quando olhar pra trás, já fui embora

E quando se der conta, já passou
Quando olhar pra trás, já fui embora"
"Na hora da raiva","Henrique e Juliano","Encontrei
Uma caixinha cheia de relatos
Um monte de documentos tão falsos
Nossas vidas

Em minhas mãos agora
Tá cada parte dessa nossa história
E eu não sei se eu rasgo ou jogo fora
E o que é que eu faço agora

Cometi a loucura de nossas fotos rasgar
E uma por uma eu vou ter que colar
Mas foi na hora da raiva
Na hora na hora da raiva

Naquele segundo eu pensei que até te odiava
Mas respirei fundo e vi que eu te amava
Mas foi na hora da raiva
Na hora na hora da raiva

Em minhas mãos agora
Tá cada parte dessa nossa história
E eu não sei se eu rasgo ou jogo fora
E o que é que eu faço agora

Cometi a loucura de nossas fotos rasgar
E uma por uma eu vou ter que colar
Mas foi na hora da raiva
Na hora na hora da raiva

Naquele segundo eu pensei que até te odiava
Mas respirei fundo e vi que eu te amava
Mas foi na hora da raiva
Na hora na hora da raiva

Mas foi na hora da raiva
Na hora na hora da raiva
Naquele segundo eu pensei que até te odiava
Mas respirei fundo e vi que eu te amava

Mas foi na hora da raiva
Na hora na hora da raiva"
"Zé Trovão","Jads & Jadson","O preço da ignorância eu sei
Todo tanto é pouco e ainda não panhei
Doeu tanto, nunca mais fui pesado demais

Dava certo nossa história
Feito a bota e a espora
Feito arroz com feijão
Ana Raio e Zé Trovão
Mas nem se chovesse canivete
Eu pedia perdão
Foi o que eu pensei

Quem falou que bruto não corre atrás
Não sabia a falta que essa moça faz
Aguenta oito segundos em cima de um touro brabo
Mas não guenta o mesmo tempo sem ela aqui do lado

Quem falou que bruto não corre atrás
Não sabia a falta que essa moça faz
Aguenta oito segundos em cima de um touro brabo
Mas não guenta o mesmo tempo sem ela aqui do lado

Ai, ai, ai, ai

Dava certo nossa história
Feito a bota e a espora
Feito arroz com feijão
Ana Raio e Zé Trovão
Mas nem se chovesse canivete
Eu pedia perdão
Foi o que eu pensei

Quem falou que bruto não corre atrás
Não sabia a falta que essa moça faz
Aguenta oito segundos em cima de um touro brabo
Mas não guenta o mesmo tempo sem ela aqui do lado

Quem falou que bruto não corre atrás
Não sabia a falta que essa moça faz
Aguenta oito segundos em cima de um touro brabo
Mas não guenta o mesmo tempo sem ela aqui do lado

Ai, ai, ai, ai

Aguenta oito segundos em cima de um touro brabo
Mas não guenta o mesmo tempo sem ela aqui do lado"
"Se Toca Essa Moda","Jads & Jadson","Hoje, só hoje não penso em nada, só penso em mim
Sai decidido que não vou pensar nela
Mas que ironia, já to falando dela

Hoje, só hoje eu saio sozinho pra variar
E vou ficar no meu canto aqui nesse bar
Pra me curar, juro não ligar pra ela
Mas de repente um desgramado sofredor da mesa ao lado
Pediu uma canção, que é das mió do mundo, que é pra acabar com tudo

Se toca essa moda, o coração balança
De copo cheio ainda tenho esperança
Fecho os olhos pra esquecer, mas lembro dela, penso nela

Se toca essa moda ai eu não aguento
E ligo pra ela, quebro o juramento
Mas prometo que amanhã eu te esqueço
Oh meu Deus eu prometo

Mas de repente um desgramado sofredor da mesa ao lado
Pediu uma canção, que é das mió do mundo, que é pra acabar com tudo

Se toca essa moda, o coração balança
De copo cheio ainda tenho esperança
Fecho os olhos pra esquecer, mas lembro dela, penso nela

Se toca essa moda ai eu não aguento
E ligo pra ela, quebro o juramento
Mas prometo que amanhã eu te esqueço
Oh meu Deus

Se toca essa moda, o coração balança
De copo cheio ainda tenho esperança
Fecho os olhos pra esquecer, mas lembro dela, penso nela

Se toca essa moda ai eu não aguento
E ligo pra ela, quebro o juramento
Mas prometo que amanhã eu te esqueço
Oh meu Deus, eu prometo"
