title,artist,lyrics
"Vagabundo chora","Guilherme e Benuto","Achei que tinha sumido com os fatos
Não apaguei dos apagados
E acordei com gritos e xingos
Vagabundo safado

Some dessa casa agora, você não tem honra
Tá sujando nossa cama com suor de zona
Volta pras suas putarias
Vai dormir com as nega da sua galeria

Ai que o vagabundo chora
Ai que o vagabundo implora
Pra ficar enquanto sai chutado do portão
Pegando celular quebrado que ela jogou no chão

Ai que o vagabundo chora
Ai que o vagabundo implora
Pra ficar enquanto sai chutado do portão
Pegando celular quebrado que ela jogou no chão
O celular vai ter conserto, mas a gente não

Some dessa casa agora, você não tem honra
Tá sujando nossa cama com suor de zona
Volta pras suas putarias
Vai dormir com as nega da sua galeria
Ai ai ai

Ai que o vagabundo chora
Ai que o vagabundo implora
Pra ficar enquanto sai chutado do portão
Pegando celular quebrado que ela jogou no chão

Ai que o vagabundo chora
Ai que o vagabundo implora
Pra ficar enquanto sai chutado do portão
Pegando celular quebrado que ela jogou no chão
O celular vai ter conserto

Ai que o vagabundo chora
Ai que o vagabundo implora
Pra ficar enquanto sai chutado do portão
Pegando celular quebrado que ela jogou no chão

Ai que o vagabundo chora
Ai que o vagabundo implora
Pra ficar enquanto sai chutado do portão
Pegando celular quebrado que ela jogou no chão
O celular vai ter conserto, mas a gente não"
"Amor ou Esquema","Wesley Safadão","Eu tô aqui (eu tô aqui)
Pra jogo (pra jogo)
Fala a verdade, na sinceridade
Olho no olho

Se quiser me amar, eu vou te amar também
Se quiser me usar, eu vou te usar também
Aqui é jogo aberto, ninguém é criança
Vai ser love sério ou só uma transa?

Quer entrar na minha vida ou só no meu quarto?
Diz o que tu pensa
Tu quer ser amor ou tu quer ser esquema?
Tu quer ser amor ou tu quer ser esquema?

Quer entrar na minha vida ou só no meu quarto?
Diz o que tu pensa
Tu quer ser amor ou tu quer ser esquema?
Tu quer ser amor ou tu quer ser esquema?

Olha, que eu tô aqui (aqui)
Eu disse pra jogo
Então fala a verdade, na sinceridade
Olho no olho

Se quiser me amar, eu vou te amar também
Se quiser me usar, eu vou te usar também
Aqui é jogo aberto, ninguém é criança
Vai ser love sério ou só uma transa?

Quer entrar na minha vida ou só no meu quarto?
Diz o que tu pensa
Tu quer ser amor ou tu quer ser esquema?
Tu quer ser amor ou tu quer ser esquema?

Quer entrar na minha vida ou só no meu quarto?
Diz o que tu pensa
Tu quer ser amor ou tu quer ser esquema?
Tu quer ser amor ou tu quer ser esquema?"
"Gatilho","Matheus e Kauan","Me chamaram pra sair hoje
E eu tô morrendo de vontade de falar que eu não vou
Mas eu vou
Pra quê que eu vim?

Beijei três bocas diferentes, indecentes
Só a minha carente
Sentindo que esse povo aqui não sente
Definitivamente, eu não combino com esse ambiente

Do que adianta ser solteiro se eu nem aproveito um beijo?
Mesmo aqui na bagaceira, só penso em você
E ninguém tem meus sentimentos e a bebida é um gatilho
E eu saio que nem um tiro pra te ver
Já desisti de te esquecer

Do que adianta ser solteiro se eu nem aproveito um beijo?
Mesmo aqui na bagaceira, só penso em você
E ninguém tem meus sentimentos e a bebida é um gatilho
E eu saio que nem um tiro pra te ver
Já desisti de te esquecer

Beijei três bocas diferentes, indecentes
Só a minha carente
Sentindo que esse povo aqui não sente
Definitivamente, eu não combino com esse ambiente

Do que adianta ser solteiro se eu nem aproveito um beijo?
Mesmo aqui na bagaceira, só penso em você
E ninguém tem meus sentimentos e a bebida é um gatilho
E eu saio que nem um tiro pra te ver
Já desisti de te esquecer

Do que adianta ser solteiro se eu nem aproveito um beijo?
Mesmo aqui na bagaceira, só penso em você
E ninguém tem meus sentimentos e a bebida é um gatilho
E eu saio que nem um tiro pra te ver
Já desisti de te esquecer

Já desisti de te esquecer"
"Insubstituível","Marcos e Belutti","Agora acorda com despertador
Comprou um edredom pra se aquecer
Baixou um aplicativo pra buscar prazer
E agora cê nem tem que ser você

E a janta que eu fazia pra gente de vez em quando
Em 30, 40 minutos tão te entregando
É incrível
Como hoje em dia a gente é substituível

Mas eu duvido que o despertador vai te acordar com um beijo
Que esse edredom barato vai afastar os seus medos
Ainda não tem aplicativo pra achar amor perfeito
Nem restaurante que acerte o nosso tempero

Mas eu duvido que o despertador vai te acordar com um beijo
Que esse edredom barato vai afastar os seus medos
Ainda não tem aplicativo pra achar amor perfeito
Nem restaurante que acerte o nosso tempero

Agora acorda com despertador
Comprou um edredom pra se aquecer
Baixou um aplicativo pra buscar prazer
E agora cê nem tem que ser você

E a janta que eu fazia pra gente de vez em quando
Em 30, 40 minutos estão te entregando
É incrível
Como hoje em dia a gente é substituível

Mas eu duvido que o despertador vai te acordar com um beijo
Que esse edredom barato vai afastar os seus medos
Ainda não tem aplicativo pra achar amor perfeito
Nem restaurante que acerte o nosso tempero

Mas eu duvido que o despertador vai te acordar com um beijo
Que esse edredom barato vai afastar os seus medos
Ainda não tem aplicativo pra achar amor perfeito
Nem restaurante que acerte o nosso tempero, não

É incrível
Como o amor consegue ser insubstituível"
"Felicidade dela","Hugo e Guilherme","Entre mil outros pra ela, você
No meio de tantos sorrisos, o seu
Às vezes ganhar é aceitar que perdeu
Eu dei meu amor, mas ela te escolheu

É difícil aceitar que ela já tem outro alguém
Mas olha eu matando o egoísmo pra ver ela bem

Talvez um perdoo, um te amo a mais
Não daria espaço pra ela te encontrar
Eu poderia ter forçado a barra
Mas quando é amor não precisa forçar

Às vezes prender machuca mais do que deixar voar
Eu nunca imaginei passar por isso um dia
Mas a felicidade dela também é a minha

É difícil aceitar que ela já tem outro alguém
Mas olha eu matando o egoísmo pra ver ela bem

Talvez um perdoo, um te amo a mais
Não daria espaço pra ela te encontrar
Eu poderia ter forçado a barra
Mas quando é amor não precisa forçar

Às vezes prender machuca mais do que deixar voar
Eu nunca imaginei passar por isso um dia
Mas a felicidade dela também é a minha

Talvez um perdoo, um te amo a mais
Eu poderia ter forçado a barra
Mas quando é amor não precisa forçar

Às vezes prender machuca mais do que deixar voar
Eu nunca imaginei passar por isso um dia
Mas a felicidade dela também é a minha
Mas a felicidade dela também é a minha"
"Primeiro impulso","Raffa Torres","Me viu fingiu que não viu
Foi tão sangue frio
Saiu segurando a mão de um cara vazio
E o meu primeiro impulso foi partir pra cima dele

Mas peraí
No meio do caminho a ficha foi caindo
Ninguém tirou você de mim, fui eu que te perdi

Só não faz isso na minha frente
Não grava na minha mente
Um outro cara com você, não beija ele na minha frente
Que o coração não sente o que os olhos não podem ver

Joga a minha moral no chão, entregue seu coração
Pode beijar ele então, mas
Não faz isso na minha frente
Na minha frente não"
"Ai eu chorei","Clayton e Romário","Ah, se o cantor fosse desafinado
Se os tocador não tivessem ensaiado
Mas os fela' da mãe tem talento
E me encorajou para esse evento

Aí eu fui lá no portão, bati palma
Mas a desgramada saiu acompanhada
Cê não acredita foi cena de novela
A banda parou e eu sofri a capela

E aí eu chorei, chorei tão bonito e eu nem ensaiei
E aí eu chorei com a voz engasgada, e nem desafinei

E aí eu chorei, chorei tão bonito e eu nem ensaiei
E aí eu chorei com a voz engasgada, e nem desafinei
E nem cantar eu sei!

Ah, se o cantor fosse desafinado"
"Ajuda de alcool","Diego e Arnaldo","Tô vivendo num estado desumano
Comendo o pão que ela amassou
Já faz uns três dias que eu não vejo um banho
Tô lavando o corpo com meu choro
Vou processar ela pelo crime de abandono

Se por fora eu tô mal
Imagina como eu tô por dentro
Tá doendo, tô só o bagaço
Respirando por ajuda de álcool

Se por fora eu tô mal
Imagina como eu tô por dentro
Tá doendo, tô só o bagaço
Respirando por ajuda de álcool

Tô vivendo num estado desumano
Comendo o pão que ela amassou
Já faz uns três dias que eu não vejo um banho
Tô lavando o corpo com meu choro
Vou processar ela pelo crime de abandono

Se por fora eu tô mal
Imagina como eu tô por dentro
Tá doendo, tô só o bagaço
Respirando por ajuda de álcool

Se por fora eu tô mal
Imagina como eu tô por dentro
Tá doendo, tô só o bagaço
Respirando por ajuda de álcool"
"Basiquinho","Matheus e Kauan","Se quer um conselho
Vaza que ainda tá em tempo
Enquanto não passar do beijo
Vai conseguir sair ileso

Mas se quer tentar
Tenta, mas já vai sabendo
Que ela ainda tá me esquecendo
E isso vai te machucar
Já pensou se ela solta meu nome na hora H?

Se for fazer amor com ela
Faz o basiquin
Porque se der tapa, ela lembra de mim
Puxão de cabelo, ela lembra de mim

Se for fazer amor com ela
Faz o basiquin
Porque se der tapa, ela lembra de mim
Puxão de cabelo, ela lembra de mim

Se for fazer amor com ela

Se quer um conselho
Vaza que ainda tá em tempo
Enquanto não passar do beijo
Vai conseguir sair ileso

Mas se quer tentar
Tenta, mas já vai sabendo
Que ela ainda tá me esquecendo
E isso vai te machucar
Já pensou se ela solta meu nome na hora H?

Se for fazer amor com ela
Faz o basiquin
Porque se der tapa, ela lembra de mim
Puxão de cabelo, ela lembra de mim

Se for fazer amor com ela
Faz o basiquin
Porque se der tapa, ela lembra de mim
Puxão de cabelo, ela lembra

Se for fazer amor com ela
Faz o basiquin
Porque se der tapa, ela lembra de mim
Puxão de cabelo, ela lembra de mim

Se for fazer amor com ela"
"Molhando o volante","Jorge e Mateus","Recém largado é assim
Perfil atualizado, legenda de salmo
Larga e começa a sair
É só cena de álcool, status superado

Localização de bar lotado
Insinuações que tem alguém do lado
Posta voltando pra casa às seis
Pra provar pro ex que quem perdeu foi o ex

Mas o som do seu carro só toca indireta
Para de filmar o painel e vira a tela
Só sai saudade desse alto-falante
Atrás dos stories, cê tá molhando o volante

No som do carro só toca indireta
Para de filmar o painel e vira a tela
Só sai saudade desse alto-falante
Atrás dos stories, cê tá molhando o volante

Chorando bastante
Quer mostrar que esqueceu, então esquece antes

Localização de bar lotado
Insinuações que tem alguém do lado
Posta voltando pra casa às seis
Pra provar pro ex que quem perdeu foi o ex

Mas o som do seu carro só toca indireta
Para de filmar o painel e vira a tela
Só sai saudade desse alto-falante
Atrás dos stories, cê tá molhando o volante

Do som do carro só toca indireta
Para de filmar o painel e vira a tela
Só sai saudade desse alto-falante
Atrás dos stories, cê tá molhando o volante

Chorando bastante
Quer mostrar que esqueceu, então esquece antes
Quer mostrar que esqueceu, então esquece antes"
"Falta você","Thiaguinho","Juro que eu não sei mais o que eu vou falar
Quando você me perguntar
Tudo bem? Como vai a sua vida?
Como fosse uma questão já respondida
Uma história que ficou mal resolvida
Feito uma mensagem que nunca foi lida

Posso te responder o que você quiser ouvir
Mas a verdade é essa aqui

Falta de tudo, não sei de nada
É só trabalho, volto pra casa
Não tem você
Falta você

Não tem seu cheiro no travesseiro
Quando eu me espalho na nossa cama
Não tem você
Falta você

Falta de tudo, não sei de nada
É só trabalho, volto pra casa
Não tem você
Falta você

Não tem seu cheiro no travesseiro
Quando eu me espalho na nossa cama
Não tem você
Falta você

Juro que eu não sei mais o que eu vou falar
Quando você me perguntar
Tudo bem? Como vai a sua vida?
Como fosse uma questão já respondida
Uma história que ficou mal resolvida
Feito uma mensagem que nunca foi lida

Posso te responder o que você quiser ouvir
Mas a verdade é essa aqui

Falta de tudo, não sei de nada
É só trabalho, volto pra casa
Não tem você
Falta você

Não tem seu cheiro no travesseiro
Quando eu me espalho na nossa cama
Não tem você
Falta você

Falta de tudo, não sei de nada
É só trabalho, volto pra casa
Não tem você (não tem você)
Falta você

Não tem seu cheiro no travesseiro
Quando eu me espalho na nossa cama
Não tem você
Falta você (baby, falta você)

Juro que eu não sei mais o que eu vou falar
Quando você me perguntar
Tudo bem? Como vai a sua vida?"
"Pino da granada","Murilo Huff","Não é você, sou eu
É esse papo que cê joga quando quer me jogar fora
Meu beijo percebeu
Que seu abraço é um nó frouxo e qualquer hora solta

É um silêncio na casa, uma transa sem graça
E ninguém aqui fala nada
Se tá esperando esse fim explodir na minha boca
Tô tirando o pino da granada

Se eu for problema
Hoje eu tô deixando de ser
Se eu for saudade
Torce pro meu beijo não sobreviver
E encontrar alguém que entre na linha de fogo
E faça eu te superar

Se eu for problema
Hoje eu tô deixando de ser
Se eu for saudade
Torce pro meu beijo não sobreviver
E encontrar alguém que entre na linha de fogo
E faça eu te superar

É um silêncio na casa, uma transa sem graça
E ninguém aqui fala nada
Se tá esperando esse fim explodir na minha boca
Tô tirando o pino da granada

Se eu for problema
Hoje eu tô deixando de ser
Se eu for saudade
Torce pro meu beijo não sobreviver
E encontrar alguém que entre na linha de fogo
E faça eu te superar

Se eu for problema
Hoje eu tô deixando de ser
Se eu for saudade
(Torce pro meu beijo não sobreviver)
E encontrar alguém que entre na linha de fogo
E faça eu te superar

Se eu for problema
Hoje eu tô deixando de ser
Se eu for saudade (oh, oh, oh)
E encontrar alguém que entre na linha de fogo
E faça eu te superar

E encontrar alguém que entre na linha de fogo
E faça eu te superar"
"Tudo em minha volta","João Neto e Frederico","Boca, usa essa língua direito
Pele, arrepia ao menos um pelo
Abraço, custa nada se dar um aperto
Coração, acelera dentro desse peito

A minha roupa não quer descolar do corpo
Falo eu te amo, mas o amor é mentiroso
A minha cama esqueceu o que é prazer
Tudo em minha volta quer a volta de você

Tudo em minha volta e contra eu te esquecer
Saio dou umas volta e quando eu volto dos rolê
Tudo em minha volta quer a volta de você

Tudo em minha volta e contra eu te esquecer
Saio dou umas volta e quando eu volto dos rolê
Tudo em minha volta quer a volta de você

A minha roupa não quer descolar do corpo
Falo eu te amo, mas o amor é mentiroso
A minha cama esqueceu o que é prazer
Tudo em minha volta quer a volta de você

Tudo em minha volta e contra eu te esquecer
Saio dou umas volta e quando eu volto dos rolê
Tudo em minha volta quer a volta de você

Tudo em minha volta e contra eu te esquecer
Saio dou umas volta e quando eu volto dos rolê
Tudo em minha volta quer a volta de você

Eu saio dou umas volta e quando eu volto dos rolê
Tudo em minha volta quer a volta de você"
"Imagina a sentada","Matheus e Kauan","Que estrago é esse que seu beijo fez em mim?
Dei bobeira, eu me distraí
Ei, pera aí
Deixa eu calcular esse risco direito
(Não deu tempo)

Cê nem perguntou o meu nome
Não sabe de onde eu vim, nem pra onde eu vou
E já me arranhou, e já me puxou
Quer sair daqui pra fazer amor

Imagina só você na minha cama pelada
Se esse beijo já ferrou com tudo
Imagina a sentada

Imagina a gente varando essa madrugada
Se esse beijo já ferrou com tudo
Imagina a sentada

Que estrago é esse que seu beijo fez em mim?
Dei bobeira, eu me distraí
Ei, pera aí
Deixa eu calcular esse risco direito
(Não deu tempo)

Cê nem perguntou o meu nome
Não sabe de onde eu vim, nem pra onde eu vou
E já me arranhou, e já me puxou
Quer sair daqui pra fazer amor

Imagina só você na minha cama pelada
Se esse beijo já ferrou com tudo
Imagina a sentada

Imagina a gente varando essa madrugada
Se esse beijo já ferrou com tudo
Imagina a sentada

Imagina só você na minha cama pelada
Se esse beijo já ferrou com tudo
Imagina a sentada

Imagina a gente varando essa madrugada
Se esse beijo já ferrou com tudo
Imagina a sentada"
"Saudade véia","Humberto e Ronaldo","Vem meu herdeiro agro, eita

Eu, tô naquele processo demorado
Recentemente largado, chora e bebe
Eu, tô numa mesa de plástico
E pra caber mais cerveja o copo é de garrafa pet
Eu, já tô no vermelhinho de bateria
Eu ligando, ela desliga, que agonia
Meu, amigo é um cachorro caramelo
Tá mordendo meu chinelo
Eu falo para, ele não para

Igual a lágrima descendo na minha cara
Ô saudade véia da desgrama
Porque que a gente ama quem não ama
Uns dando tapa na mesa, outros levando na cama
Ô saudade véia da desgrama
Porquê que a gente ama quem não ama
Uns dando tapa na mesa, outros levando na cama

Eu, tô naquele processo demorado
Recentemente largado, chora e bebe
Eu, tô numa mesa de plástico
E pra caber mais cerveja o copo é de garrafa pet
Eu, já tô no vermelhinho de bateria
Eu ligando, ela desliga, que agonia
Meu, amigo é um cachorro caramelo
Tá mordendo meu chinelo
Eu falo para, ele não para

Igual a lágrima descendo na minha cara (vem vocês aí, vai)
Ô saudade véia da desgrama
Porque que a gente ama quem não ama
Uns dando tapa na mesa, outros levando na cama
Ô saudade véia da desgrama
Porquê que a gente ama quem não ama
Uns dando tapa na mesa, outros levando na cama

Uns dando tapa na mesa, outros levando na cama
Quem gostou faz barulho aê, tamo junto"
"Imperfeitos","Ícaro e Gilmar","A gente tem brigado tanto
Tá virando até rotina
Um reclama da frieza
E o outro da bebida

E quando a luz no quarto apaga, já não sai faísca
Se não acende o nosso fogo, nada mais combina

Vai que numa hora dessas
Eu te perca e não me arrependa
Dessas crises que você inventa
Vai que numa hora dessas
Meus defeitos vão virar saudade
E a saudade encontra outro peito
E eu que deixo de ser imperfeito
Vai que

E quando a luz no quarto apaga, já não sai faísca
Se não acende o nosso fogo, nada mais combina

Vai que numa hora dessas
Eu te perca e não me arrependa
Dessas crises que você inventa
Vai que numa hora dessas
Meus defeitos vão virar saudade
E a saudade encontra outro peito
E eu que deixo de ser imperfeito

Vai que numa hora dessas
Eu te perca e não me arrependa
Dessas crises que você inventa
Vai que numa hora dessas
Meus defeitos vão virar saudade
E a saudade encontra outro peito
E eu que deixo de ser imperfeito
Vai que, vai que"
