title,artist,lyrics
"Eu sei que te perdi","Leonardo","Se um dia eu te fiz
Um pouco feliz
Nem mesmo eu sei

Demorei a entender
E hoje eu posso dizer
Só eu te amei

Quando o sonho acaba
Sufocando a alma
Fica fácil se perder
E onde encontrar você?

Sei que ninguém vai
Depois que amanhecer
Sei que ninguém mais
Irá me merecer agora

Cansei
De olhar nos olhos de quem não me vê
Aonde eu errei?

Quando me vê num lugar
Finge nem me notar
Meu Deus, por quê?

Seu silêncio insiste
Em me deixar mais triste
E o que fazer?

Quando o sonho acaba
Sufocando a alma
Fica fácil se perder
E onde encontrar você?

Sei que ninguém vai
Depois que amanhecer
Sei que ninguém mais
Irá me merecer agora

Cansei
De olhar nos olhos de quem não me vê
Aonde eu errei?

Sumiu de alguém que nada fez
Só te amei
Fugiu do meu amor assim mais uma vez
Sem explicar, eu sei que te perdi

Aonde?

Sei que ninguém vai
Depois que amanhecer
Sei que ninguém mais
Irá me merecer agora

Cansei
De olhar nos olhos de quem não me vê
Aonde eu errei?

Aonde eu errei?
Aonde eu errei?
Aonde eu errei?
Errei"
"Bum Bum Bum","Alexandre Pires","Amiga olha só como mudou a vida
Quem dera fosse só eu escrever poesia
E transformar o mundo em tudo o que eu queria

Eh...eh...oh...oh...

Será que nos romances, os seus escritores
Conhecem o amor ou são só inventores
Amiga às vezes penso se essa vida é minha

Você que de repente me chegou assim
Como se já soubesse o que encontrar em mim
Senti o seu abraço me envolver de corpo e alma

Ooooh...

Você que de repente sabe quem eu sou
Você que era dona de todo o amor
Que eu tanto procuro nos romances
Pela minha vida...como eu te esperava

Tão forte e docemente como a natureza
Você não sai de dentro da minha cabeça
Um golpe de amor dentro do coração
Que bum...bum...bum...bum
E de repente eu vi que já tinha cruzado
A linha que nos une em um pacto sagrado
E agora eu só escuto o seu coração
Dizendo bum...bum...bum...bum... bum.....bum

Quando você me beija e não fala nada
Eu fico imaginando mais uma jogada
Loucuras e desejos pela noite inteira

Ooooh

De repente tudo se descontrolava
Dois loucos...duas almas tão apaixonadas
No fundo já faz tempo que nos pertencemos

Você que de repente me chegou assim
Como se já soubesse o que encontrar em mim
Senti o seu abraço me envolver de corpo e alma

Você que de repente sabe quem eu sou
Você que era dona de todo meu amor
Que eu tanto procuro nos romances
Pela minha vida... como ... como eu te esperava

Tão forte e docemente como a natureza
Você não sai de dentro da minha cabeça
Um golpe de amor dentro do coração
Que bum...bum...bum...bum
E de repente eu vi que já tinha cruzado
A linha que nos une em um pacto sagrado
E agora eu só escuto o seu coração
Dizendo bum...bum...bum...bum.....bum...bum"
"Jogado Na Rua","Daniel","Eu ando largado na rua
Faz uma semana
Minha vida jogada na lama
E o pivô disso tudo, é você!

Procuro a saída
Uma luz que ilumine
Os meus passos
Com o peito faltando
Um pedaço
Fica impossível
Tentar te esquecer...

Meus olhos derramam momentos
De águas passadas
Aí meu amor, encho a cara
Embriagado de amor
E quando amanhece
Outra vez tô jogado na rua
Sem um postal, sem moral
Nem conduta
Um vagabundo carente de amor...

Sem você!
O meu céu não tem estrêlas
Nem lua
Sua falta me leva à loucura
Tenho mêdo do anoitecer...

Sem você!
Eu me sinto como um
Cão sem dono
Um perfeito e total abandono
Sem saída prá onde correr...

Tenho mêdo!
Tenho mêdo!
Não me deixe nesta solidão
Tenho mêdo...

Meus olhos derramam momentos
E águas passadas
Aí meu amor, encho a cara
Embriagado de amor
E quando amanhece
Outra vez tô jogado na rua
Sem um postal, sem moral
Nem conduta
Um vagabundo carente de amor...

Sem você!
O meu céu não tem estrêlas
Nem lua
Sua falta me leva à loucura
Tenho mêdo do anoitecer...

Sem você!
Eu me sinto como um
Cão sem dono
Um perfeito e total abandono
Sem saída prá onde correr...

Tenho mêdo!
Tenho mêdo!
Não me deixe nesta solidão
Tenho mêdo...(2x)"
"Vamos fugir","Skank","Vamos fugir
Deste lugar, baby
Vamos fugir
Tô cansado de esperar
Que você me carregue

Vamos fugir
Pra outro lugar, baby
Vamos fugir
Pra onde quer que você vá
Que você me carregue

Pois diga que irá
Irajá, Irajá
Pra onde eu só veja você, você veja a mim só
Marajó, Marajó
Qualquer outro lugar comum, outro lugar qualquer
Guaporé, Guaporé
Qualquer outro lugar ao Sol, outro lugar ao sul
Céu azul, céu azul
Onde haja só meu corpo nu junto ao seu corpo nu

Vamos fugir
Pra outro lugar, baby
Vamos fugir
Pra onde haja um tobogã
Onde a gente escorregue

Vamos fugir
Deste lugar, baby
Vamos fugir
Tô cansado de esperar
Que você me carregue

Pois diga que irá
Irajá, Irajá
Pra onde eu só veja você, você veja a mim só
Marajó, Marajó
Qualquer outro lugar comum, outro lugar qualquer
Guaporé, Guaporé
Qualquer outro lugar ao Sol, outro lugar ao sul
Céu azul, céu azul
Onde haja só meu corpo nu junto ao seu corpo nu

Vamos fugir
Pra outro lugar, baby
Vamos fugir
Pra onde haja um tobogã
Onde a gente escorregue

Todo dia de manhã
Flores que a gente regue
Uma banda de maçã
Outra banda de reggae
Tô cansado de esperar
Que você me carregue

Todo dia de manhã
Flores que a gente regue

Uma banda de maçã
Outra banda de reggae"
"Vem pra minha vida","Br’oZ","Boa noite!
Era só uma menina e nada mais
Depois de cinco minutos
Era alguém especial.

Sem palavras, foi tão forte
O que nasceu dentro de mim.
Em teus olhos eu vi as cores
E o tempo que eu perdi...

Passa o dia eu conto as horas
E não posso te esquecer.
Tento achar um pensamento,
Mas só lembro de você.

Sinto algo, tão profundo
Que não tem explicação.
Não há lógica que entenda
O que vem do coração.

Vem pra minha vida,
Vem viver a meu lado.
Sem teu abraço
Já não posso mais ficar.
Vem pra minha vida,
Eu te convido.
Eu não sabia o que era amar
Agora não sei mais viver sozinho...

Boa noite!
Tudo muda e eu queria te falar:
Depois que te conheci
Não posso voltar atrás.

Sem palavras, é tão forte
E já tomou conta de mim.
E o meu coração
Nunca bateu tão forte assim...

Vem pra minha vida,
Vem viver a meu lado.
Sem teu abraço
Já não posso mais ficar.
Vem pra minha vida,
Eu te convido.
Eu não sabia o que era amar
Agora não sei mais viver sozinho...

Vem pra ser minha,
Me cura a alma,
Abre seus braços logo
E me deixa entrar...

Vem pra minha vida,
Vem viver a meu lado.
Sem teu abraço
Já não posso mais ficar.
Vem pra minha vida,
Eu te convido.
Eu não sabia o que era amar
Agora não sei mais viver sozinho...

Eu não sabia
O que era amar
Agora não sei mais viver sozinho..."
"Do Seu Lado","Jota Quest","Lá, Lalá Lalá! Lalá Lalá!
Lalalá!
Lá, Lalá Lalá! Lalá Lalá!
Lalalá!

Faz muito tempo
Mas eu me lembro
Você implicava comigo
Mas hoje eu vejo
Que tanto tempo
Me deixou muito mais calmo
O meu comportamento egoísta
O seu temperamento difícil
Você me achava meio esquisito
E eu te achava tão chata
Eh!

Mas tudo que acontece na vida
Tem um momento e um destino
Viver é uma arte, é um ofício
Só que precisa cuidado
Pra perceber
Que olhar só pra dentro
É o maior desperdício
O teu amor pode estar
Do seu lado

O amor é o calor
Que aquece a alma
O amor tem sabor
Pra quem bebe da sua água
Eu hoje mesmo quase nem lembro
Que já estive sozinho
Que um dia seria seu marido
Seu príncipe encantado

Ter filhos, nosso apartamento
Fim de semana no sítio
Ir ao cinema todo domingo
Só com você do meu lado
Mas tudo que acontece na vida
Tem um momento e um destino
Viver é uma arte, é um ofício
Só que precisa cuidado

Pra perceber
Que olhar só pra dentro
É o maior desperdício
O teu amor pode estar
Do seu lado
O amor é o calor
Que aquece a alma
O amor tem sabor
Pra quem bebe a sua água

Lá, Lalá Lalá! Lalá Lalá!
Lalalá!
Lá, Lalá Lalá! Lalá Lalá!
Lalalá!

O amor é o calor
Que aquece a alma
O amor tem sabor
Pra quem bebe da sua água"
"Prometida","Br’oZ","Esse beijo da tua boca tem sabor de fruta fresca
O toque dos teus lábios não sai da minha cabeça
Esse beijo com que sonho quando a brisa me refresca
Que me leva até o céu e à terra me regressa
Minha alma reza e reza, mas sei que não tenho cura
A lembrança do teu beijo quase me leva à loucura

Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo
Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo

Você é minha prometida, a menina dos meus olhos
Quem me adoça a vida, quem afugenta meus medos
A mais linda das mulheres, a mais bela dentre as flores
A fortuna que eu espero num arco-íris de cores

Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo
Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo

E que digam nos jornais que eu te quero de verdade
Nas rádios, na novela e em toda parte da cidade
Vai estar num outdoor, como você não há nenhuma
Que digam em toda China, que digam até na Lua

Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo
Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo

Guararé, guararé, guararé, guararé, guararé
Guararé, guararé, nunca esqueça que eu não te esquecerei

Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo
Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo

Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo
Sim, sim, sim
Esse amor é tão profundo
Você é minha prometida, eu vou gritar pra todo o mundo"
"Te Amar Foi ilusão","Bruno e Marrone","Eu sei
Talvez eu tenha sufocado o teu sentimento
Não consegui sintonizar teu pensamento
Saber o que você queria arrancar de mim
Me deixando assim

Não sei
Será que eu me enganei o tempo todo com o seu olhar?
Apesar de tudo que vivi, eu me deixei levar
Que ilusão foi te amar

Vai encontrar alguém que você ame
E que te faça o que fez comigo
E vai chorar cada lágrima que um dia
Derramei por te querer
Por te amar

E vai sentir a dor da indiferença
Desse alguém que só te engana
Vai aprender a viver e dar valor no amor
De quem te ama

Não sei
Será que eu me enganei o tempo todo com o seu olhar?
Apesar de tudo que vivi, eu me deixei levar
Que ilusão foi te amar

Vai encontrar alguém que você ame
E que te faça o que fez comigo
E vai chorar cada lágrima que um dia
Derramei por te querer
Por te amar

E vai sentir a dor da indiferença
Desse alguém que só te engana
Vai aprender a viver e dar valor no amor
De quem te ama"
"A Ilha","KLB","Uma ilha deserta só pra nós dois
Um céu estrelado só pra nós dois
Um filme de amor só pra nós dois
Um barco à vela só pra nós dois

Quero viver tudo ao seu lado
Estou cada dia mais apaixonado

O amor faz a gente se encontrar
Abrir nosso caminho
Você apareceu pra me mostrar
Que ninguém é feliz sozinho, iêiê...

Uma ilha deserta só pra nós dois
Um céu estrelado só pra nós dois
Um filme de amor só pra nós dois
Um barco à vela só pra nós dois

Quero viver tudo ao seu lado
Estou cada dia mais apaixonado

O amor faz a gente se encontrar
Abrir nosso caminho
Você apareceu pra me mostrar
Que ningém é feliz sozinho

O amor faz a gente se encontrar
Abrir nosso caminho
Você apareceu pra me mostrar
Que ninguém é feliz sozinho

Uma ilha deserta só pra nós dois
Um céu estrelado só pra nós dois
Um filme de amor só pra nós dois
Um barco à vela só pra nós dois, iêiê"
"Amor E Sexo","Rita Lee","Amor é um livro
Sexo é esporte
Sexo é escolha
Amor é sorte

Amor é pensamento
Teorema
Amor é novela
Sexo é cinema

Sexo é imaginação
Fantasia
Amor é prosa
Sexo é poesia

O amor nos torna
Patéticos
Sexo é uma selva
De epiléticos

Amor é cristão
Sexo é pagão
Amor é latifúndio
Sexo é invasão

Amor é divino
Sexo é animal
Amor é bossa nova
Sexo é carnaval
Oh, oh, uh

Amor é para sempre
Sexo também
Sexo é do bom
Amor é do bem

Amor sem sexo
É amizade
Sexo sem amor
É vontade

Amor é um
Sexo é dois
Sexo antes
Amor depois

Sexo vem dos outros
E vai embora
Amor vem de nós
E demora

Amor é cristão
Sexo é pagão
Amor é latifúndio
Sexo é invasão

Amor é divino
Sexo é animal
Amor é bossa nova
Sexo é carnaval
Oh, oh, uh

Amor é isso
Sexo é aquilo
E coisa e tal
E tal e coisa
Uh, uh, uh
Ai, o amor
Hum, o sexo"
"Universo Paralelo","Vinny","Lembro de nos dois olhando as estrelas
A noite perfeita, loucura e prazer
Será que existe alguém assim em outro planeta
Amando um outro alguém como eu amo você

Ouço essa canção tocando no meu quarto
E nem ao menos sei onde você está
A saudade é uma faca no meu peito
Eu tenho o teu silêncio pra me sufocar
Fecha os olhos, roda o mundo, deixa a vida te levar
Eu me prometo um dia te encontrar
Eu vejo o teu olhar nos meus sonhos
Eu posso te encontrar sempre assim
Eu posso imaginar outros planos
Um universo paralelo ter você pra mim
Um universo paralelo ter você pra mim

Eu tenho um coração partido bem no meio
Como aquelas fotos que você rasgou
Longe de você esse planeta é triste
Não exite vida sem o teu calor
Ouço essa canção tocando no meu quarto
E nem ao menos sei onde você está
A saudade é uma faca no meu peito
Eu tenho o teu silêncio pra me sufocar
Fecha os olhos, roda o mundo, deixa a vida te levar
Eu me prometo um dia te encontrar
Eu vejo o teu olhar nos meus sonhos
Eu posso te encontrar sempre assim
Eu posso imaginar outros planos
Um universo paralelo ter você pra mim
Um universo Peralelo
Eu vejo o teu olhar nos meus sonhos..."
"Porta Aberta","Luka","Os dias passam devagar
A noite me diz que você não vai voltar
Os móveis saem do lugar
Eu corro o mundo e não consigo te alcançar

Sem você
Meu rádio fica mudo
Minha TV fica sem cor
Meu violão fica sem som

Sem você
Meu corpo não reflete mais no espelho
Minha casa cai
Sem você
Eu perco o chão

Então me aceite como eu sou
Não me peça pra mudar
Essas manias que você já perdoou

Eu vou levando a vida (ah, ah)
Eu vou tentando disfarçar
Mas vou deixar a porta do meu quarto aberta
Caso você queira voltar
Ah, ah, ah, ah
Ah, ah, ah, ah, ah
Caso você queira voltar
Ah, ah, ah, ah
Ah, ah, ah, ah, ah

Os dias passam devagar
A noite me diz que você não vai voltar
Os móveis saem do lugar
Eu corro o mundo e não consigo te alcançar

Sem você
Meu rádio fica mudo
Minha TV fica sem cor
Meu violão fica sem som

Sem você
Meu corpo não reflete mais no espelho
Minha casa cai
Sem você, eu perco o chão

Então me aceite como eu sou
Não me peça pra mudar
Essas manias que você já perdoou

Eu vou levando a vida (ah, ah)
Eu vou tentando disfarçar
Mas vou deixar a porta do meu quarto aberta
Caso você queira voltar
Ah, ah, ah, ah
Ah, ah, ah, ah, ah
Caso você queira voltar
Ah, ah, ah, ah
Ah, ah, ah, ah, ah
Caso você queira voltar

Ah, ah, ah, ah
Ah, ah, ah, ah, ah
Caso você queira voltar
Ah, ah, ah, ah
Ah, ah, ah, ah, ah
Caso você queira voltar"
"Como Eu Quero","Kid Abelha","Diz pra eu ficar muda, faz cara de mistério
Tira essa bermuda que eu quero você sério
Tramas do sucesso, mundo particular
Solos de guitarra não vão me conquistar

Uh, eu quero você como eu quero
Uh, eu quero você como eu quero

O que você precisa é de um retoque total
Vou transformar o seu rascunho em arte final
Agora não tem jeito, cê tá numa cilada
Cada um por si, você por mim e mais nada

Uh, eu quero você como eu quero
Uh, eu quero você como eu quero

Longe do meu domínio, cê vai de mal a pior
Vem que eu te ensino como ser bem melhor
Longe do meu domínio, cê vai de mal a pior
Vem que eu te ensino como ser bem melhor

Diz pra eu ficar muda, faz cara de mistério
Tira essa bermuda que eu quero você sério
Tramas do sucesso, mundo particular
Solos de guitarra não vão me conquistar

Uh, eu quero você como eu quero
Uh, eu quero você como eu quero

O que você precisa é de um retoque total
Vou transformar o seu rascunho em arte final
Agora não tem jeito, cê tá numa cilada
Cada um por si, você por mim e mais nada

Uh, eu quero você como eu quero
Uh, eu quero você como eu quero

Longe do meu domínio, cê vai de mal a pior
Vem que eu te ensino como ser bem melhor
Longe do meu domínio, cê vai de mal a pior
Vem que eu te ensino como ser bem melhor

Uh, eu quero você como eu quero
Uh, eu quero você como eu quero
Uh, eu quero você como eu quero
Uh, eu quero você como eu quero
Uh, eu quero você como eu quero"
"Eternamente Feliz","Art Popular","Quando você passa eu só vejo você
Se a lua brilha em seu rosto sou eu
Seu pretendente

Se as subidas não te cansam sou eu
Que te carrego sem você perceber
Constantemente

Eu te mostro a verdade do mundo
Mas você não é capaz de aceitar
A felicidade
Eu sei vai te tocar a luz do amor

Mas se a vida te der alguém melhor que eu
E se o amor vencer todos os preconceitos
Que você seja feliz, feliz
Seja Feliz
Eternamente"
