title,artist,lyrics
"Viva voz","Lauana Prado","Deve tá muito bom aí
Pra você ligar essa hora
A sua foto não condiz
Com o que cê tá falando agora

Achou mais um amor comum
Que não chega aos pés da nossa história
Mas eu achei, e ele fez
O que cê tá me prometendo agora

E ele tá no viva voz
Ouvindo cê falar de nós
Ele falou pra te falar
Que se você não tá fazendo amor
A gente tá

E ele tá no viva voz
Ouvindo cê falar de nós
Ele falou pra te falar
Que se você não tá fazendo amor
A gente tá

Achou mais um amor comum
Que não chega aos pés da nossa história
Mas eu achei, e ele fez
O que cê tá me prometendo agora

E ele tá no viva voz
Ouvindo cê falar de nós
Ele falou pra te falar
Que se você não tá fazendo amor
A gente tá

E ele tá no viva voz
Ouvindo cê falar de nós
Ele falou pra te falar
Que se você não tá fazendo amor
A gente tá

E ele tá no viva voz
Ouvindo cê falar de nós
Ele falou pra te falar
Que se você não tá fazendo amor
A gente tá"
"Cheirosa","Jorge e Mateus","Se eu dissesse que tá tudo bem
Eu estaria mentido pra vocês
A marca de Sol da aliança no meu dedo mostra
Que ela me deixou tem menos de um mês

Na fronha ainda tem
O cheiro do shampoo
Na mente ainda tem ela usando aquele baby doll azul

Por isso, essa gelada eu vou beber
Em homenagem à saudade que eu tô da minha cheirosa
Que jurou na minha cara que a gente não tem mais volta

Essa gelada eu vou beber
Em homenagem à saudade que eu tô da minha cheirosa
Se ela não voltar pra mim, esse mundão pode acabar agora

E se eu dissesse que tá tudo bem
Eu estaria mentido pra vocês
A marca de Sol da aliança no meu dedo mostra
Que ela me deixou tem menos de um mês

Na fronha ainda tem
O cheiro do shampoo
Na mente ainda tem ela usando aquele baby doll azul

Por isso, essa gelada eu vou beber
Em homenagem à saudade que eu tô da minha cheirosa
Que jurou na minha cara que a gente não tem mais volta

Essa gelada eu vou beber
Em homenagem à saudade que eu tô da minha cheirosa
Se ela não voltar pra mim, esse mundão pode acabar agora

Essa gelada eu vou beber
Em homenagem à saudade que eu tô da minha cheirosa
Que jurou na minha cara que a gente não tem mais volta

Essa gelada eu vou beber
Em homenagem à saudade que eu tô da minha cheirosa
Se ela não voltar pra mim, esse mundão pode acabar agora"
"Quem falou mentiu","Michel Teló","O vizinho escutou e falou para vizinha
A vizinha aumentou e falou para o porteiro
O porteiro espalhou, contou para o prédio inteiro
Agora todo mundo tá achando que tá em crise a nossa relação
Avisa aí os fofoqueiros de plantão
Nem todo barulho é de discussão

Quem falou mentiu, quem falou mentiu
O aiai não era briga, o vizinho confundiu
Quem falou mentiu, quem falou mentiu
Tamo fazendo o amor mais gostoso do Brasil"
"Asas","Luan Santana","Desde que eu me entendo por gente
Desenho você na cabeça
Como eu poderia deixar escapar minha chance
Agora que eu te achei

Eu te conheci pelo cheiro
Pelo movimento do seu cabelo
Eu pude lembrar do seu toque
Enquanto alisava o meu corpo inteiro
Você era o meu sonho mais verdadeiro

É como se morasse um céu dentro de um beijo seu
É como se jorrasse mel dentro das suas palavras
É como se existisse um mundo só pra você e eu
É como se esse amor me desse asas
Pra viajar em paz
Pra viajar sem mais incertezas

Eu te conheci pelo cheiro
Pelo movimento do seu cabelo
Eu pude lembrar do seu toque
Enquanto alisava o meu corpo inteiro
Você era o meu sonho mais verdadeiro

É como se morasse um céu dentro de um beijo seu
É como se jorrasse mel dentro das suas palavras
É como se existisse um mundo só pra você e eu
É como se esse amor me desse asas
Pra viajar em paz
Pra viajar sem mais

É como se morasse um céu
Jorrasse mel dentro das suas palavras
É como se o mundo fosse só nós dois
E esse amor me desse asas

É como se morasse um céu dentro de um beijo seu
É como se jorrasse mel dentro das suas palavras
É como se existisse um mundo só pra você e eu
É como se esse amor me desse asas
Pra viajar em paz
Pra viajar sem mais incertezas"
"@isa","Marcos e Belutti","A gente terminou, eu te bloqueei
Mas você ainda sabe muito
Até quem me beijou, onde frequentei
Sabia absolutamente tudo

Você não superou
O fim do nosso amor
Foi só te bloquear
Ganhei um seguidor
Já tá manjado
Esse perfil falso

@Isa
Vê se vai cuidar da sua vida
Seguidores você só tem trinta
Pensa que eu não sei
A dona desse fake é minha ex"
"A vida é um rio","Raffa Torres","A vida é um rio
Estamos no mesmo barco
Remaremos juntos
Pra onde vai esse rio
Ainda não sabemos
Mas, remaremos juntos

Ainda temos estrelas pra alcançar
Sonhos pra sonhar
Flores pra regar
Mas, precisamos fazer isso juntos
E vamos fazer isso juntos

Oh, oh, oh
Não seremos os mesmos jamais
Oh, oh, oh
Se a gente falar menos e agir mais

Oh, oh, oh
Não seremos os mesmos jamais
Oh, oh, oh
Se a gente falar menos e agir mais

A vida é um rio
Estamos no mesmo barco
Remaremos juntos
Pra onde vai esse rio
Ainda não sabemos
Mas, remaremos juntos

Ainda temos estrelas pra alcançar
Sonhos pra sonhar
Flores pra regar
Mas, precisamos fazer isso juntos
E vamos fazer isso juntos

Oh, oh, oh
Não seremos os mesmos jamais
Oh, oh, oh
Se a gente falar menos e agir mais

Oh, oh, oh
Não seremos os mesmos jamais
Oh, oh, oh
Se a gente falar menos e agir mais

A vida é um rio
Estamos no mesmo barco
Remaremos juntos"
"Bebi minha bicicleta","Zé Neto e Cristiano","Cortaram minha luz
Perdi o meu emprego
A minha geladeira
É só ovo e gelo

Depois da sacanagem que ela fez comigo
Fiquei com coração e o bolso falido
Com o que aconteceu
Até bala perdida tá tendo mais rumo que eu

Bebi minha bicicleta
Bebi minha TV
Só não bebo o meu celular
Porque eu preciso ligar pra você

Eu bebi minha bicicleta
Bebi minha TV
Só não bebo o meu celular
Porque eu preciso ligar pra você

Eu bebi minha bicicleta

Cortaram minha luz
Perdi o meu emprego
A minha geladeira
É só ovo e gelo

Depois da sacanagem que ela fez comigo
Fiquei com coração e o bolso falido
Com o que aconteceu
Até bala perdida tá tendo mais rumo que eu

Bebi minha bicicleta
Bebi minha TV
Só não bebo o meu celular
Porque eu preciso ligar pra você

Eu bebi minha bicicleta
Bebi minha TV
Só não bebo o meu celular
Porque eu preciso ligar pra você

Eu bebi minha bicicleta
Bebi minha TV
Só não bebo o meu celular
Porque preciso ligar pra você

Eu bebi minha bicicleta
Bebi minha TV
Só não bebo o meu celular
Porque eu preciso ligar pra você

Eu bebi minha bicicleta

Eu bebi minha bicicleta
Bebi minha TV
Só não bebo o meu celular
Porque eu preciso ligar pra você

Eu bebi minha bicicleta
Bebi minha TV
Só não bebo o meu celular
Porque eu preciso ligar pra você

Eu bebi minha bicicleta"
"Platéia","Fernando e Sorocaba","Te vi andando mais cedo
De mãos dadas com fulano
Eu queria estar sonhando

Podia não ser tão ruim
Mas é que eu vi você sorrindo
Quando ele disse: Eu te amo!

Mas pera aí
Ele ajoelhou na sua frente
Naquela rua foi juntando gente
E todo mundo viu você chorando
E um anel brilhando

E foi assim que eu assisti seu sim pra outro
Meu Deus, que raiva desse povo achando fofo
Por que não fiz isso antes?
Não tive essa ideia?
Agora só me resta chorar na plateia

E foi assim que eu assisti seu sim pra outro
Meu Deus, que raiva desse povo achando fofo
Por que não fiz isso antes?
Não tive essa ideia?
Agora só me resta chorar na plateia

Mas pera aí
Ele ajoelhou na sua frente
Naquela rua foi juntando gente
E todo mundo viu você chorando
E um anel brilhando

E foi assim que eu assisti seu sim pra outro
Meu Deus, que raiva desse povo achando fofo
Por que não fiz isso antes?
Não tive essa ideia?
Agora só me resta chorar na plateia

E foi assim que eu assisti seu sim pra outro
Meu Deus, que raiva desse povo achando fofo
Por que não fiz isso antes?
Não tive essa ideia?
Agora só me resta chorar na plateia"
"Audio","Diego e Victor Hugo","Eu tô gravando esse áudio
Pra dizer que não dá mais
Que a gente vai terminar de vez
Espera, vou começar outra vez

Eu tô gravando esse áudio
Pra dizer que não dá mais
Você anda muito ausente
Eu já tô ficando louco
Pera aí, vou começar de novo

Eu tô gravando esse áudio
Pra dizer que não dá mais
Pra aguentar essa saudade de você
Pra entender o quanto ainda te quero

Eu tô jogando orgulho fora
Chego aí em meia hora
Pra acabar com esse clima
Você vai ver, eu tô falando sério
Áudio enviado com sucesso

Eu tô gravando esse áudio
Pra dizer que não dá mais
Você anda muito ausente
Eu já tô ficando louco
Pera aí, vou começar de novo

Eu tô gravando esse áudio
Pra dizer que não dá mais
Pra aguentar essa saudade de você
Pra entender o quanto ainda te quero

Eu tô jogando orgulho fora
Chego aí em meia hora
Pra acabar com esse clima
Você vai ver, eu tô falando sério
Áudio enviado com sucesso

Eu tô gravando esse áudio
Pra dizer que não dá mais
Pra aguentar essa saudade de você
Pra entender o quanto ainda te quero

Eu tô jogando orgulho fora
Chego aí em meia hora
Pra acabar com esse clima
Você vai ver, eu tô falando sério
Áudio enviado com sucesso"
"A fila anda","Thiaguinho","A fila anda e você volta o que a gente tem
Tem tanto sentido o que a gente tem
Que nenhum dinheiro no mundo pode comprar
E sempre que eu te procuro é pra me achar

A fila anda e você volta o que a gente tem
É tão definido o que a gente tem
Que nenhum dinheiro no mundo pode comprar
E sempre que eu te procuro (e sempre que eu te procuro)
E sempre que eu te procuro

Nossa, cê tá maravilhosa, hein?
Você some pra me trazer desordem
Não quero saber se veio pra ficar
Já que voltou, é hora do show
Hoje a noite é nossa

Cê tá maravilhosa, hein?
Você some pra me trazer desordem
Não quero saber se veio pra ficar
Já que voltou, é hora do show
Hoje a noite é nossa
Cê tá maravilhosa, hein?

A fila anda e você volta o que a gente tem
Tem tanto sentido o que a gente tem
Que nenhum dinheiro no mundo pode comprar
E sempre que eu te procuro é pra me achar

A fila anda e você volta o que a gente tem
É tão definido o que a gente tem
Que nenhum dinheiro no mundo pode comprar
E sempre que eu te procuro (e sempre que eu te procuro)
E sempre que eu te procuro

Nossa, cê tá maravilhosa, hein?
Você some pra me trazer desordem
Não quero saber se veio pra ficar
Já que voltou, é hora do show
Hoje a noite é nossa

Cê tá maravilhosa, hein?
Você some pra me trazer desordem
Não quero saber se veio pra ficar
Já que voltou, é hora do show
Hoje a noite é nossa
Cê tá maravilhosa, hein?

Nossa, cê tá maravilhosa, hein?
Você some pra me trazer desordem
Não quero saber se veio pra ficar
Já que voltou, é hora do show
Hoje a noite é nossa

Cê tá maravilhosa, hein?
Você some pra me trazer desordem
Não quero saber se veio pra ficar
Já que voltou, é hora do show
Hoje a noite é nossa
Cê tá maravilhosa"
"200 reais","Cleber e Cauan","Acabei de terminar
Fui em um bordel desabafar
Quem sabe as luzes vermelhas vão me acalmar

Saí pro motel
Levei uma garota carinhosa
Queria esquecer ela de vez
Mas do quarto do lado, tô ouvindo uma voz que lembra a minha ex

Ai, ai, ai, ai, ai, ai
Não para, vai
Ai, ai, ai, ai, ai, ai
Não para, vai

Falhei na hora e como é que faz?
Perdi a namorada e 200 reais

Ai, ai, ai, ai, ai, ai
Não para, vai
Ai, ai, ai, ai, ai, ai
Não para, vai

Falhei na hora e como é que faz?
Perdi a namorada e 200 reais

Saí pro motel
Levei uma garota carinhosa
Queria esquecer ela de vez
Mas do quarto do lado, tô ouvindo uma voz que lembra a minha ex

Ai, ai, ai, ai, ai, ai
Não para, vai
Ai, ai, ai, ai, ai, ai
Não para, vai

Falhei na hora e como é que faz?
Perdi a namorada e 200 reais

Ai, ai, ai, ai, ai, ai
Não para, vai
Ai, ai, ai, ai, ai, ai
Não para, vai

Falhei na hora e como é que faz?
Perdi a namorada e 200 reais"
"Ainda tô ai","Eduardo Costa","Pensava em você, vivia você
Amava você, era só você e eu
O nosso amor particular
O nosso jeito de amar

O tempo passou, o mundo girou
O sonho acabou, você me deixou
Mal sabe o quanto eu chorei
E agora que eu superei

Aí me liga e me pergunta como eu tô
Aí insiste em me chamar de amor
Cê não desiste, quer saber aonde eu tô
Quer saber onde eu tô?

Ainda tô aí
Tô nessa dose que cê tá bebendo
Tô nessa foto que você tá vendo
Sou a ferida que não cicatriza, ai, ai, ai, ai

Ainda tô aí
Tô nessa moda que cê tá ouvindo
Tô na saudade que cê tá sentindo
Você perdeu o amor da sua vida
Você era feliz e não sabia

Aí me liga e me pergunta como eu tô
Aí insiste em me chamar de amor
Cê não desiste, quer saber aonde eu tô
Quer saber onde eu tô?

Ainda tô aí
Tô nessa dose que cê tá bebendo
Tô nessa foto que você tá vendo
Sou a ferida que não cicatriza, ai, ai, ai, ai

Ainda tô aí
Tô nessa moda que cê tá ouvindo
Tô na saudade que cê tá sentindo
Você perdeu o amor da sua vida, ai, ai, ai, ai

Ainda tô aí
Tô nessa dose que cê tá bebendo
Tô nessa foto que você tá vendo
Sou a ferida que não cicatriza

Ainda tô aí
Tô nessa moda que cê tá ouvindo
Tô na saudade que cê tá sentindo
Você perdeu o amor da sua vida
Você era feliz e não, e não sabia"
"Investe em mim","Jonas Esticado","Sei que você
Não ama mais ninguém
E nem quer amar
Tá bom do jeito que tá

Seu coração tá machucado demais
Não acredita no amor
Eu só te peço tenta mais uma vez
Amor me faça esse favor

Investe em mim
Aposta tudo em mim
Eu prometo te fazer feliz
Eu prometo te fazer feliz

Investe em mim
Aposta tudo em mim
Eu prometo te fazer feliz
Eu prometo te fazer feliz

Seu coração tá machucado demais
Não acredita no amor
Eu só te peço tenta mais uma vez
Amor me faça esse favor

Investe em mim
Aposta tudo em mim
Eu prometo te fazer feliz
Eu prometo te fazer feliz

Investe em mim
Aposta tudo em mim
Eu prometo te fazer feliz
Eu prometo te fazer feliz

De tanto apanhar
Seu coração pedrou não ama mais ninguém
Amolece esse peito meu bem
Dá uma chance pra mim

Investe em mim
Aposta tudo em mim
Eu prometo te fazer feliz
Eu prometo te fazer feliz

Investe em mim
Aposta tudo em mim
Eu prometo te fazer feliz
Eu prometo te fazer feliz"
"Pulei na piscina","Guilherme e Benuto","Presta atenção nessa história

Pode vir, tá de boa que hoje ela não vem
Disse um amigo meu pra me tranquilizar
Cê tá precisando sair, precisando esquecer
Hoje é piscina e churrasco
Só traz o que cê for beber

Chegando lá
Algum filho da mãe também chamou ela pra ir
E ela foi com outro
E eu que não sou de levar sofrimento pra casa
Quando ela foi dar um beijo nele
A vista embaçou e eu não vi mais nada

(Você não sabe o que eu fiz)

Pulei na piscina, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Que quando eu caí, foi mágoa pra todo lado

Pulei na piscina, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Que quando eu caí, foi mágoa pra todo lado
Pra ver se esse amor morre afogado

Oh, oh, uou
Isso é Guilherme e Benuto, bebê
Já aconteceu isso com você?
Nem queira passar, rapaz

Chegando lá
Algum filho da mãe também chamou ela pra ir
E ela foi com outro
E eu que não sou de levar sofrimento pra casa
Quando ela foi dar um beijo nele
A vista embaçou e eu não vi mais nada

Pulei na piscina, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Que quando eu caí, foi mágoa pra todo lado

Pulei, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Que quando eu caí, foi mágoa

Pulei na piscina, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Quando eu caí, foi mágoa pra todo lado
Pra ver se esse amor morre afogado

Oh, oh
Será que ele morre afogado?
Será que eu esqueço dela dessa vez?"
