title,artist,lyrics
"Te Assumi Pro Brasil","Matheus & Kauan","Ser feliz pra mim não custa caro
Se você tá do lado, eu me sinto tão bem
Você sempre me ganha na manha
Que mistério cê tem?

Arrumei a mala há mais de uma semana
Só falta você me chamar pra eu fugir com você
Mudei meu status, já tô namorando
Antes de você aceitar, já te assumi pro Brasil

Por que te amo, eu não sei
Mas quero te amar cada vez mais
O que na vida ninguém fez
Você fez em menos de um mês

Por que te amo eu não sei
Mas quero te amar cada vez mais
O que na vida ninguém fez
Você fez em menos de um mês

Eu arrumei a mala há mais de uma semana
Só falta você me chamar pra eu fugir com você
Mudei meu status, já tô namorando
Antes de você aceitar, já te assumi pro Brasil

Por que te amo, eu não sei
Mas quero te amar cada vez mais
O que na vida ninguém fez
Você fez em menos de um mês

Por que te amo, eu não sei
Mas quero te amar cada vez mais
O que na vida ninguém fez
Você fez em menos de um mês"
"Enquanto Eu Brindo Cê Chora","Bruno e Marrone","Pois é, mas que surpresa
Cruzar com você depois de tanto tempo
Na mesa ao lado sentada sozinha
Sei que está me vendo
O mais engraçado foi ver sua cara

Tentando não chorar
Desesperou quando percebeu alguém
Aqui no seu lugar
Pegou o telefone, fingiu estar falando
Só pra disfarçar
Bebendo assim desse jeito só vai piorar

Enquanto eu brindo cê chora
Por que não levanta da mesa
Tem táxi lá fora
Você se achava perfeita, insubstituível
Te ver desse jeito chorando era tão previsível"
"Amigo taxista","Zé Neto e Cristiano","Alô amigo taxista, deixa eu te falar
To precisando que você venha aqui me buscar
Bebi demais e não tenho condições de dirigir
Por isso eu decidi deixar meu carro aqui

Só te peço por favor não demore muito tempo
Porque o dono quer fechar o estabelecimento
Vou te esperar lá fora sentando na calçada
Quando chegar, explico o endereço da safada

Que tá fazendo isso comigo
Pode cobrar bandeira dois
Pra ir ouvindo as minhas mágoas no caminho

Rapaz, é difícil demais gostar dessas muié bandida
Quanto mais nóis corre atrás, mais elas pisa
A minha terminou comigo por mensagem
Me largar desse jeito foi muita sacanagem

Me leva lá que isso não vai ficar assim
Ainda tem orgulho aqui dentro de mim
Vou falar na cara dela: Depois de tudo que cê fez
Eu vou te perdoar só mais essa vez

Só te peço por favor não demore muito tempo
Por que o dono quer fechar o estabelecimento
Vou te esperar lá fora sentando na calçada
Quando chegar te explico o endereço da safada

Que tá fazendo isso comigo
Pode cobrar bandeira dois
Pra ir ouvindo as minhas mágoas no caminho

Rapaz, é difícil demais gostar dessas muié bandida
Quanto mais nóis corre atrás, mais elas pisa
A minha terminou comigo por mensagem
Me largar desse jeito foi muita sacanagem

Me leva lá que isso não vai ficar assim
Ainda tem orgulho aqui dentro de mim
Vou falar na cara dela: Depois de tudo que cê fez
Eu vou te perdoar

Rapaz, é difícil demais gostar dessas muié bandida
Quanto mais nóis corre atrás, mais elas pisa
A minha terminou comigo por mensagem
Me largar desse jeito foi muita sacanagem

Me leva lá que isso não vai ficar assim
Ainda tem orgulho aqui dentro de mim
Vou falar na cara dela: Depois de tudo que cê fez
Eu vou te perdoar só mais essa vez
Só mais essa vez"
"Aquela pessoa","Henrique e Juliano","Você também tem, que eu sei
Aquela pessoa
Não adianta negar

Que tem passe livre
Carta branca na sua vida
Pra ir e voltar quando quiser
Nunca vai deixar de ser o que é, é

Todo mundo tem uma pessoa, aquela pessoa
Que te faz esquecer todas as outras
Todo mundo tem uma pessoa, aquela pessoa
Não precisa dia e nem hora pra chegar

Na portaria do meu coração já tem seu nome
Pode entrar

Você também tem, que eu sei
Aquela pessoa
Não adianta negar

Que tem passe livre
Carta branca na sua vida
Pra ir e voltar quando quiser
Nunca vai deixar de ser o que é, é

Todo mundo tem uma pessoa, aquela pessoa
Que te faz esquecer todas as outras
Todo mundo tem uma pessoa, aquela pessoa
Não precisa dia e nem hora pra chegar

Na portaria do meu coração já tem seu nome

Todo mundo tem uma pessoa, aquela pessoa
Que te faz esquecer todas as outras
Todo mundo tem uma pessoa, aquela pessoa
Não precisa dia e nem hora pra chegar

Na portaria do meu coração já tem seu nome
Pode entrar"
"Destino","Zezé Di Camargo & Luciano","No começo era só ilusão, fantasia
Você não me desejava e eu nem te queria

De repente foi tudo mudando
Uma força um amor me chamando
Na verdade eu já nao me controlava mais
Tarde de mais

E o que era pra ser brincadeira
Hoje eu quero pra vida inteira
Agradeço a Deus por me entregar você

Sei que hoje eu sou
Completamente teu
Seu amor é meu
O meu amor é seu

Sei que hoje eu sou
Completamente teu
Seu amor é meu
O meu amor é seu

No começo era só ilusão, fantasia
Você não me desejava e eu nem te queria

De repente foi tudo mudando
Uma força um amor me chamando
Na verdade eu já nao me controlava mais
Tarde de mais

E o que era pra ser brincadeira
Hoje eu quero pra vida inteira
Agradeço a Deus por me entregar você

Sei que hoje eu sou
Completamente teu
Seu amor é meu
O meu amor é seu

Sei que hoje eu sou
Completamente teu
Seu amor é meu
O meu amor é

Sei que hoje eu sou
Completamente teu
Seu amor é meu
O meu amor é seu

Sei que hoje eu sou
Completamente teu
Seu amor é meu
O meu amor é, seu

O meu amor é, seu"
"Nessas Horas","Matheus & Kauan","Você de lá e eu de cá
Olhando o mesmo céu
Que distância cruel
Assisto o tempo passar
Tento me dispersar
Olhando o celular

Metade do meu coração só quer te ver de novo
E a outra só pensa em você
Não tem nenhum espaço pra eu amar alguém de novo
Em mim, só existe você

E nessas horas, meu sorriso é passageiro
E é aí que eu percebo
A falta que me faz você
E nessas horas, eu nem ligo pra dinheiro
Pra eu me sentir inteiro, só preciso de você
De você

E você de lá e eu de cá
Olhando o mesmo céu
Que distância cruel
Eu assisto o tempo passar
Tento me dispersar
Olhando o celular

Metade do meu coração só quer te ver de novo
E a outra só pensa em você
Não tem nenhum espaço pra eu amar alguém de novo
Em mim, só existe você

E nessas horas, meu sorriso é passageiro
É aí que eu percebo
A falta que me faz você
E nessas horas, eu nem ligo pra dinheiro
Pra eu me sentir inteiro, só preciso de você

E nessas horas, meu sorriso é passageiro
E é aí que eu percebo
A falta que me faz você
E nessas horas que eu nem ligo pra dinheiro
Pra eu me sentir inteiro, só preciso de você
De você"
"De Quem É A Culpa?","Marília Mendonça","Exagerado, sim
Sou mais você que eu
Sobrevivo de olhares
E alguns abraços que me deu

E o que vai ser de mim
E o meu assunto que não muda?
Minha cabeça não ajuda
Loucura, tortura

E que se dane a minha postura
Se eu mudei, você não viu
Eu só queria ter você por perto
Mas você sumiu

É tipo um vício que não tem mais cura
E agora, de quem é a culpa?
A culpa é sua por ter esse sorriso
Ou a culpa é minha por me apaixonar por ele?
Só isso

Não finja que eu não tô falando com você
Eu tô parado no meio da rua
Eu tô entrando no meio dos carros
Sem você, a vida não continua

Não finja que eu não tô falando com você
Ninguém entende o que eu tô passando
Quem é você, que eu não conheço mais?
Me apaixonei pelo que eu inventei de você

Mas você sumiu
É tipo um vício que não tem mais cura
E agora, de quem é a culpa?
A culpa é sua por ter esse sorriso
Ou a culpa é minha por me apaixonar por ele?
Só isso

Não finja que eu não tô falando com você
Eu tô parado no meio da rua
Eu tô entrando no meio dos carros
Sem você, a vida não continua

Não finja que eu não tô falando com você
Ninguém entende o que eu tô passando
Quem é você, que eu não conheço mais?
Me apaixonei pelo que eu inventei de você

Iê-iê, iê-iê
Me apaixonei pelo que eu inventei de você"
"Forró e Paixão","Eduardo Costa","Aqui tá bom mas só falta você
Aqui tá bom mas só falta você
Aqui tá bom mas só falta você
Você, você, meu bem querer

Meu coração bate mais forte que o teu
Quando eu te vejo, mas quando eu vejo você
Meu coração bate mais forte que o teu
Quando eu te vejo, mas quando eu vejo você

Será que é amor?
Não sei
Será que é paixão?
Talvez
Só sei que é bom demais
Será que é amor?
Não sei
Será que é paixão?
Talvez
Só sei que é bom demais"
"Impressionando os Anjos","Gustavo Mioto","Hoje foi tudo bem, só um pouco cansativo
Dia duro no trabalho que acabou comigo
Tô aqui com os pés pra cima pronto pra dormir

A saudade de você é visita frequente
Que nem a sua tia chata que irritava a gente
Ah, saudade da gente

Tirando isso, do resto até que eu tô dando conta
A Julinha tá banguela e o Pedro só apronta
O que faltava do carro, eu já quitei a conta

Ah, falando nisso, terminei o livro que você pediu pra eu ler
E só na página 70, entendi você
Naquela parte onde diz que o amor é fogo que arde sem se ver

Como é que tá aí?
De você faz tempo que não ouço nada
Fala um pouco, sua voz tá tão calada
Sei que agora deve estar impressionando os anjos com sua risada

Mas de você faz tempo que não ouço nada
Fala um pouco, sua voz tá tão calada
Aí de cima, fala alto que eu preciso ouvir
Como é que tá aí?

Tirando isso, do resto até que eu tô dando conta
A Julinha tá banguela e o Pedro só apronta
O que faltava do carro, eu já quitei a conta

Falando nisso, terminei o livro que você pediu pra eu ler
E só na página 70, entendi você
Naquela parte onde diz que o amor é fogo que arde sem se ver

Como é que tá aí?
De você faz tempo que não ouço nada
Fala um pouco, sua voz tá tão calada
Sei que agora deve estar impressionando os anjos com sua risada

Mas de você faz tempo que não ouço nada
Fala um pouco, sua voz tá tão calada
Aí de cima, fala alto que eu preciso ouvir
Como é que tá ai?

Sei que agora deve estar impressionado os anjos com sua risada
Fala alto aí de cima, que eu preciso ouvir
Como é que tá aí?"
"Bengala e Crochê","Maiara e Maraisa","Se já estamos misturando as meias
Dividindo o mesmo edredom
No meu guarda-roupa tem sua gaveta
No seu banheiro já tem maquiagem e batom

Adoro quando corro pra você, assustada
Você é o meu herói, matador de baratas
E depois de tudo a gente dá risada

Se você já me deu a cópia da chave
O que eu tô pensando, acho que você sabe

Eu quero acordar do seu lado toda manhã
Ouvir seu bom dia, um café, croissant
Duas cópias da gente correndo num quintal
Os altos e baixos de todo casal

Eu quero nós dois bem juntinhos
Até ficar bem velhinhos, bengala e crochê
Até o final, eu e você

Adoro quando corro pra você, assustada
Você é o meu herói, matador de baratas
E depois de tudo a gente dá risada

Se você já me deu a cópia da chave
O que eu tô pensando, acho que você sabe

Eu quero acordar do seu lado toda manhã
Ouvir seu bom dia, um café, croissant
Duas cópias da gente correndo num quintal
Os altos e baixos de todo casal

Eu quero nós dois bem juntinhos
Até ficar bem velhinhos, bengala e crochê
Até o final, eu e você

Eu quero acordar do seu lado toda manhã
Ouvir seu bom dia, um café, croissant
Duas cópias da gente correndo num quintal
Os altos e baixos de todo casal

Eu quero nós dois bem juntinhos
Até ficar bem velhinhos, bengala e crochê
Até o final, eu e você"
"Saudade do Caramba","João Neto e Frederico","A mão no copo e o cotovelo no balcão
Pedi a senha do wi-fi pro Seu João
Até tentei, não consegui me segurar
Me deu vontade de saber como ela tá

Cada foto que eu olho
É uma dose que eu tomo
Eu dou um gole e choro
Eu dou um gole e choro

Minha vida parou
Vi que a dela andou
É aí que eu vou bebendo
E o Seu João enriquecendo

Ai que saudade do caramba que eu tô
O coração não entendeu que acabou
Ai que saudade do caramba que eu tô
Desliga logo esse wi-fi
Senão eu vou morrer de amor

Ai que saudade do caramba que eu tô
O coração não entendeu que acabou
Ai que saudade do caramba que eu tô
Desliga logo esse wi-fi
Senão eu vou morrer de amor"
"Senhorita","Victor & Leo","Senhorita, o Sol está se pondo
E o tempo esgota o meu sonho
Senhorita, olhando o seu retrato
Te sinto, aqui do meu lado

Não vou me perder na ilusão
De abrir, em vão, meu coração
Ignoro a razão
Vou te chamar e te dar, meu coração
Singela paixão!

Senhorita, seus olhos me cegam
Não vejo, se me querem ou me negam
Senhorita, olhando o seu retrato
Te sinto, aqui do meu lado

Não vou me perder na ilusão
De abrir, em vão, meu coração
Ignoro a razão
Vou te chamar e te dar, meu coração
Singela paixão
Não vou me perder na ilusão
De abrir, em vão, meu coração
Ignoro a razão
Vou te chamar e te dar, meu coração
Singela paixão!

Senhorita, o Sol está se pondo
E o tempo esgota o meu sonho"
"De Copo Em Copo","George Henrique & Rodrigo","Andando de boca em boca
De copo em copo, um dia por vez
Pensando na volta, motivos não faltam
Meu Deus, o que você me fez?
Tirando o gelo do copo de whisky com o dedo
E jogando no chão
No peito, seu lado vazio
E um nome escrito na palma da mão

A porta do bar abaixando
O garçom dando o toque: Já vamos fechar
Não sei se me faço de surdo
Se vazo daqui e procuro outro bar
A chave do carro na mesa
O celular na mão, quase sem bateria
E é desse jeito todo dia

Aí, eu vou sofrer
Sofrendo, eu vou chorar
Chorando, eu vou beber
Bebendo, eu vou ligar
Ela não vai atender

Aí, eu vou sofrer
Sofrendo, eu vou chorar
Chorando, eu vou beber
Bebendo, eu vou ligar
Ela não vai atender
Que jeito louco é esse de querer?

A porta do bar abaixando
O garçom dando o toque: Já vamos fechar
Não sei se me faço de surdo
Se vazo daqui, procuro outro bar
A chave do carro na mesa
O celular na mão, quase sem bateria
E é desse jeito todo dia

Aí, eu vou sofrer
Sofrendo, eu vou chorar
Chorando, eu vou beber
Bebendo, eu vou ligar
Ela não vai atender

Aí, eu vou sofrer
Sofrendo, eu vou chorar
Chorando, eu vou beber
Bebendo, eu vou ligar
Ela não vai atender
Que jeito louco é esse de querer?

Aí, eu vou sofrer
Sofrendo, eu vou chorar
Chorando, eu vou beber
Bebendo, eu vou ligar
Ela não vai atender

Aí, eu vou sofrer
Sofrendo, eu vou chorar
Chorando, eu vou beber
Bebendo, eu vou ligar
Ela não vai atender
Que jeito louco é esse de querer?"
"Eu Sei De Cor","Marília Mendonça","É
Já tá ficando chato, né?
A encheção de saco, pois é
Prepara, que eu já tô me preparando
Enquanto cê tá indo, eu tô voltando

E todo esse caminho eu sei de cor
Se eu não me engano, agora vai me deixar só
O segundo passo é não me atender
O terceiro é se arrepender
Se o que dói em mim doesse em você

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
Vai tentar abrir a porta desse amor
Quando eu tiver jogado a chave fora

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
E quando se der conta, já passou
Quando olhar pra trás, já fui embora

E todo esse caminho, eu sei de cor
Se eu não me engano, agora vai me deixar só
O segundo passo é não me atender
O terceiro é se arrepender
Se o que dói em mim doesse em você

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
Vai tentar abrir a porta desse amor
Quando eu tiver jogado a chave fora

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
E quando se der conta, já passou
Quando olhar pra trás, já fui embora

E quando se der conta, já passou
Quando olhar pra trás, já fui embora"
