title,artist,lyrics
"Notificação preferida","Zé Neto e Cristiano","Já doeu
Mas hoje não dói mais
Tanto fiz
Que agora tanto faz

O nosso amor calejou
Apanhou, apanhou que cansou
Na minha cama você fez tanta falta
Que o meu coração te expulsou

Não tem mais eu e você
Tá fácil de entender
Você me deu aula de como aprender te esquecer

Foi, mas não é mais a minha notificação preferida
Já foi, mas não é mais a número um da minha vida
Sinto em te dizer
Mas eu já superei você

O nosso amor calejou
Apanhou, apanhou que cansou
Na minha cama cê fez tanta falta
Que o meu coração te expulsou

Não tem mais eu e você
Tá fácil de entender
Você me deu aula de como aprender te esquecer

Foi, mas não é mais a minha notificação preferida
Já foi, mas não é mais a número um da minha vida
Sinto em te dizer
Mas eu já superei você

Foi, mas não é mais a minha notificação preferida
Já foi, mas não é mais a número um da minha vida
Sinto em te dizer
Mas eu já superei você

Já doeu
Mas hoje não dói mais"
"Pegada Que Desgrama","Naiara Azevedo","Não quero mais
Tô vendo que a gente não tá dando certo
Fala demais
E ainda joga na cara que eu nunca presto

Até que eu tento não ser trouxa
Mas o problema é que cê tem, tem

Um beijo gostoso que prende
Seu jeito na cama me rende
Um olhar safado que chama
E uma pegada que desgrama
Me diz, como é que não te ama?

Um beijo gostoso que prende
Seu jeito na cama me rende
Um olhar safado que chama
E uma pegada que desgrama
Me diz, como é que não te ama?

Não quero mais
Tô vendo que a gente não tá dando certo
Fala demais
E ainda joga na cara que eu nunca presto

Até que eu tento não ser trouxa
Mas o problema é que cê tem, tem

Um beijo gostoso que prende
Seu jeito na cama me rende
Um olhar safado que chama
E uma pegada que desgrama
Me diz, como é que não te ama?

Um beijo gostoso que prende
Seu jeito na cama me rende
Um olhar safado que chama
E uma pegada que desgrama
Me diz, como é que não te ama?

Um beijo gostoso que prende
Seu jeito na cama me rende
Um olhar safado que chama
E uma pegada que desgrama
Me diz, como é que não te ama?

Um beijo gostoso que prende
Seu jeito na cama me rende
Um olhar safado que chama
E uma pegada que desgrama
Me diz, como é que não te ama?"
"Só Pra Castigar","Wesley Safadão","Caça briga à toa
E adora passar raiva, nunca vi
Eu queria te entender, na boa
Faz o que quer e o que não quer de mim

Até em assunto nada a ver
Você quer me provocar
Quer me fazer ciúmes de graça
É, eu não sou de retrucar
Mas eu vou descontar
Naquilo que você mais gosta

Hoje, cê vai sentir na pele o que é que é passar raiva
Vou dar o meu melhor na cama, de pirraça
Quando cê for virar o olho, eu vou parar
Só pra castigar

Hoje, não sobra cabelo arrumado na cabeça
No rumo do seu quarto, hoje ranco a telha
Quando cê for virar o olho, eu vou parar
Só pra castigar

Até em assunto nada a ver
Você quer me provocar
Quer me fazer ciúmes de graça
É, eu não sou de retrucar
Mas eu vou descontar
Naquilo que você mais gosta

Hoje, cê vai sentir na pele o que é que é passar raiva
Vou dar o meu melhor na cama, de pirraça
Quando cê for vir o olho, eu vou parar
Só pra castigar

Hoje, não sobra cabelo arrumado na cabeça
No rumo do seu quarto, hoje ranco a telha
Quando cê for virando o olho, eu vou parar
Só pra castigar

Só pra castigar"
"Tô Com Moral No Céu","Matheus e Kauan","Todo mundo falou: Não mexe com ela, não
Não vai, não
Eu doido com ela e a galera me dando pressão
Não vai, não

Eu quase desisti
Mas o amor gritou, gritou até ela me ouvir
Quando o primeiro beijo dela resetou meu coração
Eu já tinha beijado ela mil vezes na imaginação

Tô com moral no céu, eu tô
Tem um anjo me chamando de amor
Tô com moral no céu, eu tô
Tem um anjo me chamando de amor

Tô com moral no céu, eu tô
Tem um anjo me chamando de amor
Tô com moral no céu, eu tô
Tem um anjo me chamando de amor

Demorou, mas compensou

Todo mundo falou: Não mexe com ela, não
Não vai, não
Eu doido com ela e a galera me dando pressão
Não vai, não

Eu quase desisti
Mas o amor gritou, gritou até ela me ouvir
Quando o primeiro beijo dela resetou meu coração
Eu já tinha beijado ela mil vezes na imaginação

Tô com moral no céu, eu tô
Tem um anjo me chamando de amor
Tô com moral no céu, eu tô
Tem um anjo me chamando de amor

Tô com moral no céu, eu tô
Tem um anjo me chamando de amor
Tô com moral no céu, eu tô

Tô com moral no céu, eu tô
Tem um anjo me chamando de amor
Tô com moral no céu, eu tô
Tem um anjo me chamando de amor

Tô com moral no céu, eu tô
Tem um anjo me chamando de amor
Tô com moral no céu, eu tô
Tem um anjo me chamando de amor

Demorou, mas compensou"
"Quem pegou, pegou","Henrique e Juliano","Hoje é a sexta mais estranha da minha vida
Já passou das 8 e eu nem toquei em bebida

Eu mudei de celular pro passado não me achar
Da balada, tirei meu nome da lista
Eu achei sem procurar, viciei só de provar
No coração, pendurei uma plaquinha que dizia

Quem pegou, pegou, pegou, não pega mais
Quem beijou, beijou, beijou, não beija mais
Tem um amor de balada virando amor da minha vida
Quem diria

Quem pegou, pegou, pegou, não pega mais
Quem beijou, beijou, beijou, não beija mais
Tem um amor de balada virando amor da minha vida
Quem diria
Que eu beijaria a mesma boca todo dia

Eu mudei de celular pro passado não me achar
Da balada, tirei meu nome da lista
Eu achei sem procurar, viciei só de provar
No coração, pendurei uma plaquinha que dizia

Quem pegou, pegou, pegou, não pega mais
Quem beijou, beijou, beijou, não beija mais
Tem um amor de balada virando amor da minha vida
Quem diria

Quem pegou, pegou, pegou, não pega mais
Quem beijou, beijou, beijou, não beija mais
Tem um amor de balada virando amor da minha vida
Quem diria
Que eu beijaria a mesma boca todo dia

Tem um amor de balada virando amor da minha vida
Quem diria
Que eu beijaria a mesma boca todo dia"
"Bua bua","Naiara Azevedo","Sempre pegava o busão comigo
A gente dividia o mesmo fone de ouvido
Na faculdade repartia o lanche
Um misto frio, uma lata de refrigerante

A gente passou muita coisa junto
Mas pra fazer besteira só precisa de um segundo
Me arrependi de me deitar com outro
Por essa aventura eu perdi a sua boca

Os meus amigos me viam sorrir
Sozinho, escondido, eu chorava
Perdi a fome, eu emagreci
E no peito o coração pesava uma tonelada, amor

Enquanto você não voltar
O meu coração não para de chorar e eu
Buá, buá, buá, buá, buá, buá, buá, amor
Enquanto você não voltar
Os meus olhos desidratam de chorar e eu
Buá, buá, buá, buá, buá, buá, buá, amor

Sempre pegava o busão comigo
A gente dividia o mesmo fone de ouvido
Na faculdade repartia o lanche
Um misto frio uma lata de refrigerante

A gente passou muita coisa junto
Mas pra fazer besteira só precisa de um segundo
Me arrependi de me deitar com outro
Por essa aventura eu perdi a sua boca

Os meus amigos me viam sorrir
Sozinho escondido eu chorava
Perdi a fome eu emagreci
E no peito o coração pesava uma tonelada, amor

Enquanto você não voltar
O meu coração não para de chorar e eu
Buá, buá, buá, buá, buá, buá, buá, amor
Enquanto você não voltar
Os meus olhos desidratam de chorar e eu
Buá, buá, buá, buá, buá, buá, buá, amor

Buá, buá, buá, buá, buá, buá, buá, amor"
"Coração Infectado","Maiara e Maraisa","Depois de uma garrafa
Uma boca sem graça
Saudade e sofrimento
Essa sou eu por dentro
Beijei, mas já tô sem ninguém do lado
Pra relacionamento, eu tô fechado

E tranquei meu sorriso
Enquanto cê não volta
De boca em boca vou me distraindo
Fim de noite, carência com álcool é mistura de risco
E todo santo dia é isso

Taca álcool nesse coração infectado
Tô de fogo e, pra piorar, apaixonado
A cada porre, invento um amor pra tapar o buraco
Vai faltar copo e cama pra consertar o estrago

Taca álcool nesse coração infectado
Tô de fogo e, pra piorar, apaixonado
A cada porre, invento um amor pra tapar o buraco
Vai faltar copo e cama pra consertar o estrago
Taca álcool!

E tranquei meu sorriso
Enquanto cê não volta
De boca em boca vou me distraindo
Fim de noite, carência com álcool é mistura de risco
E todo santo dia é isso

Taca álcool nesse coração infectado
Tô de fogo e, pra piorar, apaixonado
A cada porre, invento um amor pra tapar o buraco
Vai faltar copo e cama pra consertar o estrago

Taca álcool nesse coração infectado
Tô de fogo e, pra piorar, apaixonado
A cada porre, invento um amor pra tapar o buraco
Vai faltar copo e cama pra consertar o estrago
Taca álcool!

A cada porre, invento um amor pra tapar o buraco
Vai faltar copo e cama pra consertar o estrago
Taca álcool!"
"Ainda Sou Tão Seu","Felipe Araújo","Era mais fácil ter beijado aquela boca
Mais cedo na balada
Era mais fácil ter ficado com minha turma
Só enchendo a cara

Por que que eu não quis passar meu telefone pra ninguém
Outra vez?
Por que que eu corri pro banheiro quando alguém falou seu nome?

E chorei, chorei
Parece que eu ainda não tô pronto pra beber
Pra sair, pra viver!

Ainda sou tão seu
Adivinha quem ainda não te esqueceu?
Nem meu coração, nem eu
Nem meu coração, nem eu

Ainda sou tão seu
Adivinha quem ainda não te esqueceu?
Nem meu coração, nem eu
Nem meu coração, nem eu
Nem meu coração, nem eu

E chorei, chorei
Parece que eu ainda não tô pronto pra beber
Pra sair, pra viver!

Ainda sou tão seu
Adivinha quem ainda não te esqueceu?
Nem meu coração, nem eu
Nem meu coração, nem eu

Ainda sou tão seu
Adivinha quem ainda não te esqueceu?
Nem meu coração, nem eu
Nem meu coração, nem eu
Nem meu coração, nem eu"
"2050","Luan Santana","Em 2050
Posso ser um taxista de aeroporto
Contando a minha história a um garoto
Falando de quando eu te conheci

Em 2050
Eu vou ter algumas rugas no meu rosto
E uma foto sua no meu bolso
E vou mostrar sorrindo pra esse moço
E dizer assim

Olha aqui a minha véia
Torce pra você achar uma dessas
Na vida, isso é tudo que interessa
Minha melhor corrida foi pra ela, foi pra ela

Olha aqui a minha véia
Torce pra você achar uma dessas
Na vida, isso é tudo o que interessa
Desculpa te alugar com essa conversa
Pra todo passageiro, eu falo dela

Em 2050
Eu vou ter algumas rugas no meu rosto
E uma foto sua no meu bolso
E vou mostrar sorrindo pra esse moço

Olha aqui a minha véia
Torce pra você achar uma dessas
Na vida, isso é tudo que interessa
Minha melhor corrida foi pra ela, foi pra ela

Olha aqui a minha véia
Torce pra você achar uma dessas
Na vida, isso é tudo o que interessa
Desculpa te alugar com essa conversa
Pra todo passageiro, eu falo dela

Olha aqui a minha véia
Torce pra você achar uma dessas
Na vida, isso é tudo o que interessa
Desculpa te alugar com essa conversa
Pra todo passageiro eu falo dela
Só dela, só dela, só dela

Em 2050"
"1,2,3","Cleber e Cauan","Eu ri
Quando soube por ai que você disse que está bem melhor sozinha
Que eu vou sentir saudade do tempo em que você era minha
Eu pensei tadinha

Eu te esqueço
Mais rápido do que um queniano faz 100 milhas
Mais rápido do que o Flash dobra aquela esquina
E pra te provar
E pra te provar

Eu vou contar até três e vou te esquecer, quer vê
1,2,3 é não deu, pera ae
Eu vou contar até três e vou te esquecer, quer vê
1,2,3 é não deu, fazer o que"
"Contramão","Gustavo Mioto","Me fala qual é o seu perfume
Que ainda hoje eu vou comprar
Tô sentindo minha vida tão sem cheiro
E eu já sei qual quero dar

Não quero ser precipitado
Muito menos te assustar
Mas é nesse teu sorriso
Que o meu beijo quer morar

E nas curvas do seu corpo
Invadir a contramão
Dar de frente com seu peito
SOS coração

Conheci o amor
Só de te olhar
Tava quase congelando
Você veio pra esquentar
Conheci o amor
E ele me fez ver
Que eu voei tempo demais
Deixa eu pousar em você

Me fala qual é o seu perfume
Que ainda hoje eu vou comprar
Tô sentindo a minha vida tão sem cheiro
E eu já sei qual quero dar

Não quero ser precipitado
Muito menos te assustar
Mas é nesse teu sorriso
Que o meu beijo quer morar

E nas curvas do seu corpo
Invadir a contramão
Dar de frente com teu peito
SOS coração

Conheci o amor
Só de te olhar
Tava quase congelando
Você veio pra esquentar
Conheci o amor
E ele me fez ver
Que eu voei tempo demais
Deixa eu pousar em você
Deixa eu pousar em você
Deixa eu pousar em você"
"Cê gosta","Léo e Raphael","E para, para, não fala
Não fala mais nada
Não quero ouvir
Ocupa tua boca com beijo
Pra não discutir

E para, para, não fala
Não fala mais nada
Não quero escutar
Pra que terminar
O que a gente pode começar

Dizem que homem
É tudo igual
Só muda o endereço
Se me trocar por outro
Muda só o defeito
Não vacila
É melhor ficar comigo mesmo
Já tenho as manhas do seu jeito

Cê gosta que eu passe
A barba nas suas costas
Cê gosta que eu te
Chame de manhosa
Cê gosta quando a gente
Roça, roça
Ah cê gosta, ah cê gosta"
"Se eu te procurar","Diego e Arnaldo","Tô ligando antes
Por favor, desculpe a hora
Eu não bebi
Mas vou começar agora

Já tô avisando em nome de tudo que vivemos
Que já te esqueci, isso nós dois sabemos

Mas você sabe também
Que copo vai, copo vem
A gente fica sem rumo
Coração fica bobo
E bate achando
Que tá amando de novo

E se eu te procurar
Não abre a porta
É que eu bebi, tô alterado

E se eu te procurar
Chama a polícia
Que eu tô mal-intencionado

Se eu te procurar
Desconsidera
Logo o fogo passa
E esse amor já era!"
"Nega","Bruno e Barretto","O pior de tudo não foi te ver partir
O pior será se não voltar
Tive três tipos de medo
Ao se despedir
Me deu um arrepio só de pensar

E amanhã se eu não te ver
Desespero vai bater, ai ai
Ô se vai

Vou chorar e vou sofrer
Meu coração vai doer, ai ai
Ahhh vai
Ô se vai

Ai nega, tô aqui tentando achar uma maneira
Você voltar pra mim
Ai deixa, eu te fazer feliz a minha vida inteira
Pra nunca mais sair"
"Segue o plano","George Henrique e Rodrigo","Não é porque a gente terminou que eu te desejo mal
Pelo contrário, eu quero te ver bem
Se não der certo, o que é que tem?
A culpa é de ninguém

Tô na torcida pra que você consiga o que tanto sonhou
Que faça a tal viagem pro exterior
Tomara que se case aos vinte e poucos anos
Segue o plano!

Te desejo tudo de bom
Porque o melhor você já perdeu
Me perdeu!

O melhor de você era eu!"
"Te assumo","Diego e Arnaldo","Escolha entre nós dois
Quem vai valer a pena de verdade
Quem é que você sente mais saudade
Já tô no meu limite, escolha aí

Prova que me ama
E larga dele, fica só comigo
Confesso que sou dependente desse amor bandido
Cheguei no meu limite, escolha aí

Se põe no meu lugar
Eu não suporto imaginar você com ele
Faz amor na minha cama
Depois fala que me ama
Mas a noite você volta e vai dormir nos braços dele

Ciúme
Sei que sou seu amante, mas sinto ciúme
Se não sente mais nada por ele, me assume
Que eu troco um quarto de motel
Por uma lua de mel

Se vira
Invente uma história pra ele e me avisa
Só me fala a hora e o lugar que eu te busco
E te levo direto pro altar não importa o lugar
Te assumo"
"Cada um na Sua","Fernando e Sorocaba","Já parou
Pra pensar no que te faz pensar em mim?
Eu parei e pensei assim

O cientista viaja na sua pesquisa
O professor, enquanto ensina
O motorista viaja pelas rodovias
E eu viajo em você
Cada um na sua e eu em você
Cada um na sua e eu em você

Já imaginou que absurdo
Você viver sem o que mais ama no mundo?
Tirar a farda do soldado, a lei do advogado
Acho que você já entendeu o que eu queria dizer
Cada um na sua e eu em você
Cada um na sua e eu em você

Já parou
Pra pensar no que te faz pensar em mim?
Eu parei e pensei assim

O cientista viaja na sua pesquisa
O professor, enquanto ensina
O motorista viaja pelas rodovias
E eu viajo em você
Cada um na sua e eu em você
Cada um na sua e eu em você

Já imaginou que absurdo
Você viver sem o que mais ama no mundo?
Tirar a farda do soldado, a lei do advogado
Acho que você já entendeu

Já imaginou que absurdo
Você viver sem o que mais ama no mundo?
Tirar a farda do soldado, a lei do advogado
Acho que você já entendeu o que eu queria dizer
Cada um na sua e eu em você

Já imaginou que absurdo
Você viver sem o que mais ama no mundo?
Tirar a farda do soldado, a lei do advogado
Acho que você já entendeu

Já imaginou que absurdo
Você viver sem o que mais ama no mundo?
Tirar a farda do soldado, a lei do advogado
Acho que você já entendeu o que eu queria dizer

Cada um na sua e eu em você
Cada um na sua e eu em você"
