title,artist,lyrics
"Três palavras","Maria Cecília & Rodolfo","A sua ausência foi uma escola
Onde eu aprendi
Que sem você, eu posso qualquer coisa
Menos ser feliz
Não canso de te esperar
Minha esperança diz que vai voltar

Se faço uma canção
Você é quem me inspira
Se tento uma nova paixão
Meu coração se irrita
Diz que devo te esperar
A vida inteira assim, se precisar

Tive que te perder, tive que ficar só
Pra poder entender
Que sem você tá bem pior
O que sinto por você
Resume em três palavras
Amor, amor, amor e mais nada

Tive que te perder, tive que ficar só
Pra poder entender
Que sem você tá bem pior
O que sinto por você
Resume em três palavras
Amor, amor, amor e mais nada

A sua ausência foi uma escola
Onde eu aprendi
Que sem você, eu posso qualquer coisa
Menos ser feliz
Não canso de te esperar
Minha esperança diz que vai voltar

Se faço uma canção
Você é quem me inspira
Se tento uma nova paixão
Meu coração se irrita
Diz que devo te esperar
A vida inteira assim, se precisar

Tive que te perder, tive que ficar só
Pra poder entender
Que sem você tá bem pior
O que sinto por você
Resume em três palavras
Amor, amor, amor e mais nada

Tive que te perder, tive que ficar só
Pra poder entender
Que sem você tá bem pior
O que sinto por você
Resume em três palavras
Amor, amor, amor e mais nada

Tive que te perder, tive que ficar só
Pra poder entender
Que sem você tá bem pior
O que sinto por você
Resume em três palavras
Amor, amor, amor e mais nada"
"Pra Você Lembrar","Restart","Mesmo de longe eu queria te fazer
Sentir tudo o que eu sinto por você
Às vezes queria poder te ter
Às vezes me sinto invisível pra você

E eu vou voar pra algum lugar
Com você, com você
Pra te encontrar, te dizer

Te ter aqui faz parte do meu jogo
Me faz feliz poder te ver de novo
Vou te mostrar que falta muito pouco
Pra eu olhar no teu olho e dizer
Amo você

Todo o meu mundo gira em torno de
Achar maneiras para te fazer sorrir
Nem a distância e o medo de perder
Nada vai me fazer te esquecer

Eu vou voar, pra algum lugar
Com você, com você
Pra te encontrar, te dizer

Te ter aqui faz parte do meu jogo
Me faz feliz poder te ver de novo
Vou te mostrar que falta muito pouco
Pra eu olhar no teu olho e dizer
Amo você

E se o mundo um dia te virar as costas
Lembra que eu sou feliz só por você existir
Só por estar aqui
E se algum dia me ver longe demais
Pensa em tudo que eu sou capaz
Pra te ver sorrir, te ver sorrir

Te ter aqui faz parte do meu jogo
Me faz feliz poder te ver de novo
Vou te mostrar que falta muito pouco
Pra eu olhar no teu olho e dizer

Te ter aqui faz parte do meu jogo
Me faz feliz poder te ver de novo
Vou te mostrar que falta muito pouco
Pra eu olhar no teu olho e dizer
Amo você
Amo você
Amo você"
"Um Minuto","Exaltasamba","Essa mina é uma coisa que eu vou dizer
Porque quando ela passa todos querem ver
E do jeito que ela anda chega a dar calor (dar calor)
Percebeu que eu tava afim, ela sentiu no ar
Me deu meio que um sorriso pra me provocar
Me liguei que ela é difícil, deu pra perceber (perceber)

Olha como ela é sexy
Ela só quer jogar
Se você brincar com fogo
Você vai se queimar
Olha a roupa que ela veste
Pra chamar a atenção
Blusa tomara que caia e caia na minha mão

Olha como ela mexe
Quero te deixar louca
Quero ver o que você esconde embaixo da roupa
Olha como ela mexe
Quer me enlouquecer
Então chega mais pra cá
Que eu vou corresponder

Um minuto pra falar
É o que eu peço pra você
Deixa tudo e vem pra cá
Você não vai se arrepender
Então chega mais
Porque eu quero ter você, me diz como é que faz
Tira tudo que eu te mostro do que eu sou capaz
É assim que se faz, é assim que se faz

Um minuto pra falar
É o que eu peço pra você
Deixa tudo e vem pra cá
Você não vai se arrepender
Então chega mais
Porque eu quero ter você, me diz como é que faz
Tira tudo que eu te mostro do que eu sou capaz
É assim que se faz, é assim que se faz

Então me dá um minuto da sua atenção
Você sabe que eu tô te olhando há um tempão
Vou tirar uma foto sua no meu celular
Quando te ver ligar eu vou te ver chamar
Eu quero te ver mais tarde, deixa eu te buscar
É só você me dizer a hora e o lugar
Vai ser tratamento VIP, tipo classe A
Classe A, vai ser tipo classe A

Olha como ela é sexy
Ela só quer jogar
Se você brincar com fogo
Você vai se queimar
Olha a roupa que ela veste
Pra chamar a atenção
Blusa tomara que caia e caia na minha mão

Olha como ela mexe
Quero te deixar louca
Quero ver o que você esconde embaixo da roupa
Olha como ela mexe
Quer me enlouquecer
Então chega mais pra cá
Que eu vou corresponder

Um minuto pra falar
É o que eu peço pra você
Deixa tudo e vem pra cá
Você não vai se arrepender
Então chega mais
Porque eu quero ter você, me diz como é que faz
Tira tudo que eu te mostro do que eu sou capaz
É assim que se faz, é assim que se faz

Um minuto pra falar
É o que eu peço pra você
Deixa tudo e vem pra cá
Você não vai se arrepender
Então chega mais
Porque eu quero ter você, me diz como é que faz
Tira tudo que eu te mostro do que eu sou capaz
É assim que se faz, é assim que se faz
É assim, é assim que se faz"
"Não Seria Justo","Exaltasamba","Tá chegando a hora de te encontrar
E eu não sei como vou falar pra você
Que eu vou embora e eu vou voltar
Pra quem meu coração não quis esquecer

Tá chegando a hora de te encontrar
E eu não sei como vou falar pra você
Que eu vou embora e eu vou voltar
Pra quem meu coração não quis esquecer

Juro eu tentei te amar
Juro tentei me entregar
Mas toda vez que eu olho pra você
Eu lembro dela
Você não merece
Isso me enlouquece
Não vai ter jeito
Eu vou ter que te abandonar

Não seria justo
Ficar do seu lado
Ser tão bem tratado
E viver por viver
Tô sendo sincero
O que eu não quero
É te atrasar e te fazer sofrer
Tá sendo difícil
Falar tudo isso
Assumo o meu erro
O culpado fui eu
Mas infelizmente não mando em meu coração
E ele não te escolheu (tá chegando a hora de te encontrar)
E eu não sei como vou falar pra você
(Que eu vou embora e eu vou voltar)
Pra quem meu coração não quis esquecer

(Tá chegando a hora de te encontrar)
E eu não sei como vou falar pra você
(Que eu vou embora e eu vou voltar)
Pra quem meu coração não quis esquecer

(Juro, eu tentei te amar, juro, tentei me entregar)
Mas toda vez que eu olho pra você eu lembro dela
(Você não merece, isso me enlouquece)
Não vai ter jeito, eu vou ter que te abandonar

(Não seria justo ficar do seu lado)
Ser tão bem tratado e viver por viver
(Tô sendo sincero, o que eu não quero)
É te atrasar e te fazer sofrer

(Tá sendo difícil falar tudo isso)
Assumo o meu erro, o culpado fui eu
Mas infelizmente não mando em meu coração
E ele não te escolheu

(Tá chegando a hora de te encontrar)
E eu não sei como vou falar pra você
(Que eu vou embora e eu vou voltar)
Pra quem meu coração não quis esquecer

(Juro, eu tentei te amar, juro, tentei me entregar)
Mas toda vez que eu olho pra você, eu lembro dela
(Você não merece, isso me enlouquece)
Não vai ter jeito, eu vou ter que te abandonar

(Não seria justo ficar do seu lado)
Ser tão bem tratado e viver por viver
(Tô sendo sincero, o que eu não quero)
É te atrasar e te fazer sofrer

(Tá sendo difícil falar tudo isso)
Assumo o meu erro, o culpado fui eu
Mas infelizmente não mando em meu coração
E ele não, não te escolheu

(Não seria justo ficar do seu lado)
Ser tão bem tratado e viver por viver
(Tô sendo sincero, o que eu não quero)
É te atrasar e te fazer sofrer

(Tá sendo difícil falar tudo isso)
Assumo o meu erro, o culpado fui eu
Mas infelizmente não mando em meu coração
E ele não te escolheu

(Tá chegando a hora de) te encontrar"
"Eu sei","Fresno","Às vezes fico com saudade
De momentos que eu ainda não vivi
Às vezes peco na vontade
De sentimentos que eu ainda não senti

Te vejo nas paredes dos hotéis
Eu vivo interpretando papéis
Às vezes não sei mais quem sou
Me deu vontade de voltar

Pois eu sei, que você quer viver comigo outra vez
Que você quer viver ao lado meu, até a luz do sol se apagar

Eu exagero nas palavras
Mas nos meus versos eu só encontro você
(Eu saio só pra te ver)

É só mais um dia de chuva e eu vou pra redenção
Pois amanhã já vou estar em outro lugar
Muito longe daqui, muito longe de ti

Pois eu sei que você quer viver comigo outra vez
Que você quer viver ao lado meu, até a luz do sol se apagar
Eu sei
(Eu sei que você)
Que você quer viver comigo outra vez
(Mais uma vez)
Que você quer viver ao lado meu
(É só mais um dia de chuva e eu vou pra redenção)
Até a luz do sol se apagar, até a luz do sol se apagar
(Eu vou pra redenção)
Enquanto houver ar pra respirar"
"Sem Me Controlar","Marcos & Belutti","A carne é fraca, não sou de lata
O corpo pede, eu vou obedecer
É meu instinto, tudo o que sinto
Eu vou em busca do que dá prazer

Me deixei levar
Ah, foi de momento, não foi sem querer
Percebi no ar
Aquele cheiro que vem pra me enlouquecer

Sem me controlar
Te pego, te abraço, te beijo na boca
Você se segurando, me diz não ser louca
Quer ter tudo no seu tempo
Tudo num certo momento ai, ai, ai

Sem me controlar
Te pego, te abraço, te beijo na boca
Você se segurando, me diz não ser louca
Quer ter tudo no seu tempo
Tudo num certo momento ai, ai, ai"
"Desejo de Amar","Ivete Sangalo","Nosso amor tá dando certo
Nosso amor tá dando certo
Tomara que seja pra sempre
Tá quente, dengoso, gostoso, tá pegando fogo
Tá quente, dengoso, gostoso, tá maravilhoso

É café na cama
Carinho na varanda
Beijinho na cozinha
Namoro no mar

É café na cama
Carinho na varanda
Beijinho na cozinha
Desejo de amar

Eu disse
(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar

Vivemos um pro outro
Nos damos muito bem
A sorte tá do nosso lado
E a felicidade também

(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar

Com a gente é assim
Com a gente é assim
Eu sou louca por eles e eles loucos por mim
Eu sou louca por eles e eles loucos por mim

Eu disse
(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar
(Ha ha)
Desejo de amar"
"Chove Chove","Jorge & Mateus","Chove quando você some
Chove amor quando se esconde
Chove só de te querer
Chove, chove em mim você

Achei que fosse fácil, amor
Mas foi difícil achar você
Faltou só um pouquinho, flor
Pra aquele beijo acontecer

E sem motivos quer me achar
Olha pro céu que eu vou tá lá
Em cada gota que chover
Amor, molhar você

Juro, eu quero te tocar
Em seu corpo deslizar, amor, te ter

Chove quando você some
Chove amor quando se esconde
Chove só de te querer
Chove, chove em mim você

Chove quando você some
Chove amor quando se esconde
Chove só de te querer
Chove, chove em mim você

Achei que fosse fácil, amor
Mas foi difícil achar você
Faltou só um pouquinho, flor
Pra aquele beijo acontecer

E sem motivos quer me achar
Olha pro céu que eu vou tá lá
Em cada gota que chover
Amor, molhar você

Juro, eu quero te tocar
Em seu corpo deslizar, amor, te ter

Chove quando você some
Chove amor quando se esconde
Chove só de te querer
Chove, chove em mim você

Chove em mim você
Chove em mim você
Chove em mim você"
"Amor de Alma","Victor & Leo","Você me deu a mão, me levou
Pra tão distante
Tão distante do seu amor
Pediu pra não sonhar
E pra ficar, ficar distante
Então me diz como explicar

Aquele nosso beijo
Beijo de amor
Amor que não se faz por aí
Amor de alma
Amor que acalma
A alma

Você me deu a mão, me levou
Pra tão distante
Tão distante do seu amor
Pediu pra não sonhar
E pra ficar, ficar distante
Então me diz como explicar

Aquele nosso beijo
Beijo de amor
Amor que não se faz por aí
Amor de alma
Amor que acalma
A alma"
"Férias em Salvador","Fernando & Sorocaba","Tudo errado
Eu joguei
Os meus sonhos pro alto
No momento em que te deixei

Quatro anos de paixão
Só serviram pra mostrar
Que não se brinca com o coração
E o desespero bate forte

Te envio nossas fotos
Das férias em Salvador
Te mando mil mensagens
Pra falar do meu amor

Não durmo mais na cama
Pois seu cheiro ali está
A solidão
Não quer mais me deixar

Procuro em outros olhos
Encontrar o brilho seu
No som do carro
Ainda toca o CD que me deu

Simples detalhes
De uma vida a dois
O amor ficou só que você se foi
Você se foi

Tudo errado
Jogo aberto
Só menti pra adiar o final
Que já era certo

Aventura, sem sentido
Só me fez perder você
Minhas lágrimas estão caindo
E o desespero bate forte

Te envio nossas fotos
Das férias em Salvador
Te mando mil mensagens
Pra falar do meu amor

Não durmo mais na cama
Pois seu cheiro ali está
A solidão
Não quer mais me deixar

Procuro em outros olhos
Encontrar o brilho seu
No som do carro
Ainda toca o CD que me deu

Simples detalhes
De uma vida a dois
O amor ficou só que você se foi
Você se foi

Filmagens, flashes, momentos
Recordações tatuadas no peito
A gente pode voltar
Deve haver algum jeito"
"Pega Eu","Fernando e Sorocaba","Cê ta querendo eu, eu também tô te querendo
Pega eu, leva eu, chama eu que eu vou correndo

Cê ta querendo eu, eu também tô te querendo
Pega eu, leva eu, chama eu que eu vou correndo

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Fala que não quer
Mas não tem vergonha na cara
É só te esnobar
Que o meu telefone não para

E o pior é que eu não to valendo nada
Se me chama a qualquer hora, eu vou correndo pra sua casa

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Eu acho que saquei
Porque me trata assim
Me vejo em você
E você se vê em mim

Fica me evitando
No começo da balada
Mas lá pelas quatro e meia
Me chama desesperada

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Cê ta querendo eu, eu também tô te querendo
Pega eu, leva eu, chama eu que eu vou correndo

Cê ta querendo eu, eu também tô te querendo
Pega eu, leva eu, chama eu que eu vou correndo

Fala que não quer
Mas não tem vergonha na cara
É só te esnobar
Que o meu telefone não para

E o pior é que eu não to valendo nada
Se me chama a qualquer hora, eu vou correndo pra sua casa

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Eu acho que saquei
Porque me trata assim
Me vejo em você
E você se vê em mim

Fica me evitando
No começo da balada
Mas lá pelas quatro e meia
Me liga desesperada

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Cê ta querendo eu, eu também tô te querendo
Pega eu, leva eu, chama eu que eu vou correndo

Cê ta querendo eu, eu também tô te querendo
Pega eu, leva eu, chama eu que eu vou correndo

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Fala: Não vá se enganar
Com vacilos e trapaças
Se você tá me querendo
Não fica fazendo graça

Porque também te quero
Eu assumo pra você
Toda vez que você chama
Eu vou correndo pra te ver

Eu vo-ou
Vo-ou
Vo-ou
Eu vou correndo

Cê ta querendo eu, eu também tô te querendo
Pega eu, leva eu, chama eu que eu vou correndo"
"Teus Segredos","Fernando & Sorocaba","Será que amar sozinho vai ser a minha sina
Já conheço você bem mais do que imagina
Sua cor preferida é o verde
Seu aniversário é dia três
Adora mexer no cabelo
Curte rock, fala inglês
Odeia filme de terror
Canta e toca violão
Tem ciúmes dos amigos
Tem medo de escuridão

Ah, eu amo você
Teus segredos, vou aprender a decifrar
Teus desejos, me ensina a realizar
Eu te estudo, te admiro, te espero
Será que um dia vai me amar

Sua cor preferida é o verde
Seu aniversário é dia três
Adora mexer no cabelo
Curte rock, fala inglês
Odeia filme de terror
Canta e toca violão
Tem ciúmes dos amigos
Tem medo de escuridão

Teus segredos, vou aprender a decifrar
Teus desejos, me ensina a realizar
Eu te estudo, te admiro, te espero
Será que um dia vai me amar"
"Céu azul","Charlie Brown Jr","Tão natural quanto a luz do dia
Mas que preguiça boa, me deixa aqui à toa
Hoje ninguém vai estragar meu dia
Só vou gastar energia pra beijar sua boca

Fica comigo então, não me abandona, não
Alguém te perguntou como é que foi seu dia?
Uma palavra amiga, uma notícia boa
Isso faz falta no dia a dia
A gente nunca sabe quem são essas pessoas

Eu só queria te lembrar
Que aquele tempo eu não podia fazer mais por nós
Eu estava errado e você não tem que me perdoar
Mas também quero te mostrar
Que existe um lado bom nessa história
Tudo que ainda temos a compartilhar

E viver e cantar
Não importa qual seja o dia
Vamos viver, vadiar
O que importa é nossa alegria
Vamos viver e cantar
Não importa qual seja o dia
Vamos viver, vadiar
O que importa é nossa alegria

Tão natural quanto a luz do dia
Mas que preguiça boa, me deixa aqui à toa
Hoje ninguém vai estragar meu dia
Só vou gastar energia pra beijar sua boca

Eu só queria te lembrar
Que aquele tempo eu não podia fazer mais por nós
Eu estava errado e você não tem que me perdoar
Mas também quero te mostrar
Que existe um lado bom nessa história
Tudo que ainda temos a compartilhar

E viver e cantar
Não importa qual seja o dia
Vamos viver, vadiar
O que importa é nossa alegria
Vamos viver e cantar
Não importa qual seja o dia
Vamos viver, vadiar
O que importa é nossa alegria

Tão natural quanto a luz do dia"
