title,artist,lyrics
"Preciso de você","Netinho","Fui atrás do que restou
Foi tão belo o nosso amor
Eu não creio
Que tudo acabou

Tenho um mundo pra te dar
E um brilho no olhar
Tão sincero
Vem viver comigo

Tudo o que eu sempre quis
Foi te fazer feliz
Traduzir o melhor do amor
Vou tão longe pra buscar
Algo só pra te satisfazer

As estrelas do céu
De Saturno o anel
Até as ondas do mar
Tente me compreender
Só terei total prazer contigo

Preciso de você
Sentir o teu calor
E a tua companhia
Quando você chegar
Eu quero te mostrar
A minha alegria
Aí meu coração vai poder sossegar

Preciso de você
Sentir o teu calor
E a tua companhia
Quando você chegar
Eu quero te mostrar
A minha alegria
Aí meu coração vai poder sossegar

Fui atrás do que restou
Foi tão belo o nosso amor
Eu não creio
Que tudo acabou

Tenho um mundo pra te dar
E um brilho no olhar
Tão sincero
Vem viver comigo

Tudo o que eu sempre quis
Foi te fazer feliz
Traduzir o melhor do amor
Vou tão longe pra buscar
Algo só pra te satisfazer

As estrelas do céu
De Saturno o anel
Até as ondas do mar
Tente me compreender
Só terei total prazer contigo

Preciso de você
Sentir o teu calor
E a tua companhia
Quando você chegar
Eu quero te mostrar
A minha alegria
Aí meu coração vai poder sossegar

Preciso de você
Sentir o teu calor
E a tua companhia
Quando você chegar
Eu quero te mostrar
A minha alegria
Aí meu coração vai poder sossegar

Tudo o que eu sempre quis
Foi te fazer feliz
Traduzir o melhor do amor
Vou tão longe pra buscar
Algo só pra te satisfazer

As estrelas do céu
De Saturno o anel
Até as ondas do mar
Tente me compreender
Só terei total prazer contigo

Preciso de você
Sentir o teu calor
E a tua companhia
Quando você chegar
Eu quero te mostrar
A minha alegria
Aí meu coração vai poder sossegar

Preciso de você
Sentir o teu calor
E a tua companhia
Quando você chegar
Eu quero te mostrar
A minha alegria
Aí meu coração vai poder sossegar

Preciso de você
Sentir o teu calor
E a tua companhia
Quando você chegar
Eu quero te mostrar
A minha alegria
Aí meu coração vai poder sossegar"
"Pareço um Menino","Fábio Jr.","Apenas você tem o dom de mudar meu destino
É só me tocar com seus olhos, pareço um menino
Deitado em seu colo, o mundo não me surpreende
Sou homem maduro, mas na sua frente
Não sou mais que um menino

Você tem a luz que ilumina o nosso caminho
Depois de você, descobri que não sou mais sozinho
Você é o amor que a vida me deu de presente
Sou homem maduro, mas na sua frente
Pareço um menino

Você me abraça e a tristeza vai embora
A dor que existe fica da porta pra fora
A gente briga, mas é coisa que acontece
Logo o coração esquece
Porque a gente se adora

Você me abraça e a tristeza vai embora
A dor que existe fica da porta pra fora
A gente briga, mas é coisa que acontece
Logo o coração esquece
Porque a gente se adora

Você tem a luz que ilumina o nosso caminho
Depois de você, descobri que não sou mais sozinho
Você é o amor que a vida me deu de presente
Sou homem maduro, mas na sua frente
Pareço um menino

Você me abraça e a tristeza vai embora
A dor que existe fica da porta pra fora
A gente briga, mas é coisa que acontece
Logo o coração esquece
Porque a gente se adora

Você me abraça e a tristeza vai embora
A dor que existe fica da porta pra fora
A gente briga, mas é coisa que acontece
Logo o coração esquece
Porque a gente se adora

Você me abraça e a tristeza vai embora
A dor que existe fica da porta pra fora
A gente briga, mas é coisa que acontece
Logo o coração esquece
Porque a gente se adora"
"Demorou Pra abalar","Grupo Pirraça","Demorou (demorou)
Demorou para abalar
Demorou (demorou)
Demorou para abalar
Demorou (demorou)
Demorou para abalar
Demorou para abalar
Demorou mas abalou meu coração
Demorou para abalar
Demorou para abalar
Demorou mas me deixou na solidão
Não sei o que é felicidade
Tristeza invadiu meu ser
Trouxe a luz da saudade
Eu não fiz por merecer
Hoje lembro do passado
Não consigo entender
Estava de bem com a vida
Quando eu perdi você
Amor
Foi o seu desejo
Calou no seu beijo
Minha sedução
Lá lá iá lá iá la
Vem
Me dar o seu carinho
Não me deixe sozinho
Na desilusão
Demorou"
"Corpo Lúcido","Katinguelê","Como é difícil
Entender porque
Partiu sem me falar nada
Nem bilhete prá dizer
Êh! Êh!...

Vou andar
De encontro ao vento
Oh! Oh! Oh!
Vou remar contra a maré
Pode ter tanto perigo
O que eu quero
É tentar de novo
Pode até, pode até
Me deixar desalentado
Mas quero ter
Teu corpo lúcido
Ah! Ah!
Minha sede saciar
Mas vem...

Dar sentido ao meu viver
Oh! Oh!
Sei que errou, sei perdoar
É! Quero de novo...

Sentir teus lábios
Entre os meus
Oh! Oh!
No teu calor me aquecer
É! Quero de novo...

Sentir saudade é tão ruim
Oh! Oh!
Se faz presente a solidão
É! Quero de novo
Outra vez te amar
É! Quero de novo...

(Repetir a letra)"
"Preciso dizer que te amo","Leo Jaime","Quando a gente conversa
Contando casos, besteiras
Tanta coisa em comum
Deixando escapar segredos
E eu não sei em que hora dizer
Me dá um medo
Eu preciso dizer que te amo
Te ganhar ou perder sem engano
Eu preciso dizer que te amo

E até o tempo passa arrastado
Só pra eu ficar ao teu lado
Você me chora dores de outro amor
Se abre e acaba comigo
Nessa novela eu não quero ser
O teu amigo
É que eu preciso dizer que te amo
Te ganhar ou perder sem engano
Eu preciso dizer que te amo
Tanto

E até o tempo passa arrastado
Só pra eu ficar ao teu lado
Você me chora dores de outro amor
Se abre e acaba comigo
Nessa novela eu não quero ser
O teu amigo
(Que amigo)
Eu preciso dizer que te amo
Te ganhar ou perder sem engano
Eu preciso dizer que te amo
Tanto,
Tanto

Eu preciso dizer que te amo
Te ganhar ou perder
Eu preciso dizer...
Sem engano
É que eu preciso dizer que te amo
Te ganhar ou perder sem engano
Eu preciso dizer que te amo
Tanto,
Tanto,
Tanto.

Tanto."
"Domingo","Titãs","Não sei o que fazer
Não sei o que fazer
Eu saio por aí
Sem ter aonde ir

Não é sete de setembro
Nem dia de finados
Não é sexta-feira santa
Nem um outro feriado

E antes que eu esqueça aonde estou
Antes que eu esqueça aonde estou
Aonde estou com a cabeça?

Tudo está fechado
Tudo está fechado
Domingo é sempre assim
E quem não está acostumado?

É dia de descanso
Nem precisava tanto
É dia de descanso
Programa Sílvio Santos

E antes que eu confunda o domingo
Antes que eu confunda o domingo
O domingo com a segunda

Domingo eu quero ver o domingo passar
Domingo eu quero ver o domingo acabar
Domingo eu quero ver o domingo passar
Domingo eu quero ver o domingo acabar

Tudo está fechado
Tudo está fechado
Domingo é sempre assim
E quem não está acostumado?

É dia de descanso
Nem precisava tanto
É dia de descanso
Programa Sílvio santos

E antes que eu confunda o domingo
Antes que eu confunda o domingo
O domingo com a segunda

Domingo eu quero ver o domingo passar
Domingo eu quero ver o domingo acabar
Domingo eu quero ver o domingo passar
Domingo eu quero ver o domingo acabar
Até o próximo, até o próximo, até o próximo domingo
Até o próximo, até o próximo, até o próximo domingo"
"Samba Pras Moças","Zeca Pagodinho","Meu candiá encandiou
Eu fui no samba
E vi sambar o meu amor

Encandeia, encandeia
Encandeia, encandeia
Encandeia, encandeia
Meu candiá

Curió bebeu a água
Mas inda tem coco
Mel de engenho com cachaça e alegria
Um pouco

Morena que tá sambando
Não deixa ninguém sambar
Meu amor tá perguntando
Se o samba é pras moças

Se o samba é de moça só
Se o samba é de moça
Se o samba é de moça só
Se o samba é de moça

Encandeia
Encandeia
Encandeia, encandeia
Meu candiá

Meu amor tá perguntando
Como coisa que eu soubesse
E de lá eu vinha
Se lá estivesse

Meu amor na roda, valha-me, Deus
Fica num chamego, valha-me, Deus
Cada umbigada, valha-me, Deus
É um desassossego, valha-me, Deus

Ô de lá
Ô de lá
Dona da casa, eu vim lá de cima sambar
E só vou embora quando meu amor mandar

Encandeia
Encandeia
Encandeia, encandeia
Meu candiá"
"Que Dure Para Sempre","João Paulo e Daniel","Você está aí sozinha
Eu também estou sozinho
Então vamos juntar
Quem sabe entre um sorriso e outro
A gente se afiniza
E começa a gostar
Você está muito carente
E já não aguenta tanta solidão
E eu preciso carregar a pilha do meu coração

Nós dois não temos rabo preso
Você não me cobra nada
E eu não cobro você
Podemos ser a gente mesmo
Nós não precisamos sorrir sem querer
Estou vindo de um amor doente
Cheio de ciúme, de lamentação
Eu preciso carregar a pilha do meu coração

Que seja eterno enquanto dure esse amor
Que dure para sempre
Que venha abençoado por Deus
Que seja diferente
Que tenha a alegria (alegria)
Que bote fogo em mim (fogo em mim)
Quem é que não quer amor assim?

Que seja eterno enquanto dure esse amor
Que dure para sempre
Que venha abençoado por Deus
Que seja diferente
Que tenha a alegria (alegria)
Que bote fogo em mim (fogo em mim)
Quem é que não quer amor assim?

Nós dois não temos rabo preso
Você não me cobra nada
E eu não cobro você
Podemos ser a gente mesmo
Nós não precisamos sorrir sem querer
Estou vindo de um amor doente
Cheio de ciúme, de lamentação
Eu preciso carregar a pilha do meu coração

Que seja eterno enquanto dure esse amor
Que dure para sempre
Que venha abençoado por Deus
Que seja diferente
Que tenha a alegria (alegria)
Que bote fogo em mim (fogo em mim)
Quem é que não quer amor assim?

Que seja eterno enquanto dure esse amor
Que dure para sempre
Que venha abençoado por Deus
Que seja diferente
Que tenha a alegria (alegria)
Que bote fogo em mim (fogo em mim)
Quem é que não quer amor assim?

Que seja eterno enquanto dure esse amor
Que dure para sempre
Que venha abençoado por Deus
Que seja diferente
Que tenha a alegria"
"Pra sempre vou te amar","Wilson e Soraia","Sei que nada vai mudar
As nuvens se transformam
Pra sempre, se juntar

Eu sinto bem mais perto o final
Como pode um grande amor
Aos poucos se acabar?

Te amo (te amo), te quero (te quero)
Mesmo sabendo que você não é mais
Tudo o que um dia eu quis

E assim vou ficar
Vai ser assim
Pra sempre vou te amar

Não, o tempo não passou
O vento vem mais forte agora
Sozinho, aqui estou

Eu vejo teu rosto em cada olhar
Olho pra mim mesmo, amor
E volto a te encontrar

Te amo (te amo), te quero (te quero)
Mesmo sabendo que você não é mais
Tudo o que um dia eu quis

E assim vou ficar
Vai ser assim
Pra sempre vou te amar

Toda vez que eu te falar
Que eu não devo mais te amar
Te amo, te amo

Toda vez que eu te disser
Que eu não quero mais querer
Te quero, te quero, te quero

Te amo (te amo), te quero (te quero)
Mesmo sabendo que você não é mais
Tudo o que um dia eu quis

E assim vou ficar
Vai ser assim
Pra sempre vou te amar

Te amo (te amo), te quero (te quero)
Mesmo sabendo que você não é mais
Tudo o que um dia eu quis

E assim vou ficar
Vai ser assim
Pra sempre vou te amar"
"É Tarde Demais","Raça Negra","Olha só você
Depois de me perder
Veja só você
Que pena

Você não quis me ouvir
Você não quis saber
Desfez do meu amor
Que pena, que pena

Hoje é você quem está sofrendo, amor
Hoje sou eu quem não te quer
O meu coração já tem um novo amor
Você pode fazer o que quiser

Você jogou fora o amor que eu te dei
O sonho que sonhei, isso não se faz
Você jogou fora a minha ilusão, a louca paixão
É tarde demais
Que pena
Que pena, amor
Que pena
Que pena, amor

Hoje é você quem está sofrendo, amor
Hoje sou eu quem não te quer
O meu coração já tem um novo amor
Você pode fazer o que quiser

Você jogou fora o amor que eu te dei
O sonho que sonhei, isso não se faz
Você jogou fora a minha ilusão, a louca paixão
É tarde demais
Que pena
Que pena, amor
Que pena
Que pena, amor
Que pena
Que pena, amor
Que pena"
