title,artist,lyrics
"Como eu queria te amar","Edson","Mais uma vez vim procurar
Abrigo nos seus braços
Pois sabia que ia encontrar
No seu olhar
Um colo um carinho uma palavra pra me confortar

E outra vez me vem você
Pedindo uma chance pra tentar fazer eu esquecer
O que me faz sofrer
Falando que faria qualquer coisa pra me ver te amar

Como eu queria te amar
Mandar no meu coração
Mas ele insiste em querer
Outra pessoa pra viver
Como eu queria te amar
É tão difícil entender
Seria tudo tão perfeito com você

E outra vez me vem você
Pedindo uma chance pra tentar fazer eu esquecer
O que me faz sofrer
Falando que faria qualquer coisa pra me ver te amar

Como eu queria te amar
Mandar no meu coração
Mas ele insiste em querer
Outra pessoa pra viver
Como eu queria te amar
É tão difícil entender
Seria tudo tão perfeito com você

Como eu queria te amar
Mandar no meu coração
Mas ele insiste em querer
Outra pessoa pra viver
Como eu queria te amar
É tão difícil entender
Seria tudo tão perfeito com você

Como eu queria te amar
Mandar no meu coração
Mas ele insiste em querer
Outra pessoa pra viver
Como eu queria te amar
É tão difícil entender
Seria tudo tão perfeito com você

Com você"
"Noites De Um Verão Qualquer","Skank","Noites de um verão qualquer
Eu me sufoco nesse ar
O corpo venta em preto
O chão devora o espaço ocular

Noites de um verão qualquer
Deixa que ela entenda o traço
Que invente a fuga por nós dois
Que sou seus pés, eu sou também seus braços

Noites de um verão qualquer
Dentro da febre desse abraço
Satélite voltou do céu
Eu sou o resto, sou também o aço

Noites de um verão qualquer
Sob sua pele encontrei abrigo
Pra gente se devorar
Na órbita do seu umbigo

Seguem infinitos metros
Pra perto desse abraço
Eu tento respirar
Desdar o nó que aperta esse laço

Noites de um verão qualquer
Deixa que ela entenda o traço
Que invente a fuga por nós dois
Que sou seus pés, eu sou também seus braços"
"Na Base Do Beijo","Ivete Sangalo","Quando eu te pegar você vai ver, você vai ver
Ai de ti, ai de ti
Vai se amarrar só vai querer saber de mim
Você vai se dar bem e eu também
Você vai se dar bem e eu também

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Quando amo é pra valer
Quando amo é pra valer
Dou carinho, me entrego
Faço o amor acontecer

Quando amo é pra valer
Quando amo é pra valer
Dou carinho, me entrego
Faço o amor acontecer

Vamos namorar, beijar na boca
Vamos namorar, beijar na boca
Vamos namorar, beijar na boca
Vamos namorar, beijar na boca

Quando eu te pegar você vai ver, você vai ver
Ai de ti, ai de ti
Vai se amarrar só vai querer saber de mim
Você vai se dar bem e eu também
Você vai se dar bem e eu também

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Quando amo é pra valer
Quando amo é pra valer
Dou carinho, me entrego
Faço o amor acontecer

Quando amo é pra valer
Quando amo é pra valer
Dou carinho, me entrego
Faço o amor acontecer

Vamos namorar, beijar na boca
Vamos namorar, beijar na boca
Vamos namorar, beijar na boca
Vamos namorar, beijar na boca

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou"
"Ao Vivo e em Cores","Victor e Léo","Sem palavras, assisto você
Nessa aventura de romance e ficção
Só não basta simplesmente ver
Sentir seu toque na tela da ilusão

Estou ligado em você
Sintonizo pra te ver

Ao vivo e em cores
No fim, ninguém diz adeus
Não filmei seus sonhos
Mas gravei você nos meus

Ao vivo e em cores
No fim, ninguém diz adeus
Não filmei seus sonhos
Mas gravei você nos meus

Sem palavras, assisto você
Nessa aventura de romance e ficção
Só não basta simplesmente ver
Sentir seu toque na tela da ilusão

Estou ligado em você
Sintonizo pra te ver

Ao vivo e em cores
No fim, ninguém diz adeus
Não filmei seus sonhos
Mas gravei você nos meus

Ao vivo e em cores
No fim, ninguém diz adeus
Não filmei seus sonhos
Mas gravei você nos meus

Ao vivo e em cores
No fim, ninguém diz adeus
Não filmei seus sonhos
Mas gravei você nos meus

Ao vivo e em cores
No fim, ninguém diz adeus
Não filmei seus sonhos
Mas gravei você nos meus"
"Rebolation","Parangolé","Alô, minha galera, preste atenção
Rebolation é a nova sensação
Menino e menina, não fique de fora
Que vai começar o pancadão
O suingue é bom, gostoso demais
Mulheres na frente, os homens atrás
Mão na cabeça, que vai começar

Rebolation é bom, bom
Rebolation é bom, bom, bom
Rebolation é bom, bom
Rebolation é bom, bom, bom

Rebolation é bom, bom
Rebolation é bom, bom, bom
Rebolation é bom, bom
Rebolation é bom, bom, bom

Rebolation é bom, bom
Rebolation é bom, bom, bom
Rebolation é bom, bom
Rebolation é bom, bom, bom

Bota a mão na cabeça, que vai começar
O rebolation-tion, o rebolation
O rebolation-tion, o rebolation
O rebolation-tion, o rebolation
O rebolation-tion, o rebolation

Alô, minha galera, preste atenção
Rebolation é a nova sensação
Menino e menina, não fique de fora
Que vai começar o pancadão
O suingue é bom, gostoso demais
Mulheres na frente, os homens atrás
Mão na cabeça, que vai começar

O rebolation-tion, o rebolation
O rebolation-tion, o rebolation
O rebolation-tion, o rebolation
O rebolation-tion, o rebolation

Rebolation é bom, bom
Rebolation é bom, bom, bom
Rebolation é bom, bom
Se você fizer, fica melhor

Rebolation é bom, bom
Rebolation é bom, bom, bom
Rebolation é bom, bom
Se você fizer, fica melhor

Bota a mão na cabeça, que vai começar
O rebolation-tion, o rebolation
O rebolation-tion, o rebolation
O rebolation-tion, o rebolation
O rebolation-tion, o rebolation

Rebolation é bom, bom
Rebolation é bom, bom, bom
Rebolation é bom, bom
Rebolation é bom, bom, bom

Rebolation é bom, bom
Rebolation é bom, bom, bom
Rebolation é bom, bom
Rebolation é bom, bom, bom"
"Tá Se Achando","Guilherme & Santiago","Parou, passou, se foi sua paixão
Você tirou, zoou, feriu meu coração
Você já sabe, um dia você que riu de mim
Pode chorar amargamente pedindo pra ser feliz

Tá se achando bacana, gostosa, um mulherão
Rasga dinheiro, tem gelo dentro do coração
Tá se achando bacana, gostosa, um mulherão
Pintou saudade, tô sabendo, vai correr pro meu portão

Correu, se foi, viajou pra não voltar
Levou de mim o amor, você sabe magoar
Você já sabe, um dia você que riu de mim
Pode chorar amargamente pedindo pra ser feliz

Tá se achando bacana, gostosa, um mulherão
Rasga dinheiro, tem gelo dentro do coração
Tá se achando bacana, gostosa, um mulherão
Pintou saudade, tô sabendo, vai correr pro meu portão"
"Passos escuros","HEVO84","Eu admiro o que me faz voltar
A ver a vida como eu sempre quis
Minhas verdades ninguém vai mudar
Nem apagar o que foi feito aqui

Hoje eu sou o que restou da dor
Da minha dor
Não posso me esconder
Mas que a verdade seja dita agora

Eu mudei por você
Mas não quis sofrer
Por ser tão real pra mim

Vou
Aprendo a viver
E num segundo perder
O medo de ser quem eu sou
Ser quem eu sou

Eu admiro o que me faz voltar
A ver a vida como eu sempre quis
Minhas verdades ninguém vai mudar
Nem apagar o que foi feito aqui

Hoje eu sou o que restou da dor
Da minha dor
Posso me esconder
Mas que a verdade seja dita agora

Eu mudei por você
Mas não quis sofrer
Por ser tão real pra mim

Vou
Aprendo a viver
E num segundo perder
O medo de ser quem eu sou
Ser quem eu sou

Que a vida me leve afinal
Não tenho mais medo de errar e aprender
Com meus passos escuros
Com meus passos escuros

Eu mudei por você
Mas não quis sofrer
Por ser tão real pra mim

Vou
Aprendo a viver
E num segundo perder
O medo de ser quem eu sou
Ser quem eu sou"
"Sem Me Controlar","Marcos & Belutti","A carne é fraca, não sou de lata
O corpo pede, eu vou obedecer
É meu instinto, tudo o que sinto
Eu vou em busca do que dá prazer

Me deixei levar
Ah, foi de momento, não foi sem querer
Percebi no ar
Aquele cheiro que vem pra me enlouquecer

Sem me controlar
Te pego, te abraço, te beijo na boca
Você se segurando, me diz não ser louca
Quer ter tudo no seu tempo
Tudo num certo momento ai, ai, ai

Sem me controlar
Te pego, te abraço, te beijo na boca
Você se segurando, me diz não ser louca
Quer ter tudo no seu tempo
Tudo num certo momento ai, ai, ai"
"Pra Você Lembrar","Restart","Mesmo de longe eu queria te fazer
Sentir tudo o que eu sinto por você
Às vezes queria poder te ter
Às vezes me sinto invisível pra você

E eu vou voar pra algum lugar
Com você, com você
Pra te encontrar, te dizer

Te ter aqui faz parte do meu jogo
Me faz feliz poder te ver de novo
Vou te mostrar que falta muito pouco
Pra eu olhar no teu olho e dizer
Amo você

Todo o meu mundo gira em torno de
Achar maneiras para te fazer sorrir
Nem a distância e o medo de perder
Nada vai me fazer te esquecer

Eu vou voar, pra algum lugar
Com você, com você
Pra te encontrar, te dizer

Te ter aqui faz parte do meu jogo
Me faz feliz poder te ver de novo
Vou te mostrar que falta muito pouco
Pra eu olhar no teu olho e dizer
Amo você

E se o mundo um dia te virar as costas
Lembra que eu sou feliz só por você existir
Só por estar aqui
E se algum dia me ver longe demais
Pensa em tudo que eu sou capaz
Pra te ver sorrir, te ver sorrir

Te ter aqui faz parte do meu jogo
Me faz feliz poder te ver de novo
Vou te mostrar que falta muito pouco
Pra eu olhar no teu olho e dizer

Te ter aqui faz parte do meu jogo
Me faz feliz poder te ver de novo
Vou te mostrar que falta muito pouco
Pra eu olhar no teu olho e dizer
Amo você
Amo você
Amo você"
"Levo Comigo","Restart","E eu quis escrever uma canção
Que pudesse te fazer sentir
Pra mostrar que o meu coração
Ele só bate por ti

Como uma bela melodia pra dizer
O que eu não consigo explicar
Com uma bela melodia pra você ver
O que eu queria te falar

E dizer que é você
Que pode me mudar
Que pode me salvar

E eu vou te esperar aonde quer que eu vá
Aonde quer que eu vá
Te levo comigo
E eu vou te esperar aonde quer que eu vá
Aonde quer que eu vá
Te levo comigo

E eu quis escrever uma canção
Que pudesse te fazer sentir
Pra mostrar que o meu coração
Ele só bate por ti

Como uma bela melodia pra dizer
O que eu não consigo explicar
Como uma bela melodia pra você ver
O que eu queria te falar

E dizer que é você
Que pode me mudar
Que pode me salvar

E eu vou te esperar aonde quer que eu vá
Aonde quer que eu vá
Te levo comigo
E eu vou te esperar aonde quer que eu vá
Aonde quer que eu vá
Te levo comigo

Mas dessa vez eu já decidi
Quero ver teus olhos ao dizer
Tudo aquilo que eu só consegui
Sentir com você

E eu vou te esperar aonde que que eu vá
Aonde quer que eu vá
Te levo comigo
E eu vou te esperar aonde quer que eu vá
Aonde quer que eu vá
Te levo comigo"
"Flor do meu sertão","Leonardo","Saudade quando chega não tem jeito
Faz o coração pular no peito
Lembranças vão chegando com o vento
Invadindo pensamento, atiçando meu desejo

Amores sempre vêm e sempre vão
Mas esse ficou no meu coração
Ei, morena linda de olhos verdes
Me prendeu na sua rede
Nunca vi tanta paixão
Eita trem gostoso de se amar
Me diga onde te encontrar
Me tira dessa solidão

Meu raio de sol
Luz do amanhecer
Longe dos seus beijos eu não sei viver
Fonte de amor, flor do meu sertão
Volta pros braços desse peão"
"Fracasso","Pitty","O êxito tem vários pais
Órfão é o seu revés
Aos que sofrem, por fim o céu
Abranda a raiva

O que trago sobre os ombros é meu e é só meu
Sustento sem implorar a benção e o pesar
Mais vil é desdenhar do que não se pode ter

Vive tão disperso, olha pros lados demais
Não vê que o futuro é você quem faz
Porque o fracasso lhe subiu a cabeça

Atribui ao outro a culpa por não ter mais
Declara as uvas verdes, mas não fica em paz
Porque o fracasso lhe subiu a cabeça

O maestro bem falou
A ofensa é pessoal
Quem aponta o traidor
É quem foi traído

Já sabe o que é cair, ao menos tentou ficar de pé
E, vítima de si, despreza o que nunca vai ter
O mais verde é sempre além do que se pode ter

Vive tão disperso, olha pros lados demais
Não vê que o futuro é você quem faz
Porque o fracasso lhe subiu a cabeça

Atribui ao outro a culpa por não ter mais
Declara as uvas verdes, mas não fica em paz
Porque o fracasso lhe subiu a cabeça

Vive tão disperso, olha pros lados demais
Não vê que o futuro é você quem faz
Porque o fracasso lhe subiu a cabeça

Atribui ao outro a culpa por não ter mais
Declara as uvas verdes, mas não fica em paz
Porque o fracasso lhe subiu a cabeça

Ah, porque o fracasso lhe subiu a cabeça
Ah, porque o fracasso lhe subiu a cabeça"
"Linda, Tão Linda","Hori","Não dá mais
Já não posso, não consigo esconder
Impossível controlar minha vontade de você
É maior que tudo e tudo bem
Acredita em mim

Já mudei
E provei que não sou mais
Nem sei quem sou
Eu duvido que isso tudo não seja amor
Meu amor

Eu quero saber se você não quer me beijar
Olha pra mim, duvido você negar
Que agora eu sou quem você sempre quis
Te ver assim
Linda, tão linda pra mim
Linda, tão linda pra mim
É tudo o que eu sempre quis
É tudo o que eu sempre quis

Não dá mais
Já não posso, não consigo esconder
Impossível controlar minha vontade de você
É maior que tudo e tudo bem
Acredita em mim

Já mudei
E provei que não sou mais
Nem sei quem sou
Eu duvido que isso tudo não seja amor
Meu amor

Eu quero saber se você não quer me beijar
Olha pra mim, duvido você negar
Que agora eu sou quem você sempre quis
Te ver assim
Linda, tão linda pra mim
Linda, tão linda pra mim
É tudo o que eu sempre quis
É tudo o que eu sempre quis

Linda, tão linda (vai!)
Linda, tão linda
Linda, tão linda
Linda, tão linda

Linda, tão linda
Linda, tão linda
Linda, tão linda

Eu quero saber se você não quer me beijar
Olha pra mim, duvido você negar
Que agora eu sou quem você sempre quis
Te ver assim
Linda, tão linda pra mim
Linda, tão linda pra mim
É tudo o que eu sempre quis"
