title,artist,lyrics
"Se Quiser","Tania Mara","Se quiser fugir
Pra qualquer lugar que for
Nem precisa me chamar
Tão perto que eu estou

Mas seu medo de perder
Não te deixa me olhar
Esqueça o que passou
Que tudo vai mudar

Agora eu posso ser seu anjo
Seus desejos sei de cor
Pro bem e pro mal
Você me tem
Não vai se sentir só
Meu amor!

Sempre que quiser um beijo
Eu vou te dar
Hei! Hei! Hei! Hei!
Sua boca vai ter tanta sede
De me tomar
Se quiser!
Sempre que quiser ir às estrelas
Me dê a mão
Deixa eu te levar

Eu penso te tocar
Te falar coisas comuns
E poder te amar
O amor mais incomum
Não deixa o medo te impedir
De chegar perto de mim
O que aconteceu ontem
Não vai mais repetir

Me deixa então estar contigo
Seus desejos sei de cor
Pro bem e pro mal
Você me tem
Não vai se sentir só
Meu amor! Se quiser!

Sempre que quiser um beijo
Eu vou te dar
(Eu vou te dar!)
Sua boca vai ter tanta sede
De me tomar
Se quiser!
Sempre que quiser ir às estrelas
Me dê a mão!
Deixa eu te levar

Me deixa ser real
E te ajudar a ser feliz
Porque eu sou o seu fogo
Tudo que você quis
Tudo que você quis
Eeeeeh!

Sempre que quiser um beijo
Eu vou te dar
(Te dar!)
Sua boca vai ter tanta sede
De me tomar
(Sua boca vai! Sua boca vai!)
Se quiser!
Sempre que quiser ir as estrelas
Me dê a mão!
Deixa eu te levar
Hei! Hei! Hei! Hei!

Sempre que quiser um beijo
Eu vou te dar
(Eu vou te dar!)
Sua boca vai ter tanta sede
De me tomar
(Sua boca vai! Sua boca vai!)
Se quiser!
Sempre que quiser ir as estrelas
Me dê a mão!
Deixa eu te levar
Deixa eu te levar!
Deixa eu te levar!"
"Amor virtual","Sampa Crew","Huuuuum!
Meu amor virtual!

Como é que eu pude assim gostar de alguém
Que só vejo de longe e nunca beijei
Foi como uma luz, forte atração
Foi como ver o sol em plena escuridão

Me deixa ver você, liga o computador
Me diz onde te encontrar que eu já vou
Me deixa ver você dançar de novo pra mim
Vem cá, quero te conhecer

Deixa eu beijar você
Deixa eu abraçar você (só você)
Meu amor virtual
Quero sentir teu prazer
De um jeito natural
Meu amor virtual!

Abra sua cam e o seu coração
E mostre todo o seu poder de sedução
Só te conheço assim, pelo computador
Me apaixonei, agora vivo essa dor
Queria te tocar, te acariciar
Chega de TC, quero conversar
Quem sabe te convencer ao dizer
Que não é virtual o que eu sinto por você

O mundo hoje em dia até que tá legal
Cyberneticamente tudo natural
Mas namorar assim, sem poder te tocar
Aí já é querer demais, não dá pra aguentar

Me deixa ver você, liga o computador
Me diz onde te encontrar que eu já vou
Me deixa ver você dançar de novo pra mim
Vem cá, quero te conhecer

Deixa eu beijar você
Deixa eu abraçar você (só você)
Meu amor virtual
Quero sentir teu prazer
De um jeito natural
Meu amor virtual!

Essa história de amor por computador
Que era de prazer, hoje é de dor
Posso sentir o perfume de sua pele
Cada vez que pela cam você se mexe

Dançando e exibindo, toda sensualidade
Até parece que te tenho de verdade
Me manda um e-mail, vem, faz um contato
Me faz sentir que realmente sou amado

Deixa eu beijar você
Deixa eu abraçar você (só você)
Meu amor virtual
Quero sentir teu prazer
De um jeito natural
Meu amor virtual!

Meu amor virtual
Meu amor virtual
Meu amor virtual"
"Fique Em Silêncio","RBD","Te encontro, sem graça
Dizendo o que sente
Com uma lágrima no olhar

Me abraça, primeiro
Me pede um beijo
E eu não consigo nem respirar

Só espere um momento
Não me diz que não é certo

E então fique em silêncio
Cinco minutos
Eu preciso desse tempo
Vem junto a mim
Te darei o último beijo
O mais profundo
Guardarei meus sentimentos
E aí, será o fim

(O fim, oh, oh-oh)

Tenho tanto medo
É que não entendo
Que foi que eu fiz que te fez tão mal? (Te fez tão mal?)

Me abraça, primeiro
Me pede um beijo
E eu não consigo nem respirar

Só espere um momento (um momento)
Não me diz que não é certo

E então fique em silêncio
Cinco minutos
Eu preciso desse tempo
Vem junto a mim
Te darei o último beijo
O mais profundo
Guardarei meus sentimentos
E aí, será o fim

Muda esses planos
E troca de lado
Diz que me ama
Que não há culpado
Pelo menos, um momento
Diz que isto não é certo

E então fique silêncio (em silêncio)
Eu preciso desse tempo
Te darei o último beijo (no, no, no-oh-oh)
Guardarei meus sentimentos
E aí, será o fim

Então fique em silêncio
Cinco minutos
Eu preciso desse tempo
Vem junto a mim
Te darei o último beijo
O mais profundo
Guardarei meus sentimentos
E aí, será o fim"
"Replay","Sandy & Junior","Eu numa ilusão, mas preso ao chão
Tão só, náufrago e só
Me perco no que sobrou de nós

É fácil ser herói se o amor te acolhe bem
Mas não, agora não há lugar pra mim

E então, fugir eu já tentei
Tô preso num Replay
Lembranças vão me consumir
E então, me sufoco em sonhos vãos
O amor que era tão bom
Se volta agora contra mim

Tudo o que eu fiz, tanto eu te dei
De mim o que você tirou, não há como substituir

Me deu tantas visões do oásis de nós dois
E agora já não há lugar pra mim

E então, fugir eu já tentei
Tô preso num Replay
Lembranças vão me consumir
E então, me sufoco em sonhos vãos
O amor que era tão bom
Se volta agora contra mim

Eu tô preso num replay
E então, fugir eu já tentei

E então, fugir eu já tentei
Tô preso num Replay
Lembranças vão me consumir
E então, me sufoco em sonhos vãos
O amor que era tão bom
Se volta agora contra mim"
"Meu Ébano","Alcione","É, você é um negão de tirar o chapéu
Não posso dar mole, senão você créu!
Me ganha na manha e babau
Leva meu coração

É, você é um ébano lábios de mel
Um príncipe negro feito a pincel!
É só melanina
Cheirando à paixão

É, será que eu caí na sua rede?
Ainda não sei
Sei não, mas tô achando que já dancei
Na tentação da sua cor

Pois é, me pego toda hora querendo te ver
Olhando pras estrelas, pensando em você
Negão, eu tô com medo
Que isso seja amor

Moleque levado, sabor de pecado, menino danado
Fiquei balançada, confesso quase perco a fala
Com seu jeito de me cortejar
Que nem mestre-sala

Meu preto retinto, malandro distinto, será que é instinto?
Mas quando te vejo, enfeito meu beijo, retoco o batom
A sensualidade da raça é um dom
É você, meu ébano, é tudo de bom!

É, você é um negão de tirar o chapéu
Não posso dar mole, senão você créu!
Me ganha na manha e babau
Leva meu coração

É, você é um ébano lábios de mel
Um príncipe negro feito a pincel!
É só melanina
Cheirando à paixão

É, será que eu caí na sua rede?
Ainda não sei
Sei não, mas tô achando que já dancei
Na tentação da sua cor

Pois é, me pego toda hora querendo te ver
Olhando pras estrelas, pensando em você
Negão, eu tô com medo
Que isso seja amor

Moleque levado, sabor de pecado, menino danado
Fiquei balançada, confesso quase perco a fala
Com seu jeito de me cortejar
Que nem mestre-sala

Meu preto retinto, malandro distinto, será que é instinto?
Mas quando te vejo, enfeito meu beijo, retoco o batom
A sensualidade da raça é um dom
É você, meu ébano, é tudo de bom!

Ah, moleque!

Moleque levado, sabor de pecado, menino danado
Fiquei balançada, confesso quase perco a fala
Com seu jeito de me cortejar
Que nem mestre-sala

Meu preto retinto, malandro distinto, será que é instinto?
Mas quando te vejo, enfeito meu beijo, retoco o batom
A sensualidade da raça é um dom
É você, meu ébano, é tudo de bom!"
"Por Mais Que Eu Tente","Marjorie Estiano","Se o vento sopra sem sentido
As estrelas podem me guiar
Se eu não te tenho aqui comigo
Quando sonho eu posso encontrar

A liberdade sempre andou comigo
Nas esquinas de algum lugar
Mas o meu lugar é estar contigo
Eu não posso mais me controlar

Por mais que eu tente lhe dizer
O quanto eu sinto por você
Como é possível não saber
Que eu te quero

Não importa se estou sozinho
Eu não tenho como te esquecer
Vagando pelas ruas sem destino
Se me perco me encontro em você

Por mais que eu tente lhe dizer
O quanto eu sinto por você
Como é possível não saber
Que eu te quero

Por mais que eu tente lhe dizer
O quanto eu sinto por você
Como é possível não saber
Que eu te quero

Por mais que eu tente lhe dizer
O quanto eu sinto por você
Como é possível não saber
Que eu te quero

Por mais que eu tente lhe dizer
O quanto eu sinto por você
Como é possível não saber
Que eu te quero

Como é possível não saber
Te quero"
"Sinhá Moça","Leonardo","Hiá! Hiá! Hiá! Hiá! Laiá...

Tão meiga que nem parece
Nascida nesse lugar
Anjo que tece as manhãs
Antes de clarear

Tem a força capaz
De acalmar, de dar paz
De dar esperança e alento
À todos os ais

Sinhá Moça!
Guia do seu próprio coração
Guardiã do sonho e da razão
É uma mulher!
Sabe o que quer!

Sinhá Moça!
Nada nada nada faz mudar
Seu jeito de ser e de viver
Sinhá Moça minha guia
Minha estrela noite e dia

Lá lá lá lá lá lá lá lá lá
Lá lá lá lá lá lá lá lá lá
Lá lá lá lá lá lá lá lá lá
Lá lá lá lá lá lá lá lá lá
Sinhá Moça!

Hiá! Hiá! Hiá! Hiá! Laiá...

Tão meiga que nem parece
Nascida nesse lugar
Anjo que tece as manhãs
Antes de clarear

Tem a força capaz
De acalmar, de dará paz
De dar esperança e alento
À todos os ais

Sinhá Moça!
Guia do seu próprio coração
Guardiã do sonho e da razão
É uma mulher!
Sabe o que quer!

Sinhá Moça!
Nada nada nada faz mudar
Seu jeito de ser e de viver
Sinhá Moça minha guia
Minha estrela noite e dia

Lá lá lá lá lá lá lá lá lá
Lá lá lá lá lá lá lá lá lá
Lá lá lá lá lá lá lá lá lá
Lá lá lá lá lá lá lá lá lá
Sinhá Moça! Sinhá Moça!
Sinhá Moça! Sinhá Moça!"
"Abalou","Ivete Sangalo","Você comigo é par
É mais do que sonhar
Amor tão raro de se viver
Eu quero aproveitar
Esse momento pra te dizer

Você comigo é bis
Me deixa tão a fim
Meu pensamento me leva além
Bastou você entrar
Na vida pra ficar tudo bem

Não quero desgrudar de você
É bom parar o tempo
Tem tudo pra dar certo nós dois
Já sei que não tem jeito
Tá feito, você me ganhou

Abalou, abalou
Sacudiu, balançou
Coração é só felicidade
Abalou, abalou, isso sim
É amor de verdade

Você comigo é bis
Me deixa tão a fim
Meu pensamento me leva além
Bastou você entrar na vida
Pra ficar tudo bem, tudo bem

Não quero desgrudar de você
É bom parar o tempo
Tem tudo pra dar certo nós dois
Já sei que não tem jeito
Tá feito, você!

Abalou, abalou
Sacudiu, balançou
Coração é só felicidade
Abalou, abalou, isso sim
É amor de verdade

Não quero desgrudar de você
É bom parar o tempo
Tem tudo pra dar certo nós dois
Já sei que não tem jeito
Feito, você!

Abalou, abalou
Sacudiu, balançou
Só felicidade
Abalou, abalou, isso sim
É amor de verdade

Abalou, abalou
Sacudiu, balançou
Coração é só felicidade
Abalou, abalou, isso sim
É amor de verdade"
"Na Frente do Reto","O Rappa","Oh! Oh! Oh! Oh! Oh! Oh!
Oh! Oh! Oh! Oh! Oh! Oh!
Oh! Oh! Oh! Oh! Oh! Oh!
Oh! Oh! Oh! Oh! Oh! Oh!
Oh! Oh! Oh! Oh! Oh! Oh!

O show tá começando
O show tá começando...

Anote tudo que puder
Anote tudo que ver
Não se sabe o que sucede
O que pode acontecer...

Detalhes fazem
Fazem diferença
Detalhes fazem
Toda a diferença
E é bobagem
Já é tarde
Esqueça!...

Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Êh! Êh!
Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Quieto!...

O show tá começando
Ai! Ai! Ai! Ai!
O show tá começando...

De cara inchada
Você ainda enxerga teu vacilo
Se ficou tudo roxo
Teu destino acaba frio
Se foi Deus
Alguém que inventou
Sete ventos de palavra-chave
Não interessa o jogo andou
Você tá no domínio
Agora tá no dominio
Domínio!...

Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Êh! Êh!
Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Quieto!..

O seu banco afundou
Tu foi demais!
Tu rodou, tu rodou...(2x)

Se a noite é calada
O lugar é de fuga
Acabou pro rajá
Vida passou toda junta
Tu não é alemão
Mas parece
Professor do medo
Da dissimulação
É isso mesmo, é cerol
É nós que somos escrotos
Os que fazem o serviço
E todo serviço porco
Praticantes do vício
Tu não viu, nem imagina
Não é vício, não é novela
Não é coisa da China...

Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Quieto!..

O show tá começando
O show tá apenas começando!
O show tá começando
Ai! Ai! Ai! Ai!...

O seu banco afundou
Tu foi demais!
Tu rodou, tu rodou...(2x)

Tu rodou, tu rodou!
Tu rodou, tu rodou!
Tu rodou, tu rodou!
Tu rodou, tu rodou!
Tu rodou, tu rodou!
Tu rodou, tu rodou!"
"Pescador de Ilusões","O Rappa","Se meus joelhos
Não doessem mais
Diante de um bom motivo
Que me traga fé
Que me traga fé

Se por alguns
Segundos eu observar
E só observar
A isca e o anzol
A isca e o anzol
A isca e o anzol
A isca e o anzol

Ainda assim estarei
Pronto pra comemorar
Se eu me tornar
Menos faminto
E curioso
Curioso

O mar escuro
Trará o medo
Lado a lado
Com os corais
Mais coloridos

Valeu a pena
Êh! Êh!
Valeu a pena
Êh! Êh!
Sou pescador de ilusões
Sou pescador de ilusões

Valeu a pena
Êh! Êh!
Valeu a pena
Êh! Êh!
Sou pescador de ilusões
Sou pescador de ilusões

Se eu ousar catar
Na superfície
De qualquer manhã
As palavras
De um livro
Sem final, sem final
Sem final, sem final
Final

Valeu a pena
Êh! Êh!
Valeu a pena
Êh! Êh!
Sou pescador de ilusões
Sou pescador de ilusões

Valeu a pena
Êh! Êh!
Valeu a pena
Êh! Êh!
Sou pescador de ilusões
Sou pescador de ilusões

Se eu ousar catar
Na superfície
De qualquer manhã
As palavras
De um livro
Sem final, sem final
Sem final, sem final
Final

Valeu a pena
Êh! Êh!
Valeu a pena
Êh! Êh!
Sou pescador de ilusões

Valeu a pena
Êh! Êh!
Valeu a pena
Êh! Êh!
Sou pescador de ilusões
Sou pescador de ilusões

Valeu a pena
Valeu a pena
Sou pescador de ilusões
Valeu a pena
Valeu a pena
Sou pescador de ilusões
Sou pescador de ilusões
Valeu a pena"
"Palavras De Um Futuro Bom","Jota Quest","Anda, enquanto o dia acorda a gente ama
Tô pronto pra te ouvir aqui na cama
Te espero vamos rir de todo mundo
Nesse quarto tão profundo

Para, repara tente ver a tua cara
Contemple esse momento é coisa rara
Uma emoção assim só se compara
À tudo que nós já passamos juntos

Preciso tanto aproveitar você
Olhar teus olhos, beijar tua boca
Ouvir palavras de um futuro bom
Preciso tanto aproveitar você
Olhar teus olhos, beijar tua boca
E ouvir palavras de um futuro bom

Anda, enquanto o dia acorda a gente ama
Tô pronto pra te ouvir aqui na cama
Te espero vamos rir de todo mundo
Nesse quarto tão profundo

Para, repara tente ver a tua cara
Contemple esse momento é coisa rara
Uma emoção assim só se compara
À tudo que nós já passamos juntos
Nesse quarto em um segundo

Preciso tanto aproveitar você
Olhar teus olhos, beijar tua boca
Ouvir palavras de um futuro bom
Preciso tanto aproveitar você
Beijar teus olhos e olhar tua boca
Ouvir palavras de um futuro bom

Palavras, palavras, palavras de um futuro bom
Palavras, palavras, pala-lá-lá-lá

Preciso tanto aproveitar você
E ouvir palavras, palavras de um futuro bom de um futuro bom
Palavras, palavras, palavras yeah"
