title,artist,lyrics
"A Desconhecida","Leonardo","Numa tarde tão linda de sol
Ela me apareceu
Com sorriso tão triste e olhar
Tão profundo, já sofreu
Suas mãos tão pequenas e frias
Sua voz tropeçava também
E falava da infância de lágrimas
Nunca teve ninguém
Nunca teve amor
Não sentiu calor por alguém
Nem se quer ouviu a palavra carinho
Seu ninho não existiu

Sinceramente eu chorei de tristeza ao ouvir
Tanta coisa que a vida oferece
E a gente padece, sem querer
Depois de tudo que eu vi
Não consigo esquecer
Ela me disse adeus e se foi
Nem seu nome eu sei dizer
De onde ela veio, pra onde ela vai
De onde ela veio, pra onde ela vai
Não sei dizer

Nunca teve amor
Não sentiu calor por alguém
Nem se quer ouviu a palavra carinho
Seu ninho não existiu"
"A Ilha","KLB","Uma ilha deserta só pra nós dois
Um céu estrelado só pra nós dois
Um filme de amor só pra nós dois
Um barco à vela só pra nós dois

Quero viver tudo ao seu lado
Estou cada dia mais apaixonado

O amor faz a gente se encontrar
Abrir nosso caminho
Você apareceu pra me mostrar
Que ninguém é feliz sozinho, iêiê...

Uma ilha deserta só pra nós dois
Um céu estrelado só pra nós dois
Um filme de amor só pra nós dois
Um barco à vela só pra nós dois

Quero viver tudo ao seu lado
Estou cada dia mais apaixonado

O amor faz a gente se encontrar
Abrir nosso caminho
Você apareceu pra me mostrar
Que ningém é feliz sozinho

O amor faz a gente se encontrar
Abrir nosso caminho
Você apareceu pra me mostrar
Que ninguém é feliz sozinho

Uma ilha deserta só pra nós dois
Um céu estrelado só pra nós dois
Um filme de amor só pra nós dois
Um barco à vela só pra nós dois, iêiê"
"Na Frente do Reto","O Rappa","Oh! Oh! Oh! Oh! Oh! Oh!
Oh! Oh! Oh! Oh! Oh! Oh!
Oh! Oh! Oh! Oh! Oh! Oh!
Oh! Oh! Oh! Oh! Oh! Oh!
Oh! Oh! Oh! Oh! Oh! Oh!

O show tá começando
O show tá começando...

Anote tudo que puder
Anote tudo que ver
Não se sabe o que sucede
O que pode acontecer...

Detalhes fazem
Fazem diferença
Detalhes fazem
Toda a diferença
E é bobagem
Já é tarde
Esqueça!...

Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Êh! Êh!
Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Quieto!...

O show tá começando
Ai! Ai! Ai! Ai!
O show tá começando...

De cara inchada
Você ainda enxerga teu vacilo
Se ficou tudo roxo
Teu destino acaba frio
Se foi Deus
Alguém que inventou
Sete ventos de palavra-chave
Não interessa o jogo andou
Você tá no domínio
Agora tá no dominio
Domínio!...

Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Êh! Êh!
Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Quieto!..

O seu banco afundou
Tu foi demais!
Tu rodou, tu rodou...(2x)

Se a noite é calada
O lugar é de fuga
Acabou pro rajá
Vida passou toda junta
Tu não é alemão
Mas parece
Professor do medo
Da dissimulação
É isso mesmo, é cerol
É nós que somos escrotos
Os que fazem o serviço
E todo serviço porco
Praticantes do vício
Tu não viu, nem imagina
Não é vício, não é novela
Não é coisa da China...

Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Quando estivermos
Na Frente do Reto
Fique esperto
Calado e quieto
Quieto!..

O show tá começando
O show tá apenas começando!
O show tá começando
Ai! Ai! Ai! Ai!...

O seu banco afundou
Tu foi demais!
Tu rodou, tu rodou...(2x)

Tu rodou, tu rodou!
Tu rodou, tu rodou!
Tu rodou, tu rodou!
Tu rodou, tu rodou!
Tu rodou, tu rodou!
Tu rodou, tu rodou!"
"Meu Ébano","Alcione","É, você é um negão de tirar o chapéu
Não posso dar mole, senão você créu!
Me ganha na manha e babau
Leva meu coração

É, você é um ébano lábios de mel
Um príncipe negro feito a pincel!
É só melanina
Cheirando à paixão

É, será que eu caí na sua rede?
Ainda não sei
Sei não, mas tô achando que já dancei
Na tentação da sua cor

Pois é, me pego toda hora querendo te ver
Olhando pras estrelas, pensando em você
Negão, eu tô com medo
Que isso seja amor

Moleque levado, sabor de pecado, menino danado
Fiquei balançada, confesso quase perco a fala
Com seu jeito de me cortejar
Que nem mestre-sala

Meu preto retinto, malandro distinto, será que é instinto?
Mas quando te vejo, enfeito meu beijo, retoco o batom
A sensualidade da raça é um dom
É você, meu ébano, é tudo de bom!

É, você é um negão de tirar o chapéu
Não posso dar mole, senão você créu!
Me ganha na manha e babau
Leva meu coração

É, você é um ébano lábios de mel
Um príncipe negro feito a pincel!
É só melanina
Cheirando à paixão

É, será que eu caí na sua rede?
Ainda não sei
Sei não, mas tô achando que já dancei
Na tentação da sua cor

Pois é, me pego toda hora querendo te ver
Olhando pras estrelas, pensando em você
Negão, eu tô com medo
Que isso seja amor

Moleque levado, sabor de pecado, menino danado
Fiquei balançada, confesso quase perco a fala
Com seu jeito de me cortejar
Que nem mestre-sala

Meu preto retinto, malandro distinto, será que é instinto?
Mas quando te vejo, enfeito meu beijo, retoco o batom
A sensualidade da raça é um dom
É você, meu ébano, é tudo de bom!

Ah, moleque!

Moleque levado, sabor de pecado, menino danado
Fiquei balançada, confesso quase perco a fala
Com seu jeito de me cortejar
Que nem mestre-sala

Meu preto retinto, malandro distinto, será que é instinto?
Mas quando te vejo, enfeito meu beijo, retoco o batom
A sensualidade da raça é um dom
É você, meu ébano, é tudo de bom!"
"Poligamia","Kid Abelha","Meus amores me querem inteira
Em qualquer posição
Meus amores não marcam bobeira
E eu não fico na mão...

Escritório, supermercado
Banco de condução
Todo canto é apropriado
Eu nunca digo não...

Abaixo o enguiço dos neurônios
Abaixo o desperdício de hormônios
Prazeres já temos de menos
Produtos já temos demais...

Vamos ficar, vamos fazer
Vocês e eu, eus e você
Vamos gozar, vamos viver
Vocês e eu, eus e você...

O amor o sorriso e as flores
Paraíso de Dante
Meus amores não são
Implicantes
Com meus outros amantes...

Corcovado ou escada rolante
Tudo isso convém
Todo homem merece um harém
Toda mulher também...

Abastece de óleo os neurônios
Esquece o monopólio de hormônios
Prazeres já temos de menos
Ciúmes já temos demais...

Vamos ficar, vamos fazer
Vocês e eu, eus e você
Vamos gozar, vamos viver
Vocês e eu, eus e você...(4x)"
"Coração","Rapazolla","Coração
Para que se apaixonou
Por alguém que nunca te amou
Alguém que nunca vai te amar?

Eu vou fazer promessas
Para nunca mais amar
Alguém que só quis me ver sofrer
Alguém que só quis me ver chorar

Preciso sair dessa
Dessa de me apaixonar
Por quem só quer me fazer sofrer
Por quem só quer me fazer chorar

É tão ruim
Quando alguém machuca a gente
O coração fica doente
Sem jeito até pra conversar

Dói demais
E só quem ama sabe e sente
O que se passa em nossa mente
Na hora de deixar rolar

Nunca mais
Eu vou provar do teu carinho
Nunca mais
Eu vou poder te abraçar
Ou será
Que eu vivo bem melhor sozinho?
E se for
Mais fácil assim pra perdoar

O amor
Às vezes só confunde a gente
Não sei
Com você pode ser bem diferente
O amor
Às vezes só confunde a gente
Não sei
Com você pode ser diferente

Coração
Para que se apaixonou
Por alguém que nunca te amou
Alguém que nunca vai te amar?

Coração
Para que se apaixonou
Por alguém que nunca te amou
Alguém que nunca vai te amar?

Nunca mais
Eu vou provar do teu carinho
Nunca mais
Eu vou poder te abraçar
Ou será
Que eu vivo bem melhor sozinho?
E se for
Mais fácil assim pra perdoar

O amor
Às vezes só confunde a gente
Não sei
Com você pode ser bem diferente
O amor
Às vezes só confunde a gente
Não sei
Com você pode ser diferente

Coração
Para que se apaixonou
Por alguém que nunca te amou
Alguém que nunca vai te amar?

Coração
Canta, coração
Coração
Para de se apaixonar!
Coração
Ô, canta, coração
Canta, coração
Coração"
"Abalou","Ivete Sangalo","Você comigo é par
É mais do que sonhar
Amor tão raro de se viver
Eu quero aproveitar
Esse momento pra te dizer

Você comigo é bis
Me deixa tão a fim
Meu pensamento me leva além
Bastou você entrar
Na vida pra ficar tudo bem

Não quero desgrudar de você
É bom parar o tempo
Tem tudo pra dar certo nós dois
Já sei que não tem jeito
Tá feito, você me ganhou

Abalou, abalou
Sacudiu, balançou
Coração é só felicidade
Abalou, abalou, isso sim
É amor de verdade

Você comigo é bis
Me deixa tão a fim
Meu pensamento me leva além
Bastou você entrar na vida
Pra ficar tudo bem, tudo bem

Não quero desgrudar de você
É bom parar o tempo
Tem tudo pra dar certo nós dois
Já sei que não tem jeito
Tá feito, você!

Abalou, abalou
Sacudiu, balançou
Coração é só felicidade
Abalou, abalou, isso sim
É amor de verdade

Não quero desgrudar de você
É bom parar o tempo
Tem tudo pra dar certo nós dois
Já sei que não tem jeito
Feito, você!

Abalou, abalou
Sacudiu, balançou
Só felicidade
Abalou, abalou, isso sim
É amor de verdade

Abalou, abalou
Sacudiu, balançou
Coração é só felicidade
Abalou, abalou, isso sim
É amor de verdade"
"Os Amantes","Daniel","Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir
Meu amor

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir

Qualquer dia
Qualquer hora
A gente se encontra
Seja aonde for
Pra falar de amor

Qualquer dia, qualquer hora
A gente se encontra
Seja aonde for, pra falar de amor

Pra matar a saudade da felicidade
Dos instantes que juntos passamos
E promessas juramos
Reviver os momentos de sonho e de paixão
Das palavras loucas vindas do coração

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir
Meu amor

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir

Pra matar a saudade da felicidade
Dos instantes que juntos passamos
E promessas juramos
Reviver os momentos de sonho e de paixão
Das palavras loucas vindas do coração

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir
Meu, meu amor

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir
Meu amor

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir
Meu, meu amor

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir
Meu amor

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir
Meu, meu amor

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir

Meu amor
Ah, se eu pudesse te abraçar agora
Poder parar o tempo nessa hora
Pra nunca mais eu ver você partir
Meu amor

Meu amor"
"Senhorita","Motirô","Já tive mulheres
(Salve Martinho!)
Todos os estilos
Umas altas, outras baixas
Mas todas com poucos quilos
(Hanhan!)
Sem preconceito
Gosto de todas as cores
Amores, como sorvete
Provei todos os sabores
Mas eu, nunca vi nenhuma
Mina como você
E se eu vi alguma mina
Foi na TV
Não, foi na revista
Não, te vi na pista
Então prá minha lista
Falei hasta la vista
Agora é só você pro Cabal
Rolê na moral
Domingo de sol, você no litoral
Só de saia e eu pensando
Tomara que caia
Na areia da praia
Costurada pelo Sérgio Naia
Ei Mã!
Não tenho muito prá dizer
Vem cá, então me fala
O que vai ser
Só não pensa que eu
Espero sentado
Porque eu tô sem paciência
Como computador quebrado
Hê!...

Ei! Senhorita!
Não sei se você acredita
Em amor à primeira vista
Em amor à primeira vista
Ei! Senhorita!
Você é a única da lista
Quando te vi dançar na pista
Você foi a mais bonita...

É engraçado como nego
Se preocupa comigo
Quando descobre que essa mina
Se ocupa comigo
Tá olhando o que irmão?
Quer um abraço meu?
Acho que não, faz o seu
Que eu faço o meu
E o meu é ela, ou melhor
Você Senhorita
Você a mais bonita
Você não acredita?
Então deixa eu te provar
Te fazer feliz
Não ouve os outros baby
Só ouve o Lino Crizz
Suas amigas falam
Que o Cabal não presta
Não, só presta atenção
Em você na festa
Tanta atenção que eu quero
Te levar prá outro lugar
Prá gente fazer
O que os seus pais
Não iriam gostar
Desculpa!
E eu não tenho etiqueta
É que eu sempre arranco
Quando eu compro camiseta
Você sabe que como jogador
Eu represento
Mas com você do meu lado
Eu me aposento
Hê!...

Ei! Senhorita!
Não sei se você acredita
Em amor à primeira vista
Em amor à primeira vista
Ei! Senhorita!
Você é a única da lista
Quando te vi dançar na pista
Você foi a mais bonita...

Yeah! Yeah! Yeah! Yeah! Yeah!
Sente a batida
Que foi feita prá você
Ei! Senhorita!
Que tá na pista
Hum! Que beleza!
Vem cá prá mesa
(Pra que?)
Prá tomar uma cerveja
(Seja bem vinda!)
Quero que todo mundo veja
(Você a mais linda!)
Então festeja
Enquanto eu vou
Me desligando
(Pode crê!)
Te levo prá minha nave
E saio decolando...

Ei! Senhorita!
Não sei se você acredita
Em amor à primeira vista
Em amor à primeira vista
Ei! Senhorita!
Você é a única da lista
Quando te vi dançar na pista
Você foi a mais bonita...(2x)"
"A Volta","Roberto Carlos","Estou guardando o que há de bom em mim
Para lhe dar quando você chegar
Toda ternura e todo meu amor
Estou guardando para lhe dar

E toda vez que você me beijar
A minha vida quero lhe entregar
Em cada beijo, certo ficarei
Que você não vai me deixar

Grande demais foi sempre o nosso amor
Mas o destino quis nos separar
E agora que está perto
O dia de você chegar
O que há de bom vou lhe entregar

Só vejo a hora de você chegar
Para todo o meu amor poder mostrar
Mas quando eu, de perto te olhar
Não sei se vou poder falar

Grande demais foi sempre o nosso amor
Mas o destino quis nos separar
E agora que está perto
O dia de você chegar
O que há de bom vou lhe entregar

Só vejo a hora de você chegar
Prá todo o meu amor poder mostrar
Mas quando eu, de perto te olhar
Não sei se vou poder falar

Estou guardando o que há de bom em mim
Para lhe dar quando você chegar"
"Vem, Habib (Wala Wala)","Rouge","Wala, wala, wala, wa
Wala, wala, wala, wa
Na na na na
Na na na na
Na na na, na

Wala, wala, wala, wa
Wala, wala, wala, wa
Na na na na
Na na na na
Na na na, na

Mil e uma noites
Tanto eu te procurei
Miragem no deserto
Oásis no meu coração

Vem, habib, vem pra mim
Wala wala meu amor
Vem, habib, vem pra mim
Vem me dar o seu calor

Habib, wala!
Habib, wala!

Um príncipe encantado
Um sheik, sheik
E um sultão
Ali babá como um ladrão
Veio roubar meu coração

Vem, habib, vem pra mim
Wala wala meu amor
Vem, habib, vem pra mim
Vem me dar o seu calor

Habib, wala!
Habib, wala!

Habib, habib! Habib!
Habib, habib! Habib!
Habib, habib, laiolaioiola!

Wala, wala é uma dança do deserto
No wala, wala a gente dança bem de perto
Aqui no oriente
O tempo é muito quente
Esquenta todo corpo
Queima o coração da gente

Wala, wala, wala, wa
Wala, wala, wala, wa
Na na na na
Na na na na
Na na na, na

Eu te quero tanto
Eu posso te provar
Mil e uma noites de amor eu vou te dar
No wala, wala você me conquistou
Com seu olhar você me enfeitiçou
Vem, habib, vem pra mim
Sou sua princesa até o fim
Mil e uma noites de amor!

Habib, wala!
Habib, wala!

Wala, wala, wala, wa
Wala, wala, wala, wa
Na na na na
Na na na na
Na na na, na

Wala, wala, wala, wa
Wala, wala, wala, wa
Na na na na
Na na na na
Na na na, na"
"Anacrônico","Pitty","É claro que somos as mesmas pessoas
Mas pare e perceba como o seu dia a dia mudou
Mudaram os horários, hábitos, lugares
Inclusive as pessoas ao redor

São outros rostos, outras vozes
Interagindo e modificando você
E aí surgem novos valores
Vindos de outras vontades

Alguns caindo por terra
Pra outros poderem crescer

Caem um, dois, três, caem quatro
A terra girando não se pode parar
Caem um, dois, três, caem quatro
A terra girando não se pode parar

Outras situações, em outras circunstâncias
Entre uma e outra as vezes, se veem os mesmos defeitos
Todas aquelas marcas, do jeito de cada um

Alguns ainda caem por terra
Pra outros poderem crescer

Caem um, dois, três, caem quatro
A terra girando não se pode parar
Caem um, dois, três, caem quatro
A terra girando não se pode parar

Outro ciclo, em diferentes fases
Vivendo de outra forma, com outros interesses
Outras ambições, mais fortes
Somadas com as anteriores
Mudança de prioridades, mudança de direção

Alguns ainda caem por terra
Pra outros poderem crescer

Caem um, dois, três, caem quatro
A terra girando não se pode parar
Caem um, dois, três, caem quatro
A terra girando não se pode parar

Caem um, dois, três, caem quatro
A terra girando não se pode parar
Caem um, dois, três, caem quatro
A terra girando não se pode parar"
"Peito Aberto","Kid Abelha","Me dá a mão
Me leva embora
Passou da hora, já bebi demais
Ninguém mais me considera
Só velhos, bêbados e animais

Gastei tanta palavra por gastar
Agora as pobres tentam se salvar

Me pega e leva
Porque eu te amo
Andei fugindo mas estou aqui
Escutando baladas bregas
Deixar de te amar não é pra mim
Não se deixa de amar assim

Seja como for
Mas seja sempre o meu amor perpétuo
Onde estiver esteja
Onde está
Meu peito aberto

Me pega e leva
Porque eu te amo
Andei fugindo mas estou aqui
Derretido, sentimental
Porque deixar de amar não é normal
Não se desama dando um mero tchau

Seja como for
Mas seja sempre o meu amor perpétuo
Onde estiver esteja
Onde está
Meu peito aberto"
