title,artist,lyrics
"Ferida curada","Zé Neto e Cristiano","Tão cheia de certeza, você duvidou
Que não existia mais resquícios de amor
Saiu perdida na vida, ficando por ficar
E não contava que a saudade ia te encontrar

E agora tá aqui
Mas fiquei sem você e me acostumei
Pensei que quando te encontrasse
Ia tremer, mas eu nem balancei

É que o frio na barriga, a saudade esquentou
O amor que tinha, a distância zerou
Não sobrou nada
Você é a minha ferida curada

É que o frio na barriga, a saudade esquentou
O amor que tinha, a distância zerou
Não sobrou nada
Você é a minha ferida curada
Preocupa não que essa dor aí logo passa

E agora tá aqui
Mas fiquei sem você e me acostumei
Pensei que quando te encontrasse
Ia tremer, mas eu nem balancei

É que o frio na barriga, a saudade esquentou
O amor que tinha, a distância zerou
Não sobrou nada
Você é a minha ferida curada

É que o frio na barriga, a saudade esquentou
O amor que tinha, a distância zerou
Não sobrou nada
Você é a minha ferida curada
Preocupa não que essa dor aí logo passa"
"Bem pior que eu","Marília Mendonça","Mente que vai dar uma volta e vem me ver
Entre uma briga e outra de vocês
Eu nem conheço ela, mas me sinto culpada

Primeiro que eu nem devia tá aqui
Segundo, cê não tinha que ligar pra mim
Mas você ligou e eu atendi
Eu penso: Não, mas falo: Sim

Bem pior que eu, você
Que não deixa ela, e nem deixa de me ver
Bem pior que eu, você
Desconta sua raiva em duas horas de prazer

Bem pior que eu, você
Que não deixa ela, e nem deixa de me ver
Bem pior que eu, você
Desconta sua raiva em duas horas de prazer

Eu venho porque eu não tenho nada a perder
Já você

Primeiro que eu nem devia tá aqui
Segundo, cê não tinha que ligar pra mim
Mas você ligou e eu atendi
Eu penso: Não, mas falo: Sim

Bem pior que eu, você
Que não deixa ela, e nem deixa de me ver
Bem pior que eu, você
Desconta sua raiva em duas horas de prazer

Bem pior que eu, você
Que não deixa ela, e nem deixa de me ver
Bem pior que eu, você
Desconta sua raiva em duas horas de prazer

Eu venho porque eu não tenho nada a perder
Já você

Eu venho porque eu não tenho nada a perder
Já você"
"Espaçosa Demais","Felipe Araújo","Quando você chegou
Já tinha muita gente por lá
Aff, tá dando um trabalhão pra organizar

O coração tava cheio, cheio, cheio
Não tinha espaço pra eu me apaixonar
Foi só você me dar um beijo, um dengo, um cheiro
Pra chegar de vez e bagunçar

Não aperta o povo, não
Tem mais gente no meu coração
Mamãe tá num cantinho
Papai, apertadinho
Tem amigo indo parar lá no pulmão

Tem como ser um pouco menos linda?
Tem como eu ser o dono da minha vida?
Tem como não ser assim tão perfeita?
Já tomou meu coração e tá subindo pra cabeça

Tem como ser um pouco menos linda?
Tem como eu ser o dono da minha vida?
Tem como não ser assim tão perfeita?
Já tomou meu coração e tá subindo pra cabeça

Espaçosa demais

O coração tava cheio, cheio, cheio
Não tinha espaço pra eu me apaixonar
Foi só você me dar um beijo, um dengo, um cheiro
Pra chegar de vez e bagunçar

Não aperta o povo, não
Tem mais gente no meu coração
Mamãe tá num cantinho
Papai, apertadinho
Tem amigo indo parar lá no pulmão

Tem como ser um pouco menos linda?
Tem como eu ser o dono da minha vida?
Tem como não ser assim tão perfeita?
Já tomou meu coração e tá subindo pra cabeça

Tem como ser um pouco menos linda?
Tem como eu ser o dono da minha vida?
Tem como não ser assim tão perfeita?
Já tomou meu coração e tá subindo pra cabeça

Espaçosa demais
Espaçosa demais
Já tomou meu coração e tá subindo pra cabeça

Tem como ser um pouco menos linda?
Tem como eu ser o dono da minha vida?
Tem como não ser assim tão perfeita?
Já tomou meu coração e tá subindo pra cabeça

Espaçosa demais
Espaçosa demais
Já tomou meu coração e tá subindo pra cabeça"
"Flor Que Se Cheira","Guilherme e Benuto","Cê sabe que o povo comenta sempre
Que eu presto pouco e você já enrolou muita gente
Não tenta de novo, nem chega tão perto
Vai ser perigoso eu e você, se o beijo der certo

Mas você chegou, o beijo rolou
A noite passou e a gente acordou
Olhando pro teto, o nosso reflexo sem roupa
O peixe morre pela própria boca

Como é que faz
Quando nenhum dos dois é flor que se cheira?
Quando a malandra se apaixona no tranqueira?
Quando foi sério o que era pra ser brincadeira?

Como é que faz
Quando nenhum dos dois é flor que se cheira?
Quando a malandra se apaixona no tranqueira?
Quando foi sério o que era pra ser brincadeira?
O que era torto ou quebra ou endireita

Mas você chegou, o beijo rolou
A noite passou e a gente acordou
Olhando pro teto, o nosso reflexo sem roupa
O peixe morre pela própria boca

Como é que faz
Quando nenhum dos dois é flor que se cheira?
Quando a malandra se apaixona no tranqueira?
Quando foi sério o que era pra ser brincadeira?

Como é que faz
Quando nenhum dos dois é flor que se cheira?
Quando a malandra se apaixona no tranqueira?
Quando foi sério o que era pra ser brincadeira?
O que era torto ou quebra ou endireita
O que era torto ou quebra ou endireita"
"Rapariga Digital","Naiara Azevedo","Solta meu braço
A vida é minha o que quiser fazer eu faço
Abaixa o tom de voz que não sou surda, não
Nem perde o seu tempo dando explicação

Logo você, bebê, o rei da esperteza
Deixou o celular desbloqueado na minha mesa
Eu e você já era
Quer conhecer uma pessoa, pega o celular dela

Essas piriguete de internet, rapariga digital
Nunca vão superar uma mulher real
Essas piriguete de internet que todo mundo mordeu
Quer trair, cê trai com uma mais bonita do que eu

Piriguete de internet, rapariga digital
Nunca vão superar uma mulher real
Essas piriguete de internet que todo mundo mordeu
Quer trair, cê trai com uma mais bonita do que eu

Logo você, bebê, o rei da esperteza
Deixou o celular desbloqueado na minha mesa
Eu e você já era
Quer conhecer uma pessoa, pega o celular dela

Essas piriguete de internet, rapariga digital
Nunca vão superar uma mulher real
Essas piriguete de internet que todo mundo mordeu
Quer trair, cê trai com uma mais bonita do que eu

Piriguete de internet, rapariga digital
Nunca vão superar uma mulher
Essas piriguete de internet que todo mundo mordeu
Quer trair, cê trai com uma mais bonita do que eu"
"Solteiro não trai","Gustavo Mioto","Já é a quinta vez
Que você liga, assim, do nada
Que dorme em cama separada
A quinta vez que você terminou

Mas é a primeira vez
Que eu conheço outra pessoa
Que eu tô beijando outra boca
Depois que eu conheci você

Então diz por que
Tá me ligando com essa voz de raiva
Se entre nós não existe mais nada
Foi esse fim que você escolheu

Para de dizer que eu te traí
Meu coração não te pertence mais
Solteiro não trai, solteiro não trai

Para de dizer que eu te traí
Meu coração não te pertence mais
Solteiro não trai, solteiro não trai

Já é a quinta vez
Que você liga, assim, do nada
Que dorme em cama separada
A quinta vez que você terminou

Mas é a primeira vez
Que eu conheço outra pessoa
Que eu tô beijando outra boca
Depois que eu conheci você

Então diz por que
Tá me ligando com essa voz de raiva
Se entre nós não existe mais nada
Foi esse fim que você escolheu

Para de dizer que eu te traí
Meu coração não te pertence mais
Solteiro não trai, solteiro não trai

Para de dizer que eu te traí
Meu coração não te pertence mais
Solteiro não trai, solteiro não trai

Para de dizer que eu te traí
(Meu coração não te pertence mais)
(Solteiro não trai) solteiro não trai

Para de dizer que eu te traí
Meu coração não te pertence mais
Solteiro não trai, solteiro não trai

Solteiro não trai"
"Volta Pro Seu Nego","Humberto e Ronaldo","A solidão tá me custando caro
Que os barato que eu tomo
Não dou conta de pagar

No escuro do meu quarto
Tá deixando claro
Que dormir sem você aqui não dá

Vou pros meus rolês pra te esquecer
E volto cada vez pensando mais, mais
Mas de mim não sai, mais mais
É um bar pra frente e dois pra trás

Nega, volta pro seu nego
Ou então eu bebo
Ou então eu bebo"
"Casava de novo","Daniel","É
Mais uma história de um casal que não deu certo
A moça linda e ele um cara tão perfeito
E adivinha, amor, de quem eu tô falando
Casaram ontem e já estão se separando
Que pena

É
Não foram eles que vieram te dizer
Que além de pobre eu não servia pra você
Tá explicado esse amor que nos pertence
Lembra que eu disse que com a gente é diferente
Pra quem duvidar

Te namorava de novo, te amava de novo
Pedia pros seus pais, igual anos atrás
Tudo de novo
E com você, amor, oh
Te namorava de novo, te amava de novo
Pedia pros seus pais, igual anos atrás
Tudo de novo
E com você, amor
Casava de novo

É
Mais uma história de um casal que não deu certo
A moça linda e ele um cara tão perfeito
E adivinha, amor, de quem eu tô falando
Casaram ontem e já estão se separando
Que pena

É
Não foram eles que vieram te dizer
Que além de pobre eu não servia pra você
Tá explicado esse amor que nos pertence
Lembra que eu disse que com a gente é diferente
Pra quem duvidar

Te namorava de novo, te amava de novo
Pedia pros seus pais, igual anos atrás
Tudo de novo
E com você, amor, oh
Te namorava de novo, te amava de novo
Pedia pros seus pais, igual anos atrás
Tudo de novo
E com você, amor
Casava de novo

Te namorava de novo, te amava de novo
Pedia pros seus pais, igual anos atrás
Tudo de novo
E com você, amor, oh
Te namorava de novo, te amava de novo
Pedia pros seus pais, igual anos atrás
Tudo de novo
E com você, amor
Casava de novo"
"Casal modão","Michel Teló","Se for pra namorar e não ter parceira de farra
Eu nem quero, eu nem quero
Se for pra sair junto onde não toca sertanejo
Eu nem quero, eu nem quero
Por isso que a gente combinou
É pouca frescura e muito amor

Nós dois não é casal modinha
Nóis é casal modão
Que vai junto pro boteco e toma uma
Ouvindo voz e violão
Nós dois não é casal modinha
Nóis é casal modão
Nada contra o tutis-tutis da balada
Mas esse é o nosso batidão

Se for pra namorar e não ter parceira de farra
Eu nem quero, eu nem quero
Se for pra sair junto onde não toca sertanejo
Eu nem quero, eu nem quero
Por isso que a gente combinou
É pouca frescura e muito amor

Nós dois não é casal modinha
Nóis é casal modão
Que vai junto pro boteco e toma uma
Ouvindo voz e violão
Nós dois não é casal modinha
Nóis é casal modão
Nada contra o tutis-tutis da balada
Mas esse é o nosso batidão

Nós dois não é casal modinha
Nóis é casal modão
Que vai junto pro boteco e toma uma
Ouvindo voz e violão
Nós dois não é casal modinha
Nóis é casal modão
Nada contra o tutis-tutis da balada
Mas esse é o nosso batidão"
"3 Batidas","Guilherme e Benuto","Eu tô rindo, mas é desespero
Tô mais perdido que cego em tiroteio
Rodando a cidade
Com medo de voltar pra casa
Olha que fase
No passageiro umas garrafa
E a saudade

Tô enrolando na rua
Bebendo uma por uma
Madrugada com o vidro fechado
Chorando com tudo que toca no rádio
Parei no sinaleiro
Pra esperar o sinal vermelho

Três batidas no meu vidro
Quando vi era um bandido
Falou, perdeu
Eu disse, eu perdi mesmo
Mas foi o grande amor da minha vida

Três batidas no meu vidro
Quando vi era um bandido
Falou, perdeu
Eu disse, eu perdi mesmo
Mas foi o grande amor da minha vida
Só leva o carro e deixa as bebida

Tô enrolando na rua
Bebendo uma por uma
Madrugada com o vidro fechado
Chorando com tudo que toca no rádio
Parei no sinaleiro
Pra esperar o sinal vermelho

Três batidas no meu vidro
Quando vi era um bandido
Falou, perdeu
Eu disse, eu perdi mesmo
Mas foi o grande amor da minha vida

Três batidas no meu vidro
Quando vi era um bandido
Falou, perdeu
Eu disse, eu perdi mesmo
Mas foi o grande amor da minha vida
Só leva o carro e deixa as bebida"
"Golzinho quadrado","Júnior e Cézar","Baquiei
Eu beijei outra boca
E eu balancei
Aconteceu do nada
Eu nem planejei
Mas tudo na vida
Tem uma primeira vez

Mas é que eu já tenho alguém
Que me faz tão bem
A consciência tá pesada
Mais que uma tonelada
E a vergonha
Me dando porrada

Como é que eu deixo ela de lado?
Se ela é do tempo
Do meu golzinho quadrado
Juntava os troco
Pra tomar chopp gelado
E pra chegar no nível dela
Tem que comer comigo
Muito pão com mortadela

Como é que eu deixo ela de lado?"
"Dois Lados","Wesley Safadão","Cinco da manhã, chegando em casa
Mais uma tentativa frustrada
Bebi, beijei, tentei, não deu em nada

Quando um relacionamento chega ao fim
Tem um lado bom e um lado ruim
E adivinha qual sobrou pra mim?

Eu tô do lado que bebe, que sofre
Que chora, que liga
E você tá do lado de outra pessoa
Seguindo a sua vida

Eu tô do lado que bebe, que sofre
Que chora, que liga
E você tá do lado de outra pessoa
Seguindo a sua vida

Sou eu quem bebe, quem sofre
Quem chora, quem liga"
"Tijolão","Jorge & Mateus","Eu te conheci depois que a gente largou
Será onde é que arrumou todo esse ódio de mim?

Agora eu tô aqui
Num bar de currutela
Abrindo cerveja com o dente
Tentando te passar pra frente, quem dera
Por que você não me bloqueou
Pra eu parar de chorar em cima da tela?

Eu vou trocar meu celular num Nokia tijolão
Que só manda mensagem e faz ligação
Se eu ver mais um vídeo seu, sem eu, sendo feliz
Certeza que a minha vida vai tá por um triz
Me mata não! Essa internet virou arma na sua mão

Eu vou trocar meu celular num Nokia tijolão
Que só manda mensagem e faz ligação
Se eu ver mais um vídeo seu, sem eu, sendo feliz
Certeza que a minha vida vai tá por um triz
Me mata não! Essa internet virou arma na sua mão

Agora eu tô aqui
Num bar de currutela
Abrindo cerveja com o dente
Tentando te passar pra frente, quem dera
Por que você não me bloqueou
Pra eu parar de chorar em cima da tela?

Eu vou trocar meu celular num Nokia tijolão
Que só manda mensagem e faz ligação
Se eu ver mais um vídeo seu, sem eu, sendo feliz
Certeza que a minha vida vai tá por um triz
Me mata não! Essa internet virou arma na sua mão

Eu vou trocar meu celular num Nokia tijolão
Que só manda mensagem e faz ligação
Se eu ver mais um vídeo seu, sem eu, sendo feliz
Certeza que a minha vida vai tá por um triz
Me mata não! Essa internet virou arma na sua mão
Me mata não! Essa internet virou arma na sua mão"
"Miséra","Jads e Jadson","Se eu tô virado desse jeito
É porque tem alguém me fazendo sofrer
O meu cenário é perfeito
Cinzeiro, cigarro e um copo pra beber

O repertório desse bar caiu como uma luva no meu coração
Aqui só toca modão

E o pior de tudo é quando você tem certeza que tá sendo usado
Depois do prazer veste a roupa e me deixa sozinho no quarto

É um termina e volta
É um volta termina que nunca termina
E o prejudicado sou eu
Que aceita essa vida

Whisky e gelo tem, modão doído também
E alguém sofrendo por alguém aí multiplica por 100
Se ela fala em largar coração acelera
Como é que larga essa miséra

Whisky e gelo tem, modão doído também
E alguém sofrendo por alguém aí multiplica por 100
Se ela fala em largar coração acelera
Como é que larga essa miséra

Se eu tô virado desse jeito
É porque tem alguém me fazendo sofrer
O meu cenário é perfeito
Cinzeiro, cigarro e um copo pra beber

O repertório desse bar caiu como uma luva no meu coração
Aqui só toca modão

E o pior de tudo é quando você tem certeza que tá sendo usado
Depois do prazer veste a roupa e me deixa sozinho no quarto

É um termina e volta
É um volta termina que nunca termina
E o prejudicado sou eu
Que aceita essa vida

Whisky e gelo tem, modão doído também
E alguém sofrendo por alguém aí multiplica por 100
Se ela fala em largar coração acelera
Como é que larga essa miséra

Whisky e gelo tem, modão doído também
E alguém sofrendo por alguém aí multiplica por 100
Se ela fala em largar coração acelera
Como é que larga essa miséra"
"Cerveja, Sal E Limão","Matheus e Kauan","Cerveja, sal e limão
E no último volume o som
Eu já perdi a noção do tempo
Hoje eu não fui trabalhar e nem pretendo amanhã

Que até agora eu não descobri
Quantas latas eu vou precisar
Pra te tirar de mim
E aceitar o nosso triste fim
Nenhum bar da cidade vende mais pra mim

Que até agora eu não descobri
Quantas latas eu vou precisar
Pra te tirar de mim
E aceitar o nosso triste fim
Nenhum bar da cidade vende mais pra mim
Prefere o prejuízo que me ver assim

Prefere o prejuízo que me ver assim"
"Bagunça Minha Vida","George Henrique e Rodrigo","Não era pra ser mas foi
Eu tentei frear, não deu
É que esse seu beijo foi, acima da média e eu
Capotei
Tô querendo você toda hora
Vacilei
E a saudade tá na minha cola

Se der certo a gente atualiza o nosso status
Se der errado a sorte é do nosso quarto
Que assistiu a gente, se amando intensamente

Bagunça minha vida
Revira minha cama
Meu coração não liga
Se gosta ou se ama
Se vai durar um mês ou uma hora
Não tem que ser pra sempre
Tem que ser gostoso agora

Bagunça minha vida
Revira minha cama
Meu coração não liga
Se gosta ou se ama
Se vai durar um mês ou uma hora
Não tem que ser pra sempre
Tem que ser gostoso agora

Se der certo a gente atualiza o nosso status
Se der errado a sorte é do nosso quarto
Que assistiu a gente, se amando intensamente

Bagunça minha vida
Revira minha cama
Meu coração não liga
Se gosta ou se ama
Se vai durar um mês ou uma hora
Não tem que ser pra sempre
Tem que ser gostoso agora

Bagunça minha vida
Revira minha cama
Meu coração não liga
Se gosta ou se ama
Se vai durar um mês ou uma hora
Não tem que ser pra sempre
Tem que ser gostoso agora

Se vai durar um mês ou uma hora
Não tem que ser pra sempre
Tem que ser gostoso agora"
"Aham","Lucas Lucco","Tanto lugar pra você morar nessa cidade
Tanto lugar pra você ficar
E você tá na minha cabeça
Você não sai da minha cabeça

Você me sufoca e é bom
Faz falta quando não tem
Tá na minha oração
Entre o Pai Nosso e o amém

Nem deu tempo de sentir saudade
Mas me liga só de sacanagem
Sabe que tem gente perto
E pergunta tudo que já sabe
Só dá pra falar aham

Se eu gosto de te namorar? Aham, aham
Se eu tô louco pra te beijar? Aham, aham
Se eu tô com saudade do seu cobertor?
Tô com vontade de fazer amor?
Aham, aham, aham

Se eu gosto de te namorar? Aham, aham
Se eu tô louco pra te beijar? Aham, aham
Se eu tô com saudade do seu cobertor?
Tô com vontade de fazer amor?
Aham, aham, aham
É claro que eu tô"
