title,artist,lyrics
"Teu Charme","Os Morenos","Muitas vezes a gente não pensa
Tem horas que só emoção nos conduz
Foi assim que eu fiquei de repente
Você tem o charme que chega e seduz

Você veio meio sem avisar
Tomou conta do meu coração
Não dava pra imaginar
O que é paixão

Eu preciso da tua presença
Que nem um surfista das ondas do mar
Qualquer coisa no mundo compensa
Pra ter muito mais que você num olhar

Nas estrelas se duvidar eu vou
Pra você delas eu faço um cordão
Eu faço o impossível que for
Só por essa paixão

Eu quero te amar
Olha só o que fez o teu charme
Conseguiu me mudar de verdade
Coração não para de sonhar

Eu quero te amar
Desse sonho eu tenho direito
Só eu sei o que sinto no peito
Já não dá pra segurar

Ou ou ou ou

Coração não pára de sonhar

Ou ou ou ou"
"Não vá ainda","Zélia Duncan","O que você quer?
O que você sabe?
Não é fácil prá mim
Meu fogo também me arde
Às vezes
Me vejo tão triste...

Onde você vai?
Não é tão simples assim
Porque às vezes
Meu coração não responde
Só se esconde e dói...

Por favor não vá ainda
Espera anoitecer
A noite é linda
Me espera adormecer
Não vá ainda
Não, não vá ainda...

Me diga como você pode
Viver indo embora
Sem se despedaçar
Por favor me diga agora
Ou será!
Que você nem quer perceber?
Talvez você
Seja feliz sem saber...

Por favor não vá ainda
Espera anoitecer
A noite é linda
Me espera adormecer
Não vá ainda
Não, não vá ainda...

Por favor não vá ainda
Espera anoitecer
A noite é linda
Me espera adormecer
Não vá ainda
Espera anoitecer..."
"Pinga","Pato Fu","Eu tomo pinga
Eu não sei o que é melhor pra mim
Eu tomo pinga
Mesmo já sabendo o que vai dar no fim
Eu tomo pinga
Será que eu tô gostando de viver assim?
Eu tomo pinga
Será que isso é bom ou ruim?
Aah, aah
Se eu fosse o Pelé tomava café
Se eu fosse o Tostão tirava o calção
Se eu fosse o Dario pulava no rio
Se eu fosse o Garrincha não pulava não

Se eu fosse o Pelé tomava café
Se eu fosse o Tostão tirava o calção
Se eu fosse o Dario pulava no rio
Se eu fosse o Garrincha não pulava não
Eu tomo pinga
Eu não sei o que é melhor pra mim
Mesmo já sabendo o que vai dar no fim
Será que eu tô gostando de viver assim?
Será que isso é bom ou ruim?
Aah, aah
Se eu fosse o Pelé
Se eu fosse o Tostão
Seu eu fosse o Dario"
"SOS Brasil","Cidade Negra","Há muito tempo que eu queria te dizer (ouça!)
Vontade de te ver também
Não vale se esconder, não (não, não, não, não)
Verdades sempre vêm
E as coisas que passei
Já ficaram para trás
Eu tenho que viver

A minha ansiedade cada vez aumenta mais
Eu tô vendo na cidade
Ódio, amor, guerra e paz
Alguém da sua idade no caminho encontrei
Falando dos atalhos descobertos pelos reis
O rei da sua história e até o rei sol
Todos eles dizem que existe uma lei
Mas eles não sabem de uma coisa que eu sei
Mas eles não sabem de uma coisa que eu sei

Cachorro magro e criança na rua (corra)
Pra tentar salvar alguém
Mulher bonita é feitiço da lua (oba!)
Seu relax me faz bem
A gente avança e também recua (c'mon!)
No balanço desse trem
Desempregado a luta continua (samba!)
Resistindo esse vai e vem

Rua é a escola
Rua pra jogar bola
Nua a criança chora
Nua pedindo esmola
Agora eu vou contar
O que ninguém nunca ouviu
O futuro é agora, SOS Brasil

SOS Brasil
SOS Brasil
SOS Brasil
SOS Brasil

SOS Brasil (ô)
SOS Brasil (SOS)
SOS Brasil (SOSOS)
SOS Brasil (SOS)
SOS Brasil
SOS Brasil (ô)
SOS Brasil
SOS Brasil
SOS Brasil"
"A namorada","Carlinhos Brown","Eeeh Bicho!
O broto do seu lado
Já teve um namorado
E teme um compromisso
Gavião
Há sempre um do seu lado
Se diz gato malhado
Mas não é nada disso...

A namorada, tem namorada, êtaaa!
A namorada, tem namorada...


Tem Irmão
Grudado em sua cola
Na porta da escola
Mas não tem chance não
Pai juiz
A leva pro cinema
Com mais cinco morenas
O que mais sempre quis...

A namorada, tem namorada, êtaaa!
A namorada, tem namorada...

Êiea, aiaêia! aiaêia! aiaêia!
Êiea, aiaêia! aiaêia! aiaêia!

Tem Irmão
Grudado em sua cola
Na porta da escola
Mas não tem chance não
Pai juiz
A leva pro cinema
Com mais cinco morenas
O que mais sempre quis...

A namorada, tem namorada, êtaaa!
A namorada, tem namorada...(2x)
(2x)"
"La Bella Luna","Os Paralamas do Sucesso","Por mais que eu pense
Que eu sinta, que eu fale
Tem sempre alguma coisa por dizer
Por mais que o mundo dê voltas
Em torno do Sol, vem a Lua me
Enlouquecer

A noite passada
Você veio me ver
A noite passada
Eu sonhei com você

Ó Lua de cosmo
No céu estampada
Permita que eu possa adormecer
Quem sabe, de novo nessa madrugada
Ela resolva aparecer

A noite passada
Você veio me ver
A noite passada
Eu sonhei com você"
"Tic, Tic, Tac","Carrapicho","Bate forte o tambor, galera!

Bate forte o tambor
Eu quero é tic, tic, tic, tic, tac
Bate forte o tambor
Eu quero é tic, tic, tic, tic, tac

É nessa dança que meu boi balança
E o povão de fora vem para brincar
É nessa dança que meu boi balança
E o povão de fora vem para brincar

As barrancas de terras caídas
Faz barrento o nosso rio-mar
As barrancas de terras caídas
Faz barrento o nosso rio-mar

Amazonas rio da minha vida
Imagem tão linda que meu Deus criou
Fez o céu, a mata e a terra
Uniu os caboclos, construiu o amor
Fez o céu, a mata e a terra
Uniu os caboclos, construiu o amor

Bate forte o tambor
Eu quero é tic, tic, tic, tic, tac
Bate forte o tambor
Eu quero é tic, tic, tic, tic, tac

É nessa dança que meu boi balança
E o povão de fora vem para brincar
É nessa dança que meu boi balança
E o povão de fora vem para brincar

As barrancas de terras caídas
Faz barrento o nosso rio-mar
As barrancas de terras caídas
Faz barrento o nosso rio-mar

Amazonas rio da minha vida
Imagem tão linda que meu Deus criou
Fez o céu, a mata e a terra
Uniu os caboclos, construiu o amor
Fez o céu, a mata e a terra
Uniu os caboclos, construiu o amor"
"No Compasso do Criador","Katinguelê","Ao teu lado eu sou criança
Nosso amor é feito um rio
E a gente navegando nele
Deságua dentro da paixão
Nossos barcos são as nossas emoções

Nosso amor é feito um vinho
Destilando nos corações
O nosso amor é infinito
É tudo que a gente quiser
Basta eu ser o seu homem
E você minha mulher

Meu amor
Te chamo na minha canção
Vem, me beija
Vamos viver essa emoção
Chuva cai
E abençoa essa nossa união

Devagar a gente chega
No compasso do criador
Divino Deus
A gente chega nas estrelas
Chega onde a gente quiser
Só não chega se acabar a nossa fé"
"Com qual carícia","João Paulo e Daniel","Você faz tudo que eu gosto
Quando se deita comigo
Quando a luz se apaga
Sou um rei

Eu já conheço o seu jeito
Nosso romance é antigo
Basta olhar nos olhos
E eu já sei

Por que, o que, e como você quer?
Com qual carícia vou te seduzir
Faz muito tempo que a gente faz
E como na primeira vez eu quero mais

Um pouco de ciúme sempre vem
Mas no primeiro beijo já passou
Eu quis, eu quero e sempre vou querer
Rolar e descansar no seu amor

Eu já caí no mundo
Me deixei iludir
Fiz tanta coisa errada
E quase te perdi

Hoje eu já não me engano
Estou feliz assim
E nada nesse mundo
Vale mais do que você pra mim

Por que, o que, e como você quer?
Com qual carícia vou te seduzir
Faz muito tempo que a gente faz
E como na primeira vez eu quero mais

Um pouco de ciúme sempre vem
Mas no primeiro beijo já passou
Eu quis, eu quero e sempre vou querer
Rolar e descansar no seu amor

Eu já caí no mundo
Me deixei iludir
Fiz tanta coisa errada
E quase te perdi

Hoje eu já não me engano
Estou feliz assim
E nada nesse mundo
Vale mais do que você pra mim

Eu já caí no mundo
Me deixei iludir
Fiz tanta coisa errada
E quase te perdi

Hoje eu já não me engano
Estou feliz assim
E nada nesse mundo
Vale mais do que você pra mim"
"Soul de Verão","Sandra de Sá","Tudo vai mudar
Quando essa luz se acender
Você vai me conhecer
Vai me ver de um jeito que nunca viu
Tenho sede de som
Eu tenho fome de luz
Tenho a força, tenho o dom
Don't you know quem eu sou?
Remember my name

Vem, vem pro meu lado forever
Vem pra bem dentro de mim
Vem, vem que eu vou longe e vou fundo
Vem que eu te faço feliz
Vem, vou te contar meus segredos
Você vai rir e chorar
Vem, vou te mostrar o meu mundo
Vou te tirar pra dançar
Remember

Eu sou carnaval
Eu sou o charme e o soul
Sou o samba e o rock'n'roll
Sou o som da festa, eu sou verão
Eu já sei cantar
Vou aprender a voar
Vou on-line digital
Etc e tal
Remember my name

Vem, vem pro meu lado forever
Vem pra bem dentro de mim
Vem, vem que eu vou longe e vou fundo
Vem que eu te faço feliz
Vem, vou te contar meus segredos
Você vai rir e chorar
Vem, vou te mostrar o meu mundo
Vou te tirar pra dançar
Remember"
"Brasil é o País do Suingue","Fernanda Abreu","Vamo lá rapaziada
Todo mundo dançando
Vamo lá rapaziada
Todo mundo pulando
Vamo lá rapaziada
Todo mundo dançando
Dançando sem parar
O brasileiro é do suingue
O brasileiro é do baile
O brasileiro é de festa
O brasileiro tem carnaval no sangue
Tem carnaval no sangue
Eu digo
Deixa solta essa bundinha
Deixa solto esse quadril e grita
Brasil, Brasil
Brasil é o país do suingue
Vem comigo dançar
Em Belém do Pará
Na festa aparelhagem tupinambá
Vem comigo vem dançar
O reggae do Maranhão
Nos tambores da crioula
À toa rebolar
Vem comigo dançar
O forró bem cearense
E o reggae do surfista catarinense
Vem comigo pra São Paulo,
Vem dançar na Liberdade
Se acabar na festa funk-japonesa,
Que beleza
Vamo pra Bahia se acabar na rua
No esculacho da delícia
De vontade de festa
É Timbalada, ilê aiê,
Candomblé de umbandance
Vem dançar em Pernambuco
O mangue-beat recifense
Vem dançar em Porto Alegre
O rock-funk do ocidente
Vem comigo, vem pro Rio de Janeiro
Vem comigo, vem pro Rio de Janeiro
Cidade do swing sensual demais
Toda esquina é samba-funk,
Vem pro Rio de Janeiro,
Terra de Marlboro,
Rei dos bailes big mix
Big mix total big mix total
Honolulu
Honolulu
Honolulu
Honolulu
Eu digo
Deixa solta essa bundinha
Deixa solte esse quadril e grita
Brasil, Brasil
Brasil é o país do suingue
Todo mundo dançando
Vamo lá rapaziada
Todo mundo pulando
Vamo lá rapaziada
Todo mundo dançando
Dançando sem parar
Funk nordeste
Funk noroeste
Funk centro-oeste
No sudeste, norte-sul
Mato Grosso, Pernambuco
Maranhão e Goiás
Rondônia, Paraíba, Paraná
Minas Gerais
Brasília, Roraima,
Piauí, Espírito Santo
São Paulo, Ceará, Acre, Tocantins
Amazonas, Sergipe, Alagoas, Amapá
Santa Catarina, Bahia e Pará
Rio Grande do Norte
Rio Grande do sul
Grande Rio de Janeiro
Eu digo
Deixa solta essa bundinha
Deixa solto esse quadril e grita
Brasil, Brasil
Brasil é o país do suingue
Honolulu"
"Florentina","Tiririca","Essa música, eu tava cantando ali na cidade grande
Aí um soldado gostou tanto
Que me levou pra cantar na cadeia
Florentina é o nome dela

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz?

Eu tava cantando e o soldado disse
Rapaz, tu canta muito, bora cantar na cadeia?
Chegou lá, me empurrou
Aí tinha um loirão muito doido lá dentro
O loiro olhou pra mim e falou
Qual é? Qual foi?
Por que que é que tu tá nessa?
Eu disse: Não, só porque eu tava cantando

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz?

Ele falou: Pode crer, meu, cala tua boca
Senão eu boto esses teus dentes pra dentro
Fiquei bem caladinho, quando foi no outro dia
O dregolado falou: Quem é o cantor?
Eu disse: Pronto
Ele disse: Rapaz, você tá solto
Mas nunca mais cante esse negócio de

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz?

Graças a Deus
Desde esse dia pra cá
Nunca mais eu cantei esse negócio de

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz?

Chega de tanta

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz?

Isso é uma coisa que todo mundo abusa
Esse negócio de

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz?

Eu num canto mais esse negócio de

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz?

Agora eu já parei com esse negócio de

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz

Eu quero é cegar do sovaco
Se eu cantar esse negócio de

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz

Agora, eu vou cantar pra vocês
Uma música de Roberto Carlos que chama

Florentina, Florentina
Florentina de Jesus
Não sei se tu me amas
Pra que tu me seduz?"
"Teu cafuné","Mauricio Mattar","Amor, me espere
Daqui a pouco eu vou chegar
Quero o teu colo
E uma rede pra te amar

Estou sentindo tanto
A falta de você
Tô com saudade
Com vontade de te ver

Quero sentir
O doce mel da tua boca
E adormecer no afago
Do teu cafuné

Me enroscando
Nos anéis dos teus cabelos
Amor, eu faço tudo
Que você quiser

Tô com saudade
Desse teu cheiro gostoso
Desse jeito carinhoso
Meu amor, meu bem querer

Me faz um dengo, só mais um
Faz um chamego
Meu refúgio, meu sossego
Meu descanso, meu prazer"
"Tão Seu","Skank","Eu sinto sua falta
Não posso esperar tanto tempo assim
O nosso amor é novo
É o velho amor ainda e sempre

Não diga que não vem me ver
De noite eu quero descansar
Ir ao cinema com você
Um filme à toa no Pathé

Que culpa a gente tem de ser feliz?
Que culpa a gente tem, meu bem?
O mundo bem diante do nariz
Feliz aqui e não além

Me sinto só, me sinto só
Me sinto tão seu
Me sinto tão, me sinto só
E sou teu!
Me sinto só, me sinto só
Me sinto tão seu
Me sinto tão, me sinto só
E sou teu!

Eu faço tanta coisa
Pensando no momento de te ver
A minha casa sem você é triste
A espera arde sem me aquecer

Não diga que você não volta
Eu não vou conseguir dormir
À noite eu quero descansar
Sair à toa por aí

Me sinto só, me sinto só
Me sinto tão seu
Me sinto tão, me sinto só
E sou teu!
Me sinto só, me sinto só
Me sinto tão seu
Me sinto tão, me sinto só
E sou teu!

Eu sinto sua falta
Não posso esperar tanto tempo assim
O nosso amor é novo
É o velho amor ainda e sempre

Que culpa a gente tem de ser feliz?
Eu digo eles ou nós dois
O mundo bem diante do nariz
Feliz agora e não depois

Me sinto só, me sinto só
Me sinto tão seu
Me sinto tão, me sinto só
E sou teu!
Me sinto só, me sinto só
Me sinto tão seu
Me sinto tão, me sinto só
E sou teu!"
"Eu Te Amo, Te Amo, Te Amo","Roberta Miranda","Tanto tempo longe de você
Quero ao menos lhe falar
A distância não vai impedir
Meu amor de lhe encontrar
Cartas já não adiantam mais
Quero ouvir a sua voz
Vou telefonar dizendo
Que estou quase morrendo
De saudade de você

Eu te amo, eu te amo, eu te amo

Eu não sei por quanto tempo eu
Tenho ainda que esperar
Quantas vezes eu até chorei
Pois não pude suportar

Para mim não adianta
Tantas coisas sem você
Ah! Então me desespero
Por favor meu bem eu quero
Sem demora lhe falar

Eu te amo, ah eu amo, eu te amo

Mas o dia que eu
Puder lhe encontrar
Eu quero contar
O quanto eu sofri
Por todo esse tempo
Que eu quis lhe falar

Eu te amo, ah eu amo, eu te amo
Eu te amo, eu te amo, eu te amo

Cartas já não adiantam mais
Ah, eu quero ouvir a sua voz
Vou telefonar dizendo
Que estou quase morrendo
De saudade de você

Eu te amo, eu te amo, eu te amo
Eu te amo, ah eu amo, eu te amo
Eu te amo, eu te amo, eu te amo
Eu te amo, ah eu amo, eu te amo
Eu te amo, eu te amo, eu te amo"
