title,artist,lyrics
"Nada Me Faz Esquecer","Pepê & Neném","Nananananã! Nananã! Naná!
Nananananã! Nananã! Naná!
Nananananã! Nananã!
Naná! Ná!...

Se você for embora
Vou fingir não ver
Vou fazer de conta
Que dá prá esquecer
Todos os momentos
Todos os nossos sonhos
Baby não minta ah!...

Não dá prá apagar
O que aconteceu
Vou deixar o tempo
Te provar que eu
Faço qualquer coisa
Prá reconquistar você...

Uh! Baby Baby, nada!
Me faz esquecer
Da nossa história
Uh! Baby Baby, nada!
Apaga você
Da minha memória...

Você tentou dizer
E eu não quis ouvir
A verdade é que me iludi
Só pensava em ficar
Do seu lado
Você se lembra ah!...

Quis fechar meus olhos
Para não chorar
Mas eu já sabia
Ler em teu olhar
Nosso sonho agora
Já pertence ao passado
Eu sei!...

Uh! Baby Baby, nada!
Me faz esquecer
Da nossa história
Uh! Baby Baby, nada!
Apaga você
Da minha memória...

Nananananã! Nananã! Naná!
Nananananã! Nananã! Naná!
Nananananã! Nananã!
Você se lembra, ah!...

Quis fechar meus olhos
Para não chorar
Mas eu já sabia
Ler em teu olhar
Nosso sonho agora
Já pertence ao passado
Eu sei!...

Uh! Baby Baby, nada!
Me faz esquecer
Da nossa história
Uh! Baby Baby, nada!
Apaga você
Da minha memória...(2x)"
"Colombina","Ed Motta","Se você voltar pra mim
Juro para sempre ser arlequim
E brincar o carnaval
Viver uma fantasia real

Sou um triste pierrot mal-amado
Mestre-sala desacompanhado
Um bufão no salão a cantar

Colombina, hey!
Seja minha menina, só minha
Bailarina, hey!
Mandarina da China, rainha
Quero ser seu rei!
Um rei momo, sem dono, sem trono
Abram alas pro amor!

Minha vida sem você
É uma canção de amor tão clichê
O meu bem-me-quer não quis
Fez de mim um folião infeliz

Sou um triste pierrot mal-amado
Mestre-sala desacompanhado
Um bufão no salão a cantar

Colombina, hey!
Seja minha menina, só minha
Bailarina, hey!
Mandarina da China, rainha
Quero ser seu rei!
Um rei momo, sem dono, sem trono
Abram alas pro amor!"
"Morango do nordeste","Karametade","Estava tão tristonho quando ela apareceu
Seus olhos que fascinam logo me estremeceu
Os meus amigos falam que eu sou demais
Mas é somente ela que me satisfaz

É somente ela que me satisfaz
É somente ela que me satisfaz

Você só colheu o que você plantou
Por isso que eles falam que eu sou sonhador

E digo que ela significa pra mim
Ela é um morango aqui do Nordeste
Tu sabes, não existe, sou cabra da peste
Apesar de colher as batatas da terra
Com essa mulher eu vou até pra guerra

Ah, é amor
Ah, é amor
É amor

Ai, é amor
Ai-ai-ai, é amor
É amor

É somente ela que me satisfaz
É somente ela que me satisfaz
Você só colheu o que você plantou
Por isso que eles falam que eu sou sonhador

E digo o que ela significa pra mim
Ela é um morango aqui do Nordeste
Tu sabes, não existe, sou cabra da peste
Apesar de colher as batatas da terra
Com essa mulher eu vou até pra guerra

Simbora!
Ah, é amor
Ah, é amor
É amor (é amor demais)

Ai, é amor
Ai-ai-ai, é amor
É amor, oh-oh

Ah, é amor
Ah, é amor
É amor, hm

Ah, é amor
Ai-ai-ai, é amor
É amor..."
"Me Lambe","Raimundos","O quê? O que que essa criança tá fazendo aí toda mocinha?
Vê, já sabe rebolar, e hoje em dia quem não sabe?
Se ela der mole, eu juro que eu não faço nada
Dá cadeia e é contra o costume
Mas se eu tiver na rua e ela de mão dada com outro cara
Eu morro de ciúme

E eu contente com as malvada
Achando que era o tal
E me aparece essa coisinha

Me dê agora seu telefone, outro dia a gente se liga
Eu quero te levar pra onde dá um frio na barriga
Me fala a verdade
Quantos anos você tem?
Eu acho que com a sua idade
Já dá pra brincar de fazer neném

Como a vista é linda da roda gigante, é
Tão grande
Acho que ela viajou que eu era um picolé
Me lambe
No parque de diversões foi que ela virou mulher
Das forte
Menina pega a boneca e bota ela de pé

Sinto, amigo, lhe dizer, mas ela é de menor
Isso é crime
Seu guarda, se não fosse eu, podia ser pior
Imagine

O homem de cassetete disse, quando me algemou
Que ela só tinha dezessete, que o pai dela era doutor
E que se fosse eu, ainda faria igual
Se fosse no ano que vem, ia ser normal

Como a vista é linda da roda gigante, é
Tão grande
Acho que ela viajou que eu era um picolé
Me lambe
No parque de diversões foi que ela virou mulher
Das forte
Menina pega a boneca e bota ela de pé

Como a vista é linda da roda gigante, é
Tão grande
Acho que ela viajou que eu era um picolé
Me lambe
No parque de diversões foi que ela virou mulher
Das forte
Menina pega a boneca e bota ela de pé"
"Deixaria Tudo","Leonardo","Já tentei te convencer
De tudo quanto é jeito
Antes que o mundo desabasse
Todo de uma vez

Fiquei perdido sem você
No meio de um deserto
Me perguntando
Se ainda sobreviverei

Meu sentimento sem você
Ficou tão triste e vazio
Já percebi que sem o seu amor
Eu não renascerei

Porque a saudade está quebrando
O que resta da minha ilusão
Preciso juntar os pedaços
Dentro do meu coração

Por isso eu juro que
Eu deixaria tudo se você ficasse
Meus sonhos, meu passado
Minha religião

Depois de tudo estás
Fugindo dos meus braços
Deixando o silêncio
Desta solidão

Não sei mais
O que eu faria
Desejos, loucuras
Toda fantasia

Nada tenho a perder
Diz pra mim
O que mais você quer
Da minha vida

Se você me falta
Tudo é sofrimento
Sei que é tarde demais
Pra se remediar

De nada adianta procurar
Dez mil desculpas
Está difícil de fazer
Você voltar atrás

Mesmo que eu te diga
Estou morrendo um pouco a cada dia
Mesmo que eu te peça
Por favor, vamos recomeçar

Porque a saudade está quebrando
O que resta da minha ilusão
Preciso juntar os pedaços
Dentro do meu coração

Por isso eu juro que
Eu deixaria tudo se você ficasse
Meus sonhos, meu passado
Minha religião

Depois de tudo estás
Fugindo dos meus braços
Deixando o silêncio
Desta solidão

Não sei mais
O que eu faria
Desejos, loucuras
Toda fantasia

Nada tenho a perder
Diz pra mim
O que mais você quer

Eu deixaria tudo se você ficasse
Meus sonhos, meu passado
Minha religião

Depois de tudo estás
Fugindo dos meus braços
Deixando o silêncio
Desta solidão

Não sei mais
O que eu faria
Desejos, loucuras
Toda fantasia

Nada tenho a perder
Diz pra mim
O que mais você quer
Da minha vida"
"Perdi voce","Twister","Fui
Tudo que eu não queria ser
Fiz o que eu não penso em fazer
Perdi você
E muito de mim
(Oh, oh, oh)

Fui
Por mais que eu tente esconder
Alguém que não se precisa ter
Perdi você
E mais do que possa imaginar

Quando joguei
Eu arrisquei
O que não havia pra jogar
Sei que eu errei
Agora eu sei
E por causa desse engano
Eu paguei e fiquei só

Fui
Ontem o que hoje eu já não sou
Isso não muda o que passou
Perdi você
Fui bobo
Me perdoa se puder

Quando joguei
Eu arrisquei
O que não havia pra jogar
Sei que eu errei
Agora eu sei
E por causa desse engano
Eu paguei e fiquei só

Perdi você
Yeah, yeah, yeah

Quando joguei
Eu arrisquei
O que não havia pra jogar
Sei que eu errei
Agora eu sei
E por causa desse engano
Eu paguei

Quando joguei
Eu arrisquei
O que não havia pra jogar
Sei que eu errei
Agora eu sei
E por causa desse engano
Eu paguei

Quando joguei
Eu arrisquei
(Sei que eu errei, agora eu sei, porque paguei)
Sei que eu errei
Agora eu sei"
"Te Quero Tanto","Mauricio Manieri","Nunca imaginei
Te amar assim
Nem mesmo me passou
Ficar com você
Mas algo mudou
Eu nem sei o que
Me dominou
Fez querer você

Tchuirirá tchuirá
Te quero tanto
Tchuirá, oh meu amor

Será que me encantei
Com a tua timidez?
Com o gosto que provei
Ou a surpresa que você me fez?
Quando reparei
Eu já era todo teu
O que eu nem sonhei
Meu amor aconteceu

Tchuirirá tchuirá
Te quero tanto
Tchuirá, oh meu amor

Não vá temer
Que um dia eu não te ame mais
É só olhar meus olhos
Meus olhos vão te dizer"
"Três Lados","Skank","Escutei alguém abrir os portões
Encontrei no coração multidões
Meu desejo e meu destino brigaram como irmãos
E a manhã semeará outros grãos

Você estava longe, então
Por que voltou
Com olhos de verão
Que não vão entender?

E quanto a mim, te quero, sim
Vem dizer que você não sabe
E quanto a mim, não é o fim
Nem há razão pra que um dia acabe

Cada um terá razões ou arpões
Dediquei-me às suas contradições, fissões, confusões
Meu desejo, seu bom senso, raivosos feito cães
E a manhã nos proverá outros pães

Os deuses vendem quando dão
Melhor saber
Seus olhos de verão
Que não vão nem lembrar

E quanto a mim, te quero, sim
Vem dizer que você não sabe
E quanto a mim, não é o fim
Nem há razão pra que um dia acabe

Somos dois contra a parede e tudo tem três lados
E a noite arremessará outros dados
Os deuses vendem quando dão
Melhor saber
Seus olhos de verão
Que não vão nem lembrar

E quanto a mim, te quero, sim
Vem dizer que você não sabe
E quanto a mim, não é o fim
Nem há razão pra que um dia acabe"
"Antes de Voltar Pra Casa","Zezé Di Camargo & Luciano","Antes de voltar pra casa
Diga pro seu coração
Esquecer as mágoas
Que ficaram da nossa paixão

Quando um amor termina
Fica fácil esquecer
Você quer meus beijos
E eu desejo tanto ter você

Então não se feche
Em outro mundo
Pra fugir de mim
Nossa história de amor
Não pode terminar assim

Sempre um dizendo
Que o outro nunca tem razão
E segurar no peito
Esse medo de pedir perdão

Quando fico em seus braços
Me faz bem o seu perfume
Sem você na minha vida
Quase morro de ciúme
De ciúme

Abra essa porta de uma vez
E traz pra mim felicidade
Joga pra fora
Do meu peito esta saudade

Abra essa porta de uma vez
Pra que lembrar
O que é passado
Quero você aqui pra sempre
Do meu lado

Então não se feche
Em outro mundo
Pra fugir de mim
(Oh não, oh não, oh não!)
Nossa história de amor
Não pode terminar assim

Sempre um dizendo
Que o outro nunca tem razão
E segurar no peito
Esse medo de pedir perdão

Quando fico em seus braços
Me faz bem o seu perfume
Sem você na minha vida
Quase morro de ciúme
De ciúme

Abra essa porta de uma vez
E traz pra mim felicidade
Joga pra fora
Do meu peito esta saudade

Abra essa porta de uma vez
Pra que lembrar
O que é passado
Quero você aqui pra sempre
Do meu lado

Abra essa porta de uma vez
E traz pra mim felicidade
Joga pra fora
Do meu peito esta saudade

Abra essa porta de uma vez
Pra que lembrar
O que é passado
Quero você aqui pra sempre
Do meu lado

Do meu lado
Do meu lado"
"Historia de Amor","Juventude S/A","E foi assim
Que tudo aconteceu
Num simples olhar
Num olhar discreto querendo se dar

Já foi me chamando de amor
Dizendo pra todos que agora eu sou

Seu namorado, eu sou seu novo namorado
Com muito prazer, apaixonado por você
Seu namorado, eu sou seu novo namorado
Com muito prazer, apaixonado por você
(Canta ai Juventude)

O tempo passou e muita coisa aconteceu entre nós
Muito carinho, tanto sentimento, muita paixão
Que nem toda história de amor termina com final feliz
Ah quem não sabe?
Mas logo com a gente?
Tinha que ser com a gente?

Mas foi assim
Que também tudo terminou

É eu não percebi
E você nem sequer notou
Que a gente quase não se via
Parecia até que não se conhecia
O que era lindo ficou triste
E hoje apenas amizade existe

Ôh!

Tudo acabado
O nosso amor está acabado
Foi bom enquanto durou
Foi bom enquanto existia amor"
"Balada do Amor Inabalável","Skank","Leva essa canção
De amor dançante
Pra você lembrar de mim
Seu coração lembrar de mim

Na confusão do dia a dia
No sufoco de uma dúvida
Na dor de qualquer coisa

É só tocar essa balada
De swing inabalável
Que é oásis pro amor
Eu vou dizendo
Na sequência bem clichê
Eu preciso de você

É força antiga do espírito
Virando convivência
De amizade apaixonada
Sonho, sexo, paixão
Vontade gêmea de ficar
E não pensar em nada

Planejando pra fazer acontecer
Ou simplesmente
Refinando essa amizade
Eu vou dizendo
Na sequência bem clichê
Eu preciso de você

Mesmo que a gente se separe
Por uns tempos ou quando
Você quiser lembrar de mim
Toque a balada
Do Amor Inabalável
Swing de amor nesse planeta

Mesmo que a gente se separe
Por uns tempos ou quando
Você quiser lembrar de mim
Toque a balada
Seja antes ou depois
Eterna Love Song de nós dois

Leva essa canção
De amor dançante
Pra você lembrar de mim
Seu coração lembrar de mim
Na confusão do dia a dia
No sufoco de uma dúvida
Na dor de qualquer coisa"
"Ela não está aqui","KLB","Tá difícil esquecer
Tirar você de mim
Nos meus olhos dá pra ver
Seu adeus doendo assim

Não pensei que esse amor
Me pudesse machucar
E uma lágrima de dor
Hoje cai do meu olhar

Baby, te vejo tão longe
De mim tão distante
Além do horizonte
Baby, eu grito o seu nome
Saudade responde
Ela não está aqui

Quando o sol vem me tocar
Parecendo o beijo seu
Deixo o sonho me levar
Pra acordar nos braços seus

Baby, te vejo tão longe
De mim tão distante
Além do horizonte
Baby, eu grito o seu nome
Saudade responde
Ela não está aqui

Não pensei que esse amor
Me pudesse machucar
E uma lágrima de dor
Hoje cai do meu olhar

Baby, te vejo tão longe
De mim tão distante
Além do horizonte
Baby, eu grito o seu nome
Saudade responde
Ela não está aqui"
"Fissuras de um casal","Bala, Bombom e Chocolate","Hoje eu acordei
E ouvi nossa canção
Sozinho
Pensei, pensei
Será que esse
É o meu destino?

Onde que eu errei?
Quem vacilou?
O que foi que aconteceu?
Só sei que nessa vida
Ninguém quer mais você
Que eu

Nada a dizer
De tudo que eu já disse um dia
Como convencer
Que você ainda é minha
E se eu telefonar
Se eu te escrever
Se eu cantar uma canção
Que conte pra você
Como vai meu coração

Louco pra te ver
Louco pra sentir
Louco pra viver a vida
Juntos outra vez
Só você e eu
Vontade de te amar
Vontade de beijar
Vontade de invadir teu corpo
E te fazer sentir
Tudo outra vez

Você sabia
Toda vez que a gente ia
Todo mundo lá em casa
Lá na vila já sabia
Que a gente ia pra lá
Ah ah! Êh êh! Oh oh!
Eu que te pegava e te fazia
A gente só queria
Ah ah! Êh êh! Oh oh!
Na sala, no banheiro, na cozinha
Até no muro da vizinha
Ah ah! Êh êh! Oh oh!
Brincava de trepar na goiabeira
Só pra ver calcinha
Ah ah! Êh êh! Oh oh!

Louco pra te ver
Louco pra sentir
Louco pra viver a vida
Juntos outra vez
Só você e eu
Vontade de te amar
Vontade de beijar
Vontade de invadir teu corpo
E te fazer sentir
Tudo outra vez

Lembra bem nosso romance
Vale a pena recordar
A gente fez tantas loucuras
Dá até vergonha de contar
Momentos de fissuras
De um casal

Você sabia
Toda vez que a gente ia
Todo mundo lá em casa
Lá na vila já sabia
Que a gente ia pra lá
Ah ah! Êh êh! Oh oh!
Eu que te pegava e te fazia
A gente só queria
Ah ah! Êh êh! Oh oh!
Na sala, no banheiro, na cozinha
Até no muro da vizinha
Ah ah! Êh êh! Oh oh!
Brincava de trepar na goiabeira
Só pra ver calcinha
Ah ah! Êh êh! Oh oh!

Louco pra te ver
Louco pra sentir
Louco pra viver a vida
Juntos outra vez
Só você e eu
Vontade de te amar
Vontade de beijar
Vontade de invadir teu corpo
E te fazer sentir
Tudo outra vez"
