title,artist,lyrics
"Agora Eu Já Sei","Ivete Sangalo","Duvidava, não entendia
Quando alguém me falou
Suspirava, que agonia
Pra sentir esse amor

Tempo, mestre de todas, horas e dias
Passou sem ver
Te amar de verdade, sentir saudade
Mas só de você, só de você

Agora eu já sei
Quando falta a respiração
É a prova que um coração
Já não sabe mais viver sem você

Agora eu já sei
Que me falta sempre a razão
Traduzir melhor na emoção
Do que trago aqui, bem dentro de mim
Dentro de mim

Duvidava, não entendia
Quando alguém me falou
Suspirava de agonia
Pra sentir esse amor

Tempo, mestre de todas, horas e dias
Passou sem ver
Te amar de verdade, sentir saudade
Mas só de você, só de você

Agora eu já sei
Quando falta a respiração
É a prova que um coração
Já não sabe mais viver sem você

Agora eu já sei
Que me falta sempre a razão
Traduzir melhor na emoção
Do que trago aqui, bem dentro de mim

Agora eu já sei
Quando falta a respiração
É a prova que um coração
Já não sabe mais viver sem você

Agora eu já sei
Que me falta sempre a razão
Traduzir melhor na emoção
Do que trago aqui, bem dentro de mim
Dentro de mim

E eu que duvidava e não sabia
Que esse verdadeiro amor chegou
Verdadeiro amor chegou
Verdadeiro amor"
"Pessoal Particular","Seu Jorge","Ela sabe que eu quero, muito lhe espero
Mas agora o assunto é particular
Não acabou o amor, só o compromisso
Isso não é banal
Está com um novo amor e batalhou por isso
Isso é muito pessoal

Ela sabe que eu quero, quanto tempo for espero
Que desejo, me derreto com seu jeito de olhar
Porque o seu amor já virou meu vício
Eu posso até me dar mal
Por não ser seu amor, por não ter compromisso
Isso é particular

Agora eu vou te dar uma dica, uma dica
O mundo é tão lindo
Ainda por cima, tem eu te querendo
Acordei pensando nisso

E o bom da vida é viver bem, estar bem, querer bem
Deixa eu namorar

Viver bem, estar bem, querer bem
Não é nada mau
Viver bem, estar bem
É particular
Viver bem, estar bem, querer bem
Não é nada mau
Viver bem, estar bem
É particular

Ela sabe que eu quero, muito lhe espero
Mas agora o assunto é particular
Não acabou o amor, só o compromisso
Isso não é banal
Está com um novo amor e batalhou por isso
Isso é muito pessoal

Ela sabe que eu quero, quanto tempo for espero
Que desejo, me derreto com seu jeito de olhar
Porque o seu amor já virou um vício
Eu posso até me dar mal
Por não ser seu amor, por não ter compromisso
Isso é particular

Agora eu vou te dar uma dica, uma dica
O mundo é tão lindo
Ainda por cima, tem eu te querendo
Acordei pensando nisso

E o bom da vida é viver bem, estar bem, querer bem
Deixa eu namorar

Viver bem, estar bem, querer bem
Não é nada mau
Viver bem, estar bem
É particular
Viver bem, estar bem, querer bem
Não é nada mau
Viver bem, estar bem
É particular

Mas viver bem, estar bem, querer bem
Não é nada mau
Viver bem, estar bem
É particular
Viver bem, estar bem, querer bem
Não é nada mau
Mas viver bem, estar bem
É particular

Ela sabe que eu quero, muito lhe espero
Mas agora o assunto é particular
Não acabou o amor, só o compromisso
Isso não é banal
Está com um novo amor e batalhou por isso
Isso é muito pessoal

Ela sabe que eu quero, quanto tempo for espero
Que desejo, me derreto com seu jeito de olhar
Porque o seu amor já virou um vício
Eu posso até me dar mal
Por não ser seu amor, por não ter compromisso
Isso é particular

Agora eu vou te dar uma dica, uma dica
O mundo é tão lindo
Ainda por cima, tem eu te querendo
Acordei pensando nisso

E o bom da vida é viver bem, estar bem, querer bem
Deixa eu namorar

Viver bem, estar bem, querer bem
Não é nada mau
Viver bem, estar bem
É particular
Viver bem, estar bem, viver bem
Não é nada mau
Viver bem, estar bem
É particular

Mas viver bem, estar bem, querer bem
Não é nada mau
Viver bem, estar bem
É particular
Mas viver bem, estar bem, viver bem
Não é nada mau
Viver bem, estar bem
É particular"
"Espero A Minha Vez","NX Zero","Se o medo e a cobrança
Tiram minha esperança
Tento me lembrar de tudo que vivi
E o que tem por dentro ninguém pode roubar

Descanso agora
Pois os dias ruins todo mundo tem
Já jurei pra mim não desanimar
E não ter mais pressa
Pois sei que o mundo vai girar
O mundo vai girar

E eu espero a minha vez

O suor e o cansaço
Fazem parte dos meus passos
O que nunca esqueci é de onde vim
E o que tem por dentro ninguém pode roubar

Descanso agora
Pois os dias ruins todo mundo tem
Já jurei pra mim não desanimar
E não ter mais pressa
Pois sei que o mundo vai girar
O mundo vai girar

E eu espero a minha vez

E eu não tô aqui pra dizer o que é certo e errado
Ninguém tá aqui pra viver em vão
Então é bom valer à pena
Então é pra valer à pena ou melhor não

Os dias ruins todo mundo tem
Já jurei pra mim não desanimar
E não ter mais pressa
Pois sei que o mundo vai girar
O mundo vai girar

E eu espero a minha vez"
"Passos escuros","HEVO84","Eu admiro o que me faz voltar
A ver a vida como eu sempre quis
Minhas verdades ninguém vai mudar
Nem apagar o que foi feito aqui

Hoje eu sou o que restou da dor
Da minha dor
Não posso me esconder
Mas que a verdade seja dita agora

Eu mudei por você
Mas não quis sofrer
Por ser tão real pra mim

Vou
Aprendo a viver
E num segundo perder
O medo de ser quem eu sou
Ser quem eu sou

Eu admiro o que me faz voltar
A ver a vida como eu sempre quis
Minhas verdades ninguém vai mudar
Nem apagar o que foi feito aqui

Hoje eu sou o que restou da dor
Da minha dor
Posso me esconder
Mas que a verdade seja dita agora

Eu mudei por você
Mas não quis sofrer
Por ser tão real pra mim

Vou
Aprendo a viver
E num segundo perder
O medo de ser quem eu sou
Ser quem eu sou

Que a vida me leve afinal
Não tenho mais medo de errar e aprender
Com meus passos escuros
Com meus passos escuros

Eu mudei por você
Mas não quis sofrer
Por ser tão real pra mim

Vou
Aprendo a viver
E num segundo perder
O medo de ser quem eu sou
Ser quem eu sou"
"Burguesinha","Seu Jorge","Vai no cabeleireiro
No esteticista
Malha o dia inteiro
Vida de artista
Saca dinheiro, vai de motorista
Com seu carro esporte, vai zoar na pista

Final de semana
Na casa de praia
Só gastando grana
Na maior gandaia
Vai pra balada, dança bate-estaca
Com a sua tribo, até de madrugada

Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Só no filé
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Tem o que quer
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Do croissant
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Suquinho de maçã
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha

Vai no cabeleireiro
No esteticista
Malha o dia inteiro
Vida de artista
Saca dinheiro, vai de motorista
Com seu carro esporte, vai zoar na pista

Final de semana
Na casa de praia
Só gastando grana
Na maior gandaia
Vai pra balada, dança bate-estaca
Com a sua tribo, até de madrugada

Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Só no filé
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Tem o que quer
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Do croissant
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Suquinho de maçã

Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Só no filé
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Tem o que quer
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Do croissant
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
Suquinho de maçã

Burguesinha, é burguesinha, é burguesinha, burguesinha
É burguesinha, burguesinha, burguesinha, burguesinha, burguesinha
É burguesinha, é burguesinha, burguesa, burguesa
Burguesinha, burguesinha, burguesinha, burguesinha, burguesinha

Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô

Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô

Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô

Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô

Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô
Ê-ê, ô-ô

Burguesinha"
"Pra Não Chorar","Edson e Hudson","Às vezes, por impulso, a gente fere tanto alguém
Maltrata, manda embora, não quer nem saber
O tempo passa e a gente vê o que fez
Então pode ser tarde pra se arrepender
Eu já tentei explicar
Desculpas não têm valor
Fala que o seu coração
Ainda não me perdoou

Pra não chorar
Pra me enganar
Eu me envolvi com outro alguém
Não adiantou
Um falso amor
E alguém chorou também
Por que o amor traz tanta dor?
Porque é que tem que ser assim?
Te mandei embora e agora imploro pra voltar pra mim"
"O Que Vai Ser De Nós","Zezé Di Camargo & Luciano","Diz nada não,
Apenas vai pegando as minhas coisas e amontoando aí no chão
Enquanto eu vou tentando achar um jeito de tirar você do coração
Eu tenho que levar porradas por ter aprontado outra vez

De solidão,
Eu já fiz faculdade e hoje sei o que é perder uma grande paixão
Eu sei cuidar de mim, eu vou à luta, eu saio dessa
Não tem nada não, não tem nada não

Eu vou pagar pra ver (eu vou pagar pra ver)
Mas mas na verdade eu sou completamente louco por você
Eu sei que eu pisei na bola e agora eu posso ver
Que só aprontei, te machuquei, te fiz sofrer

Não quero te perder
Mas não sou eu quem vai interferir na sua decisão
Mas saiba que o destino desse nosso amor está em suas mãos
E é você quem vai dizer o que vai ser de nós

De solidão,
Eu já fiz faculdade e hoje sei o que é perder uma grande paixão
Eu sei cuidar de mim, eu vou à luta, eu saio dessa
Não tem nada não, não tem nada não

Eu vou pagar pra ver (eu vou pagar pra ver)
Mas mas na verdade eu sou completamente louco por você
Eu sei que eu pisei na bola e agora eu posso ver
Que só aprontei, te machuquei, te fiz sofrer

Não quero te perder
Mas não sou eu quem vai interferir na sua decisão
Mas saiba que o destino desse nosso amor está em suas mãos
E é você quem vai dizer o que vai ser de nós

Não quero te perder
Mas não sou eu quem vai interferir na sua decisão
Mas saiba que o destino desse nosso amor está em suas mãos
E é você quem vai dizer o que vai ser de nós
E é você quem vai dizer o que vai ser de nós"
"Estrela Cadente","Victor e Leo","Pararapa pararara
Pararapa pararara
Pararapa pararara
Pararapa pararara

A porta vai se abrir
Eu quero entrar com você
Você não pode impedir de acontecer

O que será desse amor?
Só as estrelas dirão
Feito a gente
Podem outros tentar
Não se amarão

O nosso amor é raio luzente
Estrela cadente na escuridão
Um beijo seu, um rio de mel
Me leva pro céu, me tira do chão

A porta vai se abrir
Eu quero entrar com você
Você não pode impedir de acontecer

O que será esse amor?
Só as estrelas dirão
Feito a gente
Podem outros tentar
Não se amarão

O nosso amor é raio luzente
Estrela cadente na escuridão
Um beijo seu, um rio de mel
Me leva pro céu, me tira do chão

O nosso amor é raio luzente
Estrela cadente na escuridão
Um beijo seu, um rio de mel
Me leva pro céu, me tira do chão

Pararapa pararara
Pararapa pararara
Pararapa pararara
Pararapa pararara

O nosso amor é raio luzente
Estrela cadente na escuridão
Um beijo seu, um rio de mel
Me leva pro céu, me tira do chão"
"Na Base Do Beijo","Ivete Sangalo","Quando eu te pegar você vai ver, você vai ver
Ai de ti, ai de ti
Vai se amarrar só vai querer saber de mim
Você vai se dar bem e eu também
Você vai se dar bem e eu também

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Quando amo é pra valer
Quando amo é pra valer
Dou carinho, me entrego
Faço o amor acontecer

Quando amo é pra valer
Quando amo é pra valer
Dou carinho, me entrego
Faço o amor acontecer

Vamos namorar, beijar na boca
Vamos namorar, beijar na boca
Vamos namorar, beijar na boca
Vamos namorar, beijar na boca

Quando eu te pegar você vai ver, você vai ver
Ai de ti, ai de ti
Vai se amarrar só vai querer saber de mim
Você vai se dar bem e eu também
Você vai se dar bem e eu também

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Quando amo é pra valer
Quando amo é pra valer
Dou carinho, me entrego
Faço o amor acontecer

Quando amo é pra valer
Quando amo é pra valer
Dou carinho, me entrego
Faço o amor acontecer

Vamos namorar, beijar na boca
Vamos namorar, beijar na boca
Vamos namorar, beijar na boca
Vamos namorar, beijar na boca

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou

Comigo é na base do beijo
Comigo é na base do amor
Comigo não tem disse me disse
Não tem chove não molha desse jeito que sou"
"Divina Comédia","Scracho","Ah! Se você descobrisse
O que eu sinto por você
A vida faz sentido
Você me faz querer viver
Tudo que você pedisse
Iria buscar pra você
A lua, o mar e as estrelas
Mudo os meus planos pra poder te ver

Quanto tempo faz?
Não importa mais
Você é meu vicio
Assumo e digo mais
Nada teria valor
Se não tivesse ao meu lado você
Que me dá tudo que eu preciso
Com você eu faço do inferno o paraíso
Com você eu faço do inferno o paraíso

Ah! Se você me dissesse
Que não quer mais me ver
O meu corpo treme todo
Só de pensar em te perder
Mas eu não desanimaria
Mesmo que fosse me enlouquecer
Loucura maior seria
Aceitar viver sem você

Quanto tempo faz?
Não importa mais
Você é meu vicio
Assumo e digo mais
Nada teria valor
Se não tivesse ao meu lado você
Que me dá tudo que eu preciso
Com você eu faço do inferno o paraíso
Com você eu faço do inferno o paraíso

E assim como Dante por Bia por causa de seu sorriso
Eu sigo pro inferno e volto ao paraíso
Só pra poder te ver
Só pra te encontrar
A tua estrela é o que me guiará

O amor me move
Só por ele eu falo
Sem ter você o purgatório é o intervalo
Entre o céu e a Terra
Entre o ter e o não te ter
Não há distância que me faça te esquecer

Quanto tempo faz?
Não importa mais
Você é meu vicio
Assumo e digo mais
Meu reggae não teria valor
Se não tivesse ao meu lado você
Que me dá tudo que eu preciso
Com você eu faço do inferno o paraíso
Com você eu faço do inferno o paraíso"
"Desabafo","Marcelo D2","Deixa, deixa, deixa
Eu dizer o que penso desta vida
Preciso demais desabafar...

D2:
Segura!
Deixa, deixa, deixa
Eu dizer o que penso desta vida
Preciso demais desabafar...

Eu já falei que tenho algo a dizer, e disse
Que falador passa mal e você me disse
Que cada um vai colher o que plantou
Porque raiz sem alma, como o Flip falou, é triste

A minha busca é na batida perfeita
Sei que nem tudo tá certo, mas com calma se ajeita
Por um mundo melhor eu mantenho minha fé
Menos desigualdade, menos tiro no pé

Andam dizendo que o bem vence o mal
Por aqui vou torcendo pra chegar no final
É, quanto mais fé, mais religião
A mão que mata, reza, reza ou mata em vão
Me contam coisas como se fossem corpos
Ou realmente são corpos, todas aquelas coisas
Deixa pra lá, eu devo tá viajando
Enquanto eu falo besteira, nego vai se matando
Então

Deixa,deixa,deixa
Eu dizer o que penso dessa vida
Preciso demais desabafar

Deixa,deixa,deixa
Eu dizer o que penso dessa vida
Preciso demais desabafar

Ok, então vamo lá, diz
Tu quer a paz, eu quero também
Mas o Estado não tem direito de matar ninguém
Aqui não tem pena de morte, mas segue o pensamento
O desejo de matar de um Capitão Nascimento
Que, sem treinamento, se mostra incompetente
O cidadão por outro lado se diz impotente, mas
A impotência não é uma escolha também
De assumir a própria responsabilidade
Hein?

Que cê tem e mente, se é que tem algo em mente
Porque a bala vai acabar ricocheteando na gente
Grandes planos, paparazzo demais
O que vale é o que você tem e não o que você faz
Celebridade é artista, artista que não faz arte
Lava a mão como Pilatos achando que já fez sua parte
Deixa pra lá, eu continuo viajando
Enquanto eu falo besteira nego vai, vai
Então deixa

Deixa,deixa,deixa
Eu dizer o que penso dessa vida
Preciso demais desabafar

Deixa,deixa,deixa
Eu dizer o que penso dessa vida
Preciso demais desabafar"
