title,artist,lyrics
"Ai Se Eu Te Pego","Michel Teló","Nossa, nossa
Assim você me mata
Ai, se eu te pego
Ai, ai, se eu te pego

Delícia, delícia
Assim você me mata
Ai, se eu te pego
Ai, ai, se eu te pego, hein?

Sábado na balada
A galera começou a dançar
E passou a menina mais linda
Tomei coragem e comecei a falar

Nossa, nossa
Assim você me mata
Ai, se eu te pego
Ai, ai, se eu te pego

Delícia, delícia
Assim você me mata
Ai, se eu te pego
Ai, ai, se eu te pego

Sábado na balada
A galera começou a dançar
E passou a menina mais linda
Tomei coragem e comecei a falar

Nossa, nossa
Assim você me mata
Ai, se eu te pego
Ai, ai, se eu te pego

Delícia, delícia
Assim você me mata
Ai, se eu te pego
Ai, ai, se eu te pego, hein?

Nossa, nossa
Assim você me mata
Ai, se eu te pego
Ai, ai, se eu te pego

Delícia, delícia
Assim você me mata
Ai, se eu te pego
Ai, ai, se eu te pego, hein?

Que delícia, hein?
Ai, se eu te pego!"
"Sensações","Paula Fernandes","Eu me perdi, perdi você
Perdi a voz, o teu querer
Agora eu sou somente um
Longe de nós, um ser comum

Agora sou um vento só, a escuridão, eu virei pó
Fotografia, sou lembrança do passado
Agora sou a prova viva de que nada nessa vida
É pra sempre até que prove o contrário

Estar assim, sentir assim
Um turbilhão de sensações dentro de mim
Eu amanheço, eu estremeço, eu enlouqueço
Eu te cavalgo embaixo do cair da chuva, eu reconheço

Estar assim, sentir assim
Um turbilhão de sensações dentro de mim
Eu me aqueço, eu endureço, eu me derreto, eu evaporo
Eu caio em forma de chuva, eu reconheço
Eu me transformo

Agora sou um vento só, a escuridão, eu virei pó
Fotografia, sou lembrança do passado
Agora sou a prova viva de que nada nessa vida
É pra sempre até que prove o contrário

Estar assim, sentir assim
Um turbilhão de sensações dentro de mim
Eu amanheço, eu estremeço, eu enlouqueço
Eu te cavalgo embaixo do cair da chuva, eu reconheço

Estar assim, sentir assim
Um turbilhão de sensações dentro de mim
Eu me aqueço, eu endureço, eu me derreto, eu evaporo
Eu caio em forma de chuva, eu reconheço

Estar assim, sentir assim
Eu amanheço, eu estremeço, eu enlouqueço
Eu te cavalgo embaixo do cair da chuva

Agora sou um vento só, a escuridão, eu virei pó
Fotografia, sou lembrança do passado"
"A Verdade","Fernando & Sorocaba","Diz pra ela que eu mudei de cidade
Que eu fui viajar com os meus amigos
Diz pra ela que tô curtindo a liberdade
E que eu tô trabalhando e tudo tá corrido
Fala que me viu feliz demais
E que tá tudo lindo

Só não conta que eu pirei
Nem que eu fiquei louco
Não deixa ela saber
Que eu tô morrendo aos poucos
Inventa a história que você quiser
Não conte a verdade, a verdade

Diz pra ela que agora eu moro na praia
Que eu vivo a vida que pedi pra Deus
Diz que toda noite me vê na balada
E que todos querem ser amigo meu
Fala que eu encontrei a paz
E que me viu sorrindo

Só não conta que eu pirei
Nem que eu fiquei louco
Não deixa ela saber
Que eu tô morrendo aos poucos
Inventa a história que você quiser
Não conte a verdade

Eu só quero que ela lembre
Dos momentos mais bonitos
Esse sofrimento é meu
E não vai ser dividido
Me ajude, amigo

Só não conta que eu pirei
Nem que eu fiquei louco
Não deixa ela saber
Que eu tô morrendo aos poucos
Inventa a história que você quiser

Só não conta que eu pirei
Nem que eu fiquei louco
Não deixa ela saber
Que eu tô morrendo aos poucos
Inventa a história que você quiser

Não conte a verdade
A amo e sinto saudade
Essa é a pura verdade
A amo e sinto saudade"
"Cuidar Mais De Mim","Paula Fernandes","Eu vim falar do que eu perdi
Que eu já chorei, do que eu vivi
Porque eu amei, me entreguei
E quantas vezes eu sorri
Eu vim contar pro seu coração
Que eu já provei da desilusão
De um amor

Eu vim falar que eu também sofri
E quantas vezes me desesperei
Foi grande a dor que eu senti
E, desde então, eu me toquei
Que sem amor, sem ilusão
A minha vida é em vão
Isso é morrer

Eu sei que parte do que eu passei
Foi culpa minha porque eu deixei
Que outro alguém me dominasse assim
Sei que preciso cuidar mais de mim

Tá complicado esquecer teu sorriso
O sentimento, a paixão que ficou
Serão pra sempre os mesmos encantos
Mas, no momento, eu desejo outro amor

Eu vim falar que eu também sofri
E muitas vezes me desesperei
Foi grande a dor que eu senti
E, desde então, eu me toquei
Que sem amor, sem ilusão
A minha vida é em vão
Isso é morrer

Eu sei que parte do que eu passei
Foi culpa minha porque eu deixei
Que outro alguém me dominasse assim
Sei que preciso cuidar mais de mim

Tá complicado esquecer teu sorriso
O sentimento, a paixão que ficou
Serão pra sempre os mesmos encantos
Mas no momento eu desejo outro amor
Tá complicado esquecer teu sorriso
O sentimento, a paixão que ficou
Serão pra sempre os mesmos encantos
Mas, no momento, eu desejo outro amor

Tá complicado esquecer teu sorriso
O sentimento, a paixão que ficou
Serão pra sempre os mesmos encantos
Mas, no momento, eu desejo outro amor
Nesse momento eu desejo outro amor
Nesse momento eu desejo outro amor"
"Eu Não Vou Aceitar","Bruno & Marrone","Aceito tudo de você,
Tiro de mim só pra te dar prazer
Troco meu jogo por novela
Meu futebol por cem mil rosas amarelas
Perde a cabeça sempre que eu esqueço
O dia e o mês do primeiro beijo
E no banheiro sempre reclama
Do meu jeito de menino que só te ama
Meu sentimento não te engana...

Você não pode saber,
Que sou nada sem você e se você partir

Eu não vou aceitar, eu não vou aceitar
Eu não vou aceitar, eu não vou aceitar

Aceito tudo de você,
Tiro de mim só pra te dar prazer
Troco meu jogo por novela
Meu futebol por cem mil rosas amarelas
Perde a cabeça sempre que eu esqueço
O dia e o mês do primeiro beijo
E no banheiro sempre reclama
Do meu jeito de menino que só te ama
Meu sentimento não te engana...

Você não pode saber,
Que sou nada sem você e se você partir

Eu não vou aceitar, eu não vou aceitar
Eu não vou aceitar, eu não vou aceitar

Eu não vou aceitar, (faço tudo por você)
Eu não vou aceitar, (faço tudo por você)
Eu não vou aceitar, (tiro de mim só pra te dar prazer)."
"Eu quero tchu, Eu quero tcha","João Lucas & Marcelo","Eu quero tchu, eu quero tcha
Eu quero tchu tcha tcha tchu tchu tcha
Tchu tcha tcha tchu tchu tcha

Eu quero tchu, eu quero tcha
Eu quero tchu tcha tcha tchu tchu tcha
Tchu tcha tcha tchu tchu tcha

Cheguei na balada, doidinho pra biritar
A galera tá no clima, todo mundo quer dançar
O Neymar me chamou, e disse: Faz um tchu tcha tcha
Perguntei o que é isso, ele disse: Vou te ensinar
É uma dança sensual, em Goiânia já pegou
Em Minas explodiu, em Tocantins já bombou
No nordeste as mina faz, no verão vai pegar
Então faz o tchu tcha tcha, o Brasil inteiro vai cantar

Com João Lucas e Marcelo

Eu quero tchu, eu quero tcha
Eu quero tchu tcha tcha tchu tchu tcha
Tchu tcha tcha tchu tchu tcha

Eu quero tchu, eu quero tcha
Eu quero tchu tcha tcha tchu tchu tcha
Tchu tcha tcha tchu tchu tcha

Cheguei na balada, doidinho pra biritar
A galera tá no clima, todo mundo quer dançar
Uma mina me chamou, e disse: Faz um tchu tcha tcha
Perguntei o que é isso, ela disse: Eu vou te ensinar
É uma dança sensual, em Goiânia já pegou
Em Minas explodiu, em Tocantins já bombou
No nordeste as mina faz, no verão vai pegar
Então faz o tchu tcha tcha, o Brasil inteiro vai cantar

Com João Lucas e Marcelo

Eu quero tchu, eu quero tcha
Eu quero tchu tcha tcha tchu tchu tcha
Tchu tcha tcha tchu tchu tcha

Eu quero tchu, eu quero tcha
Eu quero tchu tcha tcha tchu tchu tcha
Tchu tcha tcha tchu tchu tcha

Eu quero tchu, eu quero tcha
Eu quero tchu tcha tcha tchu tchu tcha
Tchu tcha tcha tchu tchu tcha

Eu quero tchu, eu quero tcha
Eu quero tchu tcha tcha tchu tchu tcha
Tchu tcha tcha tchu tchu tcha"
"Ainda Bem","Thiaguinho","Ainda bem que te encontrei
Agora sou mais feliz
Igual não tem, me trata bem
Do jeito que eu sempre quis

Lembro, te olhei, me apaixonei
Esqueci o que eu vivi
Me dediquei, tanto lutei
Pra te ter perto de mim

Ainda bem
Ainda bem
Ainda bem
Ainda bem

Quantas vezes já falei te amo sem querer
Quantas vezes me enganei tentando achar você
Até pensei não me entregar pra mais ninguém
Aí você vem
E me faz tão bem

Só do teu lado tudo é mais
Tudo é tão perfeito e cheira à paz
Eu nunca amei ninguém assim
Eu sei que foi feita pra mim
Só do teu lado a emoção
Faz acelerar meu coração
Enfim achei o meu lugar
Agora eu sei o que é amar

Ainda bem
Ainda bem (ainda bem)
Ainda bem (ainda bem)
Ainda bem

Quantas vezes já falei te amo sem querer
Quantas vezes me enganei tentando achar você
Até pensei não me entregar pra mais ninguém
Aí você vem
E me faz tão bem

Só do teu lado tudo é mais
Tudo é tão perfeito e cheira à paz
Eu nunca amei ninguém assim
Eu sei que foi feita pra mim
Só do teu lado a emoção
Faz acelerar meu coração
Enfim achei o meu lugar
Agora eu sei o que é amar

Ainda bem
Ainda bem
Ainda bem
Ainda bem

Ainda bem"
"Se eu te pego, te envergo","Sorriso Maroto","Não é fogo de palha
Você vai jogar a toalha
Pedindo pra eu parar
Você não tem noção do quanto eu te desejo
Sinto gosto do seu beijo só de te olhar

Chego a ficar arrepiado
Quando para do meu lado
Dá vontade de te agarrar
Se tá achando que é história
Tenta a sorte pra tu ver
Você não vai se arrepender
Eu garanto
Já faz um tempão
Que eu estou querendo você

Deixa eu te enlouquecer
Preciso te sentir
Você vai delirar
Tô falando sério, não ri
Se você pagar pra ver
Vai se surpreender
Não vai se conformar
De ter perdido todo esse tempo
Faço uma aposta com você

Garota, se eu te pego, te envergo
Você vai pirar, você vai gamar, vai se apaixonar
Pode me chamar de convencido
Não esquento, eu não ligo
Vem logo me experimentar

Garota, se eu te pego, te envergo
Você vai pirar, você vai gamar, vai se apaixonar
Pode me chamar de convencido
Não esquento, eu não ligo
Vem logo me experimentar

Que eu vou te pegar
Daquele jeito, daquele jeito
Acho bom vir preparada, meu bem

Que eu vou te pegar
Daquele jeito, daquele jeito
Chega de conversa e vem que vem

Chego ficar arrepiado
Quando para do meu lado
Dá vontade de te agarrar
Se tá achando que é história
Tenta a sorte pra tu ver
Você não vai se arrepender
Eu garanto
Já faz um tempão
Que eu tô querendo você

Deixa eu te enlouquecer
Preciso te sentir
Você vai delirar
Tô falando sério, não ri
Se você pagar pra ver
Vai se surpreender
Não vai se conformar
De ter perdido todo esse tempo
Faço uma aposta com você

Garota, se eu te pego, te envergo
Você vai pirar, você vai gamar, vai se apaixonar
Pode me chamar de convencido
Não esquento, eu não ligo
Vem logo me experimentar

Garota, se eu te pego, te envergo
Você vai pirar, você vai gamar, vai se apaixonar
Pode me chamar de convencido
Não esquento, eu não ligo
Vem logo me experimentar

Que eu vou te pegar
Daquele jeito, daquele jeito
Acho bom vir preparada, meu bem

Que eu vou te pegar
Daquele jeito, daquele jeito
Chega de conversa e vem"
"Lágrimas","Victor & Leo","Tantos planos, tantos sonhos
Tantos erros, era cedo

Foi tão simples, me pergunto
Nesse jogo, quem saiu perdendo?

Não procure lágrimas no meu olhar
Eu não vou perguntar o que aconteceu
Seus olhos dizem tudo que eu preciso ouvir
Mas não vejo em você o que está em mim (em mim)

Mil desejos, fantasias
Segredos sentimentos
Perdidos no tempo
As lembranças, os momentos
E lágrimas choradas jogadas ao vento"
"Ex Mai Love","Gaby Amarantos","Meu amor era verdadeiro
O teu era pirata
O meu amor era ouro
E o teu não passava de um pedaço de lata

Meu amor era rio
E o teu não formava uma fina cascata
O meu amor era de raça
E o teu simplesmente um vira-lata

Ex-my love, ex-my love
Se botar teu amor na vitrine
Ele nem vai valer R$ 1,99
Ex-my love, ex-my love
Se botar teu amor na vitrine
Ele nem vai valer R$ 1,99

Ex-my love, ex-my love
Se botar teu amor na vitrine
Ele nem vai valer R$ 1,99
Ex-my love, ex-my love
Se botar teu amor na vitrine
Ele nem vai valer R$ 1,99"
"60 segundos","Gusttavo Lima","Me dê um minuto pra falar
Que eu preciso de você, meu amor
59 segundos é o que resta
Pra entender essa paixão no meu peito

Cada segundo que se passa
Mais aumenta essa vontade
Esse desejo, essa paixão
Que me domina, me fascina
Com seu jeito de menina tão linda

Você enlouquece o meu coração
Você sabe que eu tô em suas mãos

O tempo passa depressa quando estou com você
As horas viram minutos, não consigo entender
E o que eu mais quero é viver ao seu lado
Cada segundo, amor

O tempo passa depressa quando estou com você
As horas viram minutos, não consigo entender
E o que eu mais quero é viver ao seu lado
Cada segundo, amor

Te fazer feliz por toda a vida

Cada segundo que se passa
Mais aumenta essa vontade
Esse desejo, essa paixão
Que me ilumina, me fascina
Com seu jeito de menina tão linda

Você enlouquece o meu coração
Você sabe que eu tô em suas mãos

O tempo passa depressa quando estou com você
As horas viram minutos, não consigo entender
E o que eu mais quero é viver ao seu lado
Cada segundo, amor

O tempo passa depressa quando estou com você
As horas viram minutos, não consigo entender
E o que eu mais quero é viver ao seu lado
Cada segundo, amor

Te fazer feliz por toda a vida"
"Não É Normal","NX Zero","Porque toda vez que você sai
Parte de mim também se vai
Isso não é normal
Saiba que um dia sem você
É uma eternidade para mim
Isso não é normal

Então você me disse
Nunca vai dar certo, é, eu te respondo
Tem que confiar em mim
Mais uma vez, sei que errei
Não jogue fora algo assim tão bom

Prometo que essa é a última promessa
E se depender de mim, você nunca mais vai sofrer
Não quero te perder
Mais uma vez

Porque toda vez que você sai
Parte de mim também se vai
Isso não é normal
Saiba que um dia sem você
É uma eternidade para mim
Isso não é normal

O tempo todo, o tempo todo é tempo demais
Não é pra sempre, o pra sempre sempre se vai
Uoh, uoh, nem tudo que acaba tem final

Lembra?
Você me disse nunca vai dar certo, ok
Mas pense nisso
O que é certo para mim
Pode não ser pra você

Deixe o futuro pra depois
Não vai ser como recomeçar do nada, pois
Nada pode mudar o que já começou
Então faça agora tudo isso valer a pena

Porque toda vez que você sai
Parte de mim também se vai
Isso não é normal
Saiba que um dia sem você
É uma eternidade para mim

O tempo todo, o tempo todo é tempo demais
Não é pra sempre, o pra sempre sempre se vai
Uoh, uoh, nem tudo que acaba tem final
Uoh, nem tudo que acaba tem final
Uoh, nem tudo que acaba tem final, uoh

Porque toda vez que você sai
Parte de mim também se vai
Isso não é normal"
"Gatinha Assanhada","Gusttavo Lima","Gatinha assanhada, cê tá querendo o quê?
Eu quero mexer, eu quero mexer

DJ aumenta o som e bota pra fritar
Que ela já tá louca, louca pra dançar
DJ aumenta o som e deixa acontecer
Tô curtindo parado, vendo ela mexer

E tá perdendo a linha, descendo na balada
Com dedinho na boca, ela tá pirada

E tá perdendo a linha, descendo na balada
Com dedinho na boca, ela tá pirada"
"Juras de Amor","Bruno & Marrone","Eu pensei que fosse fácil esquecer
Uma paixão
Descobri como é difícil dominar
O coração

São lembranças e momentos tão marcantes
Tão difíceis de apagar
Coisas simples e não menos importantes
Como posso não lembrar

Do beijo na boca
Do cheiro da pele
Das juras de amor
Que eram pra sempre

Não quero lembrar
Que tudo acabou
Só quero lembrar
Dos momentos de amor

São lembranças e momentos tão marcantes
Tão difíceis de apagar
Coisas simples e não menos importantes
Como posso não lembrar

Do beijo na boca
Do cheiro da pele
Das juras de amor
Que eram pra sempre

Não quero lembrar
Que tudo acabou
Só quero lembrar
Dos momentos de amor

Do beijo na boca
Do cheiro da pele
Das juras de amor
Que eram pra sempre"
"Sou O Cara Pra Você","Thiaguinho","Ele não te merece
Fala mal de você
Larga logo esse cara, pô
Manda ele ir

Toda vez que te vejo, eu te quero mais, mais, mais
Larga logo esse cara, que ele não te satisfaz mais
Eu não sei por que você fica se enganando assim
Vê se para e repara que você nasceu pra mim

Ele anda dizendo por aí que você engordou
A rapaziada disse que ele até te apelidou
Agora me diz se é isso que você sonhou
Ser tratada como vaga, e eu aqui cheio de amor

(Volta então pra mim) sei os seus defeitos
(Quero mesmo assim) pra mim tá perfeito
O que foi fazer? Se arriscar pra quê?
Só olhar pra ele que você vai perceber

Ele não te ama como eu
Te quer mais do que eu
Duvido que ele faz amor gostoso como eu
O seu tempo tá no fim
É melhor você se decidir
Tem uma novinha atrás de mim

E-e-e-e-e-e-eu sou o cara pra você
E-e-e-e-e-e-eu, só você que não quer ver
E-e-e-e-e-e-eu sou o cara pra você
E-e-e-e-e-e-eu, melhor que eu não vai ter

Toda vez que te vejo, eu te quero mais, mais, mais
Larga logo esse cara, que ele não te satisfaz mais
Eu não sei por que você fica se enganando assim
Vê se para e repara que você nasceu pra mim

Ele anda dizendo por aí que você engordou
A rapaziada disse que ele até te apelidou
Agora me diz se é isso que você sonhou
Ser tratada como vaga, e eu aqui cheio de amor

(Volta então pra mim) sei os seus defeitos
(Quero mesmo assim) pra mim tá perfeito
O que foi fazer? Se arriscar pra quê?
Só olhar pra ele que você vai perceber

Ele não te ama como eu
Te quer mais do que eu
Duvido que ele faz amor gostoso como eu
O seu tempo tá no fim
É melhor você se decidir
Tem uma novinha atrás de mim

E-e-e-e-e-e-eu sou o cara pra você
E-e-e-e-e-e-eu, só você que não quer ver
E-e-e-e-e-e-eu sou o cara pra você
E-e-e-e-e-e-eu, melhor que eu não vai ter

E-e-e-e-e-e-eu sou o cara pra você
E-e-e-e-e-e-eu, só você que não quer ver
E-e-e-e-e-e-eu sou o cara pra você
E-e-e-e-e-e-eu, melhor que eu não vai ter

E-e-e-e-e-e-eu"
