title,artist,lyrics
"Desencana","Thiaguinho","Lalalaiá, lalalaiá
Lalalaiá, laiá, laiá
Lalalaiá, lalalaiá
Lalalaiá, laiá, laiá

Não sei por que quis se esconder
E agora quer voltar pra mim
Tanto eu fiz pra te entender
Mas foi em vão, chegou ao fim

Vou procurar em outro lugar
Alguém que saiba me amar
Você brincou e esnobou
Alguém que somente te amou

Já sabe o que fazer, melhor me esquecer
Que eu não vou mais te procurar
Você pode implorar, gritar e até chorar
Que eu não vou mais acreditar

Demorei pra perceber que eu e você não tem nada a ver
Não tem nada a ver, não tem nada a ver
Percebi que agora que cê foi embora eu não vou mais me esconder
Sei que vou vencer, sei que vou vencer
Necessito urgentemente encontrar um novo amor
Então, por favor, deixa eu viver

Desencana, facilita
Deixa eu viver em paz
Mete o pé da minha vida
Que você ficou pra trás
Desencana, facilita
Deixa eu viver em paz
Mete o pé da minha vida
Que você ficou pra trás

Lalalaiá, lalalaiá
Lalalaiá, laiá, laiá
Lalalaiá, lalalaiá
Lalalaiá, laiá, laiá

Não sei por que quis se esconder
E agora quer voltar pra mim
Tanto eu fiz pra te entender
Mas foi em vão, chegou ao fim

Vou procurar em outro lugar
Alguém que saiba me amar
Você brincou e esnobou
Alguém que somente te amou

Já sabe o que fazer, melhor me esquecer
Que eu não vou mais te procurar
Você pode implorar, gritar e até chorar
Que eu não vou mais acreditar

Demorei pra perceber que eu e você não tem nada a ver
Não tem nada a ver, não tem nada a ver
Percebi que agora que cê foi embora eu não vou mais me esconder
Sei que vou vencer, sei que vou vencer
Necessito urgentemente encontrar um novo amor
Então, por favor, deixa eu viver

Desencana, facilita
Deixa eu viver em paz
Mete o pé da minha vida
Que você ficou pra trás
Desencana, facilita
Deixa eu viver em paz
Mete o pé da minha vida
Que você ficou pra trás

Lalalaiá, lalalaiá
Lalalaiá, laiá, laiá
Lalalaiá, lalalaiá
Lalalaiá, laiá, laiá

Lalalaiá, lalalaiá (desencana, facilita)
Lalalaiá, laiá, laiá
Lalalaiá, lalalaiá (mete o pé da minha vida)
Lalalaiá, laiá, laiá

Lalalaiá, lalalaiá
Lalalaiá, laiá, laiá
Lalalaiá, lalalaiá
Lalalaiá, laiá, laiá"
"Veneno","Fernando & Sorocaba","Usa e abusa, faz o que quiser de mim
Pode me ligar quando tiver a fim
Não demora amor, não sabe o que cê tá perdendo
Pode vir com tudo que hoje eu tô um veneno

Veneno, veneno, veneno, veneno
Pode vir com tudo que hoje eu tô um veneno

Não me provoca, cê não sabe o perigo que eu sou
Eu sou, sou perito na arte de fazer amor
Duvida, vai queimar sua língua, não sabe o que diz
Não espera, vem pagar pra ver que eu te faço feliz

Sou do tipo de pessoa
Que faz e não fala, que não perde tempo
Vem ni mim, tô facin
Hoje eu tô um veneno"
"Diz Pra Mim (Just Give me a Reason)","Gusttavo Lima","Desde o início você esteve tão presente
E eu só te evitando
Estou do outro lado as coisas mudam com o tempo
E hoje não vivo sem você

E agora você diz pra mim
Que já não é bem assim
Já está tão perto o fim do nosso amor
Nosso amor

Diz o que é preciso pra te ter aqui comigo
Pra fazer o nosso amor reviver
Pra não te perder
O que é preciso pra te ter aqui comigo
E a velha chama reacender
Pra não te perder

Desculpe, mas eu não entendo
A gente se perdeu no tempo
E eu fiquei tão perdido
Confesso que às vezes penso na gente
E em um recomeço
Melhor e bem diferente

Mas tem que partir de você
Amor, fazer por merecer
Porque não se conserta assim
O nosso amor, nosso amor
Nosso amor, amor

Diz o que é preciso pra te ter aqui comigo
Pra fazer o nosso amor reviver
Pra não te perder
O que é preciso pra te ter aqui comigo
E a velha chama reacender
Pra não te perder

Não posso aceitar, não é nosso fim
Está escrito nas estrelas você nasceu pra mim
Depende de nós tudo mudar
Eu quero e sei que você também
(Diz pra mim)

Diz o que é preciso pra te ter aqui comigo
Pra fazer o nosso amor reviver
Pra não te perder
O que é preciso pra te ter aqui comigo
E a velha chama reacender
Pra não te perder

O que é preciso pra te ter aqui comigo
Pra fazer o nosso amor reviver
Pra não te perder
O que é preciso pra te ter aqui comigo
E a velha chama reacender
Pra não te perder
Pra não te perder"
"Louco Coração","Eduardo Costa","Passou como um furacão
Tantos carinhos, noites de paixão
Sonhos que viraram ilusão, uma história de amor

Tudo acabou em desilusão
É o desejo desse pecador
Deixa livre esse coração que o destino enganou

Só restou desta lenta agonia
Músicas com tristes melodias
Que me lembram que eu não posso mais
Entregar meu pobre louco coração
Pra quem não sabe amar

Vai, vai, vai embora da minha vida
Vai, vai, fica com saudade
Não vai achar ninguém que te ame tanto assim
Por isso, vai

Vai, vai, levanta e cai fora
Vai, vai, agora é a hora
Tudo o que eu preciso, tudo o que eu quero é
Um verdadeiro amor

Ouô ou uô uô
Ouô ou ou ô
Ô uô ou uô uô

Vai
Vai, vai embora da minha vida
Vai, vai, fica com saudade
Não vai achar ninguém que te ame, o quanto eu te amei

Vai, vai, levanta e cai fora
Vai, vai, agora é a hora
Tudo o que eu preciso, tudo o que eu quero é
Um verdadeiro amor"
"Pode ou Não Pode","Zé Ricardo & Thiago","Agora sou eu quem mando
Agora, eu que decido
O que pode ou não pode
Há! Deixa comigo!

Beijar na boca, pode!
Fazer gostoso, pode!
E se apaixonar?
Não pode! Não pode! Não pode!

Tirar a roupa, pode!
Morder o pescoço, pode!
E ligar no outro dia?
Não pode! Não pode! Não pode!

Dar presente, pode!
Fazer surpresa, pode!
E se for aliança?
Não pode! Não pode! Não pode!

Oh oh, oh oh, oh oh, oh
O que pode ou não pode
Eu que decido meu amor

Oh oh, oh oh, oh oh, oh
O que pode ou não pode
Eu que decido meu amor

- Zé, as Turbinadas?
- Pode!

- E beijar no banheiro?
- Pode!

- E namorar com você?
- Não pode! Não pode! Não pode!

- Fazer loucura?
- Pode!

- E dar um perdido?
- Isso pode!

- Postar foto na internet?
- Não pode! Não pode! Não pode!

Oh oh, oh oh, oh oh, oh
O que pode ou não pode
Eu que decido meu amor

Oh oh, oh oh, oh oh, oh
O que pode ou não pode
Eu que decido meu amor"
"O que cê vai fazer","Fernando & Sorocaba","O que cê vai fazer quando ele não tiver mais vinte e poucos anos?
O que cê vai fazer quando acabar esse desejo insano?
E quando perceber que o jeito dele já não bate mais com o seu?
Tava tão na cara que ele não ia dar o que prometeu

Quando os corpos não quiserem mais se abraçar
E os olhos desviarem quando ele te olhar, vai doer
Talvez hoje seja tarde pra gente voltar
Não quero estar na sua pele quando me encontrar, vai doer
Vai doer

As razões que me impedem de estar com você
Vai além de te amar, vai além do querer
Vai saber, vai saber

Já não somos tão jovens pra enlouquecer
Nem tão velhos pra ver nosso sonho morrer
Vai saber, vai saber
Não consegui te esquecer

O que cê vai fazer quando ele não ouvir mais o seu coração?
E se ele não sentir mais nem vontade de segurar sua mão?
E quando a rotina começar a te enlouquecer
Vai lembrar que sou o único que poderia te surpreender

Quando os corpos não quiserem mais se abraçar
E os olhos desviarem quando ele te olhar, vai doer
Talvez hoje seja tarde pra gente voltar
Não quero estar na sua pele quando me encontrar, vai doer
Vai doer

As razões que me impedem de estar com você
Vai além de te amar, vai além do querer
Vai saber, vai saber

Já não somos tão jovens pra enlouquecer
Nem tão velhos pra ver nosso sonho morrer
Vai saber, vai saber
Não consegui te esquecer"
"Irracional","Marcos & Belutti","Basta apenas um olhar, um beijo, um toque
Pra eu perder meu chão, ficar em choque
Perder o sentido e a razão, desequilibrar o coração
Não responder mais por mim

Basta um cheiro ou apenas um sorriso
Pra eu perder meu ar e o juízo
Seu domínio em mim é fatal
Eu me sinto tão irracional
Mas não tem jeito é assim
Nunca vai mudar, vou me declarar

Com rosas
Perfume, uma declaração
Com beijos
Canções de amor, um violão
Quer saber por que, eu amo você
Quero sempre te surpreender

Com rosas
Perfume, uma declaração
Com beijos
Canções de amor, um violão
Quer saber por que, eu amo você
Quero sempre te surpreender
Ooooo Ooooo Ooooooou

Basta um cheiro ou apenas um sorriso
Pra eu perder meu ar e o juízo
Seu domínio em mim é fatal
Eu me sinto tão irracional
Mas não tem jeito é assim
Nunca vai mudar, vou me declarar

Com rosas
Perfume, uma declaração
Com beijos
Canções de amor, um violão
Quer saber por que, eu amo você
Quero sempre te surpreender

Com rosas
Com beijos
Canções de amor, um violão
Quer saber por que, eu amo você
Quero sempre te surpreender

Basta apenas um olhar, um beijo, um toque"
"Um Lugarzinho Na Sua Cama","João Bosco e Vinicius","Lembra aquela vez, a desculpa mal contada
Eu tava te traindo com a antiga namorada
Acreditava em tudo, eu mentia, que absurdo!
E você, igual boba, não sabia do meu mundo

Mas uma hora o telhado quebra, a casa cai
Pela porta da frente hoje eu não entro mais
Você descobriu, se escondeu e viu, coração partiu
E hoje, mesmo aqui coberto, eu tô passando frio

Se você voltar e me perdoar
Não vou pegar, eu vou parar, me comportar
Compro aliança e com você eu vou casar
Me dá, dá uma chance de tentar, dá
Um lugarzinho na sua cama pra eu deitar"
"Crime Perfeito","João Neto & Frederico","Não adiantou trancar a minha porta, entrou pela janela
E me fez prisioneiro das vontades dela
Fiquei de mãos atadas, não pude impedir
Depois saiu levando o que tinha mais valor
E nessa correria esqueceu do amor
Da saudade

Me pegou desprevenido, eu nunca suspeitaria
Meu mundo desabando inteiro em menos de um dia
Teu cheiro pelo ar, teus rastros pelo chão
E eu fui outra vítima da sua ingratidão

Eu fui o seu refém desse crime perfeito
Levou o que era meu, você não tem direito
De me amar e fugir, agora
Eu vou reconstruir tudo feito um bobo
Mesmo sabendo que vai me roubar de novo
Só assim eu te vejo outra vez

Não adiantou trancar a minha porta, entrou pela janela
E me fez prisioneiro das vontades dela
Fiquei de mãos atadas, não pude impedir
Depois saiu levando o que tinha mais valor
E nessa correria esqueceu do amor
Da saudade

Me pegou desprevenido, eu nunca suspeitaria
Meu mundo desabando inteiro em menos de um dia
Teu cheiro pelo ar, teus rastros pelo chão
E eu fui outra vítima da sua ingratidão

Eu fui o seu refém desse crime perfeito
Levou o que era meu, você não tem direito
De me amar e fugir, agora
Eu vou reconstruir tudo feito um bobo
Mesmo sabendo que vai me roubar de novo
Só assim eu te vejo outra vez

Eu fui o seu refém desse crime perfeito
Levou o que era meu, você não tem direito
De me amar e fugir, agora
Eu vou reconstruir tudo feito um bobo
Mesmo sabendo que vai me roubar de novo
Só assim eu te vejo outra vez"
"Meu Novo Mundo","Charlie Brown Jr.","Como se o silêncio dissesse tudo
Um sentimento bom que me leva pra outro mundo
A vontade de te ver já é maior que tudo
Não existem distâncias no meu novo mundo

Tipo coisas da sétima arte
Aconteceu sem que eu imaginasse
Sonho de consumo cantar na sua festa
Vem dançar comigo, aproveita e me sequestra
Amor vagabundo, intenso ou muita pressa
Não sei como termina, mas sei como começa

Fiz essa canção pra dizer algumas coisas
Cuidado com o destino, ele brinca com as pessoas
Tipo uma foto com sorriso inocente
Mas a vida tinha um plano e separou a gente

Mas se quem eu amo tem amor por mim
Se quem eu amo tem amor por mim
Eu sei que ainda estamos muito longe do fim

A vontade de te ver já é maior que tudo
E não existem distâncias no meu novo mundo
A vontade de te ver já é maior que tudo
E não existem distâncias no meu novo mundo

A vontade de te ver já é maior que tudo
E não existem distâncias no meu novo mundo
A vontade de te ver já é maior que tudo
E não existem distâncias no meu novo mundo

Fiz essa canção pra dizer algumas coisas
Cuidado com o destino, ele brinca com as pessoas
Tipo uma foto com sorriso inocente
Mas a vida tinha um plano e separou a gente

Mas se quem eu amo tem amor por mim
Se quem eu amo tem amor por mim
Eu sei que ainda estamos muito longe do fim

A vontade de te ver já é maior que tudo
E não existem distâncias no meu novo mundo
A vontade de te ver já é maior que tudo
E não existem distâncias no meu novo mundo

A vontade de te ver já é maior que tudo
E não existem distâncias no meu novo mundo
A vontade de te ver já é maior que tudo
E não existem distâncias no meu novo mundo"
"Mente Pra Mim","Cristiano Araújo","Olha dentro dos meus olhos
E me conta umas mentiras só pra me agradar
Fala que hoje eu tô bonito
Que ainda pensa em mim quando vai se deitar

Diz que quando acorda todo dia
Seu primeiro pensamento pode ser que seja eu
Mente pra esse cara inocente
Fala que ele ainda vai ser seu

O amor da sua vida era eu
Não era verdade
Eu vou amar doendo, eu vou amar sofrendo
Mesmo sabendo que tudo pode acabar (vai)

Mente pra mim, é o que eu gosto
Quanto mais você me ilude, mais eu te adoro
Menina indecente, que finge ser carente
E é desse jeito que eu te provoco

Mente pra mim, é o que eu gosto
Quanto mais você me ilude, mais eu te adoro
Menina indecente, que finge ser carente
E é desse jeito que eu te provoco

O amor da sua vida era eu
Não era verdade
Eu vou amar doendo, eu vou amar sofrendo
Mesmo sabendo que tudo pode acabar (vai)

Mente pra mim, é o que eu gosto
Quanto mais você me ilude, mais eu te adoro
Menina indecente, que finge ser carente
E é desse jeito que eu te provoco

Mente pra mim, é o que eu gosto
Quanto mais você me ilude, mais eu te adoro
Menina indecente, que finge ser carente
E é desse jeito que eu te provoco

Mente pra mim, é o que eu gosto
Quanto mais você me ilude, mais eu te adoro
Menina indecente, que finge ser carente
E é desse jeito que eu te provoco

Mente pra mim, é o que eu gosto
Quanto mais você me ilude, mais eu te adoro
Menina indecente, que finge ser carente
E é desse jeito que eu te provoco"
