title,artist,lyrics
"Arerê","Banda Eva","Tudo que eu quero nessa vida
Toda vida é amar você, amar você
O seu amor é como uma chama acesa
Queima de prazer, de prazer

Eu já falei pra Deus
Que não vou te deixar
Vou te levar pra longe
Vou a qualquer lugar
Já fiz de tudo pra não te perder

Arerê,
Um lobby, um hobby, um love
Com você, ê ê
Arerê,
Um lobby, um hobby, um love
Com você, ê ê

Cai cai cai, cai cai, cai cai pra cá
Hey, hey, hey
Tudo, tudo vai rolar...

Arerê,
Um lobby, um hobby, um love
Com você, ê ê
Arerê,
Um lobby, um hobby, um love
Com você, ê ê"
"Mundo de Oz","Soweto","Alegria brilhou no olhar
Logo que o Sol se pôs
Espalhou um sorriso no ar
Ah, eu te amo

Não importa o mal que viveu
Só o que é bom que se deve lembrar
Quantas vezes a gente se deu
Ah, eu te amo

Vou de carro
Vento que sopra
Quero te ver
Vontade sufoca

Te vejo nas vitrines da cidade em outdoor
Meu mundo de Oz

Ainda trago a marca de batom
No rádio a canção de Marley
O gostinho da nossa paixão
Uh, eu te amo, te amo, te amo

Uma cidade amanheceu na América
Em teus parques pairam sonhos de luar
A felicidade é um bem que você faz
Se estamos juntos tudo é bom demais

Não importa o mal que viveu
Só o que é bom que se deve lembrar
Quantas vezes a gente se deu
Ah, eu te amo

Vou de carro
Vento que sopra
Quero te ver
Vontade sufoca

Te vejo nas vitrines da cidade em outdoor
Meu mundo de Oz

Ainda trago a marca de batom
No rádio a canção de Marley
O gostinho da nossa paixão
Uh, eu te amo, te amo, te amo

Uma cidade amanheceu na América do Sul
Em teus parques pairam sonhos de luar
A felicidade é um bem que você faz
Se estamos juntos tudo é bom demais

Uma cidade amanheceu na América do Sul
Em teus parques pairam sonhos de luar
A felicidade é um bem que você faz
Se estamos juntos tudo é bom demais"
"Heloisa mexe a cadeira","Vinny","Mexe a cadeira
E bota na beira da sala
Mexe a cadeira
Agora bem na minha cara
Mexe a cadeira da maneira que te tara
Mexe a cadeira
E perde a vergonha na cara

E vem, vai, vem, vai
Move your body, don't stop
Move your body, don't stop
Mexe a cadeira, hum
Menina, mexe a cadeira

Mexe a cadeira, hey
Bota pra danar, hey
Trepa na mesa, hey
Give it up, give it up, give it up
Mexe a cadeira
E bota na beira da sala
Mexe a cadeira
Mexe na minha

Mexe a cadeira
Sabe tudo e nada fala
Mexe a cadeira
E vai fazendo a minha mala

E vem, vai, vem, vai
Move your body, don't stop
Move your body, don't stop
Mexe a cadeira, hum
Menina, mexe a cadeira

Mexe a cadeira, hey
Bota pra danar, hey
Trepa na mesa, hey
Give it up, give it up, give it up
Mexe a cadeira
E bota na beira da sala
Mexe a cadeira
Mexe na minha

Mexe, mexe
Mexe a cadeira
Da maneira que te tara
Mexe a cadeira
E vai fazendo a minha mala
Mexe a cadeira
Sabe tudo e nada fala
Mexe a cadeira
E perde a vergonha na cara"
"Resposta","Skank","Bem mais que o tempo que nós perdemos
Ficou pra trás também o que nos juntou
Ainda lembro que eu estava lendo
Só pra saber o que você achou

Dos versos que eu fiz
E ainda espero resposta

Desfaz o vento o que há por dentro
Desse lugar que ninguém mais pisou
Você está vendo o que está acontecendo
Nesse caderno sei que ainda estão

Os versos seus
Tão meus, que peço
Nos versos meus
Tão seus
Que esperem que os aceite

Em paz, eu digo que eu sou
O antigo do que vai adiante
Sem mais, eu fico onde estou
Prefiro continuar distante

Bem mais que o tempo que nós perdemos
Ficou pra trás também o que nos juntou
Ainda lembro que eu estava lendo
Só pra saber o que você achou

Dos versos seus
Tão meus, que peço
Nos versos meus
Tão seus
Que esperem que os aceite

Em paz, eu digo que eu sou
O antigo do que vai adiante
Sem mais, eu fico onde estou
Prefiro continuar distante

Em paz, eu digo que eu sou
O antigo do que vai adiante
Sem mais, eu fico onde estou
Prefiro continuar distante

Oh, oh

Desfaz o vento o que há por dentro
Desse lugar que ninguém mais pisou
Você está vendo o que está acontecendo
Nesse caderno sei que ainda estão

Os versos seus
Tão meus, que peço
Nos versos meus
Tão seus
Que esperem que os aceite

Em paz, eu digo que eu sou
O antigo do que vai adiante
Sem mais, eu fico onde estou
Prefiro continuar distante

Em paz, eu digo que eu sou
O antigo do que vai adiante
Sem mais, eu fico onde estou
Prefiro continuar distante

Em paz, eu digo que eu sou
O antigo do que vai adiante
Sem mais, eu fico onde estou
Prefiro continuar distante"
"Preciso Dar Um Tempo","Raça Negra","Estou precisando de um tempo pra pensar
Nesse nosso amor que só me tem feito chorar
Parece que pra esse amor me entreguei demais
Talvez o meu amor até te sufocou demais
Por isso eu tenho que parar
Pra pensar

Não leve a mal se estou saindo justamente agora
Te amo demais mas tenho que ir embora
Preciso descobrir o que você sente por mim
Se vai sentir saudade ou se vai se esquecer de mim
Por isso eu tenho que parar
Pra pensar

Vou sentir saudades de você
Mas é assim que tem que ser
Eu preciso dar um tempo
Sei que estou arriscando te perder
Mas é assim que tem que ser"
"A nova loira do tchan","É o Tchan","Luz na passarela que lá vem ela
Luz na passarela que lá vem ela

A nova loira do Tchan é linda
Deixe ela entrar
É linda, deixe ela entrar
É linda

Tem sessenta de cintura
Que gostosura
105 de bundinha
Que bonitinha
1,70 de altura
Ninguém segura
Mas que loirinha danadinha
Engraçadinha

Tem sessenta de cintura
Que gostosura
105 de bundinha
Que bonitinha
1,70 de altura
Ninguém segura
Mas que loirinha danadinha

Abra a roda e deixe ela entrar
Quero ver a loirinha quebrar
Oi, abre a roda e deixe ela entrar
Quero ver a galera pirar

Ela é um aereoró pleaplan neonó
Um avião
Ela é um aereoró pleaplan neonó
Um avião
Ela é um aereoró pleaplan neonó

Luz na passarela que lá vem ela
Luz na passarela que lá vem ela

A nova loira do Tchan é linda
Deixe ela entrar
É linda, deixe ela entrar
É linda

Tem sessenta de cintura
Que gostosura
105 de bundinha
Que bonitinha
1,70 de altura
Ninguém segura
Ai, que loirinha, meu Deus
Engraçadinha

Tem sessenta de cintura
Que gostosura
105 de bundinha
Que bonitinha
1, 70 de altura
Ninguém segura
Mas que loirinha gostosinha!

Ela é um aereoró pleaplan neonó
Um avião
Ela é um aereoró pleaplan neonó
Um avião
Ela é um aereoró pleaplan neonó"
"Pertinho","Katinguelê","Tom: E
Intro: F#m B7 E7+ E7+ F#m B7 E7+ B7/6
Solo: 31 44 42 31 44 42 31 31 44 42 31 44 42 31 16 14 16

E7+
Te sinto tão pertinho
E7+ C#7 F#m7
Quando fico a recordar
C#7 F#m F#m5+
Aquelas noites lindas
B7 E7+ B7
Que vivemos ao luar

E7+
Como posso esquecer
E7+ C#7 F#m7
Teu sorriso, teu olhar
C#7 F#m F#m5+
Nosso amor foi tão bonito
B7+ E7+
De que jeito negar

Fm F#m B7
Toda noite as estrelas
E7+ C#m
Ficam a me perguntar
F#7/6 F#7
Onde foi parar aquela menina
F#m7/9 B7/6
Que tantas vezes vi chorar

E7+ C#m
Não chores mais estou aqui
F#m7 C#7/5+
Cadê você vem me encontrar
F#7/6 F#7
Pois com você eu fui feliz
B7/4 B7
Vem me entregar seu coração

E7+ C#m
Cadê você que solidão
F#m7 C#7/5+
Saudade dói no coração
F#7/6 F#7
Que já não vive sem você
B7/4 B7
Vem me buscar meu bem querer

E7+
Era tão emocionante
E7+ C#7 F#m7
Cada instante, cada olhar
C#7 F#m F#m5+
Volta tudo a toda hora
B7 E7+
Não demora vem me buscar

Fm F#m B7
Toda noite as estrelas
E7+ C#m
Ficam a me perguntar
F#7/6 F#7
Onde foi parar aquela menina
F#m7/9 B7/6
Que tantas vezes vi chorar

E7+ C#m
Não chores mais estou aqui
F#m7 C#7/5+
Cadê você vem me encontrar
F#7/6 F#7
Pois com você eu fui feliz
B7/4 B7
Vem me entregar seu coração

E7+ C#m
Cadê você que solidão
F#m7 C#7/5+
Saudade dói no coração
F#7/6 F#7
Que já não vive sem você
B7/4 B7 F#m7 E7+ D7 C#7 F#7/6 B7/6"
"Janaína","Biquini Cavadão","Janaína acorda todo dia às quatro e meia
E já na hora de ir pra cama, Janaína pensa
Que o dia não passou
Que nada aconteceu

Janaína é passageira
Passa as horas do seu dia em trens lotados,
Filas de supermercados, bancos e repartições
Que repartem sua vida

Mas ela diz
Que apesar de tudo ela tem sonhos
Ela diz
Que um dia a gente há de ser feliz
Ela diz
Que apesar de tudo ela tem sonhos
Ela diz
Que um dia a gente há de ser feliz
Se Deus quiser

Janaína é beleza de gestos, abraços,
Mãos, dedos, anéis e lábios,
Dentes e sorriso solto
Que escapam do seu rosto

Janaína é só lembrança de amores guardados
Hoje é apenas mais uma pessoa
Que tem medo do futuro
Que aconteceu?
Se alimenta do passado

Mas ela diz
Que apesar de tudo ela tem sonhos
Mas ela diz
Que um dia a gente há de ser feliz
Diz
Que apesar de tudo ela tem sonhos
Ela diz
Que um dia a gente há de ser feliz
Se Deus quiser

Já não imagina
Quantos anos tem
Já na iminência
De outro aniversário

Janaína acorda todo dia às quatro e meia
Já na hora de ir pra cama, Janaína pensa
Que o dia não passou
Que nada aconteceu"
"Sabado à noite","Cidade Negra","Todo mundo espera alguma coisa
De um sábado à noite
Bem no fundo todo mundo quer zoar
Todo mundo sonha em ter
Uma vida boa
Sábado à noite
Tudo pode mudar

Todo mundo espera alguma coisa
De um sábado à noite
Bem no fundo todo mundo quer zoar
Todo mundo sonha em ter
Uma vida boa
Sábado à noite
Tudo pode mudar

A semana passou num piscar de olhos
Eu não vi!
E o tempo que voa como um vento
Não senti!
Minha vida está congelada
Desde a última vez que lhe vi
Só me interessa voltar
Ao ponto de onde parti

Passa segunda, terça e quarta-feira
Nem aí!
E na quinta e na sexta
O tempo parece
Repetir!

Quando o sol do último dia
Ameaça se despedir
É que o povo põe uma roupa
E sai pra se distrair

Todo mundo espera alguma coisa
De um sábado à noite
Bem no fundo todo mundo quer zoar
Todo mundo sonha em ter
Uma vida boa
Sábado à noite
Tudo pode mudar

A semana passou num piscar de olhos
Eu não vi!
E o tempo que voa como um vento
Não senti!
Minha vida está congelada
Desde a última vez que lhe vi
Só me interessa voltar
Ao ponto de onde parti

Passa segunda, terça e quarta-feira
Nem aí!
E na quinta e na sexta
O tempo parece
Repetir!

Quando o sol do último dia
Ameaça se despedir
É que o povo põe uma roupa
E sai pra se distrair

Todo mundo espera alguma coisa
De um sábado à noite
Bem no fundo todo mundo quer zoar
Todo mundo sonha em ter
Uma vida boa
Sábado à noite
Tudo pode mudar

Todo mundo espera alguma coisa
De um sábado à noite
Bem no fundo todo mundo quer zoar
Todo mundo sonha em ter
Uma vida boa
Sábado à noite
Tudo pode mudar

Sábado à noite
Tudo pode mudar
Sábado à noite
Tudo pode mudar
Sábado à noite
Tudo pode!
Tudo pode!
Tudo, tudo pode!
Pode tudo!

Sábado à noite
Tudo pode mudar, eh!
Sábado à noite
Sábado à noite, eh!
Tudo pode mudar
Sábado à noite
Sábado à noite!"
"Facil","Jota Quest","Tudo é tão bom e azul
E calmo como sempre
Os olhos piscaram de repente
Um sonho

As coisas são assim
Quando se está amando
As bocas não se deixam
E o segundo não tem fim

Um dia feliz
Às vezes é muito raro
Falar é complicado
Quero uma canção

Fácil, extremamente fácil
Pra você, e eu e todo mundo cantar junto
Fácil, extremamente fácil
Pra você, e eu, e todo mundo cantar junto

Tudo se torna claro
Pateticamente pálido
O coração dispara
Se eu vejo o teu carro

A vida é tão simples
Mas dá medo de tocar
As mãos se procuram sós
Como a gente mesmo quis

Um dia feliz
Às vezes é muito raro
Falar é complicado
Quero uma canção

Fácil, extremamente fácil
Pra você, e eu e todo mundo cantar junto
Fácil, extremamente fácil
Pra você, e eu, e todo mundo cantar junto"
"Maçã Do Amor","Soweto","O seu nome eu anotei na minha agenda
Porque foi inesquecível nosso amor (o nosso amor)
O teu corpo tatuado em mim
Tua boca me beijando assim
E eu sentindo o gosto de maçã do amor

Ah como eu queria te encontrar
Pra confessar todo meu querer
Te dar de vez o meu coração
Sinto tanta tua falta volta
Ta difícil sem você

Ah eu não consigo te esperar
Morro de medo de te perder
Dá calafrio só de pensar
Muito mais que a eternidade
Universo de saudade
Um minuto sem você"
"Vitrine","Latino","Nem mesmo lá no Havaí tem uma onda
Mais linda que os teus cabelos quando dança
O brilho dos teus olhos faz de mim um grude
Maior do que qualquer star de Hollywood

Me dá água na boca olhar pra você
Que pra mim veio do céu
Que vontade mais louca de sentir o prazer
De roubar o teu mel

Tchururururururu
Jogou teu charme em mim
Tchururururururu
Não resisti tô afim
Tchururururururu
Mexeu com meu coração
Tchururururururu
Como é gostosa a paixão

Eu olho pra você meu sonho se define
Teu corpo e teu coração é uma vitrine
Não quero só te ver preciso dar um toque
Você pra mim é muito mais do que um shopping

Me dá água na boca olhar pra você
Que pra mim veio do céu
Que vontade mais louca de sentir o prazer
De roubar o teu mel

Tchururururururu
Jogou teu charme em mim
Tchururururururu
Não resisti tô afim
Tchururururururu
Mexeu com meu coração
Tchururururururu
Como é gostosa a paixão

Tchururururururu
Tchururururururu
Tchururururururu
Tchururururururu

Tchururururururu
Jogou teu charme em mim
Tchururururururu
Não resisti tô afim
Tchururururururu
Mexeu com meu coração
Tchururururururu
Como é gostosa a paixão"
