title,artist,lyrics
"Não parei de sofrer","Gustavo Mioto","Me viu bebendo
Me viu dançando
Me viu curtindo
Me viu beijando
Todos os sintomas de quem já te superou, errou

Os que os teus olhos veem
Meu coração não sente
Eu tô com saudade, mas também tô carente
Não julga minha boca por se aventurar
Se tá incomodada pede pra voltar

E eu não parei de sofrer
Só porque me viu beijando outra
Coração tem nada a ver com a boca
Coração tem nada a ver com a boca

E eu não parei de sofrer
Só porque me viu beijando outra
Coração tem nada a ver com a boca
Coração tem nada a ver com a boca

Não confunda as coisas
Eu tô sofrendo, mas eu não sou trouxa

Me viu bebendo
Me viu dançando
Me viu curtindo
Me viu beijando
Todos os sintomas de quem já te superou, errou

Os que os teus olhos veem
Meu coração não sente
Eu tô com saudade, mas também tô carente
Não julga minha boca por se aventurar
Se tá incomodada pede pra voltar

E eu não parei de sofrer
Só porque me viu beijando outra
Coração tem nada a ver com a boca
Coração tem nada a ver com a boca

E eu não parei de sofrer
Só porque me viu beijando outra
Coração tem nada a ver com a boca
Coração tem nada a ver com a boca

E eu não parei de sofrer
Só porque me viu beijando outra
Coração tem nada a ver com a boca
Coração tem nada a ver com a boca

E eu não parei de sofrer
Só porque me viu beijando outra
Coração tem nada a ver com a boca
Coração tem nada a ver com a boca

Não confunda as coisas
Eu tô sofrendo, mas eu não sou trouxa
Não confunda as coisas
Eu tô sofrendo, mas eu não sou trouxa"
"Eu topo","Sorriso Maroto","Se você quiser quebrar
Meu coração agora, você pode
Se quiser pegar a chance
Que me deu de volta, também pode

Eu sei que disse que tava tentando ir devagar
Mas meu coração teimoso resolveu acelerar
Outro dia, no cinema, eu fiquei torcendo
Pro casal no final se acertar

Eu nem vi a hora que chamei sua mãe de sogra
Nem quantas vezes me peguei passando pela porta
Rondando o quarteirão pra ver se criava coragem
De gritar pra todo mundo ouvir

Que eu não quero ficar com mais ninguém
O que você me dá, me faz tão bem
Quero almoço de domingo, tudo que vier, eu topo

Assisto aquela série outra vez
E aprendo a gostar de japonês
E me enturmo com seus amigos
Tudo que vier eu topo

E se for, com você, eu topo
E ai, qual vai ser?
Vem logo

Eu sei que disse que tava tentando ir devagar
Mas meu coração teimoso resolveu acelerar
Outro dia, no cinema, eu fiquei torcendo
Pro casal no final se acertar

Eu nem vi a hora que chamei sua mãe de sogra
Nem quantas vezes me peguei passando pela porta
Rondando o quarteirão pra ver se criava coragem
De gritar pra todo mundo ouvir

Que eu não quero ficar com mais ninguém
O que você me dá, me faz tão bem
Quero almoço de domingo, tudo que vier, eu topo

Assisto aquela série outra vez
E aprendo a gostar de japonês
E me enturmo com seus amigos
Tudo que vier eu topo
Eu topo, eu topo

Eu não quero ficar com mais ninguém
O que você me dá, me faz tão bem
Quero almoço de domingo, tudo que vier, eu topo

Assisto aquela série outra vez
E aprendo a gostar de japonês
E me enturmo com seus amigos
Tudo que vier eu topo
Eu topo

E se for, com você, eu topo
(E ae?) E ai, qual vai ser?
Vem logo"
"Coração de isca","Bruno e Marrone","Aquele eu te amo
Parecia ser verdade, hein?
Aquele abraço apertado, suspiro forçado
Então era saudade de alguém

Tinha que ser logo eu
A pessoa que mais te entendeu
Quando cê largou dele, sofreu
Quem fez curativo em você fui eu

Tinha que ser logo eu
Escolheu pra cair na armadilha
Logo eu que te amava
E não via malícia

Cê fez meu coração de isca
Tinha um plano em vista
Fiz a ponte pra ele voltar
Eu só fiz o amor dele aumentar

Cê fez meu coração de isca
Tinha um plano em vista
E no filme dele e você
Eu só fiz o papel de dublê
Vai o Oscar de melhor atriz pra você, iê

Tinha que ser logo eu
A pessoa que mais te entendeu
Quando cê largou dele, sofreu
Quem fez curativo em você fui eu

Tinha que ser logo eu
Que escolheu pra cair na armadilha
Logo eu que te amava
E não via malícia

Cê fez meu coração de isca
Tinha um plano em vista
Fiz a ponte pra ele voltar
Eu só fiz o amor dele aumentar

Cê fez meu coração de isca
Tinha um plano em vista
E no filme dele você
Eu só fiz o papel de dublê

Cê fez meu coração de isca
Tinha um plano em vista
Fiz a ponte pra ele voltar
Eu só fiz o amor dele aumentar

Cê fez meu coração de isca
Tinha um plano em vista
E no filme dele você
Eu só fiz o papel de dublê
Vai o Oscar de melhor atriz pra você, iê

Vai o Oscar de melhor atriz pra você, iê"
"Pulei na piscina","Guilherme e Benuto","Presta atenção nessa história

Pode vir, tá de boa que hoje ela não vem
Disse um amigo meu pra me tranquilizar
Cê tá precisando sair, precisando esquecer
Hoje é piscina e churrasco
Só traz o que cê for beber

Chegando lá
Algum filho da mãe também chamou ela pra ir
E ela foi com outro
E eu que não sou de levar sofrimento pra casa
Quando ela foi dar um beijo nele
A vista embaçou e eu não vi mais nada

(Você não sabe o que eu fiz)

Pulei na piscina, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Que quando eu caí, foi mágoa pra todo lado

Pulei na piscina, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Que quando eu caí, foi mágoa pra todo lado
Pra ver se esse amor morre afogado

Oh, oh, uou
Isso é Guilherme e Benuto, bebê
Já aconteceu isso com você?
Nem queira passar, rapaz

Chegando lá
Algum filho da mãe também chamou ela pra ir
E ela foi com outro
E eu que não sou de levar sofrimento pra casa
Quando ela foi dar um beijo nele
A vista embaçou e eu não vi mais nada

Pulei na piscina, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Que quando eu caí, foi mágoa pra todo lado

Pulei, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Que quando eu caí, foi mágoa

Pulei na piscina, chorei disfarçado
Só pra ninguém ver os meus olhos molhados
Pulei na piscina tão desesperado
Quando eu caí, foi mágoa pra todo lado
Pra ver se esse amor morre afogado

Oh, oh
Será que ele morre afogado?
Será que eu esqueço dela dessa vez?"
"Rita","Tierry","Sua ausência tá fazendo mais estrago que a sua traição
Lê, lê, lê
Minha cama dobrou de tamanho
Sem você no meu colchão

Seu perfume tá impregnado nesse quarto escuro
Que saudade desse cheiro de cigarro e desse álcool puro
Rita, eu desculpo tudo

Oh Rita, volta, desgramada
Volta, Rita, que eu perdoo a facada
Oh Rita, não me deixa
Volta, Rita, que eu retiro a queixa

Oh Rita, volta, desgramada
Volta, Rita, que eu perdoo a facada
Oh Rita, não me deixa
Volta, Rita, que eu retiro a queixa

Sua ausência tá fazendo mais estrago que a sua traição
Lê, lê, lê
Minha cama dobrou de tamanho
Sem você no meu colchão

Seu perfume tá impregnado nesse quarto escuro
Que saudade desse cheiro de cigarro e desse álcool puro
Rita, eu desculpo tudo

Oh Rita, volta, desgramada
Volta, Rita, que eu perdoo a facada
Oh Rita, não me deixa
Volta, Rita, que eu retiro a queixa

Oh Rita, volta, desgramada
Volta, Rita, que eu perdoo a facada
Oh Rita, não me deixa
Volta, Rita, que eu retiro a queixa"
"Troca de calçada","Marília Mendonça","Se alguém passar por ela
Fique em silêncio, não aponte o dedo
Não julgue tão cedo
Ela tem motivos pra estar desse jeito
Isso é preconceito

Viveu tanto desprezo
Que até Deus duvida e chora lá de cima
Era só uma menina
Que dedicou a vida a amores de quinta

É claro que ela já sonhou em se casar um dia
Não estava nos planos ser vergonha pra família
Cada um que passou levou um pouco da sua vida
E o resto que sobrou ela vende na esquina

Pra ter o corpo quente
Eu congelei meu coração
Pra esconder a tristeza
Maquiagem a prova d'água

Hoje você me vê assim e troca de calçada
Só que amar dói muito mais
Do que um nojo na sua cara

Pra ter o corpo quente
Eu congelei meu coração
Pra esconder a tristeza
Salto 15 e minissaia

Hoje você me vê assim e troca de calçada
Mas se soubesse um terço da história
Me abraçava e não me apedrejava

É claro que ela já sonhou em se casar um dia
Não estava nos planos ser vergonha pra família
Cada um que passou levou um pouco da sua vida
E o resto que sobrou ela vende na esquina

Pra ter o corpo quente
Eu congelei meu coração
Pra esconder a tristeza
Maquiagem a prova d'água

Hoje você me vê assim e troca de calçada
Só que amar dói muito mais
Do que um nojo na sua cara

Pra ter o corpo quente
Eu congelei meu coração
Pra esconder a tristeza
Salto 15 e minissaia

Hoje você me vê assim e troca de calçada
Mas se soubesse um terço da história
Me abraçava e não me apedrejava

Hoje você me vê assim e troca de calçada
Mas se soubesse um terço da história
Me abraçava e não me apedrejava"
"Foi pa pum","Simone e Simaria","É claro que pra mim doeu
No lugar de um: Eu te amo
Ouvindo a tua boca me dizendo: Adeus
E sem contar no medo que deu
De não arrumar ninguém
E de ficar refém do que nem é mais meu

Achei que ia morrer de amor
Que não ia superar ser ex
Achei que meu mundo acabou
Mas eu só achei

Esquecer você não deu trabalho nenhum
Foi um beijo na boca, um amasso bem dado
E acabou, foi pá, pum
Foi pá, pum
E o jogo virou, pá, pum
Coração superou, pá, pum
Não tá mais aqui quem sofria de amor

Esquecer você não deu trabalho nenhum
Foi um beijo na boca, um amasso bem dado
E acabou, foi pá, pum
Foi pá, pum
E o jogo virou, pá, pum
Coração superou, pá, pum
Não tá mais aqui quem sofria de amor

E sem contar no medo que deu
De não arrumar ninguém
E de ficar refém do que nem é mais meu

Achei que ia morrer de amor
Que não ia superar ser ex
Achei que meu mundo acabou
Mas eu só achei

Esquecer você não deu trabalho nenhum
Foi um beijo na boca, um amasso bem dado
E acabou, foi pá, pum
Foi pá, pum
E o jogo virou, pá, pum
Coração superou, pá, pum
Não tá mais aqui quem sofria de amor

Esquecer você não deu trabalho nenhum
Foi um beijo na boca, um amasso bem dado
E acabou, foi pá, pum
Foi pá, pum
E o jogo virou, pá, pum
Coração superou, pá, pum
Não tá mais aqui quem sofria de amor"
"O tempo não espera ninguém","Michel Teló","Uh, uh, uh, uh
Uh, uh, uh, uh

Quando será que a vida vai ser boa?
Quanto tempo perdido, esperando à toa?
Quando eu pagar as contas ou aquele trabalho, enfim, rolar
Será que vai melhorar?

Não existe um trilho, um mapa
Que nos leve pra esse lugar
Sentido, verdades, destinos
Porque e onde a gente quer chegar, ah ah

A felicidade está no caminho
Aproveite todos os momentos que você tem
Ainda mais se tiver alegrias pra compartilhar com alguém
O tempo não espera ninguém

A felicidade está no caminho
Aproveite todos os momentos que você tem
Ainda mais se tiver alegrias pra compartilhar com alguém
O tempo não espera ninguém

Não espere pra dizer que ama
Não espere para se apaixonar
Não espere pra matar saudade ou às vezes se desenganar
O destino talvez não dê chance da gente se reencontrar
Abrace a vida no peito, siga em frente e nunca pare de sonhar

A felicidade está no caminho
Aproveite todos os momentos que você tem
Ainda mais se tiver alegrias pra compartilhar com alguém
O tempo não espera ninguém

A felicidade está no caminho
Aproveite todos os momentos que você tem
Ainda mais se tiver alegrias pra compartilhar com alguém
O tempo não espera ninguém
O tempo não espera ninguém
O tempo não espera ninguém
O tempo não espera ninguém

Tem uma paz
Tem uma paz que a gente só encontra
Quando a gente busca, lá no fundo do coração
Lá no fundo do coração de Deus!

Não espera ninguém"
"Era uma vez","Thiaguinho","Era uma vez
Um na cervejinha, outro no vinho francês
Duas almas lindas, machucadas talvez
Será que essa história bate com a de vocês?

Eu só sei que pirei e notei
Um olhar com medo de se apaixonar
Eu ficando louco com esse jeito de olhar
Mandei logo um shot pra tentar me soltar e fui lá

Vou te falar: que luz é essa?
cor de Sol, olho de mar
Eu, vagabundo, fiquei mudo e sem assunto pra puxar
Tive uma ideia genial

Catei o violão do cara que tava no bar
Olhei pra cara dela e comecei cantar
Me pega logo antes que eu pegue você
Essa é a hora de fazer acontecer

Chamei: garçom, traz a garrafa pra gente brindar
Daqui a pouco tem festa particular
É comemoração, nós dois no meu apê
Ê!

Bora bebê?
Bora bebê?
Bora bebê?
Ah, bora bebê?"
"Vou valendo","George Henrique e Rodrigo","Você quase sorriu
Quando eu falei que ia terminar
E so faltou você comemorar
Mas disfarçou pra não dá tão na cara

Era pra usar suas amigas pra desabafar
E não pra sair
Usar bebida pra esquecer e não pra se divertir
Enquanto cê tá em festa eu tô de luto aqui

Nem vem falar que foi amor
Se quando a gente terminou cê nem chorou
Estranho cê aceitar o nosso fim de boa
Eu vou valendo que já tem outra pessoa
Que só tava esperando eu desocupar sua boca"
"Lance individual","Jorge e Mateus","Já namorou ou noivou
Já morou junto, largou
Já conheci sua mãe, o seu pai, seu avô

Já adotamos um cachorro
Já teve a senha um do outro
E não dá nem pra negar
Que os nossos pega é de outro mundo
Mas a gente já tentou de tudo

A gente já tentou de tudo pra ser um casal
Mas já saquei que o nosso lance é individual
Cê na sua, eu na minha
Deu saudade, campainha
Eu entro no seu quarto
Mas não entro na sua vida

A gente já tentou de tudo pra ser um casal
Mas já saquei que o nosso lance é individual
Cê na sua, eu na minha
Deu saudade, campainha
Eu entro no seu quarto
Mas não entro na sua vida

Já namorou ou noivou
Já morou junto, largou
Já conheci sua mãe, o seu pai, seu avô

Já adotamos um cachorro
Já teve a senha um do outro
E não dá nem pra negar
Que os nossos pega é de outro mundo
Mas a gente já tentou de tudo

A gente já tentou de tudo pra ser um casal
Mas já saquei que o nosso lance é individual
Cê na sua, eu na minha
Deu saudade, campainha
Eu entro no seu quarto
Mas não entro na sua vida

A gente já tentou de tudo pra ser um casal
Mas já saquei que o nosso lance é individual
Cê na sua, eu na minha
Deu saudade, campainha
Eu entro no seu quarto
Mas não entro na sua vida

Eu entro no seu quarto
Mas não entro na sua vida
Eu entro no seu quarto
Mas não entro na sua vida"
"Melhor que muita gente","Israel e Rodolffo","Eu vou ter que falar
Que o som desse barzim
Tá melhor que ouvir sua voz
Me iludindo ao pé do ouvido

Eu sei que é clichê só que fazer o que?
Se eu bebo em casa
Até o copo de extrato me lembra você

A garrafa não engana
E o copo não mente
Uma Brahma gelada
É melhor que muita gente

A garrafa não engana
E o copo não mente
E pouco a pouco
Eu vou esquecendo da gente

A garrafa não engana
E o copo não mente
Uma Brahma gelada
É melhor que muita gente

A garrafa não engana
E o copo não mente
E pouco a pouco
Eu vou esquecendo da gente

Eu vou ter que falar
Que o som desse barzim
Tá melhor que ouvir sua voz
Me iludindo ao pé do ouvido

Eu sei que é clichê só que fazer o que?
Se eu bebo em casa
Até o copo de extrato me lembra você

A garrafa não engana
E o copo não mente
Uma Brahma gelada
É melhor que muita gente

A garrafa não engana
E o copo não mente
E pouco a pouco
Eu vou esquecendo da gente

A garrafa não engana
E o copo não mente
Uma Brahma gelada
É melhor que muita gente

A garrafa não engana
E o copo não mente
E pouco a pouco
Eu vou esquecendo da gente

A garrafa não engana
E o copo não mente
Uma Brahma gelada
É melhor que muita gente

A garrafa não engana
E o copo não mente
E pouco a pouco
Eu vou esquecendo da gente

E pouco a pouco
Eu vou esquecendo da gente"
"Chama ela pra mim","Eduardo Costa","Hoje eu contei a mesma piada que ela ria
Mas você não achou graça
Tá tão sem graça

Hoje eu preparei o mesmo prato que ela gostava
Mas você só falou mal
Tá tão sem sal

O tempo passou e você mudou
Das duas versões, essa é a pior
Se existem duas numa só

Chama ela pra mim
Chama ela pra mim, por favor
Por que tá matando quem me faz viver?
Tá escondida dentro de você

Chama ela pra mim
Chama ela pra mim, por favor
Já passou da hora dela aparecer
Tá escondida dentro de você
Quem eu chamei de amor

Hoje eu preparei o mesmo prato que ela gostava
Mas você só falou mal
Tá tão sem sal

O tempo passou e você mudou
Das duas versões, essa é a pior
Se existem duas numa só

Chama ela pra mim
Chama ela pra mim, por favor
Por que tá matando quem me faz viver?
Tá escondida dentro de você

Chama ela pra mim
Chama ela pra mim, por favor
Já passou da hora dela aparecer
Tá escondida dentro de você
Quem eu chamei de amor

Chama ela pra mim
Chama ela pra mim, por favor
Por que tá matando quem me faz viver?
Tá escondida dentro de você

Chama ela pra mim
Chama ela pra mim, por favor
Já passou da hora dela aparecer
Tá escondida dentro de você
Quem eu chamei de meu amor

Já passou da hora dela aparecer
Tá escondida dentro de você
Quem eu chamei de amor"
"Expectativa x realidade","Matheus e Kauan","Eu vou resumir minha saudade
Em expectativa e realidade
Tô esperando você voltar
Mas deve tá feliz demais pra lembrar

Tô disfarçando a minha carência em mentira
Sorriso falso, video fake, foto antiga
Tô inventando outra vida
Pra não ter que viver a minha

Expectativa: Beijar você
Realidade: Chorar e beber
Até pensei em te esquecer
Mas dispensei, fazer o quê

Expectativa: Beijar você
Realidade: Chorar e beber
Até pensei em te esquecer
Mas dispensei, fazer o quê
Se ainda amo
Se ainda quero você sem querer

Tô disfarçando a minha carência em mentira
Sorriso falso, video fake, foto antiga
Tô inventando outra vida
Pra não ter que viver a minha

Expectativa: Beijar você
Realidade: Chorar e beber
Até pensei em te esquecer
Mas dispensei, fazer o quê

Expectativa: Beijar você
Realidade: Chorar e beber
Até pensei em te esquecer
Mas dispensei, fazer o quê
Se ainda amo
Se ainda quero você sem querer

Expectativa: Beijar você
Realidade: Chorar e beber
Até pensei em te esquecer
Mas dispensei, fazer o quê
Se ainda amo
Se ainda quero você sem querer"
