title,artist,lyrics
"Os Anjos Cantam","Jorge & Mateus","No primeiro instante, vi que era amor
No momento em que a gente se encontrou
No segundo instante, vi que era você
Já te amo tanto sem te conhecer

É que nos meus sonhos você era linda
Pessoalmente é mais linda ainda
Nosso amor veio de outras vidas
Eu vou te amar nas outras vidas que virão

É que você nasceu pra ser minha
Vamos dividir uma casinha
Uma cama, dormir de conchinha
Deus abençoou a nossa união

E os anjos cantam nosso amor, ôuô, ôuô, ôuô
E os anjos cantam nosso amor, ôuô, ôuô, ôuô
E os anjos cantam

No primeiro instante, vi que era amor
No momento em que a gente se encontrou
No segundo instante, vi que era você
Já te amo tanto sem te conhecer

É que nos meus sonhos você era linda
Pessoalmente é mais linda ainda
Nosso amor veio de outras vidas
Eu vou te amar nas outras vidas que virão

É que você nasceu pra ser minha
Vamos dividir uma casinha
Uma cama, dormir de conchinha
Deus abençoou a nossa união

E os anjos cantam nosso amor, ôuô, ôuô, ôuô
E os anjos cantam nosso amor, ôuô, ôuô, ôuô
E os anjos cantam nosso amor, ôuô, ôuô, ôuô
E os anjos cantam nosso amor, ôuô, ôuô, ôuô
E os anjos cantam nosso amor"
"Quando Deus Quer","Lucas Lucco","De chapinha na chuva ou de pijama feio amarelo
Toda descabelada
Mesmo assim eu te quero
Com a velha calça jeans
Na TPM, unha por fazer
Mesmo de mal de mim
Eu vou estar com você

Ooh, ooh quanta coisa passou
Você sabe não foi fácil, né?
Mas quando Deus quer
Ooh, e quando o povo falou
Eles não dão certo, né?
Mas quando Deus quer
Sabe como é que é

Sem maquiagem, de manhãzinha quero amor, ooh, ooh, ooh
Mesmo gordinha, depois dos filhos quero amor, ooh, ooh, oh
Eu te quero, amor
Como Deus fez e desenhou
Eu te quero, amor
Como tinha que ser, te quero amor
Como eu te quero

Ooh, ooh, ooh
Aah, aah, ooh, ooh

Ooh, ooh, quanta coisa passou
Você sabe não foi fácil, né?
Mas quando Deus quer
Ooooh, e quando o povo falou
Eles não dão certo, né?
Mas quando Deus quer
Sabe como é que é!

Sem maquiagem, de manhãzinha quero amor, ooh, ooh, ooh
Mesmo gordinha, depois dos filhos quero amor, ooh, ooh, oh
Eu te quero, amor

Como Deus fez e desenhou
Como eu te quero, amor
Como tinha que ser, eu te quero amor
Como eu te quero
Ooh, ooh, ooh, ooh, ooh, ooh"
"Que Sorte A Nossa","Matheus & Kauan","Diz que pensa tanto em mim
Que tá querendo me ver
Diz que tá me lembrando bastante
Acredito em você

Tô sabendo de tudo
Tô lendo seus recados
Minhas fotos que você curtiu
Tô seguindo você

E aí, o que é que a gente vai fazer?
Diz aí, se você quer e eu também tô querendo você

Tantos sorrisos por aí, você querendo o meu
Tantos olhares me olhando e eu querendo o seu
Eu não duvido, não, que não foi por acaso
Se o amor bateu na nossa porta, que sorte a nossa

Tantos sorrisos por aí, você querendo o meu
Tantos olhares me olhando e eu querendo o seu
Eu não duvido, não, que não foi por acaso
Se o amor bateu na nossa porta, que sorte a nossa
Ai, ai, ai, ai

E aí, o que é que a gente vai fazer?
Diz aí, se você quer e eu também tô querendo você

Tantos sorrisos por aí, você querendo o meu
Tantos olhares me olhando e eu querendo o seu
Eu não duvido, não, que não foi por acaso
Se o amor bateu na nossa porta, que sorte a nossa

Tantos sorrisos por aí, você querendo o meu
Tantos olhares me olhando e eu querendo o seu
Eu não duvido, não, que não foi por acaso
Se o amor bateu na nossa porta, que sorte a nossa

Ai, ai, ai, ai
Que sorte a nossa
Ai, ai, ai, ai
Que sorte a nossa"
"Você Mente","Zé Felipe","Para de mentir pra você mesmo
Seu amor por mim não é segredo
Nem adianta disfarçar, isso não vai mudar
Para, sei que ainda morre de ciúme
Tá sofrendo só que não assume
Insiste em se enganar

Seus olhos entregam
Mesmo sem você querer
E ainda existo e vivo dentro de você

Você mente quando diz que tá em outra
E não quer mais voltar
Você mente que não sente mais saudade
E deixou de me amar
Você mente quando fala pros amigos
Que me esqueceu
Mas você não me convenceu
Eu sei que o seu amor sou eu"
"Amiga Linda","João Bosco & Vinicius","Amiga não tá dando pra esconder, eu não tô bem
Acho que a gente descuidou e foi além
Aquele abraço virou beijo e me cegou
Não controlei os meus instintos e rolou

Amiga não tô dando fora no seu coração
Mas nós estamos misturando amizade e paixão
Amizade e paixão

Bem, amiga, então vamos parar por aqui
Vou te poupar da despedida e sair
Vou levantar, fugir, tentando não chorar
Você também engole o choro e tenta disfarçar
Vou convencer meu coração que nunca sentiu nada
Você é a pessoa certa, mas na hora errada

Não vou negar que vou sentir saudade sua
Quem sabe um dia a gente continua, a gente continua
Posso pirar, me declarar pelos bares da rua
E esculpir o seu rosto na lua, o seu rosto na lua
Amiga linda, quem sabe um dia vira amada minha?
Quem sabe um dia vira amada minha?

Bem, amiga, então vamos parar por aqui
Vou te poupar da despedida e sair
Vou levantar, fugir, tentando não chorar
Você também engole o choro e tenta disfarçar
Vou convencer meu coração que nunca sentiu nada
Você é a pessoa certa, mas na hora errada

Não vou negar que vou sentir saudade sua
Quem sabe um dia a gente continua, a gente continua
Posso pirar, me declarar pelos bares da rua
E esculpir o seu rosto na lua, o seu rosto na lua
Amiga linda, quem sabe um dia vira amada minha?
Quem sabe um dia vira amada minha?
Amiga linda, quem sabe um dia vira amada minha?
Quem sabe um dia vira amada minha?"
"Previsão do Tempo","Fernando & Sorocaba","A previsão do tempo diz que hoje à noite
Vai fazer três graus
E amanhã o dia inteiro vai ficar chuvoso
Eu vi no jornal
E eu tava pensando
Se você não fosse fazer nada
Será que você não queria
Vir aqui pra casa?

Eu alugava um filme bom
Pra gente assistir
E aproveitava o barulho da chuva
Pra gente dormir

Faz da minha cama sua cama
Da minha vida sua vida
Faz assim, amor
Vem hoje, amanhã
Vem todo dia

Faz do meu sorriso seu sorriso
Do meu abraço seu abrigo
Faz meu coração contente
Vem hoje, amanhã
Fica aqui pra sempre

E eu tava pensando
Se você não fosse fazer nada
Será que você não queria
Vir aqui pra casa?

Eu alugava um filme bom
Pra gente assistir
E aproveitava o barulho da chuva
Pra gente dormir, pra gente dormir

Faz da minha cama sua cama
Da minha vida sua vida
Faz assim, amor
Vem hoje, amanhã
Vem todo dia

Faz do meu sorriso seu sorriso
Do meu abraço seu abrigo
Faz meu coração contente
Vem hoje, amanhã

Haces de mi cama su cama
De mi vida tu vida
Faz assim, amor
Vem hoje, amanhã
Vem todo dia

Haces de mi sonrisa tu sonrisa
De mi aliento tu respiro
Faz meu coração contente
Vem hoje, amanhã, fica aqui pra sempre
A previsão do tempo diz que hoje à noite
Vai fazer três graus"
"Poeira da Lua","Marcos e Belutti","Meus pés estavam pulando calçadas
Pulando as divisões das calçadas
Dois pés sozinhos e uma estrada
Dois pés chutando latas

Aí eles tropeçaram em você
Eles tropeçaram em você

Você me beijou e eu voltei do espaço
Com poeira da Lua nos sapatos
Você me beijou e eu voltei do espaço
Com poeira da Lua nos sapatos

Oh

Meus pés estavam pulando calçadas
Pulando as divisões das calçadas
Dois pés sozinhos e uma estrada
Dois pés chutando latas

Aí eles tropeçaram em você
Eles tropeçaram em você

Você me beijou e eu voltei do espaço
Com poeira da Lua nos sapatos
Você me beijou e eu voltei do espaço
Com poeira da Lua nos sapatos

Você me beijou e eu voltei do espaço
Com poeira da Lua nos sapatos
Você me beijou e eu voltei do espaço
Com poeira da Lua nos sapatos

Oh, poeira da Lua, oh

Com poeira da Lua nos sapatos"
"Cuida Bem Dela","Henrique e Juliano","Sabe aquela menina sentada ali?
Com o olhar desconfiado, tão inocente
Eu já fui doente naquela mulher
Eu sei que agora ela deve tá olhando de lado
Tão sem graça, vendo o presente e o passado
Conversando de um assunto, ela já sabe qual é

Esse é meu único aviso
Se ela quis ficar contigo
Faça ela feliz
Faça ela feliz

Cuida bem dela
Você não vai conhecer alguém melhor que ela
Promete pra mim
O que você jurar pra ela, você vai cumprir
Cuida bem dela
Ela gosta que reparem no cabelo dela
Foi por um triz
Mas fui incapaz de ser o que ela sempre quis
Faça ela feliz

Sabe aquela menina sentada ali?
Com o olhar desconfiado, tão inocente
Eu já fui doente naquela mulher
Eu sei que agora ela deve tá olhando de lado
Tão sem graça, vendo o presente e o passado
Conversando de um assunto, ela já sabe qual é

Esse é meu único aviso
Se ela quis ficar contigo
Faça ela feliz
Faça ela feliz

Cuida bem dela
Você não vai conhecer alguém melhor que ela
Promete pra mim
O que você jurar pra ela, você vai cumprir
Cuida bem dela
Ela gosta que reparem no cabelo dela
Foi por um triz
Mas fui incapaz de ser o que ela sempre quis

Cuida bem dela
Você não vai conhecer alguém melhor que ela
Promete pra mim
O que você jurar pra ela, você vai cumprir
Cuida bem dela
Ela gosta que reparem no cabelo dela
Foi por um triz
Mas fui incapaz de ser o que ela sempre quis
Faça ela feliz, uou

Cuida bem dela"
"Nocaute","Jorge & Mateus","Olha aí o mundo girando
E a gente se esbarrando outra vez
Olha aí o meu coração indo contra a razão
Sentimento não se desfez

Recaí quando te vi, a paixão veio à tona
Fui a nocaute, beijei a lona
O meu corpo tremeu
O tempo passou, a vida mudou, mas eu continuo seu

Ainda sou o mesmo bobo apaixonado
Se eu estou errado, não quero nem saber
Eu só sei que a vida é mais colorida com você, com você
Iê, iê

Olha aí o mundo girando
E a gente se esbarrando outra vez
Olha aí o meu coração indo contra a razão
Sentimento não se desfez

Recaí quando te vi, a paixão veio à tona
Fui a nocaute, beijei a lona
O meu corpo tremeu
O tempo passou, a vida mudou, mas eu continuo seu

Ainda sou o mesmo bobo apaixonado
Se eu estou errado, não quero nem saber
Eu só sei que a vida é mais colorida com você, com você

Ainda sou o mesmo bobo apaixonado
Se eu estou errado, não quero nem saber
Eu só sei que a vida é mais colorida com você, com você
Com você
Com você
Iê, iê
Com você
Com você, com você
Com você"
"Tempo de amor","Victor e Leo","É tempo de amor
E o vento se acalma
O céu fica azul
Por dentro da alma
Te sinto na paz
Que tem nas campinas
Nas águas puras, claras
Que brotam das minas
É tempo de amor
De curar a dor
Luz na escuridão
Seu beijo cheio de paixão
É tempo de amor
De curar a dor
Luz na escuridão
Seu beijo cheio de paixão

Te sinto na paz
Que tem nas campinas
Nas águas puras, claras
Que brotam das minas
É tempo de amor
De curar a dor
Luz na escuridão
Seu beijo cheio de paixão
É tempo de amor
De curar a dor
Luz na escuridão
Seu beijo cheio de paixão
É tempo de amor
De curar a dor
Luz na escuridão
Seu beijo cheio de paixão
É tempo de amor
De curar a dor
Luz na escuridão
Seu beijo cheio de paixão"
"Chuva de arroz","Luan Santana","Não mudei de cidade, nem de telefone
Só escolhi ser feliz
É o mesmo endereço, o mesmo apartamento
Em frente à igreja matriz

Por isso todo mundo passa
E quem nunca passou, vai passar
Já tô dizendo aos meus amigos
Calma que eu não vou pirar
Já pirei!

Me apaixonei, perdidamente
E o que eu sei, é que daqui pra frente

Vai ser nossa cidade, nosso telefone
Nosso endereço, nosso apartamento
Sabe aquela igreja?
Tô aqui na frente, imaginando chuva de arroz na gente!

Não mudei de cidade, nem de telefone
Só escolhi ser feliz
É o mesmo endereço, o mesmo apartamento
Em frente a igreja matriz

Por isso todo mundo passa
E quem nunca passou, vai passar
Já tô dizendo aos meus amigos
Calma que eu não vou pirar
Já pirei!

Me apaixonei, perdidamente
E o que eu sei, é que daqui pra frente

Vai ser nossa cidade, nosso telefone
Nosso endereço, nosso apartamento
Sabe aquela igreja?
Tô aqui na frente, imaginando chuvas

Vai ser nossa cidade, nosso telefone
Nosso endereço, nosso apartamento
Sabe aquela igreja?
Tô aqui na frente, imaginando chuva de arroz na gente!"
"É claro que eu tô","João Neto e Frederico","Mas foi você, quem terminou
Saiu dizendo por aí que nunca me amou
Mas como assim, se arrependeu
Tá querendo saber de mim
E o que aconteceu

Quer saber se eu tô bebendo? É claro que eu tô!
Quer saber se eu tô na farra? É claro que eu tô!
Quer saber se eu tô com outra? É claro que eu tô!
Não tô te atendendo, porque tô fazendo amor

Quer saber se eu tô bebendo? É claro que eu tô!
Quer saber se eu tô na farra? É claro que eu tô!
Quer saber se eu tô com outra? É claro que eu tô!
Que papo é esse de voltar amor?

Tô, tô, tô pegando mesmo, tô daquele jeito
Distribuindo beijo, sofro só que não
Tô, tô pegando mesmo, tô daquele jeito
Distribuindo beijo, sem moderação"
"Se Quer Ir, Então Vai","Munhoz & Mariano","Se que ir então vai, vai, vai, vai vai
Vai pra casa do aiai, ai, ai, ai ai
Se não me ama então vai, vai, vai, vai vai
Vai pra casa

Você chegou de mansinho
Me fazendo carinho
Me dando tanto amor

E em tudo eu acreditei
Logo me apaixonei
Meu coração se entregou

E agora saiu dizendo
Por ai que vai embora
Encontrar outro amor

Não vou mais te impedir
Agora já pode ir
Pra outra eu do meu amor

Não vou mais te impedir
Agora já pode ir
Pra outra eu do meu amor

Se que ir então vai, vai, vai, vai vai
Vai pra casa do aiai, ai, ai, ai ai
Se não me ama então vai, vai, vai, vai vai
vai pra casa (carai)

Você chegou de mansinho
Me fazendo carinho
Me dando tanto amor

E em tudo eu acreditei
Logo me apaixonei
Meu coração se entregou

E agora saiu dizendo
Por ai que vai embora
Encontrar outro amor

Não vou mais te impedir
Agora já pode ir
Pra outra eu do meu amor

Não vou mais te impedir
Agora já pode ir
Pra outra eu do meu amor

Se que ir então vai, vai, vai, vai vai
Vai pra casa do aiai, ai, ai, ai ai
Se não me ama então vai, vai, vai, vai vai
vai pra casa (do carai)

Se que ir então vai, vai, vai, vai vai
Vai pra casa do aiai, ai, ai, ai ai
Se não me ama então vai, vai, vai, vai vai
vai pra casa (do carai)"
"Então Foge","Marcos & Belutti","Pois é
Para de dar na trave com teu sentimento
De mascarar desculpas com esse argumento
Isso não é legal pra uma mulher inteligente
De um metro e setenta e três

Pois é
Por mais que esconda os teus anseios
Tá deixando aflorar teus devaneios
Sua boca diz não quer
E meu ouvido diz duvido, duvido, duvido

Inventa que tá saindo desse relacionamento
Fala só pra não me dar moral que tá quase fazendo as malas
Que vai pra Curitiba, vai tentar a vida e não ir embora
Seria errar de novo
Mas eu tô sabendo que você só quer fugir, fugir, fugir de mim

Então foge, foge, foge da verdade
Foge, foge da felicidade
Vai tentar se convencer que acabou
E vê se consegue, segue, segue esse seu caminho
Tenta me deixar sozinho
Vai sentir na pele a falta de um grande amor

Pois é
Para de dar na trave com teu sentimento
De mascarar desculpas com esse argumento
Isso não é legal pra uma mulher inteligente
De um metro e setenta e três

Pois é
Por mais que esconda os teus anseios
Tá deixando aflorar teus devaneios
Sua boca diz não quer
E meu ouvido diz duvido, duvido, duvido

Inventa que tá saindo desse relacionamento
Fala só pra não me dar moral que tá quase fazendo as malas
Que vai pra Curitiba, vai tentar a vida e não ir embora
Seria errar de novo
Mas eu tô sabendo que você só quer fugir, fugir, fugir de mim

Então foge, foge, foge da verdade
Foge, foge da felicidade
Vai tentar se convencer que acabou
E vê se consegue, segue, segue esse seu caminho
Tenta me deixar sozinho
Vai sentir na pele

Então foge, foge da verdade
Foge, foge da felicidade
Vai tentar se convencer que acabou
E vê se consegue, segue esse seu caminho
Tenta me deixar sozinho
Vai sentir na pele a falta de um grande amor

Pois é"
"Eu ligo pra você","Zé Neto e Cristiano","Desse jeito que eu ando
Eu não sei se aguento mais uma semana
Saudade é tanta
E no meio da noite o corpo reclama
A falta de você, a falta de você

Tô jogado no canto
Tô bebendo de um jeito que eu não bebia
Saudade judia
Quando olho a última fotografia
Eu ligo pra você, eu ligo pra você

Tô gritando socorro
Meu único pedido
Aquele amor gostoso
Faz de novo comigo
Quero sentir seu cheiro
Ver o seu corpo suar
Então atende o celular

Tô gritando socorro
Meu único pedido
Aquele amor gostoso
Faz de novo comigo
Quero sentir seu cheiro
Ver o seu corpo suar
Então atende o celular

Tô jogado no canto
Tô bebendo de um jeito que eu não bebia
Saudade judia
Quando olho a última fotografia
Eu ligo pra você, eu ligo pra você

Tô gritando socorro
Meu único pedido
Aquele amor gostoso
Faz de novo comigo
Quero sentir seu cheiro
Ver o seu corpo suar
Então atende o celular

Tô gritando socorro
Meu único pedido
Aquele amor gostoso
Faz de novo comigo
Quero sentir seu cheiro
Ver o seu corpo suar
Então atende o celular"
"Ela sabe ser sexy","Bruninho e Davi","Ela sabe ser sexy sem ser vulgar
Rapaziada toda querendo pegar
Arrasa no estilo sem exagerar
Toda top, sensual, de um jeito particular

Batom vermelho, salto alto, maquiagem
Perfume doce com aroma de paixão
Em frente ao espelho cuida da sua imagem
E na balada ela é a sensação

Não usa decote nem saia curtinha mas sabe chegar
E por onde passa faz a galera pirar
Ta sempre na dela sorriso discreto seu lindo olhar
Desperta sensações é de hipnotizar

Ela sabe ser sexy sem ser vulgar
Rapaziada toda querendo pegar
Arrasa no estilo sem exagerar
Toda top, sensual, de um jeito particular

Batom vermelho, salto alto, maquiagem
Perfume doce com aroma de paixão
Em frente ao espelho cuida da sua imagem
E na balada ela é a sensação

Não usa decote nem saia curtinha mas sabe chegar
E por onde passa faz a galera pirar
Ta sempre na dela sorriso discreto seu lindo olhar
Desperta sensações é de hipnotizar

Ela sabe ser sexy sem ser vulgar
Rapaziada toda querendo pegar
Arrasa no estilo sem exagerar
Toda top, sensual, de um jeito particular"
"Você e eu","Zé Felipe","Você tem gosto de mel
É delicada feito a flor
É tão perfeita pro amor
Você me leva ao céu
Tem o olhar da sedução
Que dominou meu coração

E toda vez que a gente briga
Você chora eu vou correndo
Te encontrar, ai ai ai ai ai
E a gente se entende volta logo
Fica tudo bem será que agora
Vai durar

Tomara Deus
Que a gente fique junto dessa vez
Tomara Deus
Que nada nos separe dessa vez
Tomara Deus
Amor é só contigo namorar casar
Ter filhos dessa vez
Tomara Deus
Ai ai dumderumde ai ai"
